사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1108135159,주식회사에쓰씨케이,2024,성숙기,0,0.0,44.02,100.0,53.63,0.17,52.4,17.6,매우 안정
1108138520,주식회사소프트라인,2015,쇠퇴기,1,100.0,33.36,0.0,49.29,92.72,49.85,77.6,매우 위험
1108140818,주식회사엑스큐어넷,2016,성장기,0,14.8,23.62,64.46,45.19,0.14,36.52,14.7,매우 안정
1108140818,주식회사엑스큐어넷,2017,성장기,0,16.5,29.0,73.35,45.31,4.26,38.6,18.6,매우 안정
1108140818,주식회사엑스큐어넷,2018,성장기,0,13.5,29.74,86.22,50.33,32.64,57.53,36.2,안정
1108140818,주식회사엑스큐어넷,2019,조정기,0,25.2,0.0,91.73,48.18,0.14,23.9,17.9,매우 안정
1108141272,주식회사후이즈글로벌네트워크,2015,성장기,0,13.8,33.36,0.0,49.47,2.38,38.02,10.1,매우 안정
1108141272,주식회사후이즈글로벌네트워크,2016,성장기,0,14.8,23.62,64.46,45.41,0.11,34.99,14.7,매우 안정
1108141272,주식회사후이즈글로벌네트워크,2017,도입기,0,79.1,29.0,73.35,45.86,3.6,38.2,30.8,안정
1108141272,주식회사후이즈글로벌네트워크,2018,성숙기,0,0.0,29.74,86.22,50.5,0.58,38.36,14.9,매우 안정
1108141272,주식회사후이즈글로벌네트워크,2019,성숙기,1,0.0,0.0,91.73,52.08,98.06,99.94,70.7,매우 위험
1108141568,한국정보인증(주),2015,성장기,0,13.8,33.36,0.0,47.1,0.03,36.53,8.6,매우 안정
1108141568,한국정보인증(주),2016,성장기,0,14.8,23.62,64.46,47.07,0.02,36.52,14.8,매우 안정
1108141568,한국정보인증(주),2017,성장기,0,16.5,29.0,73.35,48.03,0.03,35.95,16.3,매우 안정
1108141568,한국정보인증(주),2018,성숙기,0,0.0,29.74,86.22,52.24,0.05,40.22,14.8,매우 안정
1108141568,한국정보인증(주),2019,성숙기,0,0.0,0.0,91.73,53.37,0.12,43.01,14.1,매우 안정
1108141568,한국정보인증(주),2020,성숙기,0,0.0,100.0,72.0,57.44,0.08,28.18,16.5,매우 안정
1108141568,한국정보인증(주),2021,성숙기,0,0.0,21.92,67.69,47.16,0.03,46.12,12.5,매우 안정
1108141568,한국정보인증(주),2022,성숙기,0,0.0,49.86,99.69,48.31,0.54,46.92,17.5,매우 안정
1108141568,한국정보인증(주),2023,성숙기,0,0.0,20.16,99.34,57.65,0.38,49.42,16.5,매우 안정
1108141568,한국정보인증(주),2024,성숙기,0,0.0,44.02,100.0,51.62,1.22,53.05,18.1,매우 안정
1108141781,(주)유클릭,2015,쇠퇴기,0,100.0,33.36,0.0,52.83,0.09,36.53,26.2,매우 안정
1108141781,(주)유클릭,2016,쇠퇴기,0,100.0,23.62,64.46,45.5,0.14,36.56,31.8,안정
1108141781,(주)유클릭,2017,쇠퇴기,0,100.0,29.0,73.35,45.34,0.11,35.92,32.9,안정
1108141781,(주)유클릭,2018,도입기,0,72.8,29.74,86.22,48.89,0.11,40.21,29.2,매우 안정
1108141781,(주)유클릭,2019,조정기,0,25.2,0.0,91.73,51.21,0.27,43.06,19.1,매우 안정
1108141781,(주)유클릭,2020,성장기,0,16.6,100.0,72.0,57.58,0.08,28.06,19.8,매우 안정
1108141781,(주)유클릭,2021,성숙기,0,0.0,21.92,67.69,48.94,0.16,46.2,12.7,매우 안정
1108141781,(주)유클릭,2022,도입기,0,98.5,49.86,99.69,46.32,0.07,46.6,36.8,안정
1108141781,(주)유클릭,2023,성숙기,0,0.0,20.16,99.34,56.14,0.11,49.53,16.3,매우 안정
1108141781,(주)유클릭,2024,성장기,0,18.9,44.02,100.0,50.17,0.18,52.62,21.2,매우 안정
1108143208,한국통신인터넷기술(주),2015,성숙기,0,0.0,33.36,0.0,56.05,0.03,36.39,6.3,매우 안정
1108143208,한국통신인터넷기술(주),2016,조정기,0,23.9,23.62,64.46,50.98,0.09,36.57,16.8,매우 안정
1108143208,한국통신인터넷기술(주),2017,성장기,0,16.5,29.0,73.35,53.99,0.05,35.92,16.6,매우 안정
1108143208,한국통신인터넷기술(주),2018,성숙기,0,0.0,29.74,86.22,53.72,0.31,40.37,15.0,매우 안정
1108143208,한국통신인터넷기술(주),2019,성숙기,0,0.0,0.0,91.73,54.86,0.21,42.91,14.2,매우 안정
1108143208,한국통신인터넷기술(주),2020,성숙기,0,0.0,100.0,72.0,60.32,1.26,29.02,17.4,매우 안정
1108143208,한국통신인터넷기술(주),2021,성숙기,0,0.0,21.92,67.69,50.43,0.18,45.55,12.8,매우 안정
1108143208,한국통신인터넷기술(주),2022,성숙기,0,0.0,49.86,99.69,48.95,0.03,46.56,17.3,매우 안정
1108143208,한국통신인터넷기술(주),2023,조정기,0,22.1,20.16,99.34,57.98,0.02,49.5,20.7,매우 안정
1108143208,한국통신인터넷기술(주),2024,성숙기,0,0.0,44.02,100.0,52.16,0.06,52.61,17.5,매우 안정
1108144755,(주)메디칼스탠다드,2022,성장기,0,17.4,49.86,99.69,46.82,0.25,46.64,20.8,매우 안정
1108144755,(주)메디칼스탠다드,2023,성숙기,0,0.0,20.16,99.34,56.55,0.17,49.46,16.3,매우 안정
1108144755,(주)메디칼스탠다드,2024,쇠퇴기,0,73.0,44.02,100.0,50.08,0.58,52.81,32.3,안정
1108146146,벤처포럼비아이(주),2015,성장기,0,13.8,33.36,0.0,49.29,2.86,37.49,10.3,매우 안정
1108146146,벤처포럼비아이(주),2016,성숙기,0,0.0,23.62,64.46,40.57,0.32,34.81,11.6,매우 안정
1108146146,벤처포럼비아이(주),2017,조정기,0,30.3,29.0,73.35,39.53,0.79,36.25,19.1,매우 안정
1108146146,벤처포럼비아이(주),2018,조정기,0,32.7,29.74,86.22,43.59,0.57,40.07,21.1,매우 안정
1108146146,벤처포럼비아이(주),2019,조정기,0,25.2,0.0,91.73,45.57,0.81,43.1,19.1,매우 안정
1108146146,벤처포럼비아이(주),2020,조정기,0,20.3,100.0,72.0,57.92,2.11,29.22,21.8,매우 안정
1108146146,벤처포럼비아이(주),2021,성숙기,0,0.0,21.92,67.69,53.1,0.55,45.28,13.1,매우 안정
1108146146,벤처포럼비아이(주),2022,성장기,0,17.4,49.86,99.69,48.76,0.06,46.38,20.7,매우 안정
1108146146,벤처포럼비아이(주),2023,성장기,0,23.6,20.16,99.34,57.89,0.07,49.51,21.1,매우 안정
1108146146,벤처포럼비아이(주),2024,성장기,0,18.9,44.02,100.0,51.64,0.08,52.59,21.2,매우 안정
1108146170,(주)이노시뮬레이션,2015,조정기,0,33.1,33.36,0.0,55.86,0.57,35.41,13.2,매우 안정
1108146170,(주)이노시뮬레이션,2016,도입기,0,56.9,23.62,64.46,40.95,1.91,37.43,24.0,매우 안정
1108146170,(주)이노시뮬레이션,2017,도입기,0,79.1,29.0,73.35,39.63,0.14,34.8,28.4,매우 안정
1108146170,(주)이노시뮬레이션,2018,도입기,0,72.8,29.74,86.22,48.25,6.97,44.38,33.1,안정
1108146170,(주)이노시뮬레이션,2019,쇠퇴기,0,100.0,0.0,91.73,64.81,44.69,64.99,60.2,매우 위험
1108146170,(주)이노시뮬레이션,2020,성장기,1,16.6,100.0,72.0,61.57,93.21,65.69,73.1,매우 위험
1108147558,주식회사디유넷,2015,성숙기,0,0.0,33.36,0.0,58.74,2.81,37.98,8.0,매우 안정
1108147558,주식회사디유넷,2016,성숙기,0,0.0,23.62,64.46,49.06,2.31,36.19,13.2,매우 안정
1108147558,주식회사디유넷,2017,성장기,0,16.5,29.0,73.35,49.13,6.53,38.68,20.1,매우 안정
1108147558,주식회사디유넷,2018,성장기,1,13.5,29.74,86.22,53.63,91.99,92.38,70.7,매우 위험
1108150562,(주)마더텅,2015,성장기,0,13.8,33.36,0.0,49.29,0.06,36.31,8.7,매우 안정
1108150562,(주)마더텅,2016,도입기,0,56.9,23.62,64.46,50.43,0.14,36.58,23.4,매우 안정
1108150562,(주)마더텅,2017,성장기,0,16.5,29.0,73.35,50.43,0.18,35.97,16.5,매우 안정
1108150562,(주)마더텅,2018,조정기,0,32.7,29.74,86.22,54.48,0.14,40.18,21.5,매우 안정
1108150562,(주)마더텅,2019,조정기,0,25.2,0.0,91.73,48.25,0.08,42.93,18.8,매우 안정
1108150562,(주)마더텅,2020,조정기,0,20.3,100.0,72.0,54.85,0.17,28.28,20.5,매우 안정
1108150562,(주)마더텅,2021,성숙기,0,0.0,21.92,67.69,44.45,0.07,46.09,12.4,매우 안정
1108150562,(주)마더텅,2022,성숙기,0,0.0,49.86,99.69,46.72,0.08,46.65,17.2,매우 안정
1108150562,(주)마더텅,2023,성숙기,0,0.0,20.16,99.34,56.26,0.05,49.49,16.3,매우 안정
1108150562,(주)마더텅,2024,성숙기,0,0.0,44.02,100.0,50.03,0.03,52.57,17.3,매우 안정
1108160100,제이에스애드컴,2015,성장기,0,13.8,33.36,0.0,43.5,2.09,37.63,9.6,매우 안정
1108160100,제이에스애드컴,2016,조정기,0,23.9,23.62,64.46,52.4,0.11,35.19,16.8,매우 안정
1108160100,제이에스애드컴,2017,성장기,0,16.5,29.0,73.35,55.12,0.27,36.05,16.8,매우 안정
1108160100,제이에스애드컴,2018,성장기,0,13.5,29.74,86.22,56.5,2.4,41.5,19.0,매우 안정
1108160100,제이에스애드컴,2019,성장기,0,15.3,0.0,91.73,57.12,9.33,47.01,22.6,매우 안정
1108160100,제이에스애드컴,2020,조정기,0,20.3,100.0,72.0,59.82,18.54,35.33,31.2,안정
1108160100,제이에스애드컴,2021,성장기,0,12.4,21.92,67.69,48.98,4.95,38.56,17.4,매우 안정
1108160100,제이에스애드컴,2022,성장기,1,17.4,49.86,99.69,47.68,0.31,44.1,20.7,매우 안정
1108161303,판씨네마주식회사,2015,도입기,0,58.3,33.36,0.0,68.67,5.28,39.88,21.7,매우 안정
1108161303,판씨네마주식회사,2016,쇠퇴기,0,100.0,23.62,64.46,19.52,0.07,33.01,30.3,안정
1108161303,판씨네마주식회사,2017,조정기,0,30.3,29.0,73.35,12.39,0.86,36.45,17.8,매우 안정
1108161303,판씨네마주식회사,2018,도입기,0,72.8,29.74,86.22,25.73,8.62,44.94,32.9,안정
1108161303,판씨네마주식회사,2019,도입기,1,91.9,0.0,91.73,51.59,97.26,94.75,88.4,매우 위험
1108164858,(주)에스에이정보기술,2015,조정기,0,33.1,33.36,0.0,49.29,0.02,36.53,12.6,매우 안정
1108164858,(주)에스에이정보기술,2024,성장기,0,18.9,44.02,100.0,50.08,0.75,52.59,21.5,매우 안정
1108168136,(주)샌즈랩,2021,조정기,0,26.1,21.92,67.69,48.25,0.05,46.15,17.8,매우 안정
1108168136,(주)샌즈랩,2022,성숙기,0,0.0,49.86,99.69,46.82,0.03,46.63,17.2,매우 안정
1108168136,(주)샌즈랩,2023,도입기,0,100.0,20.16,99.34,56.55,1.17,50.11,36.9,안정
1108168136,(주)샌즈랩,2024,도입기,0,100.0,44.02,100.0,46.0,0.72,52.33,37.5,안정
1108171854,주식회사팜스디앤시,2015,조정기,0,33.1,33.36,0.0,44.63,23.37,51.19,25.9,매우 안정
1108171854,주식회사팜스디앤시,2016,성숙기,0,0.0,23.62,64.46,45.57,14.27,30.43,19.3,매우 안정
1108171854,주식회사팜스디앤시,2017,조정기,1,30.3,29.0,73.35,45.41,87.33,83.19,69.3,매우 위험
1108175336,주식회사문앤폴라리스,2018,성숙기,0,0.0,29.74,86.22,50.33,0.22,40.21,14.8,매우 안정
1108175336,주식회사문앤폴라리스,2019,성숙기,0,0.0,0.0,91.73,52.93,0.18,42.95,14.1,매우 안정
1108175336,주식회사문앤폴라리스,2022,성숙기,0,0.0,49.86,99.69,46.82,0.6,46.64,17.5,매우 안정
1108175336,주식회사문앤폴라리스,2023,성숙기,0,0.0,20.16,99.34,44.08,4.81,51.74,18.4,매우 안정
1108177203,(주)위사,2021,성장기,0,12.4,21.92,67.69,48.25,0.26,46.15,15.2,매우 안정
1108177203,(주)위사,2022,성장기,0,17.4,49.86,99.69,46.82,0.09,46.55,20.7,매우 안정
1108177203,(주)위사,2023,성장기,0,23.6,20.16,99.34,56.55,0.32,49.63,21.1,매우 안정
1108182652,(주)디지털프로그,2015,성장기,0,13.8,33.36,0.0,49.29,0.05,36.52,8.7,매우 안정
1108182652,(주)디지털프로그,2016,성장기,0,14.8,23.62,64.46,45.19,0.23,36.65,14.8,매우 안정
1108182652,(주)디지털프로그,2017,성장기,0,16.5,29.0,73.35,45.31,0.47,36.1,16.4,매우 안정
1108182652,(주)디지털프로그,2018,성장기,0,13.5,29.74,86.22,51.79,13.16,47.95,25.0,매우 안정
1108191224,(주)어썸피스,2019,성숙기,0,0.0,0.0,91.73,52.93,0.03,42.97,14.0,매우 안정
1108191224,(주)어썸피스,2020,성숙기,0,0.0,100.0,72.0,57.93,0.01,28.2,16.5,매우 안정
1108191224,(주)어썸피스,2021,성숙기,0,0.0,21.92,67.69,48.25,0.01,46.15,12.6,매우 안정
1108191224,(주)어썸피스,2022,성숙기,0,0.0,49.86,99.69,43.95,0.05,46.67,17.0,매우 안정
1108191224,(주)어썸피스,2023,성숙기,0,0.0,20.16,99.34,54.75,0.15,49.56,16.2,매우 안정
1108191224,(주)어썸피스,2024,쇠퇴기,0,73.0,44.02,100.0,47.76,0.74,52.91,32.2,안정
1108199930,(주)오픈놀,2021,성장기,0,12.4,21.92,67.69,48.25,0.09,46.15,15.1,매우 안정
1108199930,(주)오픈놀,2022,도입기,0,98.5,49.86,99.69,46.82,0.11,46.66,36.9,안정
1108199930,(주)오픈놀,2023,도입기,0,100.0,20.16,99.34,56.55,0.17,49.53,36.3,안정
1108199930,(주)오픈놀,2024,도입기,0,100.0,44.02,100.0,44.18,1.55,53.35,37.9,안정
1108601163,(주)파이디지털헬스케어,2019,도입기,0,91.9,0.0,91.73,52.93,0.02,42.97,32.4,안정
1108601163,(주)파이디지털헬스케어,2020,성숙기,0,0.0,100.0,72.0,57.93,0.02,28.21,16.5,매우 안정
1108601163,(주)파이디지털헬스케어,2021,성숙기,0,0.0,21.92,67.69,48.25,0.02,46.15,12.6,매우 안정
1108601163,(주)파이디지털헬스케어,2022,성숙기,0,0.0,49.86,99.69,43.36,0.86,47.1,17.5,매우 안정
1108603399,케이티샛,2015,성숙기,0,0.0,33.36,0.0,49.29,0.08,36.56,6.0,매우 안정
1108603399,케이티샛,2016,성장기,0,14.8,23.62,64.46,45.3,0.07,36.52,14.7,매우 안정
1108603399,케이티샛,2017,성장기,0,16.5,29.0,73.35,45.63,0.05,35.93,16.2,매우 안정
1108603399,케이티샛,2018,성숙기,0,0.0,29.74,86.22,50.67,0.08,40.22,14.7,매우 안정
1108603399,케이티샛,2019,성숙기,0,0.0,0.0,91.73,53.1,0.14,43.0,14.1,매우 안정
1108603399,케이티샛,2020,성숙기,0,0.0,100.0,72.0,54.72,0.33,28.36,16.5,매우 안정
1108603399,케이티샛,2021,성숙기,0,0.0,21.92,67.69,45.32,0.05,45.99,12.5,매우 안정
1108603399,케이티샛,2022,성숙기,0,0.0,49.86,99.69,45.01,0.28,46.77,17.2,매우 안정
1108603399,케이티샛,2023,성숙기,0,0.0,20.16,99.34,55.15,0.21,49.47,16.3,매우 안정
1108603399,케이티샛,2024,성숙기,0,0.0,44.02,100.0,48.66,0.41,52.69,17.5,매우 안정
1108605290,주식회사거인미디어,2022,성장기,0,17.4,49.86,99.69,46.82,0.0,46.64,20.6,매우 안정
1108605290,주식회사거인미디어,2023,성숙기,0,0.0,20.16,99.34,56.55,0.02,49.52,16.3,매우 안정
1108605290,주식회사거인미디어,2024,성숙기,0,0.0,44.02,100.0,50.08,0.18,52.67,17.4,매우 안정
1108800552,주식회사원프레딕트,2022,도입기,0,98.5,49.86,99.69,46.82,0.0,46.64,36.8,안정
1108800552,주식회사원프레딕트,2023,쇠퇴기,0,78.9,20.16,99.34,56.55,0.46,49.75,32.3,안정
1108800552,주식회사원프레딕트,2024,쇠퇴기,1,73.0,44.02,100.0,50.08,0.31,52.5,32.1,안정
1118119851,(주)내일신문,2015,조정기,0,33.1,33.36,0.0,46.27,0.04,36.51,12.4,매우 안정
1118119851,(주)내일신문,2016,성숙기,0,0.0,23.62,64.46,45.53,0.1,36.57,11.8,매우 안정
1118119851,(주)내일신문,2017,성숙기,0,0.0,29.0,73.35,44.76,0.05,35.91,12.8,매우 안정
1118119851,(주)내일신문,2018,성숙기,0,0.0,29.74,86.22,51.21,0.06,40.21,14.7,매우 안정
1118119851,(주)내일신문,2019,성숙기,0,0.0,0.0,91.73,52.0,0.05,42.96,13.9,매우 안정
1118119851,(주)내일신문,2020,성숙기,0,0.0,100.0,72.0,56.82,0.08,28.23,16.5,매우 안정
1118119851,(주)내일신문,2021,성숙기,0,0.0,21.92,67.69,46.02,0.05,46.13,12.5,매우 안정
1118119851,(주)내일신문,2022,성숙기,0,0.0,49.86,99.69,46.04,0.05,46.64,17.1,매우 안정
1118119851,(주)내일신문,2023,성숙기,0,0.0,20.16,99.34,55.91,0.08,49.52,16.3,매우 안정
1118119851,(주)내일신문,2024,성숙기,0,0.0,44.02,100.0,49.35,0.08,52.59,17.3,매우 안정
1118134231,비엠텍시스템주식회사,2021,성장기,0,12.4,21.92,67.69,48.25,0.16,46.15,15.2,매우 안정
1118134231,비엠텍시스템주식회사,2022,조정기,0,24.9,49.86,99.69,46.82,0.05,46.58,22.1,매우 안정
1118134231,비엠텍시스템주식회사,2023,도입기,0,100.0,20.16,99.34,56.55,0.23,49.6,36.4,안정
1118134231,비엠텍시스템주식회사,2024,성숙기,0,0.0,44.02,100.0,50.12,0.06,52.49,17.4,매우 안정
1118194020,스튜디오잼주식회사,2022,성장기,0,17.4,49.86,99.69,46.82,0.02,46.64,20.6,매우 안정
1118194020,스튜디오잼주식회사,2023,성숙기,0,0.0,20.16,99.34,56.55,0.63,49.83,16.6,매우 안정
1118194020,스튜디오잼주식회사,2024,성장기,1,18.9,44.02,100.0,50.08,0.53,52.53,21.4,매우 안정
1118700747,(주)디어유,2020,성숙기,0,0.0,100.0,72.0,57.93,0.08,28.21,16.6,매우 안정
1118700747,(주)디어유,2021,성장기,0,12.4,21.92,67.69,48.25,0.02,46.12,15.1,매우 안정
1118700747,(주)디어유,2022,조정기,0,24.9,49.86,99.69,46.82,0.05,46.66,22.1,매우 안정
1118700747,(주)디어유,2023,성장기,0,23.6,20.16,99.34,67.61,0.05,49.51,21.5,매우 안정
1118700747,(주)디어유,2024,조정기,0,17.3,44.02,100.0,62.29,0.06,52.59,21.4,매우 안정
1128131178,(주)현대퓨처넷,2015,성숙기,0,0.0,33.36,0.0,48.92,0.08,36.51,6.0,매우 안정
1128131178,(주)현대퓨처넷,2016,성숙기,0,0.0,23.62,64.46,43.71,0.1,36.54,11.7,매우 안정
1128131178,(주)현대퓨처넷,2017,성숙기,0,0.0,29.0,73.35,43.12,0.13,35.96,12.8,매우 안정
1128131178,(주)현대퓨처넷,2018,성숙기,0,0.0,29.74,86.22,49.0,0.09,40.18,14.6,매우 안정
1128131178,(주)현대퓨처넷,2019,성숙기,0,0.0,0.0,91.73,51.85,0.09,42.97,14.0,매우 안정
1128131178,(주)현대퓨처넷,2020,성숙기,0,0.0,100.0,72.0,57.54,0.3,28.37,16.7,매우 안정
1128131178,(주)현대퓨처넷,2021,성숙기,0,0.0,21.92,67.69,46.8,0.69,46.37,12.9,매우 안정
1128131178,(주)현대퓨처넷,2022,쇠퇴기,0,100.0,49.86,99.69,40.2,3.1,47.93,38.6,안정
1128131178,(주)현대퓨처넷,2023,조정기,0,22.1,20.16,99.34,51.86,0.77,48.24,20.8,매우 안정
1128131178,(주)현대퓨처넷,2024,조정기,0,17.3,44.02,100.0,44.74,1.49,52.98,21.4,매우 안정
1128143261,(주)웹젠온네트,2015,성장기,0,13.8,33.36,0.0,16.65,3.33,38.61,9.0,매우 안정
1128151951,동우에이앤이주식회사,2015,쇠퇴기,0,100.0,33.36,0.0,40.92,5.58,31.93,28.4,매우 안정
1138119240,(주)화광신문사,2015,성장기,1,13.8,33.36,0.0,49.71,92.19,68.72,61.1,매우 위험
1138135478,(주)캐디언스시스템,2021,성장기,0,12.4,21.92,67.69,48.25,0.12,46.15,15.1,매우 안정
1138135478,(주)캐디언스시스템,2022,성장기,0,17.4,49.86,99.69,46.82,0.17,46.67,20.7,매우 안정
1138135478,(주)캐디언스시스템,2023,성장기,0,23.6,20.16,99.34,56.55,0.45,49.65,21.2,매우 안정
1138135478,(주)캐디언스시스템,2024,성장기,0,18.9,44.02,100.0,47.73,2.47,53.7,22.4,매우 안정
1138135594,(주)엔텍정보통신,2021,성장기,0,12.4,21.92,67.69,48.25,0.11,46.15,15.1,매우 안정
1138135594,(주)엔텍정보통신,2022,성장기,0,17.4,49.86,99.69,46.82,0.09,46.63,20.7,매우 안정
1138135594,(주)엔텍정보통신,2023,성장기,0,23.6,20.16,99.34,56.55,0.08,49.5,21.0,매우 안정
1138135594,(주)엔텍정보통신,2024,성숙기,0,0.0,44.02,100.0,48.4,0.08,52.59,17.3,매우 안정
1138135804,(주)우림문화사,2015,쇠퇴기,1,100.0,33.36,0.0,49.29,100.0,99.68,84.1,매우 위험
1138138005,(주)레드로버,2022,쇠퇴기,0,100.0,49.86,99.69,46.82,0.01,46.64,37.1,안정
1138138005,(주)레드로버,2023,도입기,0,100.0,20.16,99.34,56.55,1.39,50.24,37.0,안정
1138138005,(주)레드로버,2024,쇠퇴기,0,73.0,44.02,100.0,50.08,1.06,52.4,32.5,안정
1138145369,(주)코밴,2015,도입기,0,58.3,33.36,0.0,49.8,0.02,36.4,17.6,매우 안정
1138145369,(주)코밴,2016,성숙기,0,0.0,23.62,64.46,45.66,0.08,36.57,11.8,매우 안정
1138145369,(주)코밴,2017,성숙기,0,0.0,29.0,73.35,44.72,0.02,35.9,12.8,매우 안정
1138145369,(주)코밴,2018,성숙기,0,0.0,29.74,86.22,49.8,0.01,40.2,14.6,매우 안정
1138145369,(주)코밴,2019,성숙기,0,0.0,0.0,91.73,56.35,0.02,42.97,14.2,매우 안정
1138145369,(주)코밴,2020,성숙기,0,0.0,100.0,72.0,62.1,0.04,28.23,16.7,매우 안정
1138145369,(주)코밴,2021,성숙기,0,0.0,21.92,67.69,52.72,0.34,46.32,13.0,매우 안정
1138145369,(주)코밴,2022,성숙기,0,0.0,49.86,99.69,47.71,2.22,47.65,18.5,매우 안정
1138145369,(주)코밴,2023,성숙기,0,0.0,20.16,99.34,57.08,0.03,48.32,16.2,매우 안정
1138145369,(주)코밴,2024,성숙기,0,0.0,44.02,100.0,50.71,0.17,52.66,17.5,매우 안정
1138146922,(주)멤레이비티,2015,쇠퇴기,0,100.0,33.36,0.0,49.29,10.58,43.14,32.1,안정
1138146922,(주)멤레이비티,2016,도입기,0,56.9,23.62,64.46,46.24,0.15,29.49,22.9,매우 안정
1138146922,(주)멤레이비티,2017,쇠퇴기,0,100.0,29.0,73.35,47.58,17.88,47.4,43.4,중립
1138146922,(주)멤레이비티,2018,성장기,0,13.5,29.74,86.22,51.79,73.53,74.17,59.5,위험
1138146922,(주)멤레이비티,2019,성숙기,0,0.0,0.0,91.73,55.04,0.3,0.0,12.1,매우 안정
1138146922,(주)멤레이비티,2020,성장기,0,16.6,100.0,72.0,57.28,0.13,28.08,19.9,매우 안정
1138146922,(주)멤레이비티,2021,성장기,0,12.4,21.92,67.69,43.87,0.46,46.34,15.1,매우 안정
1138146922,(주)멤레이비티,2022,성장기,0,17.4,49.86,99.69,44.42,0.27,46.53,20.6,매우 안정
1138146922,(주)멤레이비티,2023,성장기,0,23.6,20.16,99.34,54.79,35.62,68.33,41.4,중립
1138146922,(주)멤레이비티,2024,성숙기,0,0.0,44.02,100.0,48.9,75.5,74.37,59.9,위험
1138156416,(주)경인기술,2019,성숙기,0,0.0,0.0,91.73,52.93,0.18,42.97,14.1,매우 안정
1138156416,(주)경인기술,2020,성숙기,0,0.0,100.0,72.0,57.93,0.03,28.09,16.5,매우 안정
1138156416,(주)경인기술,2021,성숙기,0,0.0,21.92,67.69,48.25,0.03,46.15,12.6,매우 안정
1138156416,(주)경인기술,2022,도입기,0,98.5,49.86,99.69,47.66,0.03,46.64,36.9,안정
1138156416,(주)경인기술,2023,성장기,0,23.6,20.16,99.34,56.96,0.07,49.53,21.0,매우 안정
1138156416,(주)경인기술,2024,성장기,0,18.9,44.02,100.0,50.86,0.09,52.6,21.2,매우 안정
1138160069,(주)얼라이드이십일,2015,도입기,0,58.3,33.36,0.0,49.29,0.71,36.52,18.0,매우 안정
1138160069,(주)얼라이드이십일,2016,쇠퇴기,0,100.0,23.62,64.46,45.19,0.73,36.55,32.1,안정
1138160069,(주)얼라이드이십일,2017,조정기,1,30.3,29.0,73.35,45.31,99.83,100.0,77.0,매우 위험
1138160244,(주)링네트,2015,성숙기,0,0.0,33.36,0.0,53.27,0.03,36.47,6.2,매우 안정
1138160244,(주)링네트,2016,도입기,0,56.9,23.62,64.46,41.11,0.13,36.59,23.0,매우 안정
1138160244,(주)링네트,2017,성장기,0,16.5,29.0,73.35,40.9,0.06,35.9,16.0,매우 안정
1138160244,(주)링네트,2018,성숙기,0,0.0,29.74,86.22,47.82,0.02,40.18,14.5,매우 안정
1138160244,(주)링네트,2019,쇠퇴기,0,100.0,0.0,91.73,53.88,0.04,42.98,34.0,안정
1138160244,(주)링네트,2020,성장기,0,16.6,100.0,72.0,60.04,0.11,28.27,20.0,매우 안정
1138160244,(주)링네트,2021,조정기,0,26.1,21.92,67.69,48.37,0.28,46.25,18.0,매우 안정
1138160244,(주)링네트,2022,쇠퇴기,0,100.0,49.86,99.69,50.13,0.05,46.52,37.3,안정
1138160244,(주)링네트,2023,성숙기,0,0.0,20.16,99.34,58.67,0.03,49.49,16.4,매우 안정
1138160244,(주)링네트,2024,성숙기,0,0.0,44.02,100.0,52.53,0.03,52.59,17.5,매우 안정
1138165986,(주)무한비트,2015,성숙기,0,0.0,33.36,0.0,49.29,1.51,36.52,6.8,매우 안정
1138165986,(주)무한비트,2016,도입기,0,56.9,23.62,64.46,45.19,0.18,35.63,23.1,매우 안정
1138165986,(주)무한비트,2017,쇠퇴기,0,100.0,29.0,73.35,45.31,49.78,68.0,61.8,매우 위험
1138177478,에스씨에스프로(주),2017,성장기,0,16.5,29.0,73.35,45.31,0.05,35.94,16.2,매우 안정
1138177478,에스씨에스프로(주),2018,조정기,0,32.7,29.74,86.22,50.33,6.94,44.42,25.2,매우 안정
1138177478,에스씨에스프로(주),2020,성장기,0,16.6,100.0,72.0,57.93,0.29,28.21,20.0,매우 안정
1138177478,에스씨에스프로(주),2021,도입기,0,93.2,21.92,67.69,51.04,0.39,46.21,31.6,안정
1138177478,에스씨에스프로(주),2022,성숙기,0,0.0,49.86,99.69,53.54,0.02,46.44,17.5,매우 안정
1138177478,에스씨에스프로(주),2023,성장기,0,23.6,20.16,99.34,63.39,0.06,49.53,21.3,매우 안정
1138177478,에스씨에스프로(주),2024,조정기,0,17.3,44.02,100.0,57.29,0.17,52.64,21.3,매우 안정
1138178856,(주)씨엔티브이(CNTV),2019,성장기,0,15.3,0.0,91.73,52.93,0.06,42.97,17.1,매우 안정
1138178856,(주)씨엔티브이(CNTV),2020,성숙기,0,0.0,100.0,72.0,57.93,0.02,28.18,16.5,매우 안정
1138178856,(주)씨엔티브이(CNTV),2021,성숙기,0,0.0,21.92,67.69,48.25,0.04,46.16,12.6,매우 안정
1138178856,(주)씨엔티브이(CNTV),2022,성숙기,0,0.0,49.86,99.69,46.96,0.04,46.64,17.2,매우 안정
1138178856,(주)씨엔티브이(CNTV),2023,성숙기,0,0.0,20.16,99.34,56.55,0.04,49.51,16.3,매우 안정
