부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,spearman_rho,p_value
0.2,0.1,0.45,0.05,0.15,0.05,0.46698391788997673,1.3860995649848717e-188
0.3,0.05,0.3,0.05,0.2,0.1,0.46694849335050664,1.4923593736704e-188
0.25,0.05,0.3,0.05,0.15,0.2,0.46688075623372416,1.7187107740897578e-188
0.2,0.1,0.4,0.05,0.15,0.1,0.46686923876615877,1.760473012300412e-188
0.25,0.1,0.35,0.05,0.05,0.2,0.4668150125727309,1.9711245709677947e-188
0.25,0.1,0.4,0.05,0.15,0.05,0.4667512243943769,2.251348797465397e-188
0.25,0.1,0.35,0.05,0.1,0.15,0.46669513241676724,2.5304412217939015e-188
0.3,0.1,0.35,0.05,0.05,0.15,0.46633161742626666,5.39366873865243e-188
0.25,0.05,0.35,0.05,0.25,0.05,0.46622518919797323,6.730397782244055e-188
0.25,0.05,0.3,0.05,0.2,0.15,0.4661082469650622,8.583356702266242e-188
0.2,0.05,0.35,0.1,0.1,0.2,0.46605708303612875,9.546692863210053e-188
0.45,0.05,0.3,0.1,0.05,0.05,0.46594150498338166,1.2138894170091488e-187
0.3,0.05,0.3,0.1,0.15,0.1,0.46583496597582935,1.5146443377414587e-187
0.25,0.1,0.5,0.05,0.05,0.05,0.46569102963247305,2.0423592884388586e-187
0.3,0.05,0.35,0.15,0.1,0.05,0.4656439299417811,2.2521617221816968e-187
0.25,0.1,0.4,0.1,0.05,0.1,0.4652004327405489,5.651349545538559e-187
0.3,0.1,0.45,0.05,0.05,0.05,0.46505461602536335,7.645246910526328e-187
0.25,0.05,0.35,0.1,0.05,0.2,0.4650008793677899,8.545549996503418e-187
0.3,0.05,0.3,0.1,0.1,0.15,0.46495934257032456,9.313351788615763e-187
0.3,0.1,0.4,0.05,0.1,0.05,0.4649473686280932,9.547214005863998e-187
0.4,0.05,0.25,0.05,0.15,0.1,0.4649381862053601,9.73051942536479e-187
0.4,0.05,0.25,0.05,0.1,0.15,0.46488999058672975,1.075183695682577e-186
0.3,0.1,0.35,0.05,0.1,0.1,0.464866435830238,1.1289248816449153e-186
0.35,0.05,0.3,0.1,0.15,0.05,0.46473158705290707,1.4924512965685242e-186
0.2,0.05,0.35,0.1,0.25,0.05,0.4647221005237075,1.5220430421005724e-186
0.25,0.05,0.35,0.15,0.15,0.05,0.46470304470289897,1.5832665700399334e-186
0.35,0.1,0.35,0.05,0.05,0.1,0.46468270264916933,1.6513380889422133e-186
0.2,0.1,0.35,0.05,0.1,0.2,0.46461330959267705,1.906303747038772e-186
0.35,0.05,0.3,0.05,0.2,0.05,0.4644581743285801,2.6275041342548337e-186
0.35,0.05,0.3,0.1,0.05,0.15,0.46445786572616066,2.6291813350016393e-186
0.55,0.05,0.2,0.05,0.05,0.1,0.4643970640787328,2.9813731390308664e-186
0.35,0.05,0.35,0.15,0.05,0.05,0.46424795158266496,4.057537321622394e-186
0.45,0.05,0.25,0.05,0.15,0.05,0.4639525408000602,7.468485144628804e-186
0.2,0.1,0.45,0.1,0.1,0.05,0.46363156215212625,1.448238949380036e-185
0.2,0.1,0.4,0.1,0.1,0.1,0.46362953917591043,1.4542929640767848e-185
0.25,0.05,0.4,0.2,0.05,0.05,0.4635629613557582,1.6682800779895526e-185
0.2,0.05,0.3,0.05,0.25,0.15,0.46356267139481155,1.6692776553326648e-185
0.25,0.05,0.3,0.05,0.25,0.1,0.46346691667196294,2.0335216751292692e-185
0.2,0.1,0.35,0.05,0.05,0.25,0.463388800853754,2.38868189545255e-185
0.2,0.1,0.35,0.05,0.15,0.15,0.4633648418165441,2.5095551153872545e-185
0.2,0.1,0.4,0.05,0.2,0.05,0.4632493517916616,3.183556746510427e-185
0.2,0.05,0.35,0.15,0.15,0.1,0.4631543852692358,3.8711376130771345e-185
0.2,0.1,0.55,0.05,0.05,0.05,0.4630462762745497,4.8359842270692864e-185
0.2,0.05,0.3,0.05,0.2,0.2,0.4629963175940796,5.3596287264372995e-185
0.2,0.1,0.5,0.1,0.05,0.05,0.46252997294282144,1.398185928953679e-184
0.35,0.05,0.25,0.05,0.15,0.15,0.462515819966184,1.4394379424922336e-184
0.2,0.05,0.4,0.2,0.1,0.05,0.4623804908361831,1.9006866800743693e-184
0.25,0.1,0.35,0.05,0.15,0.1,0.46231375131245417,2.1798374708541225e-184
0.3,0.05,0.3,0.05,0.25,0.05,0.4622735149708502,2.3675417065172283e-184
0.4,0.05,0.25,0.05,0.05,0.2,0.46215590568543297,3.0138872118257067e-184
0.2,0.1,0.45,0.15,0.05,0.05,0.46214996431159755,3.0508556811337033e-184
0.35,0.1,0.4,0.05,0.05,0.05,0.46207350868466135,3.568994740298419e-184
0.3,0.05,0.3,0.05,0.05,0.25,0.4619990263074562,4.1581029124505045e-184
0.2,0.05,0.35,0.05,0.3,0.05,0.461740978190797,7.057300384176695e-184
0.25,0.05,0.35,0.15,0.05,0.15,0.461732810325357,7.176411383077659e-184
0.2,0.1,0.4,0.1,0.15,0.05,0.4614375102411024,1.3139143177901247e-183
0.2,0.05,0.35,0.15,0.1,0.15,0.4614266369250731,1.3434873060012515e-183
0.3,0.1,0.35,0.05,0.15,0.05,0.46138620388787444,1.459405570264217e-183
0.25,0.05,0.3,0.1,0.2,0.1,0.4612356934350821,1.9857646107241546e-183
0.25,0.1,0.35,0.1,0.05,0.15,0.46119437672493335,2.1608882151977488e-183
0.25,0.1,0.4,0.1,0.1,0.05,0.461084032364775,2.70790960754225e-183
0.25,0.05,0.3,0.1,0.15,0.15,0.46103741212326993,2.978714598539296e-183
0.3,0.05,0.3,0.1,0.2,0.05,0.4609999352934612,3.2158842093575614e-183
0.25,0.1,0.45,0.1,0.05,0.05,0.46073634339965086,5.510574925158758e-183
0.2,0.05,0.35,0.15,0.2,0.05,0.46069914132031997,5.945540988727154e-183
0.35,0.1,0.35,0.05,0.1,0.05,0.46063961610629167,6.7139126014285755e-183
0.5,0.05,0.2,0.05,0.1,0.1,0.46061939048301914,6.996945319039297e-183
0.2,0.05,0.3,0.05,0.3,0.1,0.4605724606519423,7.700405053135997e-183
0.2,0.05,0.35,0.05,0.05,0.3,0.4603277320227959,1.268730525426877e-182
0.2,0.1,0.35,0.05,0.2,0.1,0.4600248617469393,2.352339600178185e-182
0.2,0.05,0.3,0.05,0.15,0.25,0.4598001791618118,3.717374305610147e-182
0.55,0.05,0.2,0.05,0.1,0.05,0.45979334437793173,3.7694628126985585e-182
0.3,0.1,0.4,0.1,0.05,0.05,0.45965507426511654,4.9946536176960456e-182
0.35,0.05,0.25,0.05,0.2,0.1,0.459610343956418,5.470579429301924e-182
0.45,0.05,0.25,0.1,0.1,0.05,0.4592005234336722,1.258679910688131e-181
0.6,0.05,0.2,0.05,0.05,0.05,0.459181803510959,1.3074757979221896e-181
0.45,0.05,0.25,0.1,0.05,0.1,0.4590828336132293,1.598626537748679e-181
0.2,0.05,0.4,0.2,0.05,0.1,0.4590476394450388,1.7170744209539449e-181
0.25,0.1,0.35,0.05,0.2,0.05,0.45900566733534626,1.8698413593290857e-181
0.25,0.05,0.3,0.05,0.1,0.25,0.45855928984692984,4.625399560154262e-181
0.2,0.1,0.35,0.1,0.1,0.15,0.45847908535712595,5.442053315807536e-181
0.4,0.1,0.3,0.05,0.05,0.1,0.458434909448034,5.951795799710436e-181
0.25,0.05,0.3,0.1,0.25,0.05,0.45805756366806094,1.278109158096016e-180
0.35,0.05,0.3,0.15,0.1,0.05,0.45795798002355026,1.5634852344607597e-180
0.5,0.05,0.25,0.1,0.05,0.05,0.45795714198053267,1.5661387373038585e-180
0.3,0.1,0.3,0.05,0.05,0.2,0.4579548698040244,1.5733557915102739e-180
0.2,0.1,0.35,0.1,0.05,0.2,0.4579076817547554,1.7309749168340755e-180
0.2,0.05,0.3,0.1,0.2,0.15,0.4578644773035245,1.8890720388905555e-180
0.4,0.05,0.25,0.1,0.1,0.1,0.4578281461811247,2.033121772938339e-180
0.4,0.05,0.25,0.05,0.2,0.05,0.45771452647732497,2.5582737755045055e-180
0.35,0.05,0.25,0.05,0.1,0.2,0.4574955060608585,3.982808578205664e-180
0.3,0.1,0.3,0.05,0.1,0.15,0.4574881209378487,4.042678308948635e-180
0.2,0.15,0.4,0.05,0.05,0.15,0.4573443842012158,5.404466736899808e-180
0.2,0.05,0.3,0.1,0.25,0.1,0.45707968490576356,9.221144610247236e-180
0.25,0.05,0.3,0.05,0.3,0.05,0.45698506289236834,1.1160394531970146e-179
0.35,0.1,0.3,0.05,0.1,0.1,0.4567943969200866,1.6392122396830686e-179
0.3,0.05,0.3,0.15,0.1,0.1,0.4567806671167606,1.6852080182578235e-179
0.35,0.1,0.3,0.05,0.05,0.15,0.45673887735276475,1.8332877273627006e-179
0.2,0.1,0.4,0.15,0.05,0.1,0.4565319253347631,2.781591155014334e-179
0.2,0.1,0.35,0.05,0.25,0.05,0.4564134374886108,3.5310366069066225e-179
0.4,0.05,0.3,0.15,0.05,0.05,0.4564059971485211,3.584320894393848e-179
0.3,0.05,0.25,0.05,0.15,0.2,0.4563068321860136,4.376084679294619e-179
0.3,0.05,0.25,0.05,0.2,0.15,0.4562994409517944,4.4416583742938574e-179
0.4,0.1,0.35,0.05,0.05,0.05,0.45623405545183554,5.066180772362258e-179
0.2,0.1,0.35,0.1,0.15,0.1,0.45613109647991595,6.231944860234855e-179
0.3,0.05,0.25,0.05,0.25,0.1,0.45596528289583227,8.697813659188887e-179
0.45,0.05,0.2,0.05,0.15,0.1,0.4559379220524172,9.189535660756892e-179
0.5,0.05,0.2,0.05,0.05,0.15,0.45585295902038697,1.0900451276023921e-178
0.35,0.05,0.3,0.15,0.05,0.1,0.45576631193687894,1.2973091276173226e-178
0.5,0.05,0.2,0.05,0.15,0.05,0.45573754944374356,1.3744651120399724e-178
0.3,0.1,0.35,0.1,0.05,0.1,0.4557194291483751,1.4254082677764317e-178
0.25,0.1,0.35,0.1,0.1,0.1,0.45566400222729475,1.5932350541062205e-178
0.4,0.1,0.3,0.05,0.1,0.05,0.45565669422510724,1.6167871860734657e-178
0.3,0.05,0.35,0.2,0.05,0.05,0.4555804213525998,1.8843344367441824e-178
0.35,0.05,0.25,0.1,0.15,0.1,0.4552919668521542,3.36139074437127e-178
0.3,0.1,0.3,0.05,0.15,0.1,0.4552358548391162,3.761726613639086e-178
0.4,0.05,0.25,0.1,0.15,0.05,0.45520098865834624,4.034110101682727e-178
0.25,0.1,0.35,0.1,0.15,0.05,0.45492499544582127,7.013751945279937e-178
0.25,0.05,0.3,0.15,0.15,0.1,0.45489601177764893,7.432974643381947e-178
0.25,0.1,0.3,0.05,0.15,0.15,0.4547623057741431,9.714913632771001e-178
0.2,0.1,0.4,0.15,0.1,0.05,0.4546464258277066,1.2250983868844818e-177
0.2,0.1,0.35,0.1,0.2,0.05,0.4546155637385571,1.3031432725184203e-177
0.2,0.15,0.5,0.05,0.05,0.05,0.45434919424161635,2.2200871699556396e-177
0.25,0.1,0.3,0.05,0.05,0.25,0.4542933446002262,2.4823149336083226e-177
0.35,0.05,0.25,0.05,0.25,0.05,0.4542756156194528,2.571856404198477e-177
0.25,0.1,0.4,0.15,0.05,0.05,0.4542247169810008,2.8472445881052887e-177
0.3,0.05,0.3,0.15,0.15,0.05,0.45420079063573665,2.986684362639905e-177
0.25,0.05,0.25,0.05,0.25,0.15,0.4541552278215363,3.2713466541216586e-177
0.2,0.05,0.3,0.1,0.15,0.2,0.45407656742403435,3.827984345477052e-177
0.25,0.05,0.3,0.1,0.1,0.2,0.4539825712939527,4.618437648653738e-177
0.2,0.05,0.3,0.1,0.3,0.05,0.4539765495621924,4.674304432724428e-177
0.2,0.1,0.35,0.15,0.05,0.15,0.45397444767579936,4.693963169685752e-177
0.25,0.1,0.3,0.05,0.1,0.2,0.45396445403481,4.788567835241818e-177
0.25,0.05,0.35,0.2,0.1,0.05,0.45381955080786707,6.394781270237617e-177
0.25,0.1,0.3,0.05,0.2,0.1,0.45370966845159494,7.962414648960476e-177
0.2,0.1,0.3,0.05,0.1,0.25,0.4534620383698156,1.3046732444029283e-176
0.35,0.1,0.3,0.05,0.15,0.05,0.45343223035527486,1.3845372889080472e-176
0.2,0.05,0.35,0.1,0.05,0.25,0.4532345842076717,2.0527183012197496e-176
0.4,0.05,0.25,0.1,0.05,0.15,0.45320898913429297,2.160074378049484e-176
0.2,0.15,0.4,0.05,0.1,0.1,0.4531285475270573,2.5353455225994234e-176
0.25,0.05,0.3,0.05,0.05,0.3,0.4529695578046839,3.479216974099516e-176
0.2,0.1,0.3,0.05,0.2,0.15,0.4529279051837558,3.779875930294891e-176
0.3,0.05,0.3,0.1,0.05,0.2,0.45277618118315077,5.111571937137694e-176
0.2,0.15,0.45,0.05,0.05,0.1,0.4526584919443922,6.459255247003103e-176
0.45,0.1,0.3,0.05,0.05,0.05,0.452632269884965,6.804880277920977e-176
0.45,0.05,0.2,0.05,0.1,0.15,0.45232592696064966,1.2506785876217606e-175
0.25,0.05,0.25,0.05,0.3,0.1,0.45229456797732803,1.3310312898560223e-175
0.25,0.15,0.4,0.05,0.05,0.1,0.45212856886883707,1.8505085261366524e-175
0.2,0.05,0.3,0.15,0.2,0.1,0.4518854003286757,2.9976165055281275e-175
0.35,0.05,0.25,0.1,0.1,0.15,0.45183665019821595,3.3018160835325357e-175
0.2,0.05,0.35,0.2,0.15,0.05,0.4517748772807378,3.7319281035949643e-175
0.3,0.1,0.3,0.05,0.2,0.05,0.45173368726294677,4.049372319713312e-175
0.2,0.05,0.35,0.15,0.05,0.2,0.45150447961930346,6.376609127858492e-175
0.2,0.15,0.45,0.1,0.05,0.05,0.45149322371233686,6.520337652580237e-175
0.3,0.1,0.35,0.1,0.1,0.05,0.45146201586150614,6.935974916943853e-175
0.2,0.1,0.3,0.05,0.25,0.1,0.451461425185972,6.944091628640659e-175
0.35,0.05,0.25,0.1,0.2,0.05,0.4513499859168553,8.658156897024966e-175
0.25,0.05,0.25,0.05,0.2,0.2,0.4513251069931877,9.095158137008991e-175
0.25,0.05,0.3,0.15,0.2,0.05,0.4513020444055102,9.519896534341037e-175
0.25,0.15,0.45,0.05,0.05,0.05,0.4512587001610419,1.0372462408117815e-174
0.2,0.1,0.3,0.05,0.15,0.2,0.45092876395374254,1.9918155834375819e-174
0.35,0.05,0.25,0.05,0.05,0.25,0.45084232242144423,2.362861028421751e-174
0.2,0.05,0.3,0.05,0.35,0.05,0.45082211801371114,2.4590970177817706e-174
0.25,0.05,0.3,0.15,0.1,0.15,0.4506583378816019,3.3983870070190897e-174
0.25,0.15,0.4,0.1,0.05,0.05,0.4506438944535954,3.4967074233355505e-174
0.2,0.1,0.35,0.15,0.1,0.1,0.4506210049575063,3.6583710261139123e-174
0.3,0.1,0.3,0.1,0.05,0.15,0.45051102313356367,4.545478705072295e-174
0.35,0.1,0.35,0.1,0.05,0.05,0.45039537089074827,5.7107820730533595e-174
0.2,0.1,0.4,0.2,0.05,0.05,0.4503920374236022,5.748464555230113e-174
0.25,0.1,0.35,0.15,0.05,0.1,0.45033289009307087,6.459914332781621e-174
0.2,0.15,0.45,0.05,0.1,0.05,0.4502234705670051,8.015789537929316e-174
0.4,0.05,0.2,0.05,0.15,0.15,0.45016948975455506,8.915980104467273e-174
0.25,0.1,0.3,0.05,0.25,0.05,0.44999963087545647,1.2461253216447904e-173
0.25,0.1,0.3,0.1,0.05,0.2,0.4498232682193243,1.763737535829973e-173
0.2,0.05,0.35,0.2,0.1,0.1,0.4497782148051874,1.927353370349825e-173
0.45,0.1,0.25,0.05,0.05,0.1,0.44973341045814275,2.105086716528297e-173
0.2,0.05,0.3,0.15,0.15,0.15,0.4496373765256906,2.5430895365120063e-173
0.3,0.05,0.25,0.1,0.2,0.1,0.44955954986081403,2.9639443517969136e-173
0.25,0.1,0.3,0.1,0.1,0.15,0.44954924597155915,3.0246431978752914e-173
0.3,0.15,0.4,0.05,0.05,0.05,0.44934696816094133,4.502440099801362e-173
0.2,0.05,0.3,0.05,0.1,0.3,0.44921054583736314,5.887160333272005e-173
0.2,0.05,0.25,0.05,0.3,0.15,0.4492093497239415,5.901014743630595e-173
0.3,0.05,0.25,0.05,0.3,0.05,0.44920722597048707,5.925694124955053e-173
