사업자등록번호,회사명_x,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,회사명_y,회계년도,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
1018134423,(주)케이에스에스해운,2022,성장기,0,30.6,0.0,96.82,43.13,0.3,50.07,20.6,매우 안정,(주)케이에스에스해운,2022.0,0.2880906,0.01,0.002590213,0.0,총자본영업이익률,0.9262918594848082,-2.918916940689087,유보율_ratio,0.2217301790421435,-0.47627124190330505,금융비용부담률_diff,0.1458256376875791,0.37863507866859436,매입채무회전율_diff,0.47363590824226426,-0.28208041191101074,영업이익률변화,0.28404351905827585,-0.27697697281837463,매출원가율,0.37678491265633735,-0.2526177763938904,재고자산회전율,0.003566505570213533,-0.2512788772583008,ROE,0.643437682069823,-0.23827266693115234,영업CF_총부채,0.5212814010321334,-0.23401832580566406,현금ROA_diff,0.33780417252604,-0.219377800822258
1018134423,(주)케이에스에스해운,2023,성장기,0,37.7,51.87,97.48,39.16,2.02,44.45,25.2,매우 안정,(주)케이에스에스해운,2023.0,0.2880906,0.01,0.018464858,1.0,총자본영업이익률,0.937633608398324,-3.1507067680358887,유보율_ratio,0.21965435953183093,-0.474039763212204,영업이익률변화,0.3056594546885853,0.3768286406993866,금융비용부담률_diff,0.1834890748891861,0.3291085362434387,매입채무회전율_diff,0.4736999557652,-0.28096532821655273,매출원가율,0.36495854967560265,-0.2758618891239166,종업원,529.0,0.24023742973804474,ROE,0.622477219817107,-0.22178643941879272,재고자산회전율,0.0035362241445049646,-0.18661321699619293,현금전환주기_CCC,0.1152127598253966,-0.16611579060554504
1018134423,(주)케이에스에스해운,2024,성숙기,0,0.0,9.31,100.0,42.08,0.52,46.65,15.2,매우 안정,(주)케이에스에스해운,2024.0,0.2880906,0.01,0.004501413,0.0,총자본영업이익률,0.9447588552336798,-3.1779634952545166,매출액순이익률_diff_industry,0.8346818603298252,-0.500850260257721,유보율_ratio,0.2211786693320746,-0.4348320960998535,영업이익률변화,0.29890767616391106,0.3101761043071747,매출원가율,0.357176782009834,-0.2898983955383301,ROE,0.6433000718692481,-0.26614925265312195,금융비용부담률_diff,0.17518044807177444,0.2432057410478592,매입채무회전율_diff,0.4741248147441836,-0.24282294511795044,순차입금비율,0.049518009750911064,-0.23206643760204315,재고자산회전율,0.0036051400453526936,-0.17318446934223175
1018156086,씨넷쉬핑(주),2022,성숙기,0,0.0,0.0,96.82,43.1,0.01,49.9,14.3,매우 안정,씨넷쉬핑(주),2022.0,0.2880906,0.01,8.384886e-05,0.0,총자본영업이익률,1.4311804090573537,-2.7721242904663086,재고자산회전율,1.8427480982242395,-1.9581018686294556,재고자산보유기간_diff,1.6339204212888871,-1.0809988975524902,금융비용부담률_diff,0.08755732439537901,-0.6546989679336548,영업CF_총부채,1.2769112262737283,-0.4864567518234253,매입채무회전율_diff,0.4757121281324747,-0.45893585681915283,현금ROA_diff,0.9223941947464408,0.426607221364975,현금전환주기_CCC,0.626982059154625,-0.4201447367668152,영업이익률변화,0.3232461757450334,0.39407381415367126,비유동비율,0.0023417914549332887,-0.3882428705692291
1018156086,씨넷쉬핑(주),2023,성숙기,0,0.0,51.87,97.48,39.13,0.08,43.51,16.5,매우 안정,씨넷쉬핑(주),2023.0,0.2880906,0.01,0.000656436,0.0,재고자산회전율,1.8427480982242395,-2.59877610206604,재고자산보유기간_diff,1.6235362729100349,-1.220453143119812,영업이익률변화,0.18913236745620948,-1.04643976688385,영업CF_총부채,0.6134008311822032,-0.6690945029258728,총자본영업이익률,0.8478988946807337,0.5844748020172119,금융비용부담률_diff,0.07428522022507614,-0.5618427991867065,현금전환주기_CCC,0.626982059154625,-0.49497294425964355,매입채무회전율_diff,0.47503590978853155,-0.4392711818218231,FCF_총자산,0.21788595068318878,-0.41236254572868347,비유동비율,0.008986407540185835,-0.28396669030189514
1018156086,씨넷쉬핑(주),2024,조정기,0,14.4,9.31,100.0,42.46,0.01,47.66,17.9,매우 안정,씨넷쉬핑(주),2024.0,0.2880906,0.01,0.00010443746,0.0,총자본영업이익률,0.9532521243403266,-2.653794527053833,재고자산회전율,1.8427480982242395,-2.1222314834594727,재고자산보유기간_diff,1.626340607983857,-1.0951207876205444,금융비용부담률_diff,0.07083548856990794,-0.7321877479553223,비유동비율,0.0071179764913896874,-0.489132821559906,매입채무회전율_diff,0.47570161149495627,-0.4754182696342468,영업CF_총부채,0.8389094354119111,-0.45649459958076477,영업이익률변화,0.312106318272925,0.4203246831893921,현금전환주기_CCC,0.626982059154625,-0.41908109188079834,유보율_ratio,0.22025051889711486,-0.2967483103275299
1018163044,한원마리타임(주),2022,성장기,0,30.6,0.0,96.82,30.5,0.11,48.85,19.8,매우 안정,한원마리타임(주),2022.0,0.2880906,0.01,0.0009786438,0.0,재고자산회전율,1.8427480982242395,-2.6199445724487305,재고자산보유기간_diff,1.6339204212888871,-1.6597005128860474,금융비용부담률_diff,0.16239396320398083,0.5074537992477417,매입채무회전율_diff,0.9014528677234359,-0.4854266941547394,현금전환주기_CCC,0.626982059154625,-0.4164116382598877,비유동비율,0.009397653293436732,-0.38569387793540955,매출원가율,0.0,-0.3214844763278961,영업CF_총부채,0.5760547008178284,-0.31530895829200745,유보율_ratio,0.24611111784260647,-0.3129499554634094,영업이익률변화,0.37016904402337303,0.28051072359085083
1018163044,한원마리타임(주),2023,조정기,0,19.8,51.87,97.48,30.81,0.22,43.53,20.1,매우 안정,한원마리타임(주),2023.0,0.2880906,0.01,0.0020361673,0.0,재고자산회전율,1.8427480982242395,-2.532094717025757,재고자산보유기간_diff,1.6235362729100349,-1.2787317037582397,영업CF_총부채,0.6224593522546948,-0.75649094581604,금융비용부담률_diff,0.18839926179278868,0.6232975125312805,매입채무회전율_diff,0.9018587338992557,-0.4610353112220764,영업이익률변화,0.18783453009701678,-0.42942938208580017,현금전환주기_CCC,0.626982059154625,-0.4203570783138275,총자본영업이익률,0.8684294164670128,0.33886033296585083,매출원가율,0.0,-0.33331218361854553,유보율_ratio,0.24944282588659536,-0.24134549498558044
1018163044,한원마리타임(주),2024,성숙기,0,0.0,9.31,100.0,36.48,0.03,47.58,14.7,매우 안정,한원마리타임(주),2024.0,0.2880906,0.01,0.000277726,0.0,재고자산회전율,1.8427480982242395,-2.4647555351257324,재고자산보유기간_diff,1.626340607983857,-1.628624439239502,총자본영업이익률,0.8953851069977571,-0.880182147026062,매입채무회전율_diff,0.9019243599420796,-0.5374535918235779,금융비용부담률_diff,0.09909915580902853,-0.5049601197242737,현금전환주기_CCC,0.626982059154625,-0.418809711933136,영업이익률변화,0.5093008118645841,0.3864915668964386,매출원가율,0.0,-0.37816593050956726,유보율_ratio,0.266112548457467,-0.3277088701725006,비유동비율,0.009706450037296636,-0.2897437512874603
1018165644,인천국제물류센터주식회사,2022,조정기,0,24.9,0.0,96.82,39.04,0.16,49.7,19.2,매우 안정,인천국제물류센터주식회사,2022.0,0.2880906,0.01,0.0014158909,0.0,재고자산회전율,1.8427480982242395,-2.820075273513794,재고자산보유기간_diff,1.6339204212888871,-1.6872164011001587,현금전환주기_CCC,0.626982059154625,-0.6837583780288696,금융비용부담률_diff,0.08558179012947073,-0.4711988568305969,매입채무회전율_diff,0.9014528677234359,-0.456317663192749,영업이익률변화,0.3076010173403764,0.4398730397224426,현금ROA_diff,0.24877175750161215,-0.39761415123939514,총자본영업이익률,0.8640397027485721,0.3063916862010956,매출원가율,0.29399274220416594,-0.2670455873012543,자기자본회전율_ratio_industry,0.0,-0.24363912642002106
