변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,순이익률,도입기 vs 성숙기,-4423.4725,-72.3305,-4351.1419,56.652,0.0,***
기본 재무비율,순이익률,도입기 vs 쇠퇴기,-4423.4725,-2815.5426,-1607.9299,4.6471,0.2002,n.s.
기본 재무비율,순이익률,성장기 vs 성숙기,-16.5361,-72.3305,55.7945,0.0063,0.9999,n.s.
기본 재무비율,순이익률,성장기 vs 쇠퇴기,-16.5361,-2815.5426,2799.0065,10.9929,0.0121,*
기본 재무비율,순이익률,성숙기 vs 쇠퇴기,-72.3305,-2815.5426,2743.212,14.3717,0.0026,**
기본 재무비율,EBITDA마진,도입기 vs 성장기,-1092.6989,11.5674,-1104.2663,46.5532,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 성숙기,-1092.6989,-8.4952,-1084.2038,70.2667,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 쇠퇴기,-1092.6989,-739.6181,-353.0808,4.4762,0.2151,n.s.
기본 재무비율,EBITDA마진,성장기 vs 성숙기,11.5674,-8.4952,20.0626,0.0164,0.9994,n.s.
기본 재무비율,EBITDA마진,성장기 vs 쇠퇴기,11.5674,-739.6181,751.1855,15.8167,0.0013,**
기본 재무비율,EBITDA마진,성숙기 vs 쇠퇴기,-8.4952,-739.6181,731.1229,20.3934,0.0002,***
기본 재무비율,현금ROA,도입기 vs 성장기,-5.9863,4.8415,-10.8278,90.6143,0.0,***
기본 재무비율,현금ROA,도입기 vs 성숙기,-5.9863,7.8335,-13.8198,231.1228,0.0,***
기본 재무비율,현금ROA,도입기 vs 쇠퇴기,-5.9863,-6.0648,0.0785,0.0045,0.9999,n.s.
기본 재무비율,현금ROA,성장기 vs 성숙기,4.8415,7.8335,-2.992,7.3806,0.0613,n.s.
기본 재무비율,현금ROA,성장기 vs 쇠퇴기,4.8415,-6.0648,10.9063,67.4982,0.0,***
기본 재무비율,현금ROA,성숙기 vs 쇠퇴기,7.8335,-6.0648,13.8983,149.1917,0.0,***
기본 재무비율,현금ROE,도입기 vs 성장기,244.432,203.9792,40.4528,1.3993,0.7058,n.s.
기본 재무비율,현금ROE,도입기 vs 성숙기,244.432,129.1751,115.2568,17.7856,0.0005,***
기본 재무비율,현금ROE,도입기 vs 쇠퇴기,244.432,220.4606,23.9714,0.4621,0.9271,n.s.
기본 재무비율,현금ROE,성장기 vs 성숙기,203.9792,129.1751,74.8041,5.1042,0.1651,n.s.
기본 재무비율,현금ROE,성장기 vs 쇠퇴기,203.9792,220.4606,-16.4814,0.1705,0.9822,n.s.
기본 재무비율,현금ROE,성숙기 vs 쇠퇴기,129.1751,220.4606,-91.2854,7.1207,0.0688,n.s.
기본 재무비율,매출원가율,도입기 vs 성장기,74.0888,33.3728,40.716,52.3701,0.0,***
기본 재무비율,매출원가율,도입기 vs 성숙기,74.0888,34.4112,39.6775,77.8695,0.0,***
기본 재무비율,매출원가율,도입기 vs 쇠퇴기,74.0888,63.5189,10.5698,3.3194,0.3455,n.s.
기본 재무비율,매출원가율,성장기 vs 성숙기,33.3728,34.4112,-1.0385,0.0363,0.9982,n.s.
기본 재무비율,매출원가율,성장기 vs 쇠퇴기,33.3728,63.5189,-30.1462,21.0784,0.0001,***
기본 재무비율,매출원가율,성숙기 vs 쇠퇴기,34.4112,63.5189,-29.1077,26.7471,0.0,***
기본 재무비율,판관비율,도입기 vs 성장기,1214.3505,68.7112,1145.6394,45.8303,0.0,***
기본 재무비율,판관비율,도입기 vs 성숙기,1214.3505,84.7977,1129.5528,69.7583,0.0,***
기본 재무비율,판관비율,도입기 vs 쇠퇴기,1214.3505,826.569,387.7815,4.9385,0.1771,n.s.
기본 재무비율,판관비율,성장기 vs 성숙기,68.7112,84.7977,-16.0866,0.0096,0.9997,n.s.
기본 재무비율,판관비율,성장기 vs 쇠퇴기,68.7112,826.569,-757.8578,14.7249,0.0022,**
기본 재무비율,판관비율,성숙기 vs 쇠퇴기,84.7977,826.569,-741.7713,19.2002,0.0003,***
기본 재무비율,감가상각비율,도입기 vs 성장기,85.0136,13.8957,71.1179,57.2655,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성숙기,85.0136,11.2753,73.7383,96.3933,0.0,***
기본 재무비율,감가상각비율,도입기 vs 쇠퇴기,85.0136,62.5131,22.5005,5.3912,0.146,n.s.
기본 재무비율,감가상각비율,성장기 vs 성숙기,13.8957,11.2753,2.6204,0.0829,0.9938,n.s.
기본 재무비율,감가상각비율,성장기 vs 쇠퇴기,13.8957,62.5131,-48.6174,19.649,0.0002,***
기본 재무비율,감가상각비율,성숙기 vs 쇠퇴기,11.2753,62.5131,-51.2378,29.7046,0.0,***
기본 재무비율,총자산회전율,도입기 vs 성장기,0.2036,0.3116,-0.108,3.4398,0.3292,n.s.
기본 재무비율,총자산회전율,도입기 vs 성숙기,0.2036,0.4952,-0.2915,39.2414,0.0,***
기본 재무비율,총자산회전율,도입기 vs 쇠퇴기,0.2036,0.3408,-0.1372,5.2206,0.1571,n.s.
기본 재무비율,총자산회전율,성장기 vs 성숙기,0.3116,0.4952,-0.1835,10.5952,0.0145,*
기본 재무비율,총자산회전율,성장기 vs 쇠퇴기,0.3116,0.3408,-0.0292,0.1845,0.98,n.s.
기본 재무비율,총자산회전율,성숙기 vs 쇠퇴기,0.4952,0.3408,0.1543,7.0188,0.072,n.s.
기본 재무비율,유동자산회전율,도입기 vs 성장기,4.2319,3.8844,0.3475,0.5025,0.9183,n.s.
기본 재무비율,유동자산회전율,도입기 vs 성숙기,4.2319,4.0256,0.2063,0.2773,0.9642,n.s.
기본 재무비율,유동자산회전율,도입기 vs 쇠퇴기,4.2319,2.3165,1.9154,14.3565,0.0026,**
기본 재무비율,유동자산회전율,성장기 vs 성숙기,3.8844,4.0256,-0.1412,0.0885,0.9932,n.s.
기본 재무비율,유동자산회전율,성장기 vs 쇠퇴기,3.8844,2.3165,1.5679,7.5096,0.0579,n.s.
기본 재무비율,유동자산회전율,성숙기 vs 쇠퇴기,4.0256,2.3165,1.7091,12.1454,0.0071,**
기본 재무비율,비유동자산회전율,도입기 vs 성장기,1.1608,0.7668,0.394,0.4776,0.9238,n.s.
기본 재무비율,비유동자산회전율,도입기 vs 성숙기,1.1608,2.2526,-1.0918,5.7431,0.1255,n.s.
기본 재무비율,비유동자산회전율,도입기 vs 쇠퇴기,1.1608,2.7139,-1.5532,6.9807,0.0732,n.s.
기본 재무비율,비유동자산회전율,성장기 vs 성숙기,0.7668,2.2526,-1.4858,7.2459,0.0651,n.s.
기본 재무비율,비유동자산회전율,성장기 vs 쇠퇴기,0.7668,2.7139,-1.9471,8.5648,0.0362,*
기본 재무비율,비유동자산회전율,성숙기 vs 쇠퇴기,2.2526,2.7139,-0.4613,0.6544,0.8839,n.s.
기본 재무비율,유형자산회전율,도입기 vs 성장기,9.0179,8.3847,0.6332,0.0217,0.9992,n.s.
기본 재무비율,유형자산회전율,도입기 vs 성숙기,9.0179,15.7784,-6.7604,3.8705,0.2764,n.s.
기본 재무비율,유형자산회전율,도입기 vs 쇠퇴기,9.0179,19.9539,-10.936,6.0837,0.1083,n.s.
기본 재무비율,유형자산회전율,성장기 vs 성숙기,8.3847,15.7784,-7.3937,3.1541,0.369,n.s.
기본 재무비율,유형자산회전율,성장기 vs 쇠퇴기,8.3847,19.9539,-11.5692,5.3151,0.1509,n.s.
기본 재무비율,유형자산회전율,성숙기 vs 쇠퇴기,15.7784,19.9539,-4.1755,0.9424,0.8152,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성장기,0.8918,1.33,-0.4381,2.6712,0.4455,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성숙기,0.8918,1.5115,-0.6197,8.3665,0.0396,*
기본 재무비율,자기자본회전율,도입기 vs 쇠퇴기,0.8918,1.4727,-0.5809,4.4165,0.2205,n.s.
기본 재무비율,자기자본회전율,성장기 vs 성숙기,1.33,1.5115,-0.1815,0.4892,0.9212,n.s.
기본 재무비율,자기자본회전율,성장기 vs 쇠퇴기,1.33,1.4727,-0.1428,0.2083,0.9762,n.s.
기본 재무비율,자기자본회전율,성숙기 vs 쇠퇴기,1.5115,1.4727,0.0388,0.0209,0.9992,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성장기,0.3064,0.6583,-0.3519,7.8069,0.0508,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성숙기,0.3064,0.8185,-0.5121,25.887,0.0,***
기본 재무비율,투하자본회전율,도입기 vs 쇠퇴기,0.3064,0.6653,-0.3589,7.6369,0.0547,n.s.
기본 재무비율,투하자본회전율,성장기 vs 성숙기,0.6583,0.8185,-0.1602,1.726,0.6313,n.s.
기본 재무비율,투하자본회전율,성장기 vs 쇠퇴기,0.6583,0.6653,-0.007,0.0023,1.0,n.s.
기본 재무비율,투하자본회전율,성숙기 vs 쇠퇴기,0.8185,0.6653,0.1532,1.479,0.6872,n.s.
기본 재무비율,매출채권회수기간,도입기 vs 성장기,101.7811,82.4625,19.3186,1.4228,0.7003,n.s.
기본 재무비율,매출채권회수기간,도입기 vs 성숙기,101.7811,99.8866,1.8945,0.0214,0.9992,n.s.
기본 재무비율,매출채권회수기간,도입기 vs 쇠퇴기,101.7811,176.0272,-74.2462,19.7648,0.0002,***
기본 재무비율,매출채권회수기간,성장기 vs 성숙기,82.4625,99.8866,-17.4241,1.2347,0.7447,n.s.
기본 재무비율,매출채권회수기간,성장기 vs 쇠퇴기,82.4625,176.0272,-93.5647,24.5034,0.0,***
기본 재무비율,매출채권회수기간,성숙기 vs 쇠퇴기,99.8866,176.0272,-76.1406,22.0862,0.0001,***
기본 재무비율,재고자산보유기간,도입기 vs 성장기,2544.4327,1882.1623,662.2705,7.0709,0.0703,n.s.
기본 재무비율,재고자산보유기간,도입기 vs 성숙기,2544.4327,1749.2362,795.1966,15.9617,0.0012,**
기본 재무비율,재고자산보유기간,도입기 vs 쇠퇴기,2544.4327,2236.8516,307.5811,1.4345,0.6975,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 성숙기,1882.1623,1749.2362,132.9261,0.3039,0.9593,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,1882.1623,2236.8516,-354.6893,1.4891,0.6849,n.s.
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,1749.2362,2236.8516,-487.6154,3.8306,0.281,n.s.
