산업명,연도,F1,F2,F3,F4,F5,최종점수
전자부품전기장비,2015,-0.016318204575497278,0.18068008910333078,9.990152450470262,6.4706112277399725,8.172466354358853,4.959518383419384
전자부품전기장비,2016,-0.004620321908050118,0.1480821679597042,5.015875764884068,1.1858971973298225,13.376939927688447,3.9444349471907985
전자부품전기장비,2017,-0.07846970638497591,0.13952129467491464,-11.003092707076796,-0.30219485934365764,13.399555781488182,0.4310639606715334
전자부품전기장비,2018,-0.10412867227437544,0.11520463417325444,-0.5007611042758018,-1.532473521277666,7.877802003990759,1.1711286680672341
전자부품전기장비,2019,-0.008416377020215901,0.09653237091388184,8.679529411538557,0.8783446206985133,11.499053992575604,4.229008803741268
전자부품전기장비,2020,-0.04224785849471729,0.2031943460303307,13.975558870811875,-4.377185147530419,10.723536517400746,4.096571345643563
전자부품전기장비,2021,-0.06381578213098868,0.16854760840347205,1.3428635526632053,-6.554467191164733,13.698513629162164,1.718328363386624
전자부품전기장비,2022,-0.037309859605123404,0.0944430740501952,8.414442066708183,-3.956271029451777,0.47118807206341984,0.9972984647529796
전자부품전기장비,2023,0.05367415075922119,0.054931592252003725,9.133501303674263,-5.70505454216751,10.130879147894767,2.733586330482549
전자부품전기장비,2024,-0.017845796566010173,0.09994869322521382,-11.087051057519528,-9.439757662617673,14.999969151619503,-1.0889473343716987
