사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
6108163683,(주)시티건설,,,,,0.0055,0.3901,0.1051,0.0152,0.1626,0.5307,0.9513,0.0,0.0,0.0,0.0,0.3846,-0.285,-0.0899,0.1474,0.3681,0.4206,97.68
6178624309,주식회사아이제이동수,0.001,0.1624,0.0519,0.0437,0.0152,0.0245,0.0064,0.0008,0.0743,0.6032,0.9679,0.1614,-0.1105,-0.0082,-0.0285,0.0093,-0.0181,-0.0056,0.0735,0.5289,0.3647,97.67
5028127464,(주)마스윈,0.0064,0.0022,0.002,0.0148,0.0202,0.0232,0.0109,0.0041,0.3687,0.4792,0.9622,-0.0042,-0.0002,0.0128,0.0054,0.003,-0.0123,-0.0068,0.3646,0.1105,0.483,97.62
5148164671,(주)우방,0.0169,0.0025,0.0013,0.0045,0.0029,0.0623,0.0028,0.0024,0.0543,0.4135,0.9526,-0.0144,-0.0012,0.0032,-0.0016,0.0594,-0.0595,-0.0004,0.0519,0.3592,0.5391,97.53
6038151952,주식회사미연건설,,,,,0.0015,0.0062,,0.1163,0.3673,0.5774,0.961,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.251,0.2101,0.3836,97.5
6188118426,(주)남평종합건설,,,,,,,,0.0033,0.3712,0.7293,0.9349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679,0.3581,0.2056,97.05
7818800164,(주)삼우에스지,,,,,,,,0.006,0.1813,0.4841,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753,0.3028,0.395,96.96
3348600076,주식회사수진종합건설,,,,,0.0011,0.0252,0.1104,0.0068,0.1325,0.7412,0.9503,0.0,0.0,0.0,0.0,0.0241,0.0852,-0.1036,0.1257,0.6087,0.2091,96.96
1278609936,(주)은덕건설,,,0.0003,0.0004,0.0008,0.007,0.3985,0.04,0.3541,0.7256,0.9265,0.0,0.0,0.0001,0.0004,0.0062,0.3915,-0.3585,0.3141,0.3715,0.2009,96.89
1058174543,(주)태영건설,0.2505,0.2623,0.2124,0.0201,0.0075,0.0182,0.0426,0.0121,0.2818,0.5187,0.8774,0.0118,-0.0499,-0.1923,-0.0126,0.0107,0.0244,-0.0305,0.2697,0.2369,0.3587,96.82
4088174383,주식회사라인개발,0.2118,0.0015,0.0002,0.191,0.1531,0.0143,0.0045,0.0019,0.0381,0.268,0.9047,-0.2103,-0.0013,0.1908,-0.0379,-0.1388,-0.0098,-0.0026,0.0362,0.2299,0.6367,96.76
6028150076,주식회사블루캐슬,,,,,,,0.0075,0.0044,0.0507,0.5769,0.9013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031,0.0463,0.5262,0.3244,96.74
3128659897,주식회사대호홀딩스,,,,,,,,0.0015,0.3063,0.5554,0.8593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048,0.2491,0.3039,96.56
