산업명,연도,F1,F2,F3,F4,F5,최종점수
부동산임대업,2015,-0.03133784846466289,-0.3844237701662445,-27.54024793067786,14.108983882650346,-1.6347598642802055,-3.0963571061877255
부동산임대업,2016,-0.06683572296861964,-0.35480314628191156,-11.016674203246602,15.307241766536492,-5.8073257535277065,-0.38767941189766936
부동산임대업,2017,-0.06999944760904209,-0.3515123202747369,-10.68173913676717,14.097945333692348,2.134509125909105,1.0258407109901007
부동산임대업,2018,-0.0668302490717684,-0.507712225439661,7.964013405167373,12.01339680933162,7.199311115995577,5.320435771196628
부동산임대업,2019,-0.051175319947537434,-0.6887371872098073,6.542412534930443,11.389839119985403,10.366310499526527,5.511729929457006
부동산임대업,2020,-0.07415315256334826,-0.7112987077426985,13.472543115039935,8.635669420558365,2.9070690873517293,4.845965952528796
부동산임대업,2021,-0.08312887905701585,-0.7831164058367414,4.444525171685905,5.322018431779767,2.0237486893246768,2.1848094015793182
부동산임대업,2022,-0.06402330422930616,-1.03486015262633,15.830915800887558,2.28834647854854,15.586621161091436,6.521399996734379
부동산임대업,2023,-0.04607571684245503,-1.3099179423941743,8.212516930674562,-1.486097136237703,30.420063707097924,7.158097968459631
부동산임대업,2024,-0.02124611205503068,-1.7449785043008097,10.212658110774507,-7.605026359103455,36.1116056836319,7.3906025637894235
