변수그룹,변수,F통계량,p값,유의성,Eta²,효과크기
기본 재무비율,재고자산회전율,1.8118,0.143123,n.s.,0.0042,소
기본 재무비율,재고자산보유기간,15.7957,0.0,***,0.0354,소
기본 재무비율,매입채무회전율,1.291,0.275997,n.s.,0.003,소
기본 재무비율,매입채무지급기간,6.8381,0.000143,***,0.0156,소
기본 재무비율,현금전환주기_CCC,12.6561,0.0,***,0.0285,소
기본 재무비율,영업CF_유동부채,135.0488,0.0,***,0.2387,대
기본 재무비율,영업CF_총부채,115.0042,0.0,***,0.2108,대
기본 재무비율,FCF,28.7723,0.0,***,0.0626,중
기본 재무비율,FCF_총자산,64.16,0.0,***,0.1297,중
기본 재무비율,매출액증가율,13.5431,0.0,***,0.0305,소
기본 재무비율,영업이익증가율,2.6368,0.048354,*,0.0061,소
기본 재무비율,순이익증가율,6.3761,0.000274,***,0.0146,소
기본 재무비율,EBITDA증가율,3.0383,0.028165,*,0.007,소
기본 재무비율,총자산증가율,37.6204,0.0,***,0.0803,중
기본 재무비율,유형자산증가율,12.3208,0.0,***,0.0278,소
기본 재무비율,자기자본증가율,12.7213,0.0,***,0.0287,소
기본 재무비율,부채증가율,25.3068,0.0,***,0.0555,소
기본 재무비율,영업현금흐름증가율,23.7015,0.0,***,0.0522,소
기본 재무비율,FCF증가율,8.7957,9e-06,***,0.02,소
기본 재무비율,ROA변화,0.6602,0.576591,n.s.,0.0015,소
기본 재무비율,영업이익률변화,5.656,0.000754,***,0.013,소
기본 재무비율,부채비율변화,2.1061,0.097663,n.s.,0.0049,소
기본 재무비율,유동비율변화,3.8091,0.009832,**,0.0088,소
전기대비_변화량(diff),종업원_diff,0.7173,0.54165,n.s.,0.0017,소
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,27.3552,0.0,***,0.0597,소
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,29.4359,0.0,***,0.064,중
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,32.1623,0.0,***,0.0695,중
전기대비_변화량(diff),부채비율_diff,20.9728,0.0,***,0.0464,소
전기대비_변화량(diff),총부채비율_diff,53.6279,0.0,***,0.1107,중
전기대비_변화량(diff),장기부채비율_diff,19.5361,0.0,***,0.0434,소
전기대비_변화량(diff),장기부채의존도_diff,22.933,0.0,***,0.0506,소
전기대비_변화량(diff),차입금의존도_diff,97.1677,0.0,***,0.1841,대
전기대비_변화량(diff),순차입금비율_diff,23.9272,0.0,***,0.0526,소
전기대비_변화량(diff),금융부채비율_diff,23.2709,0.0,***,0.0513,소
전기대비_변화량(diff),자기자본비율_diff,46.3123,0.0,***,0.0971,중
전기대비_변화량(diff),유보율_diff,4.139,0.00624,**,0.0095,소
전기대비_변화량(diff),자본잠식률_diff,1.8494,0.136352,n.s.,0.0043,소
전기대비_변화량(diff),유동비율_diff,24.7956,0.0,***,0.0544,소
전기대비_변화량(diff),당좌비율_추정_diff,24.4101,0.0,***,0.0536,소
전기대비_변화량(diff),현금비율_diff,22.7294,0.0,***,0.0501,소
전기대비_변화량(diff),순운전자본비율_diff,33.0583,0.0,***,0.0713,중
전기대비_변화량(diff),순운전자본회전율_diff,10.4761,1e-06,***,0.0237,소
전기대비_변화량(diff),금융비용부담률_diff,44.6297,0.0,***,0.0939,중
전기대비_변화량(diff),비유동비율_diff,20.6136,0.0,***,0.0457,소
전기대비_변화량(diff),비유동장기적합률_diff,19.6455,0.0,***,0.0436,소
전기대비_변화량(diff),유형자산비율_diff,14.3823,0.0,***,0.0323,소
전기대비_변화량(diff),유형자산부채비율_diff,20.168,0.0,***,0.0447,소
전기대비_변화량(diff),ROA_diff,63.9401,0.0,***,0.1293,중
전기대비_변화량(diff),ROE_diff,16.2511,0.0,***,0.0364,소
전기대비_변화량(diff),ROIC_diff,42.4676,0.0,***,0.0898,중
전기대비_변화량(diff),총자본영업이익률_diff,103.745,0.0,***,0.1941,대
전기대비_변화량(diff),매출총이익률_diff,21.0838,0.0,***,0.0467,소
전기대비_변화량(diff),영업이익률_diff,78.4837,0.0,***,0.1541,대
전기대비_변화량(diff),순이익률_diff,50.3015,0.0,***,0.1046,중
전기대비_변화량(diff),EBITDA마진_diff,70.685,0.0,***,0.141,대
전기대비_변화량(diff),영업현금흐름비율_diff,58.8525,0.0,***,0.1202,중
전기대비_변화량(diff),현금ROA_diff,216.9483,0.0,***,0.335,대
전기대비_변화량(diff),현금ROE_diff,16.6091,0.0,***,0.0371,소
전기대비_변화량(diff),매출원가율_diff,14.865,0.0,***,0.0334,소
전기대비_변화량(diff),판관비율_diff,32.0404,0.0,***,0.0692,중
전기대비_변화량(diff),감가상각비율_diff,29.8461,0.0,***,0.0648,중
전기대비_변화량(diff),총자산회전율_diff,8.2207,2e-05,***,0.0187,소
전기대비_변화량(diff),유동자산회전율_diff,5.4561,0.000997,***,0.0125,소
전기대비_변화량(diff),비유동자산회전율_diff,6.5526,0.000214,***,0.015,소
전기대비_변화량(diff),유형자산회전율_diff,4.6298,0.00316,**,0.0106,소
전기대비_변화량(diff),자기자본회전율_diff,4.3545,0.00463,**,0.01,소
전기대비_변화량(diff),투하자본회전율_diff,4.1206,0.0064,**,0.0095,소
전기대비_변화량(diff),매출채권회전율_diff,2.5243,0.056191,n.s.,0.0058,소
전기대비_변화량(diff),매출채권회수기간_diff,5.1448,0.001542,**,0.0118,소
전기대비_변화량(diff),재고자산회전율_diff,2.0547,0.104454,n.s.,0.0047,소
전기대비_변화량(diff),재고자산보유기간_diff,10.7961,1e-06,***,0.0245,소
전기대비_변화량(diff),매입채무회전율_diff,1.3392,0.260072,n.s.,0.0031,소
전기대비_변화량(diff),매입채무지급기간_diff,3.7196,0.011119,*,0.0086,소
전기대비_변화량(diff),현금전환주기_CCC_diff,8.4035,1.6e-05,***,0.0191,소
전기대비_변화량(diff),영업CF_유동부채_diff,116.9495,0.0,***,0.2136,대
전기대비_변화량(diff),영업CF_총부채_diff,98.3724,0.0,***,0.1859,대
전기대비_변화량(diff),FCF_diff,3.1756,0.023378,*,0.0073,소
전기대비_변화량(diff),FCF_총자산_diff,64.449,0.0,***,0.1302,중
전기대비_변화량(diff),매출액증가율_diff,12.7438,0.0,***,0.0287,소
전기대비_변화량(diff),영업이익증가율_diff,3.1059,0.025699,*,0.0072,소
전기대비_변화량(diff),순이익증가율_diff,7.353,6.9e-05,***,0.0168,소
전기대비_변화량(diff),EBITDA증가율_diff,3.3924,0.017403,*,0.0078,소
전기대비_변화량(diff),총자산증가율_diff,36.4842,0.0,***,0.0781,중
전기대비_변화량(diff),유형자산증가율_diff,11.763,0.0,***,0.0266,소
전기대비_변화량(diff),자기자본증가율_diff,11.9441,0.0,***,0.027,소
전기대비_변화량(diff),부채증가율_diff,25.5014,0.0,***,0.0559,소
전기대비_변화량(diff),영업현금흐름증가율_diff,33.8713,0.0,***,0.0729,중
전기대비_변화량(diff),FCF증가율_diff,13.6863,0.0,***,0.0308,소
전기대비_변화량(diff),ROA변화_diff,0.6066,0.610764,n.s.,0.0014,소
전기대비_변화량(diff),영업이익률변화_diff,5.3857,0.001101,**,0.0124,소
전기대비_변화량(diff),부채비율변화_diff,2.0377,0.106799,n.s.,0.0047,소
전기대비_변화량(diff),유동비율변화_diff,5.7623,0.000649,***,0.0132,소
전기대비_변화량(diff),부실라벨_ICR3년_diff,75.1035,0.0,***,0.1485,대
전기대비_변화량(diff),업력_diff,17.1559,0.0,***,0.0383,소
전기대비_변화량(diff),빅4감사_diff,5.112,0.001614,**,0.0117,소
전기대비_비율(ratio),종업원_ratio,11.4112,0.0,***,0.0258,소
전기대비_비율(ratio),자산총계(요약)(백만원)_ratio,5.0582,0.00174,**,0.0116,소
전기대비_비율(ratio),투자활동으로 인한 현금흐름(요약)(백만원)_ratio,29.022,0.0,***,0.0631,중
전기대비_비율(ratio),재무활동으로 인한 현금흐름(요약)(백만원)_ratio,13.5813,0.0,***,0.0306,소
전기대비_비율(ratio),부채비율_ratio,20.3649,0.0,***,0.0452,소
전기대비_비율(ratio),총부채비율_ratio,53.8052,0.0,***,0.1111,중
전기대비_비율(ratio),장기부채비율_ratio,18.6151,0.0,***,0.0414,소
전기대비_비율(ratio),장기부채의존도_ratio,23.1884,0.0,***,0.0511,소
전기대비_비율(ratio),차입금의존도_ratio,97.1254,0.0,***,0.184,대
전기대비_비율(ratio),순차입금비율_ratio,23.3441,0.0,***,0.0514,소
전기대비_비율(ratio),금융부채비율_ratio,22.8981,0.0,***,0.0505,소
전기대비_비율(ratio),자기자본비율_ratio,45.3016,0.0,***,0.0952,중
전기대비_비율(ratio),유보율_ratio,11.0685,0.0,***,0.0251,소
전기대비_비율(ratio),자본잠식률_ratio,10.0017,2e-06,***,0.0227,소
전기대비_비율(ratio),유동비율_ratio,24.2704,0.0,***,0.0533,소
전기대비_비율(ratio),당좌비율_추정_ratio,23.995,0.0,***,0.0528,소
전기대비_비율(ratio),현금비율_ratio,22.8495,0.0,***,0.0504,소
전기대비_비율(ratio),순운전자본비율_ratio,28.2906,0.0,***,0.0616,중
전기대비_비율(ratio),순운전자본회전율_ratio,0.6019,0.613829,n.s.,0.0014,소
전기대비_비율(ratio),금융비용부담률_ratio,44.5626,0.0,***,0.0938,중
전기대비_비율(ratio),비유동비율_ratio,20.3425,0.0,***,0.0451,소
전기대비_비율(ratio),비유동장기적합률_ratio,19.4784,0.0,***,0.0433,소
전기대비_비율(ratio),유형자산비율_ratio,14.0072,0.0,***,0.0315,소
전기대비_비율(ratio),유형자산부채비율_ratio,20.2364,0.0,***,0.0449,소
전기대비_비율(ratio),ROA_ratio,60.8577,0.0,***,0.1238,중
전기대비_비율(ratio),ROE_ratio,15.8894,0.0,***,0.0356,소
전기대비_비율(ratio),ROIC_ratio,29.6731,0.0,***,0.0645,중
전기대비_비율(ratio),총자본영업이익률_ratio,93.4086,0.0,***,0.1782,대
전기대비_비율(ratio),매출총이익률_ratio,17.3627,0.0,***,0.0388,소
전기대비_비율(ratio),영업이익률_ratio,79.9969,0.0,***,0.1567,대
전기대비_비율(ratio),순이익률_ratio,54.4355,0.0,***,0.1122,중
전기대비_비율(ratio),EBITDA마진_ratio,75.6106,0.0,***,0.1493,대
전기대비_비율(ratio),영업현금흐름비율_ratio,61.0319,0.0,***,0.1241,중
전기대비_비율(ratio),현금ROA_ratio,171.3302,0.0,***,0.2846,대
전기대비_비율(ratio),현금ROE_ratio,14.4242,0.0,***,0.0324,소
전기대비_비율(ratio),매출원가율_ratio,15.7686,0.0,***,0.0353,소
전기대비_비율(ratio),판관비율_ratio,32.2677,0.0,***,0.0697,중
전기대비_비율(ratio),감가상각비율_ratio,31.0466,0.0,***,0.0672,중
전기대비_비율(ratio),총자산회전율_ratio,8.4216,1.5e-05,***,0.0192,소
전기대비_비율(ratio),유동자산회전율_ratio,5.3975,0.001083,**,0.0124,소
전기대비_비율(ratio),비유동자산회전율_ratio,6.5577,0.000212,***,0.015,소
전기대비_비율(ratio),유형자산회전율_ratio,4.5754,0.003408,**,0.0105,소
전기대비_비율(ratio),자기자본회전율_ratio,4.313,0.004904,**,0.0099,소
전기대비_비율(ratio),투하자본회전율_ratio,4.281,0.005126,**,0.0098,소
전기대비_비율(ratio),매출채권회전율_ratio,3.9608,0.007979,**,0.0091,소
전기대비_비율(ratio),매출채권회수기간_ratio,5.0864,0.001673,**,0.0117,소
전기대비_비율(ratio),재고자산회전율_ratio,2.3421,0.071584,n.s.,0.0054,소
전기대비_비율(ratio),재고자산보유기간_ratio,11.6031,0.0,***,0.0262,소
전기대비_비율(ratio),매입채무회전율_ratio,1.2788,0.280175,n.s.,0.003,소
전기대비_비율(ratio),매입채무지급기간_ratio,4.7663,0.002613,**,0.0109,소
전기대비_비율(ratio),현금전환주기_CCC_ratio,10.219,1e-06,***,0.0232,소
전기대비_비율(ratio),영업CF_유동부채_ratio,142.532,0.0,***,0.2487,대
전기대비_비율(ratio),영업CF_총부채_ratio,133.6405,0.0,***,0.2368,대
전기대비_비율(ratio),FCF_ratio,2.4561,0.061531,n.s.,0.0057,소
전기대비_비율(ratio),FCF_총자산_ratio,42.5945,0.0,***,0.09,중
전기대비_비율(ratio),매출액증가율_ratio,10.1773,1e-06,***,0.0231,소
전기대비_비율(ratio),영업이익증가율_ratio,3.0617,0.027287,*,0.0071,소
전기대비_비율(ratio),순이익증가율_ratio,4.4738,0.003924,**,0.0103,소
전기대비_비율(ratio),EBITDA증가율_ratio,2.1215,0.095717,n.s.,0.0049,소
전기대비_비율(ratio),총자산증가율_ratio,29.2238,0.0,***,0.0635,중
전기대비_비율(ratio),유형자산증가율_ratio,3.9685,0.007894,**,0.0091,소
전기대비_비율(ratio),자기자본증가율_ratio,9.5501,3e-06,***,0.0217,소
전기대비_비율(ratio),부채증가율_ratio,9.9409,2e-06,***,0.0226,소
전기대비_비율(ratio),영업현금흐름증가율_ratio,17.5661,0.0,***,0.0392,소
전기대비_비율(ratio),FCF증가율_ratio,1.2229,0.30001,n.s.,0.0028,소
전기대비_비율(ratio),ROA변화_ratio,0.3168,0.813273,n.s.,0.0007,소
전기대비_비율(ratio),영업이익률변화_ratio,2.1788,0.088786,n.s.,0.005,소
전기대비_비율(ratio),부채비율변화_ratio,1.6219,0.18245,n.s.,0.0038,소
전기대비_비율(ratio),유동비율변화_ratio,3.0792,0.026648,*,0.0071,소
전기대비_비율(ratio),업력_ratio,15.1808,0.0,***,0.0341,소
전기대비_비율(ratio),빅4감사_ratio,3.1091,0.025587,*,0.0072,소
산업대비_변화량(diff_industry),매출액영업이익률_diff_industry,75.1377,0.0,***,0.1486,대
산업대비_변화량(diff_industry),EBIT대매출액_diff_industry,74.9459,0.0,***,0.1482,대
산업대비_변화량(diff_industry),EBITDA대매출액_diff_industry,67.218,0.0,***,0.135,중
산업대비_변화량(diff_industry),매출원가대매출액_diff_industry,8.6301,1.1e-05,***,0.0196,소
산업대비_변화량(diff_industry),매출액순이익률_diff_industry,49.6625,0.0,***,0.1034,중
산업대비_변화량(diff_industry),사내유보율_diff_industry,12.1641,0.0,***,0.0275,소
산업대비_변화량(diff_industry),금융비용대매출액_diff_industry,45.0428,0.0,***,0.0947,중
산업대비_변화량(diff_industry),자기자본비율_diff_industry,43.8042,0.0,***,0.0923,중
산업대비_변화량(diff_industry),부채비율_diff_industry,20.8858,0.0,***,0.0463,소
산업대비_변화량(diff_industry),유동비율_diff_industry,24.459,0.0,***,0.0537,소
산업대비_변화량(diff_industry),당좌비율_diff_industry,25.6318,0.0,***,0.0562,소
산업대비_변화량(diff_industry),현금비율_diff_industry,22.8567,0.0,***,0.0504,소
산업대비_변화량(diff_industry),순운전자본대총자본_diff_industry,33.5586,0.0,***,0.0723,중
산업대비_변화량(diff_industry),비유동비율_diff_industry,20.6407,0.0,***,0.0457,소
산업대비_변화량(diff_industry),비유동장기적합률_diff_industry,19.8807,0.0,***,0.0441,소
산업대비_변화량(diff_industry),차입금의존도_diff_industry,93.6035,0.0,***,0.1785,대
산업대비_변화량(diff_industry),총자산회전율_diff_industry,14.4041,0.0,***,0.0324,소
산업대비_변화량(diff_industry),자기자본회전율_diff_industry,2.8498,0.03633,*,0.0066,소
산업대비_변화량(diff_industry),비유동자산회전율_diff_industry,7.2639,7.8e-05,***,0.0166,소
산업대비_변화량(diff_industry),유형자산회전율_diff_industry,4.7536,0.00266,**,0.0109,소
산업대비_변화량(diff_industry),재고자산회전율_diff_industry,2.0388,0.10664,n.s.,0.0047,소
산업대비_변화량(diff_industry),매출채권회전율_diff_industry,2.1347,0.094071,n.s.,0.0049,소
산업대비_변화량(diff_industry),매입채무회전율_diff_industry,1.2999,0.273005,n.s.,0.003,소
산업대비_변화량(diff_industry),총자산증가율_diff_industry,36.427,0.0,***,0.078,중
산업대비_변화량(diff_industry),유형자산증가율_diff_industry,10.8811,0.0,***,0.0246,소
산업대비_변화량(diff_industry),자기자본증가율_diff_industry,11.8098,0.0,***,0.0267,소
산업대비_변화량(diff_industry),매출액증가율_diff_industry,14.1111,0.0,***,0.0317,소
산업대비_비율(ratio_industry),매출액영업이익률_ratio_industry,74.4137,0.0,***,0.1473,대
산업대비_비율(ratio_industry),EBIT대매출액_ratio_industry,72.9798,0.0,***,0.1449,대
산업대비_비율(ratio_industry),EBITDA대매출액_ratio_industry,63.2392,0.0,***,0.128,중
산업대비_비율(ratio_industry),매출원가대매출액_ratio_industry,8.5112,1.3e-05,***,0.0194,소
산업대비_비율(ratio_industry),매출액순이익률_ratio_industry,55.4695,0.0,***,0.1141,중
산업대비_비율(ratio_industry),사내유보율_ratio_industry,12.1476,0.0,***,0.0274,소
산업대비_비율(ratio_industry),금융비용대매출액_ratio_industry,46.8896,0.0,***,0.0982,중
산업대비_비율(ratio_industry),자기자본비율_ratio_industry,42.0417,0.0,***,0.0889,중
산업대비_비율(ratio_industry),부채비율_ratio_industry,19.7124,0.0,***,0.0438,소
산업대비_비율(ratio_industry),유동비율_ratio_industry,23.7199,0.0,***,0.0522,소
산업대비_비율(ratio_industry),당좌비율_ratio_industry,25.6498,0.0,***,0.0562,소
산업대비_비율(ratio_industry),현금비율_ratio_industry,22.6787,0.0,***,0.05,소
산업대비_비율(ratio_industry),순운전자본대총자본_ratio_industry,33.4998,0.0,***,0.0722,중
산업대비_비율(ratio_industry),비유동비율_ratio_industry,20.5022,0.0,***,0.0454,소
산업대비_비율(ratio_industry),비유동장기적합률_ratio_industry,19.6514,0.0,***,0.0436,소
산업대비_비율(ratio_industry),차입금의존도_ratio_industry,93.8663,0.0,***,0.179,대
산업대비_비율(ratio_industry),총자산회전율_ratio_industry,12.4964,0.0,***,0.0282,소
산업대비_비율(ratio_industry),자기자본회전율_ratio_industry,3.1919,0.022867,*,0.0074,소
산업대비_비율(ratio_industry),비유동자산회전율_ratio_industry,7.1058,9.8e-05,***,0.0162,소
산업대비_비율(ratio_industry),유형자산회전율_ratio_industry,4.8058,0.002473,**,0.011,소
산업대비_비율(ratio_industry),재고자산회전율_ratio_industry,2.3276,0.072964,n.s.,0.0054,소
산업대비_비율(ratio_industry),매출채권회전율_ratio_industry,2.1874,0.087779,n.s.,0.0051,소
산업대비_비율(ratio_industry),매입채무회전율_ratio_industry,1.3437,0.258637,n.s.,0.0031,소
산업대비_비율(ratio_industry),총자산증가율_ratio_industry,38.0244,0.0,***,0.0811,중
산업대비_비율(ratio_industry),유형자산증가율_ratio_industry,17.2954,0.0,***,0.0386,소
산업대비_비율(ratio_industry),자기자본증가율_ratio_industry,10.8493,0.0,***,0.0246,소
산업대비_비율(ratio_industry),매출액증가율_ratio_industry,6.9758,0.000118,***,0.0159,소
