사업자등록번호,회사명,테스트_연도,훈련_끝,beta_i,beta_i_raw,beta_sign,beta_quality,beta_src,S2,r2,n_obs,granger_p
1018130747,한화호텔앤드리조트(주),2015,2014,-16.72412231384731,-19.860133146281157,-1.0,low,ols_shrunk,0.7303030303030303,0.70141782295077,3.0,
1018151607,(주)씨디엘호텔코리아,2015,2014,-30.611557890619963,-43.00585910756891,-1.0,low,ols_shrunk,0.8484848484848485,0.9569006732846828,3.0,
1018173033,(주)종로크라운,2015,2014,-12.47799686102587,-12.783257391578754,-1.0,low,ols_shrunk,0.6757575757575758,0.08686457900004685,3.0,
1018607858,(주)동승에이치엠씨,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1018668909,주식회사센터마크호텔,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1018676277,주식회사비케이알,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1048102478,신신관광개발(주),2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1048104006,우양산업개발주식회사,2015,2014,0.9380277260624119,9.576783586901717,1.0,low,ols_shrunk,0.021212121212121213,0.13034637269634186,3.0,
1048122402,(주)파란하늘앤드지,2015,2014,-22.84845577017433,-30.067355573492854,-1.0,low,ols_shrunk,0.8090909090909091,0.20537207881538533,3.0,
1048125812,주식회사코리아나호텔,2015,2014,-32.17184290032212,-45.60633412373917,-1.0,low,ols_shrunk,0.8575757575757575,0.5014012960909465,3.0,
1048125980,주식회사호텔롯데,2015,2014,-8.170499780902508,-5.604095591373151,-1.0,low,ols_shrunk,0.12727272727272726,0.044207968806799336,3.0,
1048127386,(주)조선호텔앤리조트,2015,2014,94.01298161101751,164.70170672849355,1.0,low,ols_shrunk,0.9636363636363636,0.14991555761357578,3.0,
1048601678,씨앤아이레저산업(주),2015,2014,0.8855597266029767,9.489336921135992,1.0,low,ols_shrunk,0.015151515151515152,0.058172492158333644,3.0,
1048651732,삼성웰스토리(주),2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1058103830,(주)서울가든,2015,2014,-51.47050577797948,-77.7707722531681,-1.0,low,ols_shrunk,0.9151515151515152,0.35162075412275473,3.0,
1058162727,씨에스개발(주),2015,2014,-3.0441861927413267,2.9397603888954857,-1.0,low,ols_shrunk,0.06060606060606061,0.03269886852504278,3.0,
1058632252,(주)삼양에프앤비,2015,2014,-22.2181923243882,-29.016916497182635,-1.0,low,ols_shrunk,0.8,0.45731633449434994,3.0,
1058736935,(주)원앤온니에이엠씨,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1058770194,(주)엘브이아이파트너스,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1058779161,(주)아주호텔서교,2015,2014,200.68433464314708,342.4872951153762,1.0,low,ols_shrunk,0.996969696969697,0.2406531150711877,3.0,
1058779609,(주)써클관광개발,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1058779986,씨디엔에이,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1068101174,해밀톤관광(주),2015,2014,-19.537267272724463,-24.548708077743076,-1.0,low,ols_shrunk,0.7727272727272727,0.5736580774288517,3.0,
1068103395,주식회사주영이십일,2015,2014,-21.412582434894297,-27.674233348026135,-1.0,low,ols_shrunk,0.793939393939394,0.6098351669779449,3.0,
1068108653,주식회사크라운관광호텔,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1078119643,세마앤드남경주식회사,2015,2014,-10.294156017640127,-9.143522652602513,-1.0,low,ols_shrunk,0.14545454545454545,0.0861085438364998,3.0,
1078176324,(주)아워홈,2015,2014,2.5716153870710645,12.299429688582805,1.0,low,ols_shrunk,0.05757575757575758,0.12219015770100572,3.0,
1078694652,주식회사에이비디에셋,2015,2014,-18.750552185489205,-23.23751626568431,-1.0,low,ols_shrunk,0.7606060606060606,0.6739757276095331,3.0,
1078754832,주식회사부자되세요,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1078780285,주식회사씨에스프리미어,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1078793489,파크호텔주식회사,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1078794436,주식회사한승투자개발,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1088176929,주식회사제이알더블유,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1088190616,주식회사포씨즈,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1098110876,주식회사호텔그랜드유통,2015,2014,92.45366588625913,162.10284718722957,1.0,low,ols_shrunk,0.9606060606060606,0.29474036457912756,3.0,
1098117563,주식회사나이아가라관광,2015,2014,-19.681981206827878,-24.789897967915433,-1.0,low,ols_shrunk,0.7757575757575758,0.5616088697041723,3.0,
1098136070,정림개발주식회사,2015,2014,-14.17606464725376,-15.613370368625237,-1.0,low,ols_shrunk,0.6909090909090909,0.5633658958843777,3.0,
1098139795,메이플레이스(주),2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1098171140,(주)KAL호텔네트워크,2015,2014,32.39949875319037,62.01256863211499,1.0,low,ols_shrunk,0.8606060606060606,0.6092673370582274,3.0,
1098173449,(주)뉴세림,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1118106851,(주)거촌,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1128148140,(주)골드마인홀딩스,2015,2014,-18.89353993172859,-23.475829176083284,-1.0,low,ols_shrunk,0.7636363636363637,0.14196012098839916,3.0,
1138105218,(주)호텔카리스,2015,2014,-53.89884000562891,-81.81799596591716,-1.0,low,ols_shrunk,0.9181818181818182,0.526787560035556,3.0,
1148164618,센트럴관광개발(주),2015,2014,-15.681217077853933,-18.12195775295886,-1.0,low,ols_shrunk,0.7212121212121212,0.943617767176052,3.0,
1148171083,(주)프로비스타,2015,2014,-17.295768005627714,-20.81287596591516,-1.0,low,ols_shrunk,0.7454545454545455,0.7878541435815134,3.0,
1148636247,주식회사진성관광개발,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1148705488,대신투자개발주식회사,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1168102753,용창산업(주),2015,2014,-22.195382605551146,-28.97890029912088,-1.0,low,ols_shrunk,0.796969696969697,0.9587951834780915,3.0,
1198178174,주식회사씨에스프리미어호텔서울,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1198623354,주식회사커피베이,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1208101336,파르나스호텔(주),2015,2014,-9.339591161801064,-7.552581226204078,-1.0,low,ols_shrunk,0.14242424242424243,0.019997303569632585,3.0,
1208101919,(주)더프리마,2015,2014,-3.7366071312375966,1.7857254914017027,-1.0,low,ols_shrunk,0.0696969696969697,0.6560613136973688,3.0,
1208102465,영동레저산업주식회사,2015,2014,-13.455471321411434,-14.41238149222136,-1.0,low,ols_shrunk,0.6848484848484848,0.8324718671150094,3.0,
1208103635,(주)에렉스,2015,2014,-25.094165128191264,-33.81020450352108,-1.0,low,ols_shrunk,0.8333333333333334,0.9980984413334287,3.0,
1208109492,한무컨벤션주식회사,2015,2014,0.988830516574204,9.66145490442137,1.0,low,ols_shrunk,0.024242424242424242,0.05908452659148877,3.0,
1208110102,(주)두진아이디,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1208127151,(주)신안관광,2015,2014,-15.132130530962728,-17.206813508140183,-1.0,low,ols_shrunk,0.7090909090909091,0.6291563453196052,3.0,
1208171318,주식회사용우매니지먼트,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1208647813,(주)엔타스,2015,2014,-11.937775672179225,-11.88288874350101,-1.0,low,ols_shrunk,0.15151515151515152,0.08072648573423491,3.0,
1208779592,(주)호텔페이토,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1208810912,주식회사리치몬드,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1218618441,주식회사파라다이스세가사미,2015,2014,56.675932321273194,102.47329124558637,1.0,low,ols_shrunk,0.9333333333333333,0.09292723328236574,3.0,
1238175782,한덕개발(주),2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1238177999,용월개발(주),2015,2014,96.8227326856277,169.3846251861772,1.0,low,ols_shrunk,0.9666666666666667,0.303228401347333,3.0,
1238642030,(주)프라임아이티,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1248123064,(주)라비돌,2015,2014,-57.66554023223408,-88.09582967692577,-1.0,low,ols_shrunk,0.9363636363636364,0.9651517876175718,3.0,
1248168402,대보유통(주),2015,2014,17.274583032789142,36.8043757647796,1.0,low,ols_shrunk,0.7424242424242424,0.5486204812733799,3.0,
1248613862,태동관광개발(주),2015,2014,-20.464460111983975,-26.094029476508933,-1.0,low,ols_shrunk,0.7848484848484848,0.6447493636420196,3.0,
1248727679,(주)상록개발,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1258147638,(주)신화관광개발,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1258196051,(주)가보관광산업,2015,2014,-112.13087868458302,-178.87139376417403,-1.0,low,ols_shrunk,0.9727272727272728,0.8500911820364188,3.0,
1258609094,평창개발주식회사,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1268177697,(주)정정당당,2015,2014,-19.20102562124157,-23.98830532527159,-1.0,low,ols_shrunk,0.7696969696969697,0.9512633525199714,3.0,
1278100599,로얄개발(주),2015,2014,-14.976430723710612,-16.94731382938666,-1.0,low,ols_shrunk,0.706060606060606,0.5728171181956201,3.0,
1278555113,주)홍준,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1278650468,(주)송추가마골,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1298189343,(주)신화아이푸드,2015,2014,23.03802219788728,46.41010770660983,1.0,low,ols_shrunk,0.8121212121212121,0.885199412037073,3.0,
1298627153,주식회사솜코리아,2015,2014,-4.3144411002617336,0.8226688763614739,-1.0,low,ols_shrunk,0.08181818181818182,0.00010494679452088818,3.0,
1318605472,주식회사덕용푸드시스템,2015,2014,-1.1969112708622136,6.018551925360675,-1.0,low,ols_shrunk,0.02727272727272727,0.9420627268737152,3.0,
1318605486,주식회사엔타스시스템,2015,2014,-31.006670362662987,-43.66437989430728,-1.0,low,ols_shrunk,0.8515151515151516,0.9517507606338448,3.0,
1318609594,(주)대일인터내셔널하스피탈리티그룹,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1318611635,라미드송도호텔주식회사,2015,2014,1.929089902568239,11.228553881078096,1.0,low,ols_shrunk,0.04242424242424243,0.3221552853754903,3.0,
1318620639,(주)피에스타,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1318643267,케이브이엠(주),2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1318645509,주식회사미래금,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1328158623,(주)서울시니어스엠엔에스,2015,2014,49.9642583058253,91.28716788650652,1.0,low,ols_shrunk,0.9090909090909091,0.436809956434386,3.0,
1348662792,주식회사식의,2015,2014,-12.020106065196545,,-1.0,,global_median,0.4106060606060606,,,
1348692205,(주)씨엔에치,2015,2014,32.98628034794531,62.99053795670654,1.0,low,ols_shrunk,0.8666666666666667,0.09292723328236552,3.0,
1358117392,동수원관광개발(주),2015,2014,10.513562990528047,25.53600902767778,1.0,low,ols_shrunk,0.1484848484848485,0.4386337829550696,3.0,
