변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,매출채권회수기간,성숙기 vs 쇠퇴기,1225.8036,2267.5941,-1041.7905,335.954,0.0,***
기본 재무비율,재고자산회전율,도입기 vs 성장기,391.5691,1044.717,-653.1479,442.745,0.0,***
기본 재무비율,재고자산회전율,도입기 vs 성숙기,391.5691,1047.4062,-655.8371,992.6137,0.0,***
기본 재무비율,재고자산회전율,도입기 vs 쇠퇴기,391.5691,618.829,-227.2599,88.9532,0.0,***
기본 재무비율,재고자산회전율,성장기 vs 성숙기,1044.717,1047.4062,-2.6892,0.0072,0.9998,n.s.
기본 재무비율,재고자산회전율,성장기 vs 쇠퇴기,1044.717,618.829,425.888,158.2156,0.0,***
기본 재무비율,재고자산회전율,성숙기 vs 쇠퇴기,1047.4062,618.829,428.5772,298.0837,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 성장기,81744.6116,54373.3587,27371.2529,146.7429,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 성숙기,81744.6116,36668.6389,45075.9727,884.944,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 쇠퇴기,81744.6116,70579.7753,11164.8363,40.5189,0.0,***
기본 재무비율,재고자산보유기간,성장기 vs 성숙기,54373.3587,36668.6389,17704.7198,59.2099,0.0,***
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,54373.3587,70579.7753,-16206.4166,43.2384,0.0,***
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,36668.6389,70579.7753,-33911.1364,352.2103,0.0,***
기본 재무비율,매입채무회전율,도입기 vs 성장기,1891.0002,2521.3293,-630.3292,62.0599,0.0,***
기본 재무비율,매입채무회전율,도입기 vs 성숙기,1891.0002,3241.7692,-1350.769,633.7187,0.0,***
기본 재무비율,매입채무회전율,도입기 vs 쇠퇴기,1891.0002,2364.0562,-473.0561,58.0079,0.0,***
기본 재무비율,매입채무회전율,성장기 vs 성숙기,2521.3293,3241.7692,-720.4398,78.1845,0.0,***
기본 재무비율,매입채무회전율,성장기 vs 쇠퇴기,2521.3293,2364.0562,157.2731,3.2472,0.3551,n.s.
기본 재무비율,매입채무회전율,성숙기 vs 쇠퇴기,3241.7692,2364.0562,877.7129,188.1616,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 성장기,6859.5504,4925.7154,1933.8351,228.8094,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 성숙기,6859.5504,4392.7718,2466.7787,827.853,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 쇠퇴기,6859.5504,6167.3361,692.2144,48.6521,0.0,***
기본 재무비율,매입채무지급기간,성장기 vs 성숙기,4925.7154,4392.7718,532.9436,16.7589,0.0008,***
기본 재무비율,매입채무지급기간,성장기 vs 쇠퇴기,4925.7154,6167.3361,-1241.6207,79.2759,0.0,***
기본 재무비율,매입채무지급기간,성숙기 vs 쇠퇴기,4392.7718,6167.3361,-1774.5643,301.2785,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성장기,35149.7146,26556.0038,8593.7108,79.5453,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성숙기,35149.7146,23952.8827,11196.8319,300.2623,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 쇠퇴기,35149.7146,30703.5729,4446.1417,35.335,0.0,***
기본 재무비율,현금전환주기_CCC,성장기 vs 성숙기,26556.0038,23952.8827,2603.1211,7.0387,0.0707,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 쇠퇴기,26556.0038,30703.5729,-4147.5691,15.5728,0.0014,**
기본 재무비율,현금전환주기_CCC,성숙기 vs 쇠퇴기,23952.8827,30703.5729,-6750.6902,76.7536,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-34.1068,27.3814,-61.4882,230.5501,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-34.1068,56.0185,-90.1253,1101.3699,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-34.1068,-36.3114,2.2047,0.4919,0.9207,n.s.
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,27.3814,56.0185,-28.6371,48.2269,0.0,***
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,27.3814,-36.3114,63.6928,207.9176,0.0,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,56.0185,-36.3114,92.3299,812.8621,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-3.6569,11.7929,-15.4498,131.1915,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-3.6569,28.8549,-32.5118,1291.8066,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-3.6569,-10.9693,7.3124,48.7709,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,11.7929,28.8549,-17.062,154.2993,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,11.7929,-10.9693,22.7622,239.3399,0.0,***
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,28.8549,-10.9693,39.8242,1363.016,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-6245.2392,-688.5969,-5556.6423,116.7156,0.0,***
기본 재무비율,FCF,도입기 vs 성숙기,-6245.2392,4221.4739,-10466.7131,920.8364,0.0,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-6245.2392,-2576.1652,-3669.074,84.4506,0.0,***
기본 재무비율,FCF,성장기 vs 성숙기,-688.5969,4221.4739,-4910.0708,87.8877,0.0,***
기본 재무비율,FCF,성장기 vs 쇠퇴기,-688.5969,-2576.1652,1887.5683,11.3198,0.0101,*
기본 재무비율,FCF,성숙기 vs 쇠퇴기,4221.4739,-2576.1652,6797.6391,273.1303,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성장기,4.1689,5.6419,-1.473,0.3706,0.9462,n.s.
기본 재무비율,FCF_총자산,도입기 vs 성숙기,4.1689,35.1797,-31.0108,365.2726,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,4.1689,5.5306,-1.3616,0.5256,0.9132,n.s.
기본 재무비율,FCF_총자산,성장기 vs 성숙기,5.6419,35.1797,-29.5378,143.7268,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,5.6419,5.5306,0.1114,0.0018,1.0,n.s.
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,35.1797,5.5306,29.6491,234.8051,0.0,***
기본 재무비율,매출액증가율,도입기 vs 성장기,46.3191,38.0958,8.2234,1.6857,0.6401,n.s.
기본 재무비율,매출액증가율,도입기 vs 성숙기,46.3191,25.1487,21.1704,24.8429,0.0,***
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,46.3191,25.6516,20.6675,17.6705,0.0005,***
기본 재무비율,매출액증가율,성장기 vs 성숙기,38.0958,25.1487,12.947,4.0297,0.2583,n.s.
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,38.0958,25.6516,12.4441,3.2445,0.3555,n.s.
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,25.1487,25.6516,-0.5029,0.0099,0.9997,n.s.
기본 재무비율,영업이익증가율,도입기 vs 성장기,-70.9869,-8.2818,-62.705,57.5935,0.0,***
기본 재무비율,영업이익증가율,도입기 vs 성숙기,-70.9869,3.7336,-74.7205,181.8471,0.0,***
기본 재무비율,영업이익증가율,도입기 vs 쇠퇴기,-70.9869,-49.9417,-21.0452,10.7662,0.0131,*
기본 재무비율,영업이익증가율,성장기 vs 성숙기,-8.2818,3.7336,-12.0155,2.0394,0.5643,n.s.
기본 재무비율,영업이익증가율,성장기 vs 쇠퇴기,-8.2818,-49.9417,41.6598,21.3664,0.0001,***
기본 재무비율,영업이익증가율,성숙기 vs 쇠퇴기,3.7336,-49.9417,53.6753,65.9883,0.0,***
기본 재무비율,순이익증가율,도입기 vs 성장기,-57.122,7.4486,-64.5707,80.6265,0.0,***
기본 재무비율,순이익증가율,도입기 vs 성숙기,-57.122,16.8265,-73.9485,235.1385,0.0,***
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-57.122,-24.2588,-32.8633,34.6588,0.0,***
기본 재무비율,순이익증가율,성장기 vs 성숙기,7.4486,16.8265,-9.3778,1.6401,0.6503,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,7.4486,-24.2588,31.7074,16.3402,0.001,***
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,16.8265,-24.2588,41.0853,51.0421,0.0,***
기본 재무비율,EBITDA증가율,도입기 vs 성장기,-61.2517,4.1315,-65.3831,75.0334,0.0,***
기본 재무비율,EBITDA증가율,도입기 vs 성숙기,-61.2517,3.5772,-64.8289,164.0281,0.0,***
기본 재무비율,EBITDA증가율,도입기 vs 쇠퇴기,-61.2517,-41.6221,-19.6295,11.2235,0.0106,*
기본 재무비율,EBITDA증가율,성장기 vs 성숙기,4.1315,3.5772,0.5542,0.0052,0.9999,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 쇠퇴기,4.1315,-41.6221,45.7536,30.8818,0.0,***
기본 재무비율,EBITDA증가율,성숙기 vs 쇠퇴기,3.5772,-41.6221,45.1994,56.0709,0.0,***
기본 재무비율,총자산증가율,도입기 vs 성장기,6.6944,6.7788,-0.0844,0.0053,0.9999,n.s.
기본 재무비율,총자산증가율,도입기 vs 성숙기,6.6944,-12.5088,19.2032,606.3519,0.0,***
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,6.6944,-12.0445,18.7389,430.9177,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,6.7788,-12.5088,19.2876,265.2923,0.0,***
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,6.7788,-12.0445,18.8233,220.2115,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,-12.5088,-12.0445,-0.4643,0.2492,0.9693,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성장기,52.1202,39.4847,12.6354,2.2395,0.5242,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성숙기,52.1202,46.7772,5.343,0.8904,0.8277,n.s.
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,52.1202,24.2149,27.9053,18.1272,0.0004,***
기본 재무비율,유형자산증가율,성장기 vs 성숙기,39.4847,46.7772,-7.2925,0.7194,0.8686,n.s.
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,39.4847,24.2149,15.2698,2.749,0.432,n.s.
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,46.7772,24.2149,22.5623,11.1658,0.0109,*
기본 재무비율,자기자본증가율,도입기 vs 성장기,-37.335,16.7969,-54.1319,184.4052,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 성숙기,-37.335,8.3664,-45.7014,292.2696,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,-37.335,-17.4089,-19.9261,41.4663,0.0,***
기본 재무비율,자기자본증가율,성장기 vs 성숙기,16.7969,8.3664,8.4305,4.3134,0.2296,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,16.7969,-17.4089,34.2058,61.8863,0.0,***
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,8.3664,-17.4089,25.7754,65.377,0.0,***
기본 재무비율,부채증가율,도입기 vs 성장기,11.2126,7.642,3.5706,6.3059,0.0977,n.s.
기본 재무비율,부채증가율,도입기 vs 성숙기,11.2126,-15.7358,26.9484,798.7249,0.0,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,11.2126,-9.878,21.0906,365.1197,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,7.642,-15.7358,23.3778,260.6937,0.0,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,7.642,-9.878,17.52,127.6055,0.0,***
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,-15.7358,-9.878,-5.8578,26.5398,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-63.0802,42.4916,-105.5718,150.6084,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-63.0802,50.2653,-113.3456,386.029,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-63.0802,-59.7444,-3.3358,0.2495,0.9692,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,42.4916,50.2653,-7.7737,0.7875,0.8524,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,42.4916,-59.7444,102.236,118.7104,0.0,***
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,50.2653,-59.7444,110.0097,255.7202,0.0,***
기본 재무비율,FCF증가율,도입기 vs 성장기,-94.799,-11.8775,-82.9215,46.2114,0.0,***
기본 재무비율,FCF증가율,도입기 vs 성숙기,-94.799,52.0108,-146.8099,322.0945,0.0,***
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-94.799,-39.1123,-55.6868,34.5863,0.0,***
기본 재무비율,FCF증가율,성장기 vs 성숙기,-11.8775,52.0108,-63.8884,26.455,0.0,***
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-11.8775,-39.1123,27.2347,4.1898,0.2417,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,52.0108,-39.1123,91.1231,87.2613,0.0,***
기본 재무비율,ROA변화,도입기 vs 성장기,-1.4125,-1.0106,-0.4019,0.5415,0.9097,n.s.
기본 재무비율,ROA변화,도입기 vs 성숙기,-1.4125,-2.3681,0.9556,6.8083,0.0783,n.s.
기본 재무비율,ROA변화,도입기 vs 쇠퇴기,-1.4125,-2.9227,1.5102,12.6896,0.0054,**
기본 재무비율,ROA변화,성장기 vs 성숙기,-1.0106,-2.3681,1.3575,5.9585,0.1137,n.s.
기본 재무비율,ROA변화,성장기 vs 쇠퇴기,-1.0106,-2.9227,1.9121,10.3023,0.0162,*
기본 재무비율,ROA변화,성숙기 vs 쇠퇴기,-2.3681,-2.9227,0.5546,1.6123,0.6566,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성장기,-37.098,-21.1558,-15.9422,1.8964,0.5942,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성숙기,-37.098,-16.1031,-20.9949,7.3136,0.0626,n.s.
기본 재무비율,영업이익률변화,도입기 vs 쇠퇴기,-37.098,-84.4517,47.3537,27.7676,0.0,***
기본 재무비율,영업이익률변화,성장기 vs 성숙기,-21.1558,-16.1031,-5.0527,0.1837,0.9802,n.s.
기본 재무비율,영업이익률변화,성장기 vs 쇠퇴기,-21.1558,-84.4517,63.2959,25.126,0.0,***
기본 재무비율,영업이익률변화,성숙기 vs 쇠퇴기,-16.1031,-84.4517,68.3487,54.5071,0.0,***
기본 재무비율,유동비율변화,도입기 vs 성장기,-108.2652,-103.7629,-4.5023,0.007,0.9998,n.s.
기본 재무비율,유동비율변화,도입기 vs 성숙기,-108.2652,133.3835,-241.6487,44.5987,0.0,***
기본 재무비율,유동비율변화,도입기 vs 쇠퇴기,-108.2652,-17.9793,-90.2859,4.6464,0.1996,n.s.
기본 재무비율,유동비율변화,성장기 vs 성숙기,-103.7629,133.3835,-237.1465,18.6285,0.0003,***
기본 재무비율,유동비율변화,성장기 vs 쇠퇴기,-103.7629,-17.9793,-85.7836,2.1244,0.547,n.s.
기본 재무비율,유동비율변화,성숙기 vs 쇠퇴기,133.3835,-17.9793,151.3628,12.3051,0.0064,**
