기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,0008120006,2015,성장기,0.0,0
2015,0008120010,2015,쇠퇴기,100.0,0
2015,0008120016,2015,성장기,0.0,0
2015,0008120022,2015,성장기,0.0,0
2015,1018100210,2015,성숙기,10.5,0
2015,1018100340,2015,조정기,36.5,0
2015,1018101126,2015,성숙기,10.5,0
2015,1018101242,2015,성숙기,10.5,0
2015,1018101354,2012,조정기,36.5,1
2015,1018103819,2015,성숙기,10.5,0
2015,1018104161,2015,성숙기,10.5,0
2015,1018104477,2015,도입기,45.6,1
2015,1018104991,2014,쇠퇴기,100.0,0
2015,1018110173,2012,쇠퇴기,100.0,1
2015,1018115917,2012,도입기,45.6,0
2015,1018117254,2015,조정기,36.5,0
2015,1018119140,2015,성숙기,10.5,0
2015,1018119209,2012,쇠퇴기,100.0,1
2015,1018121646,2015,성숙기,10.5,0
2015,1018123421,2014,쇠퇴기,100.0,0
2015,1018133287,2015,성숙기,10.5,0
2015,1018133313,2012,성숙기,10.5,0
2015,1018135117,2015,도입기,45.6,0
2015,1018137885,2015,도입기,45.6,0
2015,1018138657,2015,성숙기,10.5,0
2015,1018138768,2015,성숙기,10.5,0
2015,1018142409,2013,성숙기,10.5,0
2015,1018142428,2012,도입기,45.6,1
2015,1018145309,2012,성숙기,10.5,0
2015,1018146496,2015,성숙기,10.5,0
2015,1018148121,2015,성숙기,10.5,0
2015,1018149343,2015,성장기,0.0,0
2015,1018149853,2012,성장기,0.0,1
2015,1018150419,2015,성숙기,10.5,0
2015,1018151437,2015,성장기,0.0,0
2015,1018151742,2015,조정기,36.5,0
2015,1018154297,2015,조정기,36.5,1
2015,1018155054,2015,쇠퇴기,100.0,0
2015,1018157329,2015,쇠퇴기,100.0,0
2015,1018159934,2014,조정기,36.5,0
2015,1018160412,2013,도입기,45.6,1
2015,1018165547,2013,도입기,45.6,1
2015,1018166755,2015,성숙기,10.5,0
2015,1018166911,2015,성장기,0.0,0
