회계년도,종업원,자산총계(요약)(백만원),부채비율,총부채비율,장기부채비율,장기부채의존도,차입금의존도,순차입금비율,금융부채비율,자기자본비율,유보율,자본잠식률,유동비율,당좌비율_추정,현금비율,순운전자본비율,순운전자본회전율,금융비용부담률,비유동비율,비유동장기적합률,유형자산비율,유형자산부채비율,ROA,ROE,ROIC,총자본영업이익률,매출총이익률,영업이익률,순이익률,EBITDA마진,영업현금흐름비율,현금ROA,현금ROE,매출원가율,판관비율,감가상각비율,총자산회전율,유동자산회전율,비유동자산회전율,유형자산회전율,자기자본회전율,투하자본회전율,매출채권회전율,매출채권회수기간,재고자산회전율,재고자산보유기간,매입채무회전율,매입채무지급기간,현금전환주기_CCC,영업CF_유동부채,영업CF_총부채,FCF,FCF_총자산,매출액증가율,영업이익증가율,순이익증가율,EBITDA증가율,총자산증가율,유형자산증가율,자기자본증가율,부채증가율,영업현금흐름증가율,FCF증가율,ROA변화,영업이익률변화,부채비율변화,유동비율변화,부실라벨_ICR3년,업력,빅4감사
2012,3156.5,3150543.8,143.97209258407702,51.40323455438971,44.17598378753232,17.023398135194576,29.350633276212186,73.91029271111483,86.42533674174813,48.596748450810296,496690.70744862844,-6125.665415739912,174.0512181244538,83.88766674121091,14.959898271346153,3.1439632356524285,10.512472776377338,1.6570274278848083,149.03250056286083,100.93072223963073,38.18131630859314,88.56982565995408,3.5793791585154544,7.557966325192015,5.867965678654304,6.199212721428001,30.883101081777273,8.706883681259896,5.303885227320085,11.902935372227484,3.789040262737507,2.6182529875782157,5.4690656699254925,69.11689891822273,22.176210795008913,3.196051690967588,0.8756281731206679,2.4684037671037737,1.5469766917075556,2.5166187443053736,2.328420694160649,1.2610340394977386,7.237781422403124,58.3608087590012,6.3615689746303685,97.75462444599202,5.275302831400485,108.17448143618682,47.94095176880641,7.211946825806159,2.9881387040382372,-12785.3,-1.3192324591903493,16.698830603430135,2.8684677374192704,33.50787060161228,7.060029488863623,4.606049492846401,4.942208761930125,8.20778883916628,0.25977157775136434,27.33801408999555,13.949301682680803,-0.8531255479059737,-1.0782806058068104,-7.874164144814822,24.018939659535146,0.0,47.9,0.8
2013,3156.5,3347307.9,148.48510775190587,53.125192311242415,50.33911727207598,18.807896882675514,30.833136141471886,75.9099889700778,90.21508182474022,46.87480740265704,511298.6968684347,-6327.452470845441,171.17173891561774,87.06693582199739,17.734922264354168,5.013397776691017,8.536113023298597,1.5210103141959683,150.70393989761695,97.268905537171,38.60998495982623,82.39795638218452,3.360050903610142,6.1989677579124125,5.3697871809118265,5.859738289006713,30.939122498382837,8.543104834537033,5.080143361185723,11.877165521961794,8.606731905648124,6.3588302670319425,15.32467213653006,69.06087315329171,22.39601046818795,3.334060687424762,0.8678029574444961,2.4190257472595404,1.5289554156868264,2.480608983595173,2.2793657551078668,1.2372590218959352,7.563093330825031,58.91252130889501,6.616397934712376,111.92288492730138,5.447091138495397,106.19679138903453,64.63861484716185,21.52210732020185,12.703212350938397,-8914.1,0.7606434265544486,5.858816206695276,-5.7386049333173235,-16.590188223077437,-0.13370349254393457,8.051514704435728,8.004358529343437,5.1883730663946945,14.803928846379,83.60771807684215,-46.56854475123386,-0.21932825490531194,-0.16377884672286266,4.513015167828842,-2.8794792088360714,0.0,47.9,0.8
2014,3445.1,3402947.4,128.5895211359299,49.61907936375206,45.64693671230394,18.227814012040106,27.27898525722628,63.563127586674945,75.9436725873081,50.38091734777811,566624.615243938,-6589.493245211766,162.3772893445717,88.85791534357092,18.561610821436407,7.6381178658637765,5.086555749189601,1.3145010993631026,138.87057560555618,92.58252091381895,39.86648534091647,88.84354933332575,3.253816297575008,6.012509488831641,5.621591219911297,5.719952732229233,32.22839427060596,7.600647149924837,4.297320276078428,10.98850057460271,5.851428236176082,4.637885318715191,9.436710136557583,67.77158866821253,24.62773973036031,3.387853424677874,0.86444699067019,2.3531166976665707,1.536347550791667,2.4066050023999948,2.0400917644830665,1.2677045800204314,7.543237830234958,60.80071809239238,7.081123629177038,119.91491761015232,5.09362504506608,111.3328675138849,69.3827681886598,17.542222394693262,10.82483533859505,14590.3,0.2050101407716615,1.3343633079456576,3.575130770045031,-9.709970613622904,2.266629059801317,3.4706126134199096,6.7844011430800295,4.577735113419733,5.2172799107237156,-21.31332876454989,-271.184200230373,-0.9942023383855343,-1.3681481791618133,-2.7118860033276193,-18.45103538065491,0.0,47.9,0.8
2015,3445.1,3572258.5,133.26078349144316,50.95296246926145,46.04682102310927,18.40042684338815,27.553659475610733,60.49314436467372,76.9727047370108,49.04702811602196,586374.5870508796,-6788.857800242488,156.4974649169185,85.96795404953109,23.170358083628884,7.314490040002892,6.3318544577845035,1.2317399914406082,140.1214016433458,93.19236340840692,39.85163846866851,85.5857044902573,3.2681825298494394,5.766470037530455,5.9341592491426995,5.9428898602138185,33.062983891547965,8.315343229124416,4.6182718069445885,11.784058165315031,10.589802179967558,7.124486250977263,15.021515311617884,66.93701109990725,24.74764445748276,3.468714936190615,0.8470748837779265,2.302122471633701,1.5044710924112072,2.3119895303706626,2.0001473841365933,1.234432859754415,7.788129047011315,59.09920194313224,6.769553996680054,127.7260339452927,4.860279021300578,127.04124990089706,59.78398598752786,26.319606691490286,15.63907126663177,104219.1,2.127689587590296,3.472548731944282,14.264835953472414,64.49489089396815,8.273026993429465,6.386080177885281,7.095071526310012,3.894909561056062,10.806954817305845,128.0076235386148,83.89559651784488,0.014366232274431744,0.7146960791995779,4.671262355513246,-5.879824427653204,0.0,47.9,0.8
2016,3538.8,3902279.3,102.72479231851332,46.39092932917105,39.87704175452862,17.854046972134192,25.60429419856584,45.952562723029004,59.92493977941363,53.60906338123463,632101.3818040004,-7234.725986054419,171.5570184617049,96.95069421264756,27.53740274901263,10.68727930029861,11.422432813855249,1.0949926736665985,126.29294769062908,88.0417284388121,40.34061079932284,92.53856675502932,4.501805301295336,8.179500079644402,6.5846822848463376,6.500125185871459,34.53922782794896,8.654260290857977,5.65718651792127,12.356202704411986,8.986357144258232,6.9920319189420725,14.056635102966942,65.4607695470772,25.884967537090983,3.7019424135540078,0.8695061787732763,2.369344405384329,1.512837711722077,2.3057802956325064,1.839982792090845,1.22968442146357,8.580561933264539,49.28939273161781,7.06442346517275,122.72865368167041,5.043461222137171,125.16480535013648,46.85324106315172,27.861751915773574,18.017229193447275,21210.5,2.3158378181562695,9.159711215535735,13.104143160983327,34.25800977780678,13.775373511945784,8.814992136380782,4.784354464007338,15.752196224894703,3.224525696009523,170.7459407945585,27.997405952345712,0.7153623167787283,0.0422365894082514,-14.691966843640717,13.67641954750593,0.0,42.4,0.8
2017,3930.4,4039305.3,106.31963565105823,46.85726091098351,47.64515289646,20.694278012905603,26.158050768606472,48.04045743036603,60.71555869423365,53.14273935903721,1203135.5467222123,-10738.007350020223,169.2534998020506,91.89004618671515,25.6942437179001,9.61624696365487,2.588545928760027,1.0169296648453745,136.75233544478652,89.6800717444488,47.132833909736966,106.38826824776046,-3.830727408070312,26.256496680956587,-0.5228837112451092,0.9953807335156309,38.633353906220336,8.146167555581842,5.42302838727589,12.432154832578167,9.489332077840848,0.22401691296165538,104.9280785922964,61.36664156532945,30.487219388301675,4.285987276996325,0.6513667350233056,1.833690438524504,1.1536539098177006,1.7967882249341216,1.3737501128301495,0.90825766022287,37.59210725656525,83.10430134807584,39.07271554304304,192.2752040928176,44.78160225596781,161.44510079204406,132.58423385980075,83.70627425098158,50.82301464319262,38245.5,1.7447821478834022,3.090990916503614,-9.333724973703648,-1.5606167444722452,-3.7204679697350165,-0.4908026214736168,2.309681053598009,-1.759182157627506,-0.5919582281713642,26.123466155296477,-12.162219421583114,-0.3766293120174596,-0.4047144683274893,7.200291133233449,3.9692218875263627,0.0,34.9,1.0
2018,4106.4,4334359.3,106.28028505736631,48.2458404994075,47.95014138821692,21.607102413083087,25.35218102035189,44.16997753419362,58.07804130532215,51.75414669862141,1236548.7106994363,-11109.093220616338,126.24737477288417,91.63111099758625,28.971406764034317,4.654925881179486,8.501297926499424,0.991219458420961,142.9083848081679,95.21192455585353,50.528938239980135,111.67510402922058,3.9595724427291175,7.042170532936206,6.262114179879768,6.13829629471485,33.390955421297924,8.096120571444098,5.028724365125131,12.46488079094529,9.419287016378906,7.284040888245022,13.590266698850257,66.60903987018074,25.29483287878061,4.368760219501194,0.8756971498738135,2.798093547005492,1.3232016800362907,1.8609198317219033,1.8012722428246466,1.2413727376722896,8.696376816238287,47.55534152249228,7.6043137880105105,50.50010629356255,4.540065169860904,128.72948516849505,-30.674037352440216,30.5789966577834,17.80029965726392,-123074.2,0.6114139661357265,41.97902132575687,88.46682919850869,69.62877417457591,62.91010131981574,5.938256500756945,7.710168708642338,7.554558418172517,6.19385556140808,54.75151565540888,-58.72426746164192,0.14411389154077936,0.8081532648893012,-2.9968609355159552,-0.7154820397561394,0.0,37.7,0.9
2019,4106.4,5065867.5,110.13563211380468,48.769726763482424,52.388971818895676,22.97237222839265,24.81358612406697,44.04328152288125,57.87805317300143,51.23026482069845,1212958.6706782742,-11600.807227234984,127.76449290015584,93.44543485792637,29.914036915210016,4.795758682021127,8.907235792738955,1.1345423254944573,146.7893125786564,94.6192719562285,49.64413967787492,111.47157808460665,2.9136767804597543,4.529306728646672,5.993236342976372,5.938009333421785,33.309868100693436,7.805735470369295,3.697522505777105,12.983396187960963,9.259432019817332,7.613836172562398,14.658196258308447,66.69012742628512,25.50413964707537,5.177660717591669,0.8681521189476007,2.819482127412935,1.2944477825823397,1.8265153780148762,1.7937676261637054,1.2471611703834262,9.050886463742827,43.94271311689586,7.295458143921077,52.54748698387898,4.664586554380483,122.37515557732843,-25.884955476553603,33.0651376891346,18.041702615356304,41295.3,1.526593202873415,5.9309791950722435,5.765329988096294,15.477249222021161,13.591481975801111,6.289148641150987,4.128333169504305,4.873033384812979,7.486353171369371,48.241786031397154,72.31249103608651,-1.0458956622693625,-0.290385101074802,3.855347056438351,1.5171181272716532,0.0,37.7,0.9
2020,4106.4,5057819.7,105.99301257215521,47.984058794577905,52.624925401837594,23.833273770750065,24.455566518055036,38.35963355495458,55.81373350359242,52.0159406012717,1204159.5336612612,-11601.174378487838,144.7827897625237,106.41279231604099,40.43389886091923,7.759005648254615,18.155123539612937,0.99937106237526,140.7634260177901,90.92009025998357,47.527190869318424,110.53338428184377,4.167514196096217,7.616978837823977,7.202828179006974,6.957499064497066,33.83347949931134,8.752307039287516,5.021920834753466,14.015778997275206,11.06208890652577,8.696004219522756,17.95725656707901,66.16651687611997,25.081168031720477,5.263471957987692,0.8632837557577396,2.7634127017537913,1.3092331520635851,1.8612137220416938,1.7719461153341503,1.2767355326604481,9.50822350594768,41.34300223953747,7.075135766590224,54.48709352775093,4.752050124466521,116.81034047141709,-20.980244704128697,39.51722962420124,20.544827020777927,238104.5,4.920946557792362,3.494973041336884,37.7623161428012,56.57401322128087,19.12908527425854,2.361758034895362,-1.4087853637677725,4.158691829128276,0.37189189395779965,136.24349240679592,131.07853992652593,1.253837415636463,0.9465715689182199,-4.142619541649466,17.018296862367848,0.0,37.7,0.9
2021,4106.4,5376134.2,108.68866522874816,48.50135692277307,42.29101020762856,18.747022437015005,22.56039851170426,30.78208450971268,51.60764465279093,51.4986433562166,1244054.694868987,-12299.288765019684,128.5987839468838,92.41024508716413,37.24230630230561,4.237131929574746,15.599970877823887,0.7892193289723323,137.9301437854569,96.58058777507298,45.78613812267234,107.56426730394321,4.204445666311395,8.111803123730569,7.058934451684817,6.186776221349861,32.6469260442129,7.929219231254495,5.2049603993512905,12.985381355596704,11.88118550233315,8.45244574932411,18.250990675932858,67.3530632291865,24.717706812958404,5.056162124342206,0.8691223579295964,2.686506621525596,1.3650387383655163,1.9532432485839593,1.779641700122743,1.3330367278337234,10.075854747248755,38.48706787532534,6.713651095561571,56.292777545617525,4.86175491209984,122.83226362738753,-28.052418206444678,33.21485029494089,19.43241736328333,54143.7,2.379512081168426,5.9472180367804635,-1.6239639286239367,-4.765892614380793,-2.682087668951237,7.633696732254558,4.129894029889993,6.5631471753239286,8.53621315650484,12.967836944025043,-1.8504021174597391,0.036931470215178085,-0.82308780803302,2.695652656592951,-16.184005815639882,0.0,37.7,0.9
