사업자등록번호,회계년도,회사명,종업원,통계청 한국표준산업분류 코드 11차(대분류),통계청 한국표준산업분류 11차(중분류),M코드,매출액영업이익률_diff,매출액영업이익률_ratio,EBIT대매출액_diff,EBIT대매출액_ratio,EBITDA대매출액_diff,EBITDA대매출액_ratio,매출원가대매출액_diff,매출원가대매출액_ratio,매출액순이익률_diff,매출액순이익률_ratio,사내유보율_diff,사내유보율_ratio,금융비용대매출액_diff,금융비용대매출액_ratio,자기자본비율_diff,자기자본비율_ratio,부채비율_diff,부채비율_ratio,유동비율_diff,유동비율_ratio,당좌비율_diff,당좌비율_ratio,현금비율_diff,현금비율_ratio,순운전자본대총자본_diff,순운전자본대총자본_ratio,비유동비율_diff,비유동비율_ratio,비유동장기적합률_diff,비유동장기적합률_ratio,차입금의존도_diff,차입금의존도_ratio,총자산회전율_diff,총자산회전율_ratio,자기자본회전율_diff,자기자본회전율_ratio,비유동자산회전율_diff,비유동자산회전율_ratio,유형자산회전율_diff,유형자산회전율_ratio,재고자산회전율_diff,재고자산회전율_ratio,매출채권회전율_diff,매출채권회전율_ratio,매입채무회전율_diff,매입채무회전율_ratio,총자산증가율_diff,총자산증가율_ratio,유형자산증가율_diff,유형자산증가율_ratio,자기자본증가율_diff,자기자본증가율_ratio,매출액증가율_diff,매출액증가율_ratio
1018186090,2012.0,(주)파나블루,0.0,11.0,음료 제조업,M03,-2.1992381655666837,0.17938874419153594,-2.2892381655666836,0.17356022903729834,-2.673091644743927,0.2636111171504334,2.424852540730143,1.029513784575586,-1.196926508822941,0.1570940078711682,11727.476363636364,122.95794887309032,-0.2900058460639067,0.5671554536359601,-2.254846048244758,0.9403322030101943,16.77147252595634,1.1018675444968193,-35.712913027695336,0.7061391176853835,-43.707833699899645,0.5184240447344685,-8.21254382780637,0.5004535384546004,-17.221302216120808,-0.8966191867974458,13.825692111344893,1.107209150987476,34.82201910626421,1.413121593383132,3.9353814473426105,1.131135669688191,-0.12885561437309434,0.9263682203582319,0.27116305587229217,1.058064894191069,-0.18131848394666772,0.9494934585106776,-3.2082221062175456,0.5268108987879726,-6.928342008983016,0.4856464729782468,-0.8555706816001987,0.9038684627415507,-2.793636363636363,0.7501219710522037,-1.4156911889744794,0.7140017800051557,9.100984356773244,2.0545752441220446,15.872454187650767,3.3273393237024584,-7.766920800976016,-1.8346426280934363
1018636260,2012.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,1.1115011220030713,1.4027177978271999,0.7315011220030709,1.2329621407653093,0.6624908468170538,1.1627741638371138,-3.2773697885910025,0.9592721537393936,0.2495996220621235,1.129999803157356,10797.466363636364,113.27478801743125,0.46256052911302703,1.925121058226054,-4.138238967812782,0.8982733783723504,27.869498544464278,1.1911619352799525,-65.85929655811798,0.48958151935117433,-52.46821377525399,0.4588116165523054,-16.91550585235833,0.11437142134249599,-33.78044540525702,-1.822092347974688,56.26368860925909,1.4891643940989314,73.8579807018036,1.9275145133970062,4.152040811657862,1.1398935583442675,-0.6691687291918996,0.5968863077157232,-1.4223172578203025,0.6572729499228187,-1.9744640131831503,0.44537527719574427,-4.790993362708461,0.28278542474424234,-6.190775141997995,0.5019489024941275,-3.3016801464977883,0.6101912459860935,-7.1107047962170675,0.3409912144377138,-4.774373809609372,0.4974343358305924,-9.91913778491458,-0.007019064458333136,-6.577058237929318,0.47759664512078487,-12.400935454923504,-1.4507777578900207
1018636260,2013.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,-1.8930887366472935,0.3140982838234443,-2.9430887366472938,0.22753576465950293,-2.6209058735673234,0.44472333187132973,4.040935744667038,1.0500239631674553,-1.1504701451345822,0.5691123051930403,17626.401553697982,185.0877446861408,0.48538816195331025,2.032740770113426,-13.482955666655627,0.7041264940387179,92.19226363988135,1.7717417013216252,-70.66991052327069,0.46470299558195205,-54.89484143108947,0.4527480666823899,-14.88206079035535,0.2858895973917778,-36.85661159487468,-1.817783761076046,92.90327744099059,1.918652006733814,83.88830311243035,2.0768716702494268,24.2119915240208,1.9406368113450194,-0.5067769571355851,0.700131978026281,-0.42555605837764476,0.891162133407252,-1.743757975018663,0.520945611258609,-4.311106474182612,0.3706413906302755,-3.208024536456154,0.7517008872711956,-2.559073936512653,0.7044949264996937,-4.746653244540809,0.5769471261550081,29.95772447555647,4.640063727285112,9.978925837480752,2.509671079800416,0.12159702006448114,1.0057303025478077,35.17135821424353,4.404778142714766
1018636260,2014.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,-2.9620477309635964,-0.1615873454759202,-3.4620477309635964,-0.13509761670937592,-3.2778685482000025,0.17847906060150323,9.167604474525675,1.1135447668383165,-2.202795872461897,-0.21032740245159173,16935.65911684536,177.4866519054331,0.5334844006899404,2.0460478444900794,-15.810658763624794,0.6557661928233226,114.26993211295137,1.9705277060722894,-43.569288427951506,0.6793782586801714,-35.999230450674304,0.6482389051135987,-17.61515223536614,0.13904436777291596,-17.55326915426844,-0.2396376521376016,95.58130781625592,1.9464432895955632,29.471254454739835,1.3846920043694013,28.71572042326358,2.0964383514037257,-0.041266602299372845,0.9749899380003801,1.575484847693874,1.437634679914965,-0.909809199842281,0.7444356180218312,-2.9572548265518033,0.5631824480721117,0.8808739342265532,1.0694148096317222,-0.35624321641996026,0.9591932169049301,2.168443067389619,1.1862923597413761,-2.5223216236797663,0.6154997524878405,-7.6935222052067385,-0.13306659870496879,-9.432319102282987,-0.3303694079383621,55.695160557160946,11.608602010887799
1018636260,2015.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,-1.9618529269472667,0.19924370328682997,-2.2718529269472665,0.17686488154084548,-2.2143251088534113,0.4505396752224787,7.990570875665213,1.09929875575575,-1.9015529753265603,-0.24284508191278445,16238.536512811192,169.81730442677193,0.49530720851475574,1.8255120141912595,-14.572135549872122,0.6679093995015469,113.31261794382327,1.8860162478991576,-40.915893669462235,0.7009946384868296,-34.31000248126644,0.663165104248317,-18.521869551552445,0.1527049610451763,-16.1093094629156,-0.13927223924438478,74.87517589310062,1.6920711331278364,26.76034856029443,1.3473114673626791,28.740984654731456,2.1205062243560024,0.028259638770383955,1.0174442214632,1.936982972613952,1.5365603802254715,-0.5493946844135476,0.8416730016099286,-2.4429731015758387,0.612226491813359,-0.36074599455385936,0.9697867676253049,-1.7745591146147097,0.8003870512244421,1.126686584151372,1.0948389380598798,-9.583496698225794,-0.04967105128431474,-11.018970792767732,0.38986872686778895,-7.985483530126528,-0.6464914495106245,1.2975715914019705,1.4398547767464307
1018636260,2016.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,-1.543012520369106,0.434793948582745,-2.173012520369106,0.35327008322348036,-1.8153426070846068,0.5615114475641046,3.927795307221359,1.0473684914040202,-0.06810283224783475,0.9656046301778612,179994.48280666876,1878.2891406619606,-0.46258279168157534,0.35752390044225646,12.282599310720116,1.3292039482905418,-66.35701013884216,0.6050177967926063,-6.479525813730945,0.9463704203465407,-17.255918663921108,0.8098730865588243,-5.100989556057019,0.6644085818383539,-2.5554338230848312,0.7122259208237803,-29.890477340004765,0.7698076446668867,4.18553132571823,1.0495329150972572,-6.378901989237562,0.7795818248362971,-0.23704358118829716,0.8683091215620571,-1.53709718499652,0.6869455835037638,-0.49107392471189293,0.8693952327893901,-3.9387481073768043,0.47831150895671465,-6.649856554975115,0.530708782288277,-0.6928784784914939,0.9209944722358616,-5.082161266060632,0.548653528769038,-18.1150030102348,-1.3164965486233757,-12.440648814423753,-0.38383190371788134,-9.221634812849455,0.21047647150261517,419.9243958573073,98.65683624588542
1018636260,2017.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,-1.127053996316102,0.5794574640611561,-1.2170539963161018,0.5606303262396745,-0.8358567739576039,0.7697364259069962,4.3830672690539245,1.0533479463127304,-0.0073186482858276225,0.9948460223339242,176501.82612286345,1836.5015195805267,-0.5266877323806933,0.21389890689448765,17.369166665599536,1.4596233571209192,-83.34623850825547,0.4937667729090411,-3.673459134671006,0.9697732318384679,-9.649369957728382,0.8936825698795904,6.1097162611917355,1.3716372421649474,-2.1614138871138966,0.7619588230050774,-30.452069535501366,0.7638642250659013,4.415408659876562,1.0523835408693387,-13.776139803383487,0.5409483571015167,-0.07657922544299534,0.9562404426040026,-1.4701094130938932,0.6852014104723997,-0.36482118819500453,0.8983784991100265,-3.217584902063071,0.5254299554479247,-4.517990311977396,0.6645886925035341,0.5674750261262425,1.063761238890589,-4.121557339282683,0.6313454973807976,-10.517325714976721,-1.1247122656518629,-5.487441789784266,0.36414347742940145,-1.787642511935939,0.7378823296281615,-4.301405857961019,-0.5698561525405177
1018636260,2018.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,-0.1320263529189516,0.9541575163475863,-0.5620263529189518,0.8302035187556037,-0.012217328933308735,0.9970980216310431,3.8430716145295207,1.04716003944692,0.26883849981994556,1.1357770201110837,171027.575505618,1782.1661685650697,-0.5158423901814124,0.1812025552675993,14.73001148513314,1.3827965562664537,-71.91561559369634,0.5501056265643018,-1.813090364705829,0.9852881340092029,-16.21906464159092,0.823858985212957,13.751162951836175,1.8036915810541307,-2.0346794242267867,0.7938521353366984,-19.373996927418958,0.8435814877489185,4.797750001457828,1.0579088714720317,-7.385179869021396,0.7665134407517737,-0.26466256673838773,0.8461264146869839,-1.836294451357444,0.5946369864553104,-0.9372140390154668,0.738208368990093,-3.536937784424398,0.4681296564775342,-5.232367864693446,0.6027055531743777,0.8242145826422664,1.094303727991106,-3.724925685735194,0.6619849649968064,32.05903282192209,5.993618819614032,21.01909907349217,4.497354255156767,24.685610014300842,3.773664046550656,-2.709315564990775,0.21240826599105364
1018636260,2019.0,동원팜스주식회사,89.0,10.0,식료품 제조업,M03,2.6028597316113964,1.9859317165194683,2.3228597316113966,1.7954999080860947,3.908812682682558,2.015276021475989,1.7961256980496927,1.0222072910243534,1.8488771584726666,2.100522118138492,182095.56603567576,1896.2494383396727,0.07963967702622876,1.1422137089754085,9.508466093437356,1.2412703905972433,-49.32821823563786,0.6791660602560139,-1.1902582483636621,0.9907473705817501,-14.891250278284872,0.8444940447129817,0.7700601095329276,1.0403595445247866,-4.959678916470015,0.5803994148502526,20.28809160044871,1.170459516051493,10.983760306209874,1.1375204745988465,1.1520125133970325,1.0370660396845892,-0.5621719248480777,0.671244488392937,-2.138744466366535,0.5139217121894238,-1.831083848124772,0.499703866632576,-4.357677864350492,0.3610443014148839,-5.78177298006462,0.5433038720328105,-0.24053634591785134,0.9719980970992024,-3.8373286114078065,0.6501979387960067,26.07928048692526,4.790593094029834,33.982803227031525,5.79306110395367,12.005719797293068,2.1735796478292344,4.120801863123033,2.6034248494642154
1018666838,2012.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,1.5945996791063966,1.5777535069226074,0.5445996791063963,1.1429395483218887,2.538123384815118,1.5377380052574403,1.774019131137706,1.0219611182364163,-0.2603584944945925,0.902487455245471,198155.43670143903,2070.5084772996242,0.31332333092458997,1.6666453849459362,12.53130257988063,1.2749901816958664,-47.34673825386119,0.6036603193214365,42.19441818104599,1.3196062579991363,16.54101905027062,1.1648990035915723,-4.475029469640841,0.7852672999212649,1.6993620826242175,1.129920648518671,11.270629501493701,1.1114469445416169,3.6454939618507893,1.0467970983549524,0.8276113291840517,1.0321527322915327,-0.7161592887421546,0.5762371072531629,-2.210831863372289,0.43456985591501557,-2.0665678338949593,0.4322615840947915,-4.526054253389698,0.3392621527898251,-5.814623547096935,0.5499517378407945,-0.029859249018041822,0.9965520497669698,-3.8878139488335366,0.6534925179292749,-5.1063022271840115,0.37955015465564873,0.4386149581222547,1.0663562720305984,-15.17295465616488,0.2849691490968482,-8.316391021972777,0.1949282650558783
