회사명,사업자등록번호,회계년도,y_true,y_prob,y_pred,correct,error_type
에코에너지,1018194173,2014,0,0.0038,0,1,TN
에코에너지,1018194173,2015,0,0.0009,0,1,TN
에코에너지,1018194173,2016,0,0.0007,0,1,TN
에코에너지,1018194173,2017,0,0.0064,0,1,TN
에코에너지,1018194173,2018,0,0.0029,0,1,TN
에코에너지,1018194173,2019,1,0.9551,1,1,TP
디에이치리사이클링주식회사,1018608726,2014,0,0.0017,0,1,TN
디에이치리사이클링주식회사,1018608726,2015,0,0.08,0,1,TN
디에이치리사이클링주식회사,1018608726,2016,1,0.9569,1,1,TP
씨지앤대산전력주식회사,1018646259,2014,0,0.0022,0,1,TN
씨지앤대산전력주식회사,1018646259,2015,0,0.001,0,1,TN
씨지앤대산전력주식회사,1018646259,2016,0,0.0013,0,1,TN
씨지앤대산전력주식회사,1018646259,2017,0,0.0016,0,1,TN
씨지앤대산전력주식회사,1018646259,2018,0,0.0004,0,1,TN
씨지앤대산전력주식회사,1018646259,2019,0,0.0052,0,1,TN
씨지앤대산전력주식회사,1018646259,2020,0,0.0152,0,1,TN
씨지앤대산전력주식회사,1018646259,2021,0,0.0248,0,1,TN
씨지앤대산전력주식회사,1018646259,2022,0,0.0017,0,1,TN
씨지앤대산전력주식회사,1018646259,2023,0,0.0004,0,1,TN
씨지앤대산전력주식회사,1018646259,2024,0,0.0063,0,1,TN
푸른안성환경주식회사,1018659676,2014,0,0.2102,1,0,FP
푸른안성환경주식회사,1018659676,2015,0,0.0358,0,1,TN
푸른안성환경주식회사,1018659676,2016,0,0.0883,0,1,TN
푸른안성환경주식회사,1018659676,2017,0,0.0173,0,1,TN
푸른안성환경주식회사,1018659676,2018,1,0.974,1,1,TP
파주에너지서비스주식회사,1018664320,2014,0,0.0012,0,1,TN
파주에너지서비스주식회사,1018664320,2015,0,0.0175,0,1,TN
파주에너지서비스주식회사,1018664320,2016,0,0.0448,0,1,TN
파주에너지서비스주식회사,1018664320,2017,0,0.0009,0,1,TN
파주에너지서비스주식회사,1018664320,2018,0,0.0007,0,1,TN
파주에너지서비스주식회사,1018664320,2019,0,0.0007,0,1,TN
파주에너지서비스주식회사,1018664320,2020,0,0.0015,0,1,TN
파주에너지서비스주식회사,1018664320,2021,0,0.0011,0,1,TN
파주에너지서비스주식회사,1018664320,2022,0,0.0015,0,1,TN
파주에너지서비스주식회사,1018664320,2023,0,0.001,0,1,TN
파주에너지서비스주식회사,1018664320,2024,0,0.001,0,1,TN
삼척블루파워주식회사,1018667540,2014,0,0.0149,0,1,TN
삼척블루파워주식회사,1018667540,2015,1,0.5473,1,1,TP
나래에너지서비스주식회사,1018673756,2014,0,0.0322,0,1,TN
나래에너지서비스주식회사,1018673756,2015,0,0.0547,0,1,TN
나래에너지서비스주식회사,1018673756,2016,1,0.5933,1,1,TP
시흥에코피아주식회사,1018687357,2015,0,0.0003,0,1,TN
시흥에코피아주식회사,1018687357,2016,0,0.0071,0,1,TN
시흥에코피아주식회사,1018687357,2017,0,0.0003,0,1,TN
시흥에코피아주식회사,1018687357,2018,0,0.0003,0,1,TN
시흥에코피아주식회사,1018687357,2019,0,0.0015,0,1,TN
시흥에코피아주식회사,1018687357,2020,0,0.0015,0,1,TN
시흥에코피아주식회사,1018687357,2021,0,0.0008,0,1,TN
시흥에코피아주식회사,1018687357,2022,0,0.023,0,1,TN
시흥에코피아주식회사,1018687357,2023,0,0.0048,0,1,TN
시흥에코피아주식회사,1018687357,2024,0,0.0033,0,1,TN
이레에너지(주),1028800376,2017,0,0.0008,0,1,TN
이레에너지(주),1028800376,2018,0,0.0002,0,1,TN
이레에너지(주),1028800376,2019,0,0.0033,0,1,TN
씨더블유엔알이주식회사,1038601151,2022,0,0.0056,0,1,TN
씨더블유엔알이주식회사,1038601151,2023,0,0.0211,0,1,TN
씨더블유엔알이주식회사,1038601151,2024,1,0.1979,1,1,TP
(주)우주엔비텍,1048140318,2019,0,0.0002,0,1,TN
(주)우주엔비텍,1048140318,2020,0,0.0004,0,1,TN
(주)우주엔비텍,1048140318,2021,0,0.0005,0,1,TN
(주)우주엔비텍,1048140318,2022,0,0.0031,0,1,TN
(주)우주엔비텍,1048140318,2023,0,0.0002,0,1,TN
(주)우주엔비텍,1048140318,2024,0,0.004,0,1,TN
한맥테코산업주식회사,1048142392,2014,0,0.0086,0,1,TN
한맥테코산업주식회사,1048142392,2015,0,0.0003,0,1,TN
한맥테코산업주식회사,1048142392,2016,0,0.0003,0,1,TN
한맥테코산업주식회사,1048142392,2017,0,0.0002,0,1,TN
한맥테코산업주식회사,1048142392,2018,0,0.0001,0,1,TN
한맥테코산업주식회사,1048142392,2019,0,0.0002,0,1,TN
한맥테코산업주식회사,1048142392,2020,0,0.0002,0,1,TN
한맥테코산업주식회사,1048142392,2021,0,0.0004,0,1,TN
한맥테코산업주식회사,1048142392,2022,0,0.0008,0,1,TN
한맥테코산업주식회사,1048142392,2023,0,0.0002,0,1,TN
한맥테코산업주식회사,1048142392,2024,0,0.0005,0,1,TN
포스코에너지(주),1048148528,2014,0,0.0333,0,1,TN
포스코에너지(주),1048148528,2015,0,0.0355,0,1,TN
포스코에너지(주),1048148528,2016,0,0.1226,0,1,TN
포스코에너지(주),1048148528,2017,0,0.0167,0,1,TN
포스코에너지(주),1048148528,2018,0,0.0122,0,1,TN
포스코에너지(주),1048148528,2019,0,0.0107,0,1,TN
포스코에너지(주),1048148528,2020,0,0.0016,0,1,TN
포스코에너지(주),1048148528,2021,0,0.0007,0,1,TN
포스코에너지(주),1048148528,2022,0,0.0013,0,1,TN
검단에코텍주식회사,1048193251,2014,0,0.2935,1,0,FP
검단에코텍주식회사,1048193251,2015,0,0.3152,1,0,FP
검단에코텍주식회사,1048193251,2016,1,0.9194,1,1,TP
