회사명,사업자등록번호,회계년도,y_true,y_prob,y_pred,correct,error_type
한화호텔앤드리조트(주),1018130747,2014,0,0.1406,0,1,TN
한화호텔앤드리조트(주),1018130747,2015,1,0.1625,0,0,FN
(주)씨디엘호텔코리아,1018151607,2014,0,0.1984,0,1,TN
(주)씨디엘호텔코리아,1018151607,2015,0,0.7102,1,0,FP
(주)씨디엘호텔코리아,1018151607,2016,0,0.6968,1,0,FP
(주)씨디엘호텔코리아,1018151607,2017,1,0.699,1,1,TP
(주)종로크라운,1018173033,2014,0,0.4432,1,0,FP
(주)종로크라운,1018173033,2015,1,0.7563,1,1,TP
(주)한일관,1018189006,2019,0,0.2268,1,0,FP
(주)한일관,1018189006,2020,0,0.181,0,1,TN
(주)한일관,1018189006,2021,0,0.1341,0,1,TN
(주)한일관,1018189006,2022,0,0.088,0,1,TN
(주)한일관,1018189006,2023,0,0.6696,1,0,FP
(주)한일관,1018189006,2024,0,0.6119,1,0,FP
(주)동승에이치엠씨,1018607858,2014,0,0.3003,1,0,FP
(주)동승에이치엠씨,1018607858,2015,1,0.3615,1,1,TP
(주)푸르웰,1018662400,2020,0,0.1958,0,1,TN
(주)푸르웰,1018662400,2021,0,0.0745,0,1,TN
(주)푸르웰,1018662400,2022,0,0.0784,0,1,TN
(주)푸르웰,1018662400,2023,0,0.0797,0,1,TN
(주)푸르웰,1018662400,2024,0,0.0933,0,1,TN
주식회사센터마크호텔,1018668909,2014,0,0.2871,1,0,FP
주식회사센터마크호텔,1018668909,2015,0,0.3992,1,0,FP
주식회사센터마크호텔,1018668909,2016,0,0.7401,1,0,FP
주식회사센터마크호텔,1018668909,2017,1,0.7442,1,1,TP
주식회사비케이알,1018676277,2014,0,0.0887,0,1,TN
주식회사비케이알,1018676277,2015,0,0.0796,0,1,TN
주식회사비케이알,1018676277,2016,0,0.0728,0,1,TN
주식회사비케이알,1018676277,2017,0,0.3368,1,0,FP
주식회사비케이알,1018676277,2018,0,0.0961,0,1,TN
주식회사비케이알,1018676277,2019,0,0.1034,0,1,TN
주식회사비케이알,1018676277,2020,0,0.1313,0,1,TN
주식회사비케이알,1018676277,2021,0,0.0918,0,1,TN
주식회사비케이알,1018676277,2022,0,0.1051,0,1,TN
주식회사비케이알,1018676277,2023,0,0.1039,0,1,TN
주식회사비케이알,1018676277,2024,0,0.1434,0,1,TN
주식회사마크호텔,1018683079,2016,0,0.3948,1,0,FP
주식회사마크호텔,1018683079,2017,0,0.3805,1,0,FP
주식회사마크호텔,1018683079,2018,1,0.5691,1,1,TP
주식회사에스지빌라앤호텔,1028144550,2018,0,0.5131,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2019,0,0.6907,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2020,0,0.3108,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2021,0,0.2594,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2022,0,0.6083,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2023,0,0.7384,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2024,1,0.751,1,1,TP
신신관광개발(주),1048102478,2014,0,0.2234,1,0,FP
신신관광개발(주),1048102478,2015,0,0.2562,1,0,FP
신신관광개발(주),1048102478,2016,0,0.4525,1,0,FP
신신관광개발(주),1048102478,2017,1,0.754,1,1,TP
우양산업개발주식회사,1048104006,2014,0,0.5017,1,0,FP
우양산업개발주식회사,1048104006,2015,1,0.5337,1,1,TP
(주)뉴오리엔탈호텔,1048105908,2016,0,0.222,1,0,FP
(주)뉴오리엔탈호텔,1048105908,2017,0,0.6474,1,0,FP
(주)뉴오리엔탈호텔,1048105908,2018,1,0.4475,1,1,TP
남풍산업(주),1048115691,2014,1,0.3059,1,1,TP
(주)파란하늘앤드지,1048122402,2014,0,0.2475,1,0,FP
(주)파란하늘앤드지,1048122402,2015,0,0.2559,1,0,FP
(주)파란하늘앤드지,1048122402,2016,0,0.2597,1,0,FP
(주)파란하늘앤드지,1048122402,2017,0,0.2761,1,0,FP
(주)파란하늘앤드지,1048122402,2018,0,0.2797,1,0,FP
(주)파란하늘앤드지,1048122402,2019,0,0.2348,1,0,FP
(주)파란하늘앤드지,1048122402,2020,0,0.2948,1,0,FP
(주)파란하늘앤드지,1048122402,2021,0,0.2749,1,0,FP
(주)파란하늘앤드지,1048122402,2022,0,0.257,1,0,FP
(주)파란하늘앤드지,1048122402,2023,0,0.717,1,0,FP
(주)파란하늘앤드지,1048122402,2024,1,0.5443,1,1,TP
주식회사뉴서울호텔,1048125656,2014,0,0.227,1,0,FP
주식회사코리아나호텔,1048125812,2014,0,0.643,1,0,FP
주식회사코리아나호텔,1048125812,2015,1,0.6568,1,1,TP
주식회사호텔롯데,1048125980,2014,0,0.0858,0,1,TN
주식회사호텔롯데,1048125980,2015,0,0.105,0,1,TN
주식회사호텔롯데,1048125980,2016,0,0.0981,0,1,TN
주식회사호텔롯데,1048125980,2017,0,0.6495,1,0,FP
주식회사호텔롯데,1048125980,2018,0,0.293,1,0,FP
주식회사호텔롯데,1048125980,2019,0,0.2988,1,0,FP
주식회사호텔롯데,1048125980,2020,0,0.6558,1,0,FP
주식회사호텔롯데,1048125980,2021,0,0.6654,1,0,FP
주식회사호텔롯데,1048125980,2022,1,0.6777,1,1,TP
(주)조선호텔앤리조트,1048127386,2014,0,0.5171,1,0,FP
(주)조선호텔앤리조트,1048127386,2015,0,0.3248,1,0,FP
(주)조선호텔앤리조트,1048127386,2016,1,0.6801,1,1,TP
씨앤아이레저산업(주),1048601678,2014,0,0.3565,1,0,FP
씨앤아이레저산업(주),1048601678,2015,1,0.7501,1,1,TP
STX리조트주식회사,1048611593,2014,1,0.2006,0,0,FN
주식회사폴앤파트너스,1048622237,2014,0,0.5929,1,0,FP
삼성웰스토리(주),1048651732,2014,0,0.0732,0,1,TN
삼성웰스토리(주),1048651732,2015,0,0.0672,0,1,TN
삼성웰스토리(주),1048651732,2016,0,0.0532,0,1,TN
삼성웰스토리(주),1048651732,2017,0,0.0571,0,1,TN
삼성웰스토리(주),1048651732,2018,0,0.0498,0,1,TN
삼성웰스토리(주),1048651732,2019,0,0.0506,0,1,TN
삼성웰스토리(주),1048651732,2020,0,0.0741,0,1,TN
삼성웰스토리(주),1048651732,2021,0,0.0575,0,1,TN
삼성웰스토리(주),1048651732,2022,0,0.0673,0,1,TN
삼성웰스토리(주),1048651732,2023,0,0.0685,0,1,TN
삼성웰스토리(주),1048651732,2024,0,0.0708,0,1,TN
(주)서울가든,1058103830,2014,0,0.2605,1,0,FP
(주)서울가든,1058103830,2015,1,0.7159,1,1,TP
씨에스개발(주),1058162727,2014,0,0.3136,1,0,FP
씨에스개발(주),1058162727,2015,0,0.476,1,0,FP
씨에스개발(주),1058162727,2016,0,0.7452,1,0,FP
씨에스개발(주),1058162727,2017,0,0.7539,1,0,FP
씨에스개발(주),1058162727,2018,1,0.7557,1,1,TP
(주)삼양에프앤비,1058632252,2014,0,0.3383,1,0,FP
(주)삼양에프앤비,1058632252,2015,1,0.4318,1,1,TP
(주)원앤온니에이엠씨,1058736935,2014,0,0.2834,1,0,FP
(주)원앤온니에이엠씨,1058736935,2015,0,0.6904,1,0,FP
(주)원앤온니에이엠씨,1058736935,2016,1,0.7011,1,1,TP
(주)엘브이아이파트너스,1058770194,2015,0,0.3421,1,0,FP
(주)엘브이아이파트너스,1058770194,2016,0,0.3653,1,0,FP
(주)엘브이아이파트너스,1058770194,2017,1,0.7096,1,1,TP
(주)아주호텔서교,1058779161,2014,0,0.4311,1,0,FP
(주)아주호텔서교,1058779161,2015,0,0.5257,1,0,FP
(주)아주호텔서교,1058779161,2016,1,0.6597,1,1,TP
(주)써클관광개발,1058779609,2014,0,0.2541,1,0,FP
(주)써클관광개발,1058779609,2015,0,0.2569,1,0,FP
(주)써클관광개발,1058779609,2016,0,0.3293,1,0,FP
(주)써클관광개발,1058779609,2017,0,0.5231,1,0,FP
