회사명,사업자등록번호,회계년도,y_true,y_prob,y_pred,correct,error_type
신화인터내쇼날(주),1018115921,2021,0,0.5899,1,0,FP
신화인터내쇼날(주),1018115921,2022,0,0.7547,1,0,FP
신화인터내쇼날(주),1018115921,2023,0,0.7598,1,0,FP
신화인터내쇼날(주),1018115921,2024,0,0.7226,1,0,FP
동화이에스주식회사,1018139184,2021,0,0.3232,1,0,FP
동화이에스주식회사,1018139184,2022,0,0.4652,1,0,FP
동화이에스주식회사,1018139184,2023,1,0.5335,1,1,TP
아이지기술(주),1018146443,2021,0,0.5529,1,0,FP
알엔케이블(주),1018152722,2021,0,0.2685,1,0,FP
알엔케이블(주),1018152722,2022,0,0.1796,1,0,FP
알엔케이블(주),1018152722,2023,0,0.2692,1,0,FP
알엔케이블(주),1018152722,2024,0,0.1064,0,1,TN
(주)코멤텍,1018628697,2021,0,0.514,1,0,FP
(주)코멤텍,1018628697,2022,1,0.903,1,1,TP
(주)에이치제이피엔에이,1018651714,2021,0,0.4916,1,0,FP
(주)에이치제이피엔에이,1018651714,2022,0,0.4861,1,0,FP
(주)에이치제이피엔에이,1018651714,2023,0,0.6516,1,0,FP
(주)에이치제이피엔에이,1018651714,2024,0,0.3903,1,0,FP
에스케이넥실리스주식회사,1018702452,2021,0,0.0232,0,1,TN
에스케이넥실리스주식회사,1018702452,2022,0,0.1355,1,0,FP
에스케이넥실리스주식회사,1018702452,2023,0,0.4001,1,0,FP
에스케이넥실리스주식회사,1018702452,2024,0,0.6993,1,0,FP
(주)엠코전자,1028700175,2021,0,0.0751,0,1,TN
(주)엠코전자,1028700175,2022,0,0.1195,1,0,FP
(주)엠코전자,1028700175,2023,0,0.0852,0,1,TN
(주)엠코전자,1028700175,2024,0,0.1808,1,0,FP
티와이모듈코리아,1038701046,2021,0,0.0133,0,1,TN
티와이모듈코리아,1038701046,2022,0,0.0114,0,1,TN
티와이모듈코리아,1038701046,2023,0,0.01,0,1,TN
티와이모듈코리아,1038701046,2024,0,0.0065,0,1,TN
쿠도커뮤니케이션(주),1048157634,2021,0,0.0115,0,1,TN
쿠도커뮤니케이션(주),1048157634,2022,0,0.0137,0,1,TN
쿠도커뮤니케이션(주),1048157634,2023,0,0.0609,0,1,TN
쿠도커뮤니케이션(주),1048157634,2024,0,0.0628,0,1,TN
엘티소재(주),1048194599,2021,0,0.0083,0,1,TN
엘티소재(주),1048194599,2022,0,0.0069,0,1,TN
엘티소재(주),1048194599,2023,0,0.0148,0,1,TN
엘티소재(주),1048194599,2024,0,0.0723,0,1,TN
에스케이인텔릭스(주),1048648203,2021,0,0.0273,0,1,TN
에스케이인텔릭스(주),1048648203,2022,0,0.1122,1,0,FP
에스케이인텔릭스(주),1048648203,2023,0,0.1307,1,0,FP
에스케이인텔릭스(주),1048648203,2024,0,0.2089,1,0,FP
코스탯아이앤씨,1058145223,2021,0,0.0376,0,1,TN
코스탯아이앤씨,1058145223,2022,0,0.0266,0,1,TN
코스탯아이앤씨,1058145223,2023,0,0.0515,0,1,TN
코스탯아이앤씨,1058145223,2024,0,0.0278,0,1,TN
(주)제이오텍,1058146727,2021,0,0.034,0,1,TN
(주)제이오텍,1058146727,2022,0,0.0426,0,1,TN
(주)제이오텍,1058146727,2023,0,0.0201,0,1,TN
(주)제이오텍,1058146727,2024,0,0.0781,0,1,TN
(주)피델릭스,1058152326,2021,0,0.0844,0,1,TN
(주)피델릭스,1058152326,2022,0,0.0727,0,1,TN
(주)피델릭스,1058152326,2023,0,0.0379,0,1,TN
(주)피델릭스,1058152326,2024,0,0.1127,1,0,FP
진우에이티에스(주),1058153698,2021,0,0.009,0,1,TN
진우에이티에스(주),1058153698,2022,0,0.0041,0,1,TN
진우에이티에스(주),1058153698,2023,0,0.0105,0,1,TN
진우에이티에스(주),1058153698,2024,0,0.0065,0,1,TN
엘지이노텍(주),1058174316,2021,0,0.0323,0,1,TN
엘지이노텍(주),1058174316,2022,0,0.0319,0,1,TN
엘지이노텍(주),1058174316,2023,0,0.0389,0,1,TN
엘지이노텍(주),1058174316,2024,0,0.0366,0,1,TN
아마노코리아(주),1058178229,2021,0,0.0108,0,1,TN
아마노코리아(주),1058178229,2022,0,0.0101,0,1,TN
아마노코리아(주),1058178229,2023,0,0.0096,0,1,TN
아마노코리아(주),1058178229,2024,0,0.0514,0,1,TN
(주)파워로직스,1058189099,2021,0,0.0533,0,1,TN
(주)파워로직스,1058189099,2022,1,0.073,0,0,FN
(주)마르시스,1058191713,2021,0,0.0983,0,1,TN
(주)마르시스,1058191713,2022,0,0.1473,1,0,FP
(주)마르시스,1058191713,2023,0,0.0916,0,1,TN
(주)마르시스,1058191713,2024,0,0.1422,1,0,FP
코위버(주),1058608183,2021,0,0.0941,0,1,TN
코위버(주),1058608183,2022,0,0.1358,1,0,FP
코위버(주),1058608183,2023,0,0.0472,0,1,TN
코위버(주),1058608183,2024,1,0.1916,1,1,TP
이피네트시스템즈주식회사,1058610049,2021,0,0.4462,1,0,FP
이피네트시스템즈주식회사,1058610049,2022,0,0.2846,1,0,FP
이피네트시스템즈주식회사,1058610049,2023,0,0.1534,1,0,FP
이피네트시스템즈주식회사,1058610049,2024,0,0.2376,1,0,FP
(주)하이디어솔루션즈,1058621696,2021,0,0.8412,1,0,FP
(주)대우루컴즈,1058646120,2021,0,0.1126,1,0,FP
(주)대우루컴즈,1058646120,2022,0,0.211,1,0,FP
(주)대우루컴즈,1058646120,2023,0,0.0757,0,1,TN
(주)대우루컴즈,1058646120,2024,0,0.1718,1,0,FP
(주)앤비젼,1058652618,2021,0,0.0708,0,1,TN
(주)앤비젼,1058652618,2022,0,0.0783,0,1,TN
(주)앤비젼,1058652618,2023,0,0.06,0,1,TN
(주)앤비젼,1058652618,2024,0,0.0433,0,1,TN
(주)유엔에이디지탈,1058670163,2021,1,0.7932,1,1,TP
주식회사에이치앤아비즈,1058774040,2021,0,0.832,1,0,FP
주식회사에이치앤아비즈,1058774040,2022,0,0.5184,1,0,FP
주식회사에이치앤아비즈,1058774040,2023,0,0.4624,1,0,FP
주식회사에이치앤아비즈,1058774040,2024,0,0.4589,1,0,FP
인피니티에너지주식회사,1058794371,2021,0,0.3581,1,0,FP
인피니티에너지주식회사,1058794371,2022,0,0.6566,1,0,FP
인피니티에너지주식회사,1058794371,2023,1,0.2272,1,1,TP
희성전자주식회사,1068104152,2021,0,0.0247,0,1,TN
희성전자주식회사,1068104152,2022,0,0.0419,0,1,TN
희성전자주식회사,1068104152,2023,0,0.0086,0,1,TN
희성전자주식회사,1068104152,2024,0,0.0049,0,1,TN
조일성업전기(주),1068104832,2021,0,0.0175,0,1,TN
조일성업전기(주),1068104832,2022,0,0.0059,0,1,TN
조일성업전기(주),1068104832,2023,0,0.0052,0,1,TN
조일성업전기(주),1068104832,2024,0,0.0045,0,1,TN
(주)캐스트윈,1068150525,2021,0,0.0404,0,1,TN
(주)캐스트윈,1068150525,2022,0,0.121,1,0,FP
(주)캐스트윈,1068150525,2023,0,0.0361,0,1,TN
(주)캐스트윈,1068150525,2024,0,0.0208,0,1,TN
(주)서울스탠다드,1068157509,2021,0,0.0319,0,1,TN
(주)서울스탠다드,1068157509,2022,0,0.018,0,1,TN
(주)서울스탠다드,1068157509,2023,0,0.0155,0,1,TN
(주)서울스탠다드,1068157509,2024,0,0.0247,0,1,TN
피닉스컨택트주식회사,1068172820,2021,0,0.0423,0,1,TN
피닉스컨택트주식회사,1068172820,2022,0,0.0132,0,1,TN
피닉스컨택트주식회사,1068172820,2023,0,0.0067,0,1,TN
피닉스컨택트주식회사,1068172820,2024,0,0.0082,0,1,TN
빌트조명주식회사,1068176452,2021,0,0.3163,1,0,FP
빌트조명주식회사,1068176452,2022,0,0.3727,1,0,FP
빌트조명주식회사,1068176452,2023,0,0.3459,1,0,FP
빌트조명주식회사,1068176452,2024,0,0.2858,1,0,FP
(주)한양씨앤씨,1068195027,2022,0,0.5641,1,0,FP
(주)한양씨앤씨,1068195027,2023,0,0.7369,1,0,FP
(주)한양씨앤씨,1068195027,2024,1,0.3712,1,1,TP
(주)거봉,1068601126,2021,0,0.7569,1,0,FP
(주)거봉,1068601126,2022,0,0.7717,1,0,FP
(주)거봉,1068601126,2023,0,0.7718,1,0,FP
(주)거봉,1068601126,2024,0,0.7753,1,0,FP
(주)앱코,1068601413,2021,0,0.1354,1,0,FP
(주)앱코,1068601413,2022,0,0.3428,1,0,FP
(주)앱코,1068601413,2023,0,0.228,1,0,FP
(주)앱코,1068601413,2024,0,0.1049,0,1,TN
솔텍인포넷주식회사,1068604045,2021,0,0.2751,1,0,FP
솔텍인포넷주식회사,1068604045,2022,0,0.2925,1,0,FP
솔텍인포넷주식회사,1068604045,2023,0,0.2015,1,0,FP
솔텍인포넷주식회사,1068604045,2024,0,0.3231,1,0,FP
주식회사케이티엔에프,1068607697,2021,0,0.22,1,0,FP
주식회사케이티엔에프,1068607697,2022,0,0.1796,1,0,FP
주식회사케이티엔에프,1068607697,2023,0,0.2164,1,0,FP
주식회사케이티엔에프,1068607697,2024,0,0.1994,1,0,FP
(주)이슬림코리아,1068607775,2021,0,0.0796,0,1,TN
(주)이슬림코리아,1068607775,2022,0,0.1053,0,1,TN
(주)이슬림코리아,1068607775,2023,0,0.0739,0,1,TN
(주)이슬림코리아,1068607775,2024,0,0.0869,0,1,TN
(주)한성,1068617410,2021,0,0.1452,1,0,FP
(주)한성,1068617410,2022,0,0.1722,1,0,FP
(주)한성,1068617410,2023,0,0.1576,1,0,FP
(주)한성,1068617410,2024,1,0.2371,1,1,TP
주식회사리더스시스템즈,1068617609,2021,0,0.035,0,1,TN
주식회사리더스시스템즈,1068617609,2022,0,0.0192,0,1,TN
주식회사리더스시스템즈,1068617609,2023,0,0.0167,0,1,TN
주식회사리더스시스템즈,1068617609,2024,0,0.093,0,1,TN
(주)한미마이크로닉스,1068637264,2021,0,0.1155,1,0,FP
(주)한미마이크로닉스,1068637264,2022,0,0.0594,0,1,TN
(주)한미마이크로닉스,1068637264,2023,0,0.1462,1,0,FP
(주)한미마이크로닉스,1068637264,2024,0,0.0986,0,1,TN
(주)이씨스,1068638429,2021,0,0.0787,0,1,TN
(주)이씨스,1068638429,2022,0,0.1737,1,0,FP
(주)이씨스,1068638429,2023,1,0.1919,1,1,TP
(주)아이브리지닷컴,1068643354,2021,0,0.0678,0,1,TN
(주)아이브리지닷컴,1068643354,2022,0,0.0139,0,1,TN
(주)아이브리지닷컴,1068643354,2023,0,0.0176,0,1,TN
(주)아이브리지닷컴,1068643354,2024,0,0.016,0,1,TN
(주)레드스톤시스템,1068649926,2021,0,0.0839,0,1,TN
(주)레드스톤시스템,1068649926,2022,0,0.1122,1,0,FP
(주)레드스톤시스템,1068649926,2023,0,0.1532,1,0,FP
(주)레드스톤시스템,1068649926,2024,0,0.0957,0,1,TN
(주)월드와이드메모리,1068652270,2021,0,0.1802,1,0,FP
(주)월드와이드메모리,1068652270,2024,0,0.2113,1,0,FP
주식회사디오에프,1068688628,2021,0,0.0904,0,1,TN
주식회사디오에프,1068688628,2022,0,0.0779,0,1,TN
주식회사디오에프,1068688628,2023,0,0.0952,0,1,TN
주식회사디오에프,1068688628,2024,0,0.2575,1,0,FP
(주)두산,1078100237,2021,0,0.2188,1,0,FP
(주)두산,1078100237,2022,0,0.1619,1,0,FP
(주)두산,1078100237,2023,0,0.058,0,1,TN
(주)두산,1078100237,2024,0,0.1157,1,0,FP
(주)지엔씨에너지,1078142450,2021,0,0.1389,1,0,FP
(주)지엔씨에너지,1078142450,2022,0,0.3099,1,0,FP
(주)지엔씨에너지,1078142450,2023,0,0.1167,1,0,FP
(주)지엔씨에너지,1078142450,2024,0,0.1668,1,0,FP
(주)코베아,1078143425,2021,0,0.4553,1,0,FP
(주)코베아,1078143425,2022,0,0.6868,1,0,FP
(주)코베아,1078143425,2023,0,0.6274,1,0,FP
(주)코베아,1078143425,2024,0,0.3881,1,0,FP
(주)소스텔,1078143430,2022,0,0.4699,1,0,FP
(주)소스텔,1078143430,2023,0,0.2577,1,0,FP
(주)소스텔,1078143430,2024,0,0.4242,1,0,FP
(주)오성미디컴,1078145817,2021,0,0.6717,1,0,FP
(주)오성미디컴,1078145817,2022,0,0.6777,1,0,FP
(주)오성미디컴,1078145817,2023,0,0.4054,1,0,FP
(주)오성미디컴,1078145817,2024,0,0.5345,1,0,FP
(주)디에이치라이팅,1078152512,2021,0,0.0795,0,1,TN
(주)디에이치라이팅,1078152512,2022,0,0.038,0,1,TN
(주)디에이치라이팅,1078152512,2023,0,0.0851,0,1,TN
(주)디에이치라이팅,1078152512,2024,0,0.0856,0,1,TN
(주)피앤텔,1078160410,2021,0,0.8279,1,0,FP
(주)피앤텔,1078160410,2022,0,0.9049,1,0,FP
(주)피앤텔,1078160410,2023,1,0.8909,1,1,TP
엔더블유시주식회사,1078166637,2021,0,0.3535,1,0,FP
엔더블유시주식회사,1078166637,2022,0,0.4016,1,0,FP
엔더블유시주식회사,1078166637,2023,0,0.8793,1,0,FP
엔더블유시주식회사,1078166637,2024,0,0.3397,1,0,FP
(주)지에스티산업,1078171936,2021,0,0.174,1,0,FP
(주)지에스티산업,1078171936,2022,0,0.2296,1,0,FP
(주)지에스티산업,1078171936,2023,0,0.2056,1,0,FP
(주)지에스티산업,1078171936,2024,0,0.2563,1,0,FP
(주)케이제이씨디스플레이코퍼레이션,1078177982,2021,0,0.0232,0,1,TN
(주)케이제이씨디스플레이코퍼레이션,1078177982,2022,0,0.0557,0,1,TN
(주)케이제이씨디스플레이코퍼레이션,1078177982,2023,0,0.0694,0,1,TN
(주)케이제이씨디스플레이코퍼레이션,1078177982,2024,0,0.0575,0,1,TN
주식회사디지티,1078180740,2021,0,0.5033,1,0,FP
주식회사디지티,1078180740,2022,0,0.3866,1,0,FP
주식회사디지티,1078180740,2023,0,0.1358,1,0,FP
주식회사디지티,1078180740,2024,0,0.1833,1,0,FP
(주)히타치엘지데이터스토리지코리아,1078193060,2021,0,0.0367,0,1,TN
(주)히타치엘지데이터스토리지코리아,1078193060,2022,0,0.013,0,1,TN
(주)히타치엘지데이터스토리지코리아,1078193060,2023,0,0.0096,0,1,TN
(주)히타치엘지데이터스토리지코리아,1078193060,2024,0,0.0171,0,1,TN
(주)오토닉스,1078607268,2021,0,0.0711,0,1,TN
(주)오토닉스,1078607268,2022,0,0.0713,0,1,TN
(주)오토닉스,1078607268,2023,0,0.0727,0,1,TN
(주)오토닉스,1078607268,2024,0,0.2331,1,0,FP
슈나이더일렉트릭코리아주식회사,1078610346,2021,0,0.0097,0,1,TN
슈나이더일렉트릭코리아주식회사,1078610346,2022,0,0.0044,0,1,TN
슈나이더일렉트릭코리아주식회사,1078610346,2023,0,0.0025,0,1,TN
슈나이더일렉트릭코리아주식회사,1078610346,2024,0,0.003,0,1,TN
엘지전자(주),1078614075,2021,0,0.0183,0,1,TN
엘지전자(주),1078614075,2022,0,0.0107,0,1,TN
엘지전자(주),1078614075,2023,0,0.0268,0,1,TN
엘지전자(주),1078614075,2024,0,0.0202,0,1,TN
(주)다누시스,1078624267,2021,0,0.097,0,1,TN
(주)다누시스,1078624267,2022,0,0.1175,1,0,FP
(주)다누시스,1078624267,2023,0,0.1628,1,0,FP
(주)다누시스,1078624267,2024,0,0.221,1,0,FP
(주)엔엑스오,1078626265,2021,0,0.3899,1,0,FP
(주)엔엑스오,1078626265,2022,0,0.517,1,0,FP
(주)엔엑스오,1078626265,2023,0,0.4342,1,0,FP
(주)엔엑스오,1078626265,2024,0,0.5906,1,0,FP
아이티사이언스주식회사,1078627075,2021,0,0.0564,0,1,TN
아이티사이언스주식회사,1078627075,2022,0,0.0733,0,1,TN
아이티사이언스주식회사,1078627075,2023,0,0.1368,1,0,FP
아이티사이언스주식회사,1078627075,2024,0,0.0551,0,1,TN
주식회사코이즈,1078640966,2022,0,0.1283,1,0,FP
주식회사코이즈,1078640966,2023,0,0.1473,1,0,FP
주식회사코이즈,1078640966,2024,0,0.2066,1,0,FP
(주)파익스,1078647125,2021,0,0.1885,1,0,FP
(주)파익스,1078647125,2022,0,0.2717,1,0,FP
(주)파익스,1078647125,2023,0,0.3658,1,0,FP
(주)파익스,1078647125,2024,0,0.5863,1,0,FP
(주)엠티오메가,1078651333,2021,0,0.0757,0,1,TN
(주)엠티오메가,1078651333,2022,0,0.0504,0,1,TN
(주)엠티오메가,1078651333,2023,0,0.0723,0,1,TN
(주)엠티오메가,1078651333,2024,0,0.0752,0,1,TN
(주)엔터그레인,1078719311,2021,0,0.1122,1,0,FP
(주)엔터그레인,1078719311,2022,0,0.0443,0,1,TN
(주)엔터그레인,1078719311,2023,0,0.0954,0,1,TN
(주)엔터그레인,1078719311,2024,0,0.1274,1,0,FP
주식회사지필로스,1078719548,2021,0,0.015,0,1,TN
주식회사지필로스,1078719548,2022,0,0.0446,0,1,TN
주식회사지필로스,1078719548,2023,0,0.1086,0,1,TN
주식회사지필로스,1078719548,2024,0,0.0654,0,1,TN
주식회사다담솔루션,1078777024,2023,0,0.7437,1,0,FP
(주)제닉스크리에이티브,1078790463,2021,0,0.0522,0,1,TN
(주)제닉스크리에이티브,1078790463,2022,0,0.0858,0,1,TN
(주)다컴시스템,1078791986,2021,0,0.0082,0,1,TN
(주)다컴시스템,1078791986,2022,0,0.0052,0,1,TN
(주)다컴시스템,1078791986,2023,0,0.0257,0,1,TN
(주)다컴시스템,1078791986,2024,0,0.0881,0,1,TN
주식회사멈스,1078804396,2021,0,0.0981,0,1,TN
주식회사멈스,1078804396,2022,0,0.8784,1,0,FP
