회사명,회계년도,Rank,Feature,Value,SHAP_Value,Direction,abs_SHAP,base_value,pred_prob,pred_label,true_label,threshold,Method,SMOTE_Ratio
현대코퍼레이션(주),2024,21,비유동장기적합률_ratio,0.060162967135369075,-0.07007202,정상기여(-),0.07007202,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,22,비유동비율_ratio,0.015388403955544718,-0.06667533,정상기여(-),0.06667533,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,23,매출액증가율,0.22495186585663748,0.06572293,부실기여(+),0.06572293,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,24,투하자본회전율_ratio,0.13562502558743564,-0.06169329,정상기여(-),0.06169329,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,25,총자산회전율_ratio,0.23435183141669452,-0.05964248,정상기여(-),0.05964248,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,26,재고자산보유기간_ratio,0.019306996176756252,0.057431746,부실기여(+),0.057431746,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,27,영업현금흐름비율_diff,0.586044951882057,-0.05691914,정상기여(-),0.05691914,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,28,장기부채의존도,0.10955283179438255,-0.051582422,정상기여(-),0.051582422,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,29,FCF_총자산_ratio,0.5095178356545855,-0.045460578,정상기여(-),0.045460578,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,30,순운전자본대총자본_ratio_industry,0.615447909256006,-0.04017302,정상기여(-),0.04017302,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,31,유동비율_ratio,0.02718591016217974,-0.03692966,정상기여(-),0.03692966,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,32,자기자본비율_diff_industry,0.5033247414317523,-0.034514803,정상기여(-),0.034514803,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,33,현금ROE_ratio,0.562834179140956,-0.033640247,정상기여(-),0.033640247,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,34,순운전자본비율_diff,0.6331884048336325,-0.032941993,정상기여(-),0.032941993,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,35,부채비율,0.02858945152002769,-0.03138242,정상기여(-),0.03138242,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,36,차입금의존도_ratio_industry,0.24717974254397568,0.020411313,부실기여(+),0.020411313,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,37,판관비율,0.0025972950893949033,-0.02022791,정상기여(-),0.02022791,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,38,현금ROA,0.4768482700351357,0.01955264,부실기여(+),0.01955264,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,39,영업CF_총부채_diff,0.5612572923979157,0.018431265,부실기여(+),0.018431265,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,40,유동비율변화_diff,0.4824661379791946,0.01779605,부실기여(+),0.01779605,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,41,매출원가율,0.9503284287882002,0.017438862,부실기여(+),0.017438862,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,42,유보율_diff,0.023372699510131045,0.0127311535,부실기여(+),0.0127311535,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,43,총자산증가율_diff_industry,0.2809789173540921,0.011669438,부실기여(+),0.011669438,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,44,ROE_diff,0.669133710848024,0.009976829,부실기여(+),0.009976829,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,45,영업CF_유동부채_diff,0.26578825994269123,0.008526205,부실기여(+),0.008526205,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,46,감가상각비율,0.00344805723597271,0.007016719,부실기여(+),0.007016719,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,47,총부채비율,0.463280964226529,-0.0057069827,정상기여(-),0.0057069827,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,48,순이익증가율_diff,0.3250059743280455,-0.0053626294,정상기여(-),0.0053626294,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,49,매출총이익률_diff,0.14061100632733567,-0.0053184205,정상기여(-),0.0053184205,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,50,매입채무지급기간_diff,0.2730726919608572,-0.0035541179,정상기여(-),0.0035541179,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,51,부채비율변화,0.5533158916072627,-0.0017690047,정상기여(-),0.0017690047,0.309697,0.000678,0,0,0.34,ClassWeight,-
현대코퍼레이션(주),2024,52,장기부채비율,0.015932659411293786,0.00073553715,부실기여(+),0.00073553715,0.309697,0.000678,0,0,0.34,ClassWeight,-
