사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
7628600382,(주)에이씨케이,,,,,,,0.0004,0.0005,0.0023,0.2612,0.8692,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0018,0.2589,0.608,96.95,위험 (가속+임계초과)
5038108820,태창공업(주),0.0284,0.0642,0.0064,0.0163,0.1336,0.8166,0.002,0.0037,0.0085,0.1544,0.8634,0.0358,-0.0578,0.0099,0.1173,0.683,-0.8146,0.0017,0.0048,0.1459,0.709,96.66,위험 (가속+임계초과)
6178165867,스코트라(주),,,,,,0.0404,0.0002,0.0011,0.0021,0.4794,0.855,0.0,0.0,0.0,0.0,0.0,-0.0402,0.0009,0.001,0.4773,0.3756,96.55,위험 (3년연속상승+임계초과)
5058176756,(주)영남테크놀로지,,,,0.0012,0.0003,0.016,0.0056,0.0048,0.0416,0.3469,0.7604,0.0,0.0,0.0,-0.0009,0.0157,-0.0104,-0.0008,0.0368,0.3053,0.4135,96.49,위험 (가속+임계초과)
5108132051,주식회사정도정밀,0.0003,0.0003,0.0025,0.0024,0.002,0.1094,0.004,0.013,0.0267,0.2308,0.8027,0.0,0.0022,-0.0001,-0.0004,0.1074,-0.1054,0.009,0.0137,0.2041,0.5719,96.48,위험 (가속+임계초과)
7878601003,디앤에이모터스주식회사,,,,,0.0011,0.0001,0.0003,0.0047,0.0469,0.334,0.7534,0.0,0.0,0.0,0.0,-0.001,0.0002,0.0044,0.0422,0.2871,0.4194,96.42,위험 (가속+임계초과)
6038119215,(주)신흥정기,0.0008,0.0004,0.0009,0.002,0.0003,0.0156,0.4014,0.0077,0.2119,0.8669,0.9106,-0.0004,0.0005,0.0011,-0.0017,0.0153,0.3858,-0.3937,0.2042,0.655,0.0437,96.35,위험 (3년연속상승+임계초과)
1198101490,(주)디에이치오토넥스,0.2451,0.4677,0.1392,0.115,0.0087,0.006,0.0109,0.0245,0.1049,0.111,0.9293,0.2226,-0.3285,-0.0242,-0.1063,-0.0027,0.0049,0.0136,0.0804,0.0061,0.8183,96.25,위험 (3년연속상승+임계초과)
5108116842,주식회사테스크,0.0052,0.0086,0.0029,0.0013,0.0032,0.0044,0.0007,0.0022,0.0023,0.2868,0.8437,0.0034,-0.0057,-0.0016,0.0019,0.0012,-0.0037,0.0015,0.0001,0.2845,0.5569,96.18,위험 (가속+임계초과)
5158114887,유림산업주식회사,0.0078,0.0143,0.0108,0.0729,0.005,0.0597,0.192,0.2071,0.6094,0.6469,0.8319,0.0065,-0.0035,0.0621,-0.0679,0.0547,0.1323,0.0151,0.4023,0.0375,0.185,96.14,위험 (3년연속상승+임계초과)
6138153452,주식회사장원,,,,0.012,0.0267,0.7218,0.1238,0.0086,0.0394,0.2194,0.7197,0.0,0.0,0.0,0.0147,0.6951,-0.598,-0.1152,0.0308,0.18,0.5003,95.92,위험 (가속+임계초과)
2358100677,(주)다온티앤티,,,,,0.0002,0.0025,0.0828,0.0426,0.3613,0.3977,0.7567,0.0,0.0,0.0,0.0,0.0023,0.0803,-0.0402,0.3187,0.0364,0.359,95.88,위험 (3년연속상승+임계초과)
6098162030,(주)젬텍,,0.0371,0.0055,0.0723,0.0609,0.0565,0.0021,0.0031,0.3328,0.4303,0.7049,0.0,-0.0316,0.0668,-0.0114,-0.0044,-0.0544,0.001,0.3297,0.0975,0.2746,95.86,위험 (3년연속상승+임계초과)
6208141920,주식회사씨제이프로텍,,0.0057,0.0271,0.0194,0.0014,0.0031,0.0088,0.0649,0.0698,0.0977,0.8588,0.0,0.0214,-0.0077,-0.018,0.0017,0.0057,0.0561,0.0049,0.0279,0.7611,95.77,위험 (가속+임계초과)
1268628546,(주)에이티티,,,0.0002,0.0003,0.0005,0.0007,0.0069,0.0024,0.207,0.3494,0.6834,0.0,0.0,0.0001,0.0002,0.0002,0.0062,-0.0045,0.2046,0.1424,0.334,95.66,위험 (3년연속상승+임계초과)
