사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
3038149949,(주)에스제이코퍼레이션,,,,,0.0002,0.0005,0.0008,0.0273,0.1165,0.404,0.8637,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0265,0.0892,0.2875,0.4597,97.65,위험 (가속+임계초과)
4468101257,인천연료전지(주),,,,,,0.0004,0.0132,0.0068,0.1529,0.483,0.8327,0.0,0.0,0.0,0.0,0.0,0.0128,-0.0064,0.1461,0.3301,0.3497,97.19,위험 (가속+임계초과)
4878101622,케이솔라일호주식회사,,,,,,,,0.0017,0.1811,0.2409,0.8205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794,0.0598,0.5796,97.08,위험 (3년연속상승+임계초과)
2238119585,케이솔라이호주식회사,,,,,,,,0.0012,0.1428,0.2376,0.8088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416,0.0948,0.5712,96.94,위험 (3년연속상승+임계초과)
8478701388,부경에너지주식회사,,,,,,0.0009,0.0689,0.0152,0.0536,0.3309,0.7709,0.0,0.0,0.0,0.0,0.0,0.068,-0.0537,0.0384,0.2773,0.44,96.16,위험 (가속+임계초과)
1378189418,측천산업(주),,,0.0008,0.0014,0.0016,0.0151,0.0117,0.0055,0.0268,0.0443,0.7948,0.0,0.0,0.0006,0.0002,0.0135,-0.0034,-0.0062,0.0213,0.0175,0.7505,95.65,위험 (3년연속상승+임계초과)
4098700606,구미맑은물(주),,,,,,,,0.0013,0.196,0.2756,0.6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947,0.0796,0.4206,95.35,위험 (3년연속상승+임계초과)
2258124217,정암풍력발전주식회사,,,0.0007,0.0042,0.0018,0.0026,0.0167,0.0055,0.0428,0.1223,0.6815,0.0,0.0,0.0035,-0.0024,0.0008,0.0141,-0.0112,0.0373,0.0795,0.5592,94.96,위험 (가속+임계초과)
6068663170,주식회사코포스,,,,,,,0.0002,0.008,0.1057,0.1612,0.6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0977,0.0555,0.458,94.36,위험 (3년연속상승+임계초과)
4168196786,(주)진슬태양광,0.0019,0.002,0.0023,0.0006,0.0001,0.0005,0.0008,0.0134,0.0236,0.2216,0.5653,0.0001,0.0003,-0.0017,-0.0005,0.0004,0.0003,0.0126,0.0102,0.198,0.3437,93.08,위험 (가속+임계초과)
6098618728,주식회사창원에너텍,0.0058,0.0612,0.0309,0.0052,0.0007,0.0126,0.0039,0.0019,0.021,0.2679,0.5477,0.0554,-0.0303,-0.0257,-0.0045,0.0119,-0.0087,-0.002,0.0191,0.2469,0.2798,92.94,위험 (가속+임계초과)
6068187819,(주)용진,,0.0005,0.17,0.0019,0.0052,0.0032,0.0018,0.0026,0.0061,0.0934,0.5822,0.0,0.1695,-0.1681,0.0033,-0.002,-0.0014,0.0008,0.0035,0.0873,0.4888,92.75,위험 (가속+임계초과)
2158144633,(주)에스피리사이클링,0.0024,0.0005,0.0003,0.0015,0.0011,0.0205,0.0011,0.0012,0.0361,0.056,0.5452,-0.0019,-0.0002,0.0012,-0.0004,0.0194,-0.0194,0.0001,0.0349,0.0199,0.4892,92.75,위험 (3년연속상승+임계초과)
5468702126,소버린이피에스주식회사,,,,,,,,,0.0093,0.2562,0.9076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469,0.6514,92.46,위험 (최근가속+임계초과)
5118111364,(주)한국자원환경,,,,,,,,,0.0235,0.3907,0.8827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672,0.492,92.33,위험 (최근가속+임계초과)
5998600294,(주)노원뉴파워,,,,,,,,0.0007,0.004,0.0716,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0676,0.4874,92.23,위험 (가속+임계초과)
7048102429,솔라원이호주식회사,,,,,,,,,0.0188,0.2608,0.8735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.6127,92.2,위험 (최근가속+임계초과)
8108100497,영월에코윈드(주),,,,,,,,,0.0058,0.1275,0.8457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217,0.7182,91.86,위험 (최근가속+임계초과)
1238152227,(주)에스엠테크,0.0005,0.0029,0.0024,0.0025,0.0028,0.0018,0.0008,0.0019,0.0158,0.0906,0.4303,0.0024,-0.0005,0.0001,0.0003,-0.001,-0.001,0.0011,0.0139,0.0748,0.3397,91.58,주의 (가속+임계근접)
