사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
3338702520,주식회사삼주냉장,,,,,,,,,0.1018,0.571,0.6765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4692,0.1055,89.76,위험 (최근2년상승+임계초과)
2668700315,주식회사다,,,,,,,,,0.0993,0.4677,0.6437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684,0.176,89.73,위험 (최근2년상승+임계초과)
7668701212,주식회사볼드나인,,,,,,,,,0.1163,0.6995,0.7458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832,0.0463,89.58,위험 (최근2년상승+임계초과)
3468701643,주식회사퍼시픽플러스,,,,,,,,,0.1131,0.6168,0.6922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037,0.0754,89.53,위험 (최근2년상승+임계초과)
8168801794,주식회사피코이노베이션,,,,,,,,,0.142,0.5839,0.6784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419,0.0945,89.46,위험 (최근2년상승+임계초과)
4608800501,쌍용로지스틱스(주),,,,0.1284,0.0693,0.0756,0.0742,0.198,0.2065,0.5634,0.6216,0.0,0.0,0.0,-0.0591,0.0063,-0.0014,0.1238,0.0085,0.3569,0.0582,89.33,위험 (3년연속상승+임계초과)
3278101505,주식회사부산냉장,,,,,,,0.087,0.5537,0.5641,0.5699,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,0.0104,0.0058,0.1191,89.25,위험 (3년연속상승+임계초과)
1248159636,남양여객자동차(주),,,,,,0.0959,0.8032,0.5078,0.7851,0.8088,0.8121,0.0,0.0,0.0,0.0,0.0,0.7073,-0.2954,0.2773,0.0237,0.0033,89.2,위험 (3년연속상승+임계초과)
3848601560,주식회사유중,,,,,,,,,0.0969,0.5152,0.6367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183,0.1215,89.19,위험 (최근2년상승+임계초과)
8688601961,주식회사엠에스엘,,,,,,,,,0.1121,0.5009,0.6346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888,0.1337,89.15,위험 (최근2년상승+임계초과)
7348101682,주식회사성곡물류,,,,,,,,,0.0976,0.5255,0.6362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279,0.1107,88.91,위험 (최근2년상승+임계초과)
