사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
1168162862,규델리니어텍(주),0.0448,0.0971,0.0436,0.0728,0.0215,0.0204,0.0396,0.0173,0.0773,0.6072,0.6504,0.0523,-0.0535,0.0292,-0.0513,-0.0011,0.0192,-0.0223,0.06,0.5299,0.0432,87.64,위험 (3년연속상승+임계초과)
6198106239,(주)유성정밀,,,,,,,,0.1949,0.0973,0.2115,0.8349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0976,0.1142,0.6234,87.61,위험 (최근가속+임계초과)
1358148139,에이테크솔루션(주),0.4391,0.5848,0.419,0.655,0.5747,0.3987,0.1363,0.0914,0.1122,0.4358,0.6286,0.1457,-0.1658,0.236,-0.0803,-0.176,-0.2624,-0.0449,0.0208,0.3236,0.1928,87.47,위험 (3년연속상승+임계초과)
1248191558,진성기계주식회사,0.0213,0.0642,0.0173,0.0175,0.0189,0.0878,0.3547,0.3359,0.4321,0.6524,0.6898,0.0429,-0.0469,0.0002,0.0014,0.0689,0.2669,-0.0188,0.0962,0.2203,0.0374,87.31,위험 (3년연속상승+임계초과)
5138165148,주식회사디케이에스,,,,,,,,,0.1002,0.1645,0.7382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643,0.5737,87.26,위험 (최근가속+임계초과)
3958100208,수퍼빈주식회사,,,,,,,,,0.3635,0.8164,0.8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529,0.0107,87.22,위험 (최근2년상승+임계초과)
4028166551,율천공업(주),,,,,0.0832,0.2235,0.2955,0.0341,0.4971,0.6097,0.6504,0.0,0.0,0.0,0.0,0.1403,0.072,-0.2614,0.463,0.1126,0.0407,87.06,위험 (3년연속상승+임계초과)
1248165026,프리시스(주),0.1658,0.13,0.1126,0.1331,0.0952,0.7779,0.0746,0.0693,0.1548,0.3629,0.5899,-0.0358,-0.0174,0.0205,-0.0379,0.6827,-0.7033,-0.0053,0.0855,0.2081,0.227,87.05,위험 (가속+임계초과)
7298601119,주식회사코비,,,,,,,,,0.3229,0.7985,0.8156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756,0.0171,87.01,위험 (최근2년상승+임계초과)
1108156305,(주)야스,0.1685,0.0883,0.0223,0.0168,0.017,0.0389,0.1325,0.1696,0.5592,0.5908,0.6631,-0.0802,-0.066,-0.0055,0.0002,0.0219,0.0936,0.0371,0.3896,0.0316,0.0723,86.98,위험 (3년연속상승+임계초과)
1248182985,(주)삼윤,,,,,,,,,0.1342,0.5812,0.7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.1559,86.96,위험 (최근2년상승+임계초과)
2018622009,(주)이큐브랩,,,,,,,,,0.323,0.7112,0.7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3882,0.0636,86.83,위험 (최근2년상승+임계초과)
1298192509,주식회사고성엔지니어링,,,,0.0482,0.0899,0.0777,0.0584,0.0213,0.0649,0.5316,0.6143,0.0,0.0,0.0,0.0417,-0.0122,-0.0193,-0.0371,0.0436,0.4667,0.0827,86.77,위험 (3년연속상승+임계초과)
1138102583,대가파우더시스템(주),0.198,0.1708,0.2157,0.1278,0.0724,0.1039,0.1361,0.1339,0.1311,0.1456,0.8141,-0.0272,0.0449,-0.0879,-0.0554,0.0315,0.0322,-0.0022,-0.0028,0.0145,0.6685,86.77,위험 (최근가속+임계초과)
1248708177,주식회사에프피에이,,,,,,,,,0.3379,0.3826,0.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.385,86.76,위험 (최근가속+임계초과)
1348616022,주식회사씨오텍,0.0954,0.0639,0.7744,0.0456,0.0544,0.1447,0.4121,0.0822,0.0797,0.7329,0.8062,-0.0315,0.7105,-0.7288,0.0088,0.0903,0.2674,-0.3299,-0.0025,0.6532,0.0733,86.73,위험 (최근2년상승+임계초과)
1258100934,주식회사대동모빌리티,0.0767,0.0617,0.3051,0.3656,0.3879,0.1404,0.0783,0.0958,0.4686,0.5542,0.6226,-0.015,0.2434,0.0605,0.0223,-0.2475,-0.0621,0.0175,0.3728,0.0856,0.0684,86.69,위험 (3년연속상승+임계초과)
3128647498,(주)동인,,0.1051,0.078,0.0407,0.0194,0.8117,0.0477,0.0461,0.8027,0.8073,0.8076,0.0,-0.0271,-0.0373,-0.0213,0.7923,-0.764,-0.0016,0.7566,0.0046,0.0003,86.57,위험 (3년연속상승+임계초과)
1198139472,아메스산업(주),,,,0.0492,0.0217,0.0214,0.0179,0.0168,0.039,0.1154,0.5951,0.0,0.0,0.0,-0.0275,-0.0003,-0.0035,-0.0011,0.0222,0.0764,0.4797,86.51,위험 (가속+임계초과)
1138184760,주식회사계암,0.161,0.0289,0.0443,0.2648,0.3728,0.156,0.2189,0.1553,0.0984,0.4256,0.7941,-0.1321,0.0154,0.2205,0.108,-0.2168,0.0629,-0.0636,-0.0569,0.3272,0.3685,86.24,위험 (최근가속+임계초과)
6028162679,우리조선(주),,0.2113,0.6342,0.4414,0.2613,,,0.5805,0.106,0.2641,0.8182,0.0,0.4229,-0.1928,-0.1801,0.0,0.0,0.0,-0.4745,0.1581,0.5541,86.16,위험 (최근가속+임계초과)
1228629882,주식회사상상그램,,,,,,,,0.1417,0.3023,0.4852,0.5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606,0.1829,0.0936,85.93,위험 (3년연속상승+임계초과)
5038197740,주식회사일진,,,,,,0.0848,0.0786,0.1002,0.0823,0.1498,0.777,0.0,0.0,0.0,0.0,0.0,-0.0062,0.0216,-0.0179,0.0675,0.6272,85.83,위험 (최근가속+임계초과)
1248181142,(주)이앤이,0.4905,,,,,,0.866,0.5129,0.1744,0.4659,0.8127,0.0,0.0,0.0,0.0,0.0,0.0,-0.3531,-0.3385,0.2915,0.3468,85.76,위험 (최근가속+임계초과)
1348720955,에스엠에스,,,,,0.2966,0.3117,0.7997,0.4643,0.3307,0.7893,0.8415,0.0,0.0,0.0,0.0,0.0151,0.488,-0.3354,-0.1336,0.4586,0.0522,85.69,위험 (최근2년상승+임계초과)
6148104541,주식회사선우하이테크,,,,,,,,,0.0583,0.1777,0.6506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.4729,85.64,위험 (최근가속+임계초과)
4108632566,(주)제이에이치금속,,,,,,,,0.1199,0.1696,0.2263,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497,0.0567,0.3397,85.47,위험 (가속+임계초과)
1388188687,(주)제이에스엔지니어링,,,,,,,,,0.0615,0.1237,0.6544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.5307,85.37,위험 (최근가속+임계초과)
1338127481,인바이오텍주식회사,0.0547,0.078,0.0964,0.085,0.092,0.1083,0.0817,0.2033,0.0958,0.5067,0.7822,0.0233,0.0184,-0.0114,0.007,0.0163,-0.0266,0.1216,-0.1075,0.4109,0.2755,85.23,위험 (최근2년상승+임계초과)
1408134923,(주)케이지엠,,,,,,0.1307,0.1657,0.2229,0.1617,0.6752,0.7913,0.0,0.0,0.0,0.0,0.0,0.035,0.0572,-0.0612,0.5135,0.1161,85.22,위험 (최근2년상승+임계초과)
1408107523,(주)파코엔지니어링,0.6614,0.0971,0.4774,0.3301,0.824,0.3718,0.1622,0.0508,0.1985,0.181,0.812,-0.5643,0.3803,-0.1473,0.4939,-0.4522,-0.2096,-0.1114,0.1477,-0.0175,0.631,85.1,위험 (최근급등+임계초과)
1318186451,동현정공(주),0.0322,0.0362,0.03,0.0215,0.0258,0.074,0.0239,0.0305,0.0414,0.2574,0.5382,0.004,-0.0062,-0.0085,0.0043,0.0482,-0.0501,0.0066,0.0109,0.216,0.2808,85.02,위험 (가속+임계초과)
1368600244,(주)대코,,,0.0867,0.2978,0.0593,0.0844,0.734,0.8034,0.4094,0.7713,0.8365,0.0,0.0,0.2111,-0.2385,0.0251,0.6496,0.0694,-0.394,0.3619,0.0652,84.81,위험 (최근2년상승+임계초과)
1358636905,주식회사아성,0.7109,0.0881,0.0622,0.0483,0.0442,0.0323,0.032,0.0354,0.0281,0.6198,0.7405,-0.6228,-0.0259,-0.0139,-0.0041,-0.0119,-0.0003,0.0034,-0.0073,0.5917,0.1207,84.74,위험 (최근2년상승+임계초과)
1248607579,(주)하나기술,,,0.1337,0.0382,0.0772,0.0651,0.5881,0.6113,0.078,0.6016,0.7917,0.0,0.0,-0.0955,0.039,-0.0121,0.523,0.0232,-0.5333,0.5236,0.1901,84.69,위험 (최근2년상승+임계초과)
1358136536,피에스아이주식회사,,,,0.0585,0.0164,0.0206,0.0199,0.0295,0.0298,0.0327,0.6069,0.0,0.0,0.0,-0.0421,0.0042,-0.0007,0.0096,0.0003,0.0029,0.5742,84.66,위험 (가속+임계초과)
1248164371,씨알케이주식회사,,,,,,,0.1202,0.1838,0.0944,0.6007,0.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0636,-0.0894,0.5063,0.168,84.38,위험 (최근2년상승+임계초과)
5148138019,(주)코마텍,0.0558,0.0725,0.1252,0.2924,0.7603,0.3921,0.5412,0.5256,0.363,0.4812,0.7893,0.0167,0.0527,0.1672,0.4679,-0.3682,0.1491,-0.0156,-0.1626,0.1182,0.3081,84.34,위험 (최근가속+임계초과)
4028166231,다산기공(주),0.0948,0.0894,0.0308,0.0659,0.1102,0.4661,0.0972,0.1309,0.0613,0.1185,0.7583,-0.0054,-0.0586,0.0351,0.0443,0.3559,-0.3689,0.0337,-0.0696,0.0572,0.6398,84.33,위험 (최근가속+임계초과)
3648101765,한국머신툴스주식회사,,,,,,,,0.0809,0.604,0.1739,0.8411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231,-0.4301,0.6672,84.07,위험 (최근급등+임계초과)
1248631308,(주)신우에이엔티,0.0718,0.0539,0.6434,0.0713,0.0545,0.6089,0.065,0.0284,0.0885,0.5804,0.5875,-0.0179,0.5895,-0.5721,-0.0168,0.5544,-0.5439,-0.0366,0.0601,0.4919,0.0071,83.9,위험 (3년연속상승+임계초과)
3138600481,주식회사아톰,,,,,,,0.065,0.0432,0.4759,0.1465,0.8261,0.0,0.0,0.0,0.0,0.0,0.0,-0.0218,0.4327,-0.3294,0.6796,83.8,위험 (최근급등+임계초과)
6068613587,브이피에스(주),,,,,,,,,0.0944,0.142,0.6174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.4754,83.7,위험 (최근가속+임계초과)
2968700524,(주)스키피오,,,,,,,0.2119,0.6283,0.8023,0.773,0.8687,0.0,0.0,0.0,0.0,0.0,0.0,0.4164,0.174,-0.0293,0.0957,83.63,위험 (최근급등+임계초과)
3068118106,한국에어로(주),,,,,,,,0.1572,0.8027,0.1767,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455,-0.626,0.6519,83.57,위험 (최근급등+임계초과)
