회사명,사업자등록번호,회계년도,y_true,y_prob,y_pred,correct,error_type
한국파이프콘베어(주),1018172432,2021,0,0.0038,0,1,TN
한국파이프콘베어(주),1018172432,2022,0,0.3372,1,0,FP
스미토모싸이크로코리아(주),1028141868,2021,0,0.0002,0,1,TN
스미토모싸이크로코리아(주),1028141868,2022,0,0.0004,0,1,TN
스미토모싸이크로코리아(주),1028141868,2023,0,0.0003,0,1,TN
스미토모싸이크로코리아(주),1028141868,2024,0,0.0002,0,1,TN
영일엔지니어링(주),1028800167,2021,0,0.0032,0,1,TN
영일엔지니어링(주),1028800167,2022,0,0.0095,0,1,TN
영일엔지니어링(주),1028800167,2023,0,0.0144,0,1,TN
영일엔지니어링(주),1028800167,2024,0,0.015,0,1,TN
계양전기(주),1048134422,2021,0,0.1858,0,1,TN
계양전기(주),1048134422,2022,0,0.2897,1,0,FP
계양전기(주),1048134422,2023,0,0.0585,0,1,TN
계양전기(주),1048134422,2024,1,0.279,1,1,TP
(주)고영테크놀러지,1048171655,2021,0,0.0006,0,1,TN
(주)고영테크놀러지,1048171655,2022,0,0.0002,0,1,TN
(주)고영테크놀러지,1048171655,2023,0,0.0003,0,1,TN
(주)고영테크놀러지,1048171655,2024,0,0.0186,0,1,TN
에프이아이코리아주식회사,1048642437,2021,0,0.0002,0,1,TN
에프이아이코리아주식회사,1048642437,2022,0,0.0003,0,1,TN
에프이아이코리아주식회사,1048642437,2023,0,0.0002,0,1,TN
에프이아이코리아주식회사,1048642437,2024,0,0.0002,0,1,TN
주식회사림스코,1058125362,2021,0,0.0004,0,1,TN
주식회사림스코,1058125362,2022,0,0.0003,0,1,TN
주식회사림스코,1058125362,2023,0,0.0003,0,1,TN
주식회사림스코,1058125362,2024,0,1e-04,0,1,TN
효성굿스프링스(주),1058161015,2021,0,0.0649,0,1,TN
효성굿스프링스(주),1058161015,2022,0,0.0109,0,1,TN
효성굿스프링스(주),1058161015,2023,0,0.0021,0,1,TN
효성굿스프링스(주),1058161015,2024,0,0.0017,0,1,TN
주식회사유진케임텍,1058167246,2023,0,0.6292,1,0,FP
주식회사유진케임텍,1058167246,2024,0,0.0047,0,1,TN
신한에어텍주식회사,1058175009,2021,0,0.0007,0,1,TN
신한에어텍주식회사,1058175009,2022,0,0.0003,0,1,TN
