사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
5138126354,주광정밀주식회사,0.0001,0.0003,0.0004,0.0003,0.0004,0.0002,0.0002,0.0003,0.0801,0.3778,0.8448,0.0002,0.0001,-0.0001,0.0001,-0.0002,0.0,0.0001,0.0798,0.2977,0.467,96.88
5038110869,삼익티에이치케이(주),0.0005,0.0003,0.0007,0.0009,0.0004,0.0097,0.0395,0.0045,0.0094,0.3342,0.8912,-0.0002,0.0004,0.0002,-0.0005,0.0093,0.0298,-0.035,0.0049,0.3248,0.557,96.8
1078650391,(주)현성정밀기계,0.0003,0.0001,0.0002,0.0009,0.0012,0.0012,0.0781,0.0008,0.1256,0.7608,0.8763,-0.0002,0.0001,0.0007,0.0003,0.0,0.0769,-0.0773,0.1248,0.6352,0.1155,96.3
1258198137,주식회사한탑,,,0.0027,0.0048,0.0832,0.0127,0.0013,0.0004,0.0024,0.7229,0.9489,0.0,0.0,0.0021,0.0784,-0.0705,-0.0114,-0.0009,0.002,0.7205,0.226,96.18
1198169530,주식회사케이오비에이,,,,0.0015,0.1294,0.0173,0.0925,0.0062,0.4742,0.6334,0.8382,0.0,0.0,0.0,0.1279,-0.1121,0.0752,-0.0863,0.468,0.1592,0.2048,96.15
1358636905,주식회사아성,0.8839,0.0118,0.0046,0.0009,0.0016,0.0017,0.0004,0.0004,0.0016,0.4475,0.7943,-0.8721,-0.0072,-0.0037,0.0007,0.0001,-0.0013,0.0,0.0012,0.4459,0.3468,95.1
1168111102,주식회사신기그룹,,,,,,,,0.0011,0.0059,0.1143,0.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.1084,0.6533,94.91
1218191511,(주)청우에이티에스,,,,,,,,0.0043,0.0117,0.0148,0.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0031,0.8273,94.78
5148136568,주식회사신정기공,,,,,0.0032,0.1978,0.4142,0.0558,0.5234,0.6813,0.7791,0.0,0.0,0.0,0.0,0.1946,0.2164,-0.3584,0.4676,0.1579,0.0978,94.63
1218637375,웰킵스일렉트리온(주),,,,,0.0007,0.0015,0.0009,0.0022,0.0034,0.6616,0.816,0.0,0.0,0.0,0.0,0.0008,-0.0006,0.0013,0.0012,0.6582,0.1544,94.6
6038126701,주식회사엔케이텍,0.0032,0.0005,0.0035,0.0034,0.0044,0.0325,0.0029,0.0006,0.0043,0.4911,0.7422,-0.0027,0.003,-0.0001,0.001,0.0281,-0.0296,-0.0023,0.0037,0.4868,0.2511,94.45
1238150137,대창금형주식회사,0.0004,0.0016,0.0007,0.0014,0.0008,0.0011,0.0005,0.0013,0.0049,0.1811,0.7243,0.0012,-0.0009,0.0007,-0.0006,0.0003,-0.0006,0.0008,0.0036,0.1762,0.5432,94.39
1258190135,주식회사피아이이로보틱스,,,,,,,0.0058,0.0671,0.2468,0.768,0.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0613,0.1797,0.5212,0.0248,94.33
1238170036,주식회사앤로보틱스,,,,,,0.0007,0.0015,0.0008,0.0024,0.6628,0.7933,0.0,0.0,0.0,0.0,0.0,0.0008,-0.0007,0.0016,0.6604,0.1305,94.33
1248170233,(주)아이씨디,0.1003,0.0071,0.0015,0.0008,0.0014,0.0003,0.0002,0.0095,0.2623,0.682,0.7476,-0.0932,-0.0056,-0.0007,0.0006,-0.0011,-0.0001,0.0093,0.2528,0.4197,0.0656,94.28
4098199238,(주)준테크,,0.0006,0.0058,0.0069,0.0038,0.0052,0.0043,0.0063,0.0334,0.8127,0.8271,0.0,0.0052,0.0011,-0.0031,0.0014,-0.0009,0.002,0.0271,0.7793,0.0144,94.09
1248106497,(주)스페코,0.0039,0.0007,0.0014,0.1156,0.8938,0.0014,0.0017,0.0008,0.5945,0.6338,0.7409,-0.0032,0.0007,0.1142,0.7782,-0.8924,0.0003,-0.0009,0.5937,0.0393,0.1071,93.75
6138118945,동신금속(주),0.0183,0.0341,0.4235,0.0308,0.0138,0.0225,0.6142,0.1124,0.2099,0.4778,0.6184,0.0158,0.3894,-0.3927,-0.017,0.0087,0.5917,-0.5018,0.0975,0.2679,0.1406,93.28
1088184924,(주)이노필텍,,,,,0.0004,0.0004,0.0009,0.0024,0.3843,0.6495,0.6774,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.3819,0.2652,0.0279,93.14
4398800375,(주)나우로보틱스,,,,,,,,0.0042,0.3757,0.5445,0.6248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715,0.1688,0.0803,93.11
1238643820,주식회사크레셈,,,,,,,0.0001,0.0004,0.0018,0.0038,0.7412,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0014,0.002,0.7374,92.83
6068640366,주식회사에스제이하이텍,,,,,,,,,0.0057,0.4034,0.8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977,0.4208,92.69
3148155567,주식회사와코,,,,,,,,0.0017,0.0105,0.4316,0.5851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.4211,0.1535,92.67
1248182985,(주)삼윤,,,,,,,,,0.0043,0.265,0.8075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607,0.5425,92.52
2438601819,지에스파킹(주),,,,,,,,,0.0126,0.0494,0.8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.8189,92.43
1348103309,한신기계공업(주),0.0004,0.0004,0.0004,0.0006,0.0015,0.0011,0.0014,0.0016,0.2895,0.3986,0.5553,0.0,0.0,0.0002,0.0009,-0.0004,0.0003,0.0002,0.2879,0.1091,0.1567,92.4
7208102116,(주)스틸센트럴,,,,,,,,,0.0135,0.2098,0.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963,0.583,92.19
6088191963,주식회사씨티알로보틱스,,,,,,0.0032,0.1194,0.0263,0.402,0.4794,0.5723,0.0,0.0,0.0,0.0,0.0,0.1162,-0.0931,0.3757,0.0774,0.0929,92.09
3068124194,(주)씨에이치씨랩,0.0201,0.0003,0.0004,0.0006,0.0012,0.0011,0.0011,0.001,0.029,0.3149,0.529,-0.0198,0.0001,0.0002,0.0006,-0.0001,0.0,-0.0001,0.028,0.2859,0.2141,91.99
4098118026,한아에스에스(주),0.0005,0.0003,0.0004,0.0012,0.0013,0.0038,0.0019,0.0023,0.3034,0.492,0.5599,-0.0002,0.0001,0.0008,0.0001,0.0025,-0.0019,0.0004,0.3011,0.1886,0.0679,91.97
1358126265,해성엔지니어링(주),,,,,,,,,0.011,0.6743,0.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633,0.1419,91.73
4608102102,크라이오에이치앤아이(주),,,,,,,,,0.0296,0.8866,0.9172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.0306,91.48
6088178989,제이아이유압(주),0.7337,0.0192,0.0032,0.0085,0.0096,0.7573,0.0472,0.3581,0.5607,0.661,0.6691,-0.7145,-0.016,0.0053,0.0011,0.7477,-0.7101,0.3109,0.2026,0.1003,0.0081,91.4
1228164434,우트론(주),,,,,,,,,0.0024,0.0033,0.8711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.8678,91.38
6198106239,(주)유성정밀,,,,,,,,0.0065,0.0121,0.0172,0.5514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0051,0.5342,91.28
1348159647,(주)스페이스솔루션,,0.0046,0.0032,0.0028,0.3527,0.5873,0.014,0.003,0.0165,0.2696,0.5017,0.0,-0.0014,-0.0004,0.3499,0.2346,-0.5733,-0.011,0.0135,0.2531,0.2321,91.28
5158123708,주식회사트리엔,,,,,,,,0.0374,0.1224,0.4375,0.5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.3151,0.0802,91.27
1238179338,신춘주식회사,,,,,0.0016,0.0165,,,0.0416,0.1748,0.7176,0.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.0,0.1332,0.5428,91.03
5138165148,주식회사디케이에스,,,,,,,,,0.0042,0.0134,0.7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.7771,90.98
1258119388,(주)원에스티,0.3077,0.2612,0.0029,0.0011,0.0025,0.0017,0.001,0.0023,0.005,0.1473,0.4981,-0.0465,-0.2583,-0.0018,0.0014,-0.0008,-0.0007,0.0013,0.0027,0.1423,0.3508,90.83
1358600300,주식회사세미즈,,,,,,0.0002,0.0001,0.0002,0.0008,0.5375,0.5732,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0001,0.0006,0.5367,0.0357,90.61
1418104742,주식회사세명하이트,,,,,0.0014,0.0004,0.0014,0.0017,0.0122,0.2541,0.4705,0.0,0.0,0.0,0.0,-0.001,0.001,0.0003,0.0105,0.2419,0.2164,90.55
1108156305,(주)야스,0.0006,0.0017,0.0005,0.0002,0.0003,0.0002,0.0018,0.0091,0.1382,0.1408,0.4834,0.0011,-0.0012,-0.0003,0.0001,-0.0001,0.0016,0.0073,0.1291,0.0026,0.3426,90.21
1348675400,주식회사고향미트,,,,,,,,,0.0021,0.0208,0.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.6533,90.11
5058173628,대린테크(주),,,,,,,0.0038,0.0022,0.0489,0.4234,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016,0.0467,0.3745,0.0494,90.06
8728100933,주식회사비에이치에스티,,,,,,,,,0.0031,0.5872,0.6982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841,0.111,90.04
4108680976,주식회사금명하이텍,,,,,0.0034,0.0012,0.2706,0.0019,0.0073,0.0205,0.4663,0.0,0.0,0.0,0.0,-0.0022,0.2694,-0.2687,0.0054,0.0132,0.4458,89.7
1258187585,씨에스이주식회사,,,,,,,,0.0005,0.0022,0.0032,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.001,0.5098,89.64
3188100609,인투코어테크놀로지주식회사,,,,,,,,,0.0106,0.138,0.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,0.4448,89.49
1358148139,에이테크솔루션(주),0.3568,0.2545,0.1381,0.3452,0.4684,0.1178,0.0097,0.007,0.0137,0.083,0.4035,-0.1023,-0.1164,0.2071,0.1232,-0.3506,-0.1081,-0.0027,0.0067,0.0693,0.3205,89.2
1288107654,세대산전(주),0.3848,0.0013,,,,,,,0.2966,0.4007,0.6222,-0.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041,0.2215,89.09
6068645809,(주)성원아이앤디,0.3893,0.5078,0.0054,0.0038,0.0022,0.5545,0.7886,0.031,0.0142,0.5312,0.8473,0.1185,-0.5024,-0.0016,-0.0016,0.5523,0.2341,-0.7576,-0.0168,0.517,0.3161,88.97
6028162679,우리조선(주),,0.0023,0.3214,0.0738,0.0668,,,0.1348,0.0203,0.0965,0.8913,0.0,0.3191,-0.2476,-0.007,0.0,0.0,0.0,-0.1145,0.0762,0.7948,88.74
1338127481,인바이오텍주식회사,0.0036,0.0018,0.0036,0.0065,0.0041,0.0065,0.006,0.0074,0.0009,0.182,0.7933,-0.0018,0.0018,0.0029,-0.0024,0.0024,-0.0005,0.0014,-0.0065,0.1811,0.6113,88.66
6098179147,건영테크(주),,0.0002,0.0007,0.0035,0.0029,0.3231,0.0504,0.0145,0.0821,0.174,0.3604,0.0,0.0005,0.0028,-0.0006,0.3202,-0.2727,-0.0359,0.0676,0.0919,0.1864,88.65
3148120108,(주)한빛레이저,0.0023,0.1135,0.0569,0.003,0.4522,0.0445,0.2877,0.0022,0.0058,0.0438,0.3882,0.1112,-0.0566,-0.0539,0.4492,-0.4077,0.2432,-0.2855,0.0036,0.038,0.3444,88.59
6098161593,주식회사아성유니텍,,,0.0076,0.026,0.018,0.0025,0.0669,0.008,0.038,0.2343,0.3628,0.0,0.0,0.0184,-0.008,-0.0155,0.0644,-0.0589,0.03,0.1963,0.1285,88.53
