부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.05,0.05,0.15,0.15,0.05,1.0,0.012,0.8775
0.55,0.1,0.05,0.2,0.05,0.05,1.0,0.0099,0.8983
0.6,0.05,0.05,0.15,0.1,0.05,1.0,0.0078,0.9199
0.55,0.05,0.05,0.25,0.05,0.05,1.0,-0.0077,0.9215
0.5,0.05,0.05,0.15,0.1,0.15,1.0,0.0076,0.9219
0.55,0.05,0.05,0.15,0.1,0.1,1.0,0.0066,0.9325
0.55,0.05,0.05,0.15,0.05,0.15,1.0,0.0056,0.9427
0.6,0.05,0.05,0.15,0.05,0.1,1.0,0.0049,0.9493
0.5,0.05,0.05,0.2,0.15,0.05,1.0,0.0047,0.9513
0.6,0.05,0.05,0.2,0.05,0.05,1.0,-0.0046,0.9524
0.5,0.05,0.05,0.25,0.05,0.1,1.0,-0.0046,0.9526
0.5,0.05,0.05,0.15,0.05,0.2,1.0,0.0043,0.956
0.55,0.05,0.05,0.2,0.05,0.1,1.0,-0.0032,0.9675
0.5,0.05,0.05,0.3,0.05,0.05,1.0,-0.002,0.9793
0.65,0.05,0.05,0.15,0.05,0.05,1.0,0.0014,0.9851
0.5,0.05,0.05,0.2,0.1,0.1,1.0,-0.001,0.9899
0.5,0.05,0.05,0.25,0.1,0.05,1.0,-0.0008,0.9917
0.5,0.1,0.05,0.25,0.05,0.05,1.0,0.0006,0.994
0.55,0.05,0.05,0.2,0.1,0.05,1.0,0.0004,0.9959
0.5,0.05,0.05,0.2,0.05,0.15,1.0,0.0001,0.9987
