사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1298617733,(주)비즈바이오,0.0008,0.0003,0.0006,0.0037,0.0018,0.4188,0.0023,0.0022,0.0137,0.5543,0.8599,-0.0005,0.0003,0.0031,-0.0019,0.417,-0.4165,-0.0001,0.0115,0.5406,0.3056,91.26
1048162971,주식회사서원상사,,,,,,,0.0026,0.0821,0.6666,0.7413,0.9252,,,,,,,0.0795,0.5845,0.0747,0.1839,91.26
4108148141,(주)우리로,0.8849,0.0052,0.6554,0.8236,0.1625,0.8797,0.884,0.0046,0.0131,0.8295,0.9255,-0.8797,0.6502,0.1682,-0.6611,0.7172,0.0043,-0.8794,0.0085,0.8164,0.096,91.22
8438700126,주식회사디아이비즈,,,,,,0.0041,0.1819,0.1476,0.5557,0.9546,0.9852,,,,,,0.1778,-0.0343,0.4081,0.3989,0.0306,91.21
4188105807,(주)성전건설,0.0487,0.0035,0.0006,0.0001,0.0003,0.0006,0.0005,0.0007,0.0013,0.6891,0.9082,-0.0452,-0.0029,-0.0005,0.0002,0.0003,-0.0001,0.0002,0.0006,0.6878,0.2191,91.19
4148601482,주식회사블랙홀릭,,,,,,,0.0005,0.0002,0.0017,0.5922,0.8805,,,,,,,-0.0003,0.0015,0.5905,0.2883,91.15
2118894940,(주)로사퍼시픽,,,,,0.0018,0.154,0.0116,0.0026,0.0214,0.4516,0.8282,,,,,0.1522,-0.1424,-0.009,0.0188,0.4302,0.3766,91.03
1408115760,(주)신보유통,,,,,,,0.0004,0.0007,0.5889,0.8531,0.9212,,,,,,,0.0003,0.5882,0.2642,0.0681,90.99
8688602072,주식회사현도홀딩스,,,,,,,,0.0075,0.0576,0.8371,0.9053,,,,,,,,0.0501,0.7795,0.0682,90.89
1438117879,에이프로젠파마(주),,0.006,0.0006,0.0162,0.0049,0.1201,0.0005,0.0001,0.3445,0.8444,0.9044,,-0.0054,0.0156,-0.0113,0.1152,-0.1196,-0.0004,0.3444,0.4999,0.06,90.88
6088171900,(주)삼진스틸,,,,,,0.0017,0.1298,0.0133,0.0307,0.7425,0.8782,,,,,,0.1281,-0.1165,0.0174,0.7118,0.1357,90.87
4798801071,주식회사리씽크,,,,,,0.0015,0.0002,0.0033,0.6304,0.9445,0.9706,,,,,,-0.0013,0.0031,0.6271,0.3141,0.0261,90.81
5888700059,(주)블루엠텍,,,,,,,,0.0047,0.0264,0.1188,0.8009,,,,,,,,0.0217,0.0924,0.6821,90.8
2158103350,주식회사에네스에프,,,,,,,0.0087,0.0359,0.3938,0.7837,0.877,,,,,,,0.0272,0.3579,0.3899,0.0933,90.79
1068178372,(주)티앤티정보,,,,,0.0006,0.0003,0.0003,0.0002,0.0032,0.594,0.8598,,,,,-0.0003,0.0,-0.0001,0.003,0.5908,0.2658,90.77
