사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018104161,에이치와이에셋(주),2015,성숙기,0,10.5,0.0,0.0,48.12,0.09,47.73,6.9,매우 안정
1018104161,에이치와이에셋(주),2016,성숙기,0,4.3,25.83,84.08,50.33,0.03,47.84,15.5,매우 안정
1018104161,에이치와이에셋(주),2017,조정기,0,29.1,39.31,83.37,39.56,0.46,47.11,20.7,매우 안정
1018104161,에이치와이에셋(주),2018,성숙기,0,0.0,80.26,88.75,53.59,0.44,48.09,18.2,매우 안정
1018104161,에이치와이에셋(주),2019,조정기,0,28.7,82.08,100.0,49.92,1.63,47.71,25.6,매우 안정
1018104477,신창기업,2015,도입기,1,45.6,0.0,0.0,49.42,88.45,55.78,63.0,매우 위험
1018104991,(주)공간종합건축사사무소,2018,성숙기,0,0.0,80.26,88.75,55.8,5.59,48.1,21.2,매우 안정
1018104991,(주)공간종합건축사사무소,2019,성숙기,0,0.0,82.08,100.0,35.08,0.64,44.36,18.4,매우 안정
1018104991,(주)공간종합건축사사무소,2020,성숙기,0,0.0,75.74,69.2,55.78,0.84,48.27,16.4,매우 안정
1018104991,(주)공간종합건축사사무소,2021,성장기,0,9.5,50.36,56.61,41.02,0.52,48.97,14.9,매우 안정
1018104991,(주)공간종합건축사사무소,2022,조정기,0,27.1,91.71,62.13,43.52,0.74,49.13,21.3,매우 안정
1018104991,(주)공간종합건축사사무소,2023,쇠퇴기,0,68.0,97.78,62.21,40.57,58.97,79.6,63.2,매우 위험
1018104991,(주)공간종합건축사사무소,2024,쇠퇴기,0,62.9,100.0,66.4,47.39,0.36,18.75,27.7,매우 안정
1018117254,서우수력주식회사,2015,조정기,0,36.5,0.0,0.0,50.89,4.57,32.63,14.0,매우 안정
1018117254,서우수력주식회사,2016,조정기,0,33.6,25.83,84.08,49.11,2.24,46.52,22.4,매우 안정
1018117254,서우수력주식회사,2017,조정기,0,29.1,39.31,83.37,36.59,2.13,46.78,21.5,매우 안정
