사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
3448800719,(주)가람D&C,,,,0.0025,0.2137,0.1221,0.06,0.0047,0.4713,0.6601,0.941,0.0,0.0,0.0,0.2112,-0.0916,-0.0621,-0.0553,0.4666,0.1888,0.2809,94.86
2648100239,엘에스디씨주식회사,,,,,,,0.0024,0.0568,0.2732,0.7455,0.9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.2164,0.4723,0.1863,94.81
2118802533,한솔공영주식회사,,,,,,,0.002,0.0089,0.3838,0.8144,0.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.3749,0.4306,0.1302,94.62
2018196073,(주)씨에스,,,,0.0085,0.0199,0.0589,0.0391,0.0387,0.0771,0.8473,0.9475,0.0,0.0,0.0,0.0114,0.039,-0.0198,-0.0004,0.0384,0.7702,0.1002,94.52
8398702144,케이와이도시개발,,,,,,,,0.0023,0.4991,0.6709,0.9173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968,0.1718,0.2464,94.11
8488702134,주식회사디알홀딩스컴퍼니,,,,,,,,0.0003,0.1476,0.863,0.9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1473,0.7154,0.0676,94.02
3368600655,주식회사태왕개발,,,,,,,,0.0021,0.4315,0.7953,0.9161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294,0.3638,0.1208,93.8
6958700814,이룰디앤씨,,,,,0.0016,0.1777,0.0092,0.0074,0.5866,0.8522,0.9338,0.0,0.0,0.0,0.0,0.1761,-0.1685,-0.0018,0.5792,0.2656,0.0816,93.77
7348102134,주식회사제이디,,,,,,,,0.0027,0.3731,0.8419,0.9247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704,0.4688,0.0828,93.76
8468101646,오케이레저주식회사,,,,,,,,0.0027,0.4073,0.8734,0.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046,0.4661,0.058,93.52
1758701056,주식회사어반로프트,,,,,0.0035,0.6167,0.0847,0.0055,0.2921,0.771,0.9058,0.0,0.0,0.0,0.0,0.6132,-0.532,-0.0792,0.2866,0.4789,0.1348,93.48
4218802241,엠디에이3호주식회사,,,,,,,,0.0039,0.5501,0.8539,0.9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462,0.3038,0.0716,93.44
2498800340,법원산업도시개발주식회사,,,,,0.0006,0.1573,0.5117,0.0026,0.5729,0.8281,0.9179,0.0,0.0,0.0,0.0,0.1567,0.3544,-0.5091,0.5703,0.2552,0.0898,93.32
2028148633,정오개발주식회사,0.0012,0.0037,0.0039,0.0091,0.0036,0.0032,0.0028,0.0332,0.1223,0.4038,0.8948,0.0025,0.0002,0.0052,-0.0055,-0.0004,-0.0004,0.0304,0.0891,0.2815,0.491,93.25
5838802078,주식회사현디앤씨,,,,,,,,0.0003,0.6918,0.8948,0.9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6915,0.203,0.0487,93.18
