사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
6228104799,(주)광신아이앤피,0.0046,0.0007,0.0005,0.0063,0.0036,0.0012,0.033,0.1818,0.1011,0.1261,0.6315,-0.0039,-0.0002,0.0058,-0.0027,-0.0024,0.0318,0.1488,-0.0807,0.025,0.5054,86.61
1338141595,율천정밀주식회사,0.0104,0.0014,0.003,0.0409,,0.0042,0.005,0.1013,0.0143,0.0654,0.5797,-0.009,0.0016,0.0379,0.0,0.0,0.0008,0.0963,-0.087,0.0511,0.5143,86.53
1258111106,주식회사유동금속,0.0008,0.0048,0.0108,0.4678,0.0027,,0.0004,0.0022,0.0054,0.0057,0.2365,0.004,0.006,0.457,-0.4651,0.0,0.0,0.0018,0.0032,0.0003,0.2308,86.5
6068171883,동방테크주식회사,0.0019,0.0049,0.0261,0.0054,0.0031,0.0775,0.0102,0.0192,0.0581,0.0754,0.1742,0.003,0.0212,-0.0207,-0.0023,0.0744,-0.0673,0.009,0.0389,0.0173,0.0988,86.44
6158125928,(주)케이에스엠,0.0027,0.0003,0.0012,0.0006,0.0067,0.0078,0.0513,0.3737,0.1609,0.3597,0.5717,-0.0024,0.0009,-0.0006,0.0061,0.0011,0.0435,0.3224,-0.2128,0.1988,0.212,86.3
3148800265,주식회사모전기공,,,,0.0031,0.0021,0.0076,0.001,0.0024,0.0063,0.0065,0.2295,0.0,0.0,0.0,-0.001,0.0055,-0.0066,0.0014,0.0039,0.0002,0.223,86.11
6948800405,(주)호남,,,,,0.0019,0.0139,0.0525,0.0554,0.0474,0.415,0.4978,0.0,0.0,0.0,0.0,0.012,0.0386,0.0029,-0.008,0.3676,0.0828,86.06
4148108710,주식회사스마트이브이,,,,,,,,,0.0061,0.0503,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442,0.1947,85.92
6208103488,주식회사에스아이씨,0.0052,0.0581,0.0244,0.0025,0.001,0.0003,0.0001,0.0006,0.0007,0.0016,0.2089,0.0529,-0.0337,-0.0219,-0.0015,-0.0007,-0.0002,0.0005,0.0001,0.0009,0.2073,85.65
1228626702,(주)삼호나노텍,,,0.0007,0.1035,0.0059,0.1406,0.0018,0.0802,0.0087,0.22,0.4321,0.0,0.0,0.1028,-0.0976,0.1347,-0.1388,0.0784,-0.0715,0.2113,0.2121,85.62
