사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1328104132,주식회사다함레저,2017,성숙기,0,0.0,44.03,29.75,71.67,0.44,34.12,10.7,매우 안정
1328104132,주식회사다함레저,2018,성숙기,0,0.0,40.53,25.98,67.19,0.66,21.43,9.4,매우 안정
1328104132,주식회사다함레저,2019,성숙기,0,0.0,35.6,34.22,65.07,0.1,21.72,9.6,매우 안정
1328104132,주식회사다함레저,2020,조정기,0,36.1,100.0,48.55,59.33,0.33,29.15,21.7,매우 안정
1328104132,주식회사다함레저,2021,조정기,0,31.7,32.56,100.0,27.6,0.03,24.01,20.6,매우 안정
1328104132,주식회사다함레저,2022,조정기,0,31.3,0.0,90.36,49.24,0.06,33.43,19.5,매우 안정
1328104132,주식회사다함레저,2023,성장기,0,21.5,63.54,93.33,38.47,0.05,36.97,20.6,매우 안정
1328104132,주식회사다함레저,2024,성장기,0,23.3,35.71,98.58,35.21,0.05,35.56,19.9,매우 안정
1328105295,근영농산주식회사,2015,성숙기,0,0.0,44.21,0.0,56.76,0.07,30.92,6.6,매우 안정
1328105295,근영농산주식회사,2016,성숙기,0,0.0,36.53,29.42,40.47,0.15,27.28,8.2,매우 안정
1328105295,근영농산주식회사,2017,성숙기,0,0.0,44.03,29.75,72.18,0.08,33.87,10.5,매우 안정
1328105295,근영농산주식회사,2018,성숙기,0,0.0,40.53,25.98,67.52,0.06,21.24,9.1,매우 안정
1328105295,근영농산주식회사,2019,성숙기,0,0.0,35.6,34.22,66.45,0.07,22.17,9.7,매우 안정
1328105295,근영농산주식회사,2020,성숙기,0,0.0,100.0,48.55,61.65,0.1,29.01,14.4,매우 안정
1328105295,근영농산주식회사,2021,성숙기,0,0.0,32.56,100.0,32.35,0.0,24.16,14.5,매우 안정
1328105295,근영농산주식회사,2022,성숙기,0,0.0,0.0,90.36,49.55,0.02,33.43,13.2,매우 안정
1328105295,근영농산주식회사,2023,성숙기,0,0.0,63.54,93.33,38.84,0.11,37.04,16.4,매우 안정
1328105295,근영농산주식회사,2024,성숙기,0,0.0,35.71,98.58,36.33,0.39,35.75,15.5,매우 안정
1328153900,(주)나인스포렉스,2015,조정기,0,43.2,44.21,0.0,55.14,1.44,31.73,16.0,매우 안정
1328153900,(주)나인스포렉스,2016,성숙기,0,0.0,36.53,29.42,41.05,1.21,27.01,8.8,매우 안정
1328153900,(주)나인스포렉스,2017,성숙기,0,0.0,44.03,29.75,72.76,0.92,33.73,11.0,매우 안정
1328153900,(주)나인스포렉스,2018,성숙기,0,0.0,40.53,25.98,68.93,0.16,20.64,9.2,매우 안정
1328153900,(주)나인스포렉스,2019,성숙기,0,0.0,35.6,34.22,68.52,0.37,22.33,9.9,매우 안정
1328153900,(주)나인스포렉스,2020,성숙기,0,0.0,100.0,48.55,62.82,0.36,28.97,14.6,매우 안정
1328153900,(주)나인스포렉스,2021,성장기,0,18.6,32.56,100.0,26.62,0.12,24.06,17.9,매우 안정
1328153900,(주)나인스포렉스,2022,성장기,0,26.1,0.0,90.36,48.28,0.32,33.56,18.5,매우 안정
