사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
2018131518,대한관광개발주식회사,2015,성숙기,0,0.0,23.98,0.0,42.4,2.84,33.78,6.6,매우 안정
2018131518,대한관광개발주식회사,2016,도입기,0,100.0,14.93,23.03,41.42,22.18,57.01,40.2,중립
2018131518,대한관광개발주식회사,2017,조정기,1,36.3,33.0,21.26,48.54,79.07,77.79,60.8,매우 위험
2018145496,주식회사더한,2015,성숙기,0,0.0,23.98,0.0,51.94,26.12,48.8,20.6,매우 안정
2018145496,주식회사더한,2016,성숙기,0,0.0,14.93,23.03,54.35,8.66,35.45,12.3,매우 안정
2018145496,주식회사더한,2017,성숙기,0,0.0,33.0,21.26,58.14,2.4,41.46,10.1,매우 안정
2018145496,주식회사더한,2018,성숙기,0,0.0,26.79,10.71,66.23,1.33,47.48,8.8,매우 안정
2018145496,주식회사더한,2019,성숙기,0,0.0,25.63,35.62,58.87,2.07,51.31,11.5,매우 안정
2018145496,주식회사더한,2020,성장기,0,35.5,100.0,47.19,68.22,57.25,76.72,55.6,위험
2018145496,주식회사더한,2021,조정기,0,20.3,30.53,100.0,82.87,5.0,12.3,23.1,매우 안정
2018145496,주식회사더한,2022,성숙기,0,0.0,6.24,90.96,51.44,3.72,47.42,16.4,매우 안정
2018145496,주식회사더한,2023,성숙기,0,0.0,0.0,93.02,68.07,3.73,41.64,16.8,매우 안정
2018145496,주식회사더한,2024,성숙기,0,0.0,11.1,88.96,58.48,10.46,41.48,20.2,매우 안정
2018148299,오일관광(주),2015,조정기,0,76.2,23.98,0.0,40.0,5.49,36.95,23.3,매우 안정
2018148299,오일관광(주),2016,성장기,0,24.9,14.93,23.03,46.06,0.34,42.66,12.7,매우 안정
2018148299,오일관광(주),2017,성숙기,0,0.0,33.0,21.26,49.98,55.23,76.48,40.5,중립
2018148299,오일관광(주),2018,성숙기,0,0.0,26.79,10.71,58.37,14.76,23.04,14.6,매우 안정
2018148299,오일관광(주),2019,성숙기,0,0.0,25.63,35.62,50.82,4.37,44.34,12.0,매우 안정
2018148299,오일관광(주),2020,도입기,0,100.0,100.0,47.19,64.6,21.26,49.39,47.1,중립
2018148299,오일관광(주),2021,성장기,0,12.9,30.53,100.0,81.65,70.14,75.18,60.5,매우 위험
2018148299,오일관광(주),2022,성숙기,0,0.0,6.24,90.96,48.1,3.49,10.88,14.3,매우 안정
2018148299,오일관광(주),2023,조정기,0,33.8,0.0,93.02,65.39,5.81,43.01,24.7,매우 안정
2018148299,오일관광(주),2024,성숙기,0,0.0,11.1,88.96,55.63,1.47,32.95,14.7,매우 안정
2018181172,(주)사보이호텔,2015,조정기,0,76.2,23.98,0.0,41.8,9.96,39.43,26.0,매우 안정
2018181172,(주)사보이호텔,2016,조정기,0,77.0,14.93,23.03,47.03,12.14,46.95,29.8,매우 안정
2018189723,주식회사케이에프씨코리아,2015,성장기,0,25.7,23.98,0.0,66.55,1.47,32.25,12.1,매우 안정
2018189723,주식회사케이에프씨코리아,2016,도입기,0,100.0,14.93,23.03,53.11,39.01,67.68,50.5,위험
2018189723,주식회사케이에프씨코리아,2017,도입기,0,100.0,33.0,21.26,55.99,35.47,43.25,48.2,중립
2018189723,주식회사케이에프씨코리아,2018,도입기,1,100.0,26.79,10.71,64.67,93.57,86.55,81.4,매우 위험
2018193023,(주)동바오,2015,성숙기,0,0.0,23.98,0.0,49.21,10.57,33.76,11.2,매우 안정
2018193023,(주)동바오,2016,조정기,0,77.0,14.93,23.03,50.3,9.33,44.95,28.3,매우 안정
2018193023,(주)동바오,2017,성숙기,0,0.0,33.0,21.26,53.18,25.64,54.41,23.3,매우 안정
2018193023,(주)동바오,2018,쇠퇴기,0,27.8,26.79,10.71,62.26,71.34,78.3,54.2,위험
2018193023,(주)동바오,2019,쇠퇴기,0,51.6,25.63,35.62,58.31,56.31,41.39,51.1,위험
2018193023,(주)동바오,2020,쇠퇴기,0,46.9,100.0,47.19,68.47,82.78,56.05,70.9,매우 위험
2018193023,(주)동바오,2021,도입기,0,100.0,30.53,100.0,85.72,42.26,18.34,60.0,매우 위험
2018193023,(주)동바오,2022,도입기,1,100.0,6.24,90.96,39.78,42.88,48.62,57.4,위험
2018198616,에이에이호텔매니지먼트,2018,성숙기,0,0.0,26.79,10.71,60.36,1.51,48.17,8.7,매우 안정
2018198616,에이에이호텔매니지먼트,2019,성숙기,0,0.0,25.63,35.62,56.91,0.0,49.9,10.2,매우 안정
2018198616,에이에이호텔매니지먼트,2020,성숙기,0,0.0,100.0,47.19,68.42,1.1,38.12,15.7,매우 안정
2018198616,에이에이호텔매니지먼트,2021,조정기,0,20.3,30.53,100.0,85.52,0.34,45.91,22.3,매우 안정
2018198616,에이에이호텔매니지먼트,2022,조정기,0,33.8,6.24,90.96,57.5,0.13,48.01,21.5,매우 안정
2018198616,에이에이호텔매니지먼트,2023,성숙기,0,0.0,0.0,93.02,78.84,0.47,41.76,15.6,매우 안정
2018198616,에이에이호텔매니지먼트,2024,성숙기,0,0.0,11.1,88.96,69.12,0.1,35.83,14.8,매우 안정
2018617127,주식회사호텔스카이파크,2017,조정기,0,36.3,33.0,21.26,51.88,1.85,44.95,16.9,매우 안정
2018617127,주식회사호텔스카이파크,2018,성장기,0,13.5,26.79,10.71,60.36,1.04,47.63,11.1,매우 안정
2018617127,주식회사호텔스카이파크,2019,성장기,0,26.7,25.63,35.62,56.91,2.24,51.6,16.8,매우 안정
2018617127,주식회사호텔스카이파크,2020,성장기,0,35.5,100.0,47.19,68.24,14.5,46.09,30.5,안정
2018617127,주식회사호텔스카이파크,2021,쇠퇴기,0,30.7,30.53,100.0,84.76,12.48,44.59,31.0,안정
2018617127,주식회사호텔스카이파크,2022,도입기,1,100.0,6.24,90.96,56.91,15.61,49.92,43.3,중립
2018638821,(주)청산물산,2015,성장기,0,25.7,23.98,0.0,48.25,14.73,42.55,19.0,매우 안정
2018638821,(주)청산물산,2016,쇠퇴기,1,78.0,14.93,23.03,48.68,95.0,92.73,78.0,매우 위험
2018640254,신라에이치엠주식회사,2015,성숙기,0,0.0,23.98,0.0,48.25,4.58,33.14,7.8,매우 안정
2018640254,신라에이치엠주식회사,2016,성장기,0,24.9,14.93,23.03,48.68,0.69,43.39,13.0,매우 안정
2018640254,신라에이치엠주식회사,2017,성숙기,0,0.0,33.0,21.26,51.88,0.08,44.63,8.6,매우 안정
2018640254,신라에이치엠주식회사,2018,성숙기,0,0.0,26.79,10.71,42.73,0.03,48.09,7.0,매우 안정
2018640254,신라에이치엠주식회사,2019,성숙기,0,0.0,25.63,35.62,59.59,0.37,51.06,10.6,매우 안정
2018640254,신라에이치엠주식회사,2020,성숙기,0,0.0,100.0,47.19,74.83,5.46,40.97,18.5,매우 안정
2018640254,신라에이치엠주식회사,2021,성숙기,0,0.0,30.53,100.0,85.22,0.46,43.16,18.2,매우 안정
2018640254,신라에이치엠주식회사,2022,성숙기,0,0.0,6.24,90.96,50.71,0.17,47.96,14.4,매우 안정
2018640254,신라에이치엠주식회사,2023,성숙기,0,0.0,0.0,93.02,67.25,0.07,41.51,14.8,매우 안정
2018640254,신라에이치엠주식회사,2024,조정기,0,31.2,11.1,88.96,58.43,0.04,36.08,20.4,매우 안정
2018641554,엔엔알호텔즈인터내셔널코리아주식회사,2015,도입기,0,100.0,23.98,0.0,48.25,2.87,33.14,26.8,매우 안정
2018641554,엔엔알호텔즈인터내셔널코리아주식회사,2016,도입기,0,100.0,14.93,23.03,48.68,12.7,51.44,35.0,안정
2018641554,엔엔알호텔즈인터내셔널코리아주식회사,2017,도입기,1,100.0,33.0,21.26,51.88,51.05,67.09,57.8,위험
2018801158,(주)정상북한산리조트,2018,도입기,0,100.0,26.79,10.71,60.36,4.38,48.17,30.2,안정
2018801158,(주)정상북한산리조트,2019,도입기,0,100.0,25.63,35.62,56.91,10.31,54.56,36.1,안정
2018801158,(주)정상북한산리조트,2020,도입기,1,100.0,100.0,47.19,68.42,80.58,87.47,81.8,매우 위험
2028102068,주식회사메트로호텔,2015,성장기,0,25.7,23.98,0.0,48.25,74.88,72.34,53.6,위험
2028102068,주식회사메트로호텔,2016,조정기,1,77.0,14.93,23.03,42.72,81.39,49.52,67.8,매우 위험
2028141931,국도관광개발주식회사,2015,조정기,0,76.2,23.98,0.0,40.25,34.29,57.72,40.2,중립
2028141931,국도관광개발주식회사,2016,쇠퇴기,0,78.0,14.93,23.03,46.96,3.33,27.54,24.2,매우 안정
2028141931,국도관광개발주식회사,2017,쇠퇴기,0,25.7,33.0,21.26,50.91,58.42,76.62,47.4,중립
2028141931,국도관광개발주식회사,2018,쇠퇴기,0,27.8,26.79,10.71,59.38,64.98,53.61,49.4,중립
2028141931,국도관광개발주식회사,2019,성숙기,0,0.0,25.63,35.62,51.2,56.46,45.46,40.7,중립
2028141931,국도관광개발주식회사,2020,성숙기,0,0.0,100.0,47.19,64.92,14.87,7.46,21.5,매우 안정
2028141931,국도관광개발주식회사,2021,도입기,0,100.0,30.53,100.0,85.2,44.39,63.71,63.4,매우 위험
2028141931,국도관광개발주식회사,2022,도입기,1,100.0,6.24,90.96,45.76,25.11,37.43,47.4,중립
2028145562,백남관광주식회사,2015,성숙기,0,0.0,23.98,0.0,44.59,2.88,32.97,6.7,매우 안정
2028145562,백남관광주식회사,2016,조정기,0,77.0,14.93,23.03,48.04,23.88,57.98,36.9,안정
2028145562,백남관광주식회사,2017,도입기,0,100.0,33.0,21.26,50.94,50.29,60.32,57.0,위험
2028145562,백남관광주식회사,2018,쇠퇴기,0,27.8,26.79,10.71,59.78,43.92,45.05,37.4,안정
2028145562,백남관광주식회사,2019,조정기,0,30.2,25.63,35.62,53.59,4.65,26.25,17.4,매우 안정
2028145562,백남관광주식회사,2020,도입기,0,100.0,100.0,47.19,65.92,7.86,39.62,39.3,안정
2028145562,백남관광주식회사,2021,쇠퇴기,0,30.7,30.53,100.0,84.2,38.13,64.46,46.1,중립
2028145562,백남관광주식회사,2022,쇠퇴기,1,75.5,6.24,90.96,54.84,91.91,78.5,81.7,매우 위험
2038101612,주식회사서울프린스호텔,2015,조정기,0,76.2,23.98,0.0,42.15,49.76,68.53,49.3,중립
2038101612,주식회사서울프린스호텔,2016,성숙기,0,0.0,14.93,23.03,45.27,3.06,18.33,7.9,매우 안정
2038101612,주식회사서울프린스호텔,2017,성숙기,0,0.0,33.0,21.26,49.28,50.56,72.26,37.7,안정
2038101612,주식회사서울프린스호텔,2018,성숙기,0,0.0,26.79,10.71,58.1,16.35,27.0,15.7,매우 안정
2038101612,주식회사서울프린스호텔,2019,성숙기,0,0.0,25.63,35.62,51.99,6.35,44.58,13.2,매우 안정
2038143306,주식회사타워호텔,2015,쇠퇴기,0,86.9,23.98,0.0,50.0,23.87,21.85,35.3,안정
2038143306,주식회사타워호텔,2016,쇠퇴기,0,78.0,14.93,23.03,49.8,3.9,33.98,25.0,매우 안정
2038143306,주식회사타워호텔,2017,쇠퇴기,0,25.7,33.0,21.26,52.63,83.64,90.77,62.1,매우 위험
2038143306,주식회사타워호텔,2018,쇠퇴기,0,27.8,26.79,10.71,72.64,27.36,13.39,27.3,매우 안정
2038143306,주식회사타워호텔,2019,쇠퇴기,1,51.6,25.63,35.62,84.15,83.28,85.79,69.5,매우 위험
2038143548,(주)서한사,2015,성숙기,0,0.0,23.98,0.0,45.71,7.66,36.41,9.5,매우 안정
2038143548,(주)서한사,2016,성숙기,0,0.0,14.93,23.03,48.29,4.09,43.58,9.9,매우 안정
2038143548,(주)서한사,2017,성장기,0,8.9,33.0,21.26,51.35,43.16,67.43,35.2,안정
2038143548,(주)서한사,2018,성장기,0,13.5,26.79,10.71,60.18,41.8,48.15,33.5,안정
2038143548,(주)서한사,2019,성장기,0,26.7,25.63,35.62,54.34,31.34,44.27,32.4,안정
2038143548,(주)서한사,2020,도입기,0,100.0,100.0,47.19,65.42,13.68,24.63,41.7,중립
2038143548,(주)서한사,2021,도입기,0,100.0,30.53,100.0,85.99,51.12,68.57,67.4,매우 위험
2038143548,(주)서한사,2022,도입기,1,100.0,6.24,90.96,,36.66,40.17,,매우 안정
2048628486,주식회사골든스페이스,2017,성장기,0,8.9,33.0,21.26,51.88,7.55,44.95,14.6,매우 안정
2048628486,주식회사골든스페이스,2018,도입기,0,100.0,26.79,10.71,60.36,77.13,93.4,72.5,매우 위험
2048628486,주식회사골든스페이스,2019,도입기,1,100.0,25.63,35.62,56.91,78.96,51.93,73.7,매우 위험
2048645563,(주)한화비앤비,2019,성숙기,0,0.0,25.63,35.62,56.91,2.85,50.86,11.8,매우 안정
2048645563,(주)한화비앤비,2020,성숙기,0,0.0,100.0,47.19,68.42,2.05,36.76,16.1,매우 안정
2048645563,(주)한화비앤비,2024,조정기,1,31.2,11.1,88.96,63.07,29.88,36.05,37.1,안정
2058131714,온유랜드주식회사,2015,조정기,1,76.2,23.98,0.0,48.25,94.46,49.75,73.3,매우 위험
2068167345,주식회사아모렉스리조트,2015,성장기,0,25.7,23.98,0.0,48.25,40.59,62.36,34.2,안정
2068167345,주식회사아모렉스리조트,2016,성장기,0,24.9,14.93,23.03,48.68,2.13,23.15,12.8,매우 안정
2068167345,주식회사아모렉스리조트,2017,성장기,0,8.9,33.0,21.26,56.63,17.78,53.98,20.9,매우 안정
2068167345,주식회사아모렉스리조트,2018,성숙기,0,0.0,26.79,10.71,64.93,10.41,43.72,13.6,매우 안정
2068167345,주식회사아모렉스리조트,2019,성숙기,0,0.0,25.63,35.62,65.98,9.04,49.98,15.6,매우 안정
2068167345,주식회사아모렉스리조트,2020,성숙기,0,0.0,100.0,47.19,73.72,81.18,88.81,62.5,매우 위험
2068167345,주식회사아모렉스리조트,2021,조정기,0,20.3,30.53,100.0,87.18,64.22,32.7,56.9,위험
2068167345,주식회사아모렉스리조트,2022,성숙기,0,0.0,6.24,90.96,57.84,24.06,25.76,26.8,매우 안정
2068167345,주식회사아모렉스리조트,2023,성장기,0,30.8,0.0,93.02,73.67,11.94,34.89,27.5,매우 안정
2068167345,주식회사아모렉스리조트,2024,성장기,0,36.7,11.1,88.96,64.36,50.6,66.63,51.2,위험
2068660541,(주)밀탑,2015,쇠퇴기,0,86.9,23.98,0.0,48.25,55.3,57.6,54.3,위험
2068660541,(주)밀탑,2016,성숙기,1,0.0,14.93,23.03,49.27,91.4,66.86,59.1,위험
2068682808,주식회사비앤에스에프앤비,2015,성장기,1,25.7,23.98,0.0,48.25,92.08,42.82,61.5,매우 위험
2068700841,주식회사호텔아띠,2020,성장기,0,35.5,100.0,47.19,68.42,0.34,37.23,22.3,매우 안정
2068700841,주식회사호텔아띠,2021,도입기,0,100.0,30.53,100.0,79.77,49.48,76.23,66.5,매우 위험
2068700841,주식회사호텔아띠,2022,성숙기,0,0.0,6.24,90.96,47.52,53.46,50.53,43.7,중립
2078122526,(주)동서울관광호텔,2015,성장기,1,25.7,23.98,0.0,42.24,73.19,74.67,52.4,위험
2088129352,주식회사더블유투,2017,성장기,0,8.9,33.0,21.26,51.88,1.07,44.95,11.0,매우 안정
2088129352,주식회사더블유투,2018,조정기,0,47.5,26.79,10.71,60.36,53.94,82.43,48.7,중립
2088129352,주식회사더블유투,2019,성장기,0,26.7,25.63,35.62,56.91,13.75,25.67,21.9,매우 안정
2098100606,전원산업주식회사,2015,성숙기,0,0.0,23.98,0.0,47.48,9.28,38.78,10.6,매우 안정
2098100606,전원산업주식회사,2016,성장기,0,24.9,14.93,23.03,49.12,9.67,45.9,18.1,매우 안정
2098100606,전원산업주식회사,2017,도입기,0,100.0,33.0,21.26,52.15,65.2,76.92,66.1,매우 위험
2098100606,전원산업주식회사,2018,성장기,0,13.5,26.79,10.71,56.78,69.68,52.4,48.9,중립
2098100606,전원산업주식회사,2019,쇠퇴기,1,51.6,25.63,35.62,0.0,87.41,61.87,66.3,매우 위험
2098154010,꿈꾸는이상(주),2019,성장기,0,26.7,25.63,35.62,56.91,1.37,50.86,16.3,매우 안정
2098154010,꿈꾸는이상(주),2020,성장기,0,35.5,100.0,47.19,68.42,14.17,46.48,30.4,안정
2098154010,꿈꾸는이상(주),2021,성장기,0,12.9,30.53,100.0,79.77,6.19,40.98,23.5,매우 안정
2098154010,꿈꾸는이상(주),2022,성장기,0,18.5,6.24,90.96,47.66,1.85,45.7,18.8,매우 안정
2098154010,꿈꾸는이상(주),2023,성장기,0,30.8,0.0,93.02,65.08,4.54,43.19,23.4,매우 안정
2098154010,꿈꾸는이상(주),2024,성장기,0,36.7,11.1,88.96,56.6,11.99,42.07,28.3,매우 안정
2098161001,(주)바르다김선생,2022,도입기,0,100.0,6.24,90.96,47.52,2.56,48.16,35.6,안정
2098161001,(주)바르다김선생,2023,성장기,0,30.8,0.0,93.02,64.83,4.11,42.53,23.1,매우 안정
2098161001,(주)바르다김선생,2024,성장기,0,36.7,11.1,88.96,55.84,39.68,63.91,44.6,중립
2098164371,(주)한울글로벌,2018,도입기,0,100.0,26.79,10.71,60.36,6.82,48.17,31.6,안정
2098164371,(주)한울글로벌,2019,도입기,0,100.0,25.63,35.62,56.91,23.18,61.08,43.5,중립
2098164371,(주)한울글로벌,2020,도입기,0,100.0,100.0,47.19,68.42,55.55,60.37,66.7,매우 위험
2098164371,(주)한울글로벌,2021,도입기,0,100.0,30.53,100.0,78.31,95.26,68.18,91.2,매우 위험
2098164371,(주)한울글로벌,2022,도입기,0,100.0,6.24,90.96,46.14,25.7,9.33,46.3,중립
2098164371,(주)한울글로벌,2023,조정기,0,33.8,0.0,93.02,64.34,32.92,46.33,39.7,안정
2098164371,(주)한울글로벌,2024,성숙기,0,0.0,11.1,88.96,56.35,58.78,57.52,47.5,중립
2108122880,주식회사바이오피드백,2015,성장기,0,25.7,23.98,0.0,49.39,55.04,68.3,42.5,중립
2108122880,주식회사바이오피드백,2016,성장기,0,24.9,14.93,23.03,53.25,6.46,17.22,15.1,매우 안정
2108122880,주식회사바이오피드백,2017,성장기,0,8.9,33.0,21.26,56.44,3.86,43.54,12.7,매우 안정
2108122880,주식회사바이오피드백,2018,성장기,0,13.5,26.79,10.71,65.67,14.87,55.34,19.3,매우 안정
2108122880,주식회사바이오피드백,2019,성장기,0,26.7,25.63,35.62,60.62,8.13,46.62,20.0,매우 안정
2108122880,주식회사바이오피드백,2020,성장기,0,35.5,100.0,47.19,74.7,65.76,78.45,60.6,매우 위험
2108122880,주식회사바이오피드백,2021,조정기,0,20.3,30.53,100.0,88.21,91.74,59.42,73.4,매우 위험
2108122880,주식회사바이오피드백,2022,조정기,1,33.8,6.24,90.96,52.18,77.8,40.6,63.6,매우 위험
2108128899,라미드관광주식회사,2015,쇠퇴기,0,86.9,23.98,0.0,61.89,1.99,33.18,24.4,매우 안정
2108128899,라미드관광주식회사,2016,성숙기,0,0.0,14.93,23.03,50.4,5.49,47.73,11.0,매우 안정
2108128899,라미드관광주식회사,2017,성숙기,0,0.0,33.0,21.26,53.21,2.43,43.27,9.9,매우 안정
2108128899,라미드관광주식회사,2018,성숙기,0,0.0,26.79,10.71,62.65,14.16,55.78,16.1,매우 안정
2108128899,라미드관광주식회사,2019,성장기,0,26.7,25.63,35.62,57.72,15.24,51.51,24.0,매우 안정
2108128899,라미드관광주식회사,2020,성장기,0,35.5,100.0,47.19,66.5,11.39,34.54,28.1,매우 안정
2108128899,라미드관광주식회사,2021,성장기,0,12.9,30.53,100.0,78.45,15.19,48.25,28.8,매우 안정
2108128899,라미드관광주식회사,2022,도입기,0,100.0,6.24,90.96,38.89,4.13,41.95,35.7,안정
2108128899,라미드관광주식회사,2023,도입기,0,100.0,0.0,93.02,58.31,39.38,62.45,57.0,위험
2108128899,라미드관광주식회사,2024,도입기,0,100.0,11.1,88.96,51.54,12.31,16.63,39.6,안정
2108149502,(주)전한,2015,성장기,0,25.7,23.98,0.0,47.09,5.39,26.26,13.0,매우 안정
2108149502,(주)전한,2016,성장기,0,24.9,14.93,23.03,49.73,2.58,44.03,14.1,매우 안정
2108149502,(주)전한,2017,성장기,0,8.9,33.0,21.26,52.78,4.74,46.24,13.1,매우 안정
2108149502,(주)전한,2018,성장기,0,13.5,26.79,10.71,61.32,3.69,47.54,12.6,매우 안정
2108149502,(주)전한,2019,성장기,0,26.7,25.63,35.62,56.78,4.67,51.46,18.2,매우 안정
2108149502,(주)전한,2020,성장기,0,35.5,100.0,47.19,67.94,15.08,44.75,30.7,안정
2108149502,(주)전한,2021,성숙기,0,0.0,30.53,100.0,80.48,4.24,39.21,19.8,매우 안정
2108149502,(주)전한,2022,성숙기,0,0.0,6.24,90.96,46.6,2.29,47.04,15.3,매우 안정
2108149502,(주)전한,2023,성장기,0,30.8,0.0,93.02,63.82,6.47,44.08,24.4,매우 안정
2108149502,(주)전한,2024,성장기,0,36.7,11.1,88.96,55.3,8.57,37.98,26.2,매우 안정
2108154214,(주)황솔촌상무점,2020,성장기,0,35.5,100.0,47.19,68.42,0.66,37.23,22.5,매우 안정
2108154214,(주)황솔촌상무점,2021,성장기,0,12.9,30.53,100.0,79.77,7.11,50.3,24.5,매우 안정
2108154214,(주)황솔촌상무점,2022,성장기,0,18.5,6.24,90.96,47.52,1.09,44.76,18.3,매우 안정
2108154214,(주)황솔촌상무점,2023,성장기,0,30.8,0.0,93.02,63.58,5.77,44.35,24.0,매우 안정
2108154214,(주)황솔촌상무점,2024,성숙기,0,0.0,11.1,88.96,55.21,22.21,49.1,26.9,매우 안정
2118116246,(주)선샤인,2015,성숙기,0,0.0,23.98,0.0,48.93,6.62,36.54,9.1,매우 안정
2118116246,(주)선샤인,2016,성숙기,0,0.0,14.93,23.03,47.01,3.45,43.82,9.5,매우 안정
2118116246,(주)선샤인,2017,성장기,0,8.9,33.0,21.26,50.11,34.2,62.66,30.0,안정
2118116246,(주)선샤인,2018,성장기,0,13.5,26.79,10.71,58.0,69.11,71.48,49.6,중립
2118116246,(주)선샤인,2019,성장기,1,26.7,25.63,35.62,48.69,84.82,60.61,62.3,매우 위험
2118132057,삼원관광개발주식회사,2015,쇠퇴기,0,86.9,23.98,0.0,38.73,3.57,34.96,24.2,매우 안정
2118132057,삼원관광개발주식회사,2016,성장기,0,24.9,14.93,23.03,46.01,4.56,46.25,15.2,매우 안정
2118132057,삼원관광개발주식회사,2017,조정기,0,36.3,33.0,21.26,47.61,2.91,44.07,17.2,매우 안정
2118132057,삼원관광개발주식회사,2018,조정기,0,47.5,26.79,10.71,55.81,5.79,50.05,20.4,매우 안정
2118132057,삼원관광개발주식회사,2019,조정기,0,30.2,25.63,35.62,52.31,7.82,52.12,20.4,매우 안정
2118132057,삼원관광개발주식회사,2020,쇠퇴기,0,46.9,100.0,47.19,67.73,55.95,71.67,56.8,위험
2118132057,삼원관광개발주식회사,2021,도입기,0,100.0,30.53,100.0,81.73,14.18,18.71,44.3,중립
2118132057,삼원관광개발주식회사,2022,성장기,0,18.5,6.24,90.96,61.87,5.28,43.17,21.3,매우 안정
2118132057,삼원관광개발주식회사,2023,성장기,0,30.8,0.0,93.02,76.61,14.05,46.85,29.4,매우 안정
2118132057,삼원관광개발주식회사,2024,성장기,0,36.7,11.1,88.96,66.95,4.18,28.98,23.9,매우 안정
2118140237,한우리외식산업주식회사,2015,성숙기,0,0.0,23.98,0.0,52.78,0.45,32.36,5.7,매우 안정
2118140237,한우리외식산업주식회사,2016,성숙기,0,0.0,14.93,23.03,54.27,0.38,45.63,8.3,매우 안정
2118140237,한우리외식산업주식회사,2017,성숙기,0,0.0,33.0,21.26,56.66,0.73,45.18,9.3,매우 안정
2118140237,한우리외식산업주식회사,2018,성숙기,0,0.0,26.79,10.71,65.34,0.29,47.85,8.2,매우 안정
2118140237,한우리외식산업주식회사,2019,성숙기,0,0.0,25.63,35.62,60.75,0.44,50.94,10.7,매우 안정
2118140237,한우리외식산업주식회사,2020,성숙기,0,0.0,100.0,47.19,71.77,25.62,55.31,30.2,안정
2118140237,한우리외식산업주식회사,2021,성장기,0,12.9,30.53,100.0,82.37,1.4,30.64,20.5,매우 안정
2118140237,한우리외식산업주식회사,2022,성장기,0,18.5,6.24,90.96,49.15,0.13,47.41,18.0,매우 안정
2118140237,한우리외식산업주식회사,2023,성장기,0,30.8,0.0,93.02,65.89,0.11,41.55,20.9,매우 안정
2118140237,한우리외식산업주식회사,2024,성숙기,0,0.0,11.1,88.96,56.88,4.59,39.58,16.8,매우 안정
2118146982,주식회사호텔덕구온천,2015,도입기,0,100.0,23.98,0.0,51.49,22.39,45.53,38.4,안정
2118146982,주식회사호텔덕구온천,2016,성장기,0,24.9,14.93,23.03,49.25,74.88,76.45,55.5,위험
2118146982,주식회사호텔덕구온천,2017,도입기,1,100.0,33.0,21.26,52.85,84.35,50.98,75.4,매우 위험
2118155481,조양개발(주),2017,조정기,0,36.3,33.0,21.26,51.88,40.08,44.95,37.9,안정
2118155481,조양개발(주),2018,성숙기,0,0.0,26.79,10.71,60.36,92.77,83.14,60.6,매우 위험
2118155481,조양개발(주),2019,조정기,1,30.2,25.63,35.62,56.91,90.84,49.56,66.2,매우 위험
2118607005,주식회사앰배스텔,2015,성숙기,0,0.0,23.98,0.0,47.37,1.61,34.0,6.2,매우 안정
2118607005,주식회사앰배스텔,2016,성숙기,0,0.0,14.93,23.03,45.45,0.82,45.22,8.0,매우 안정
2118607005,주식회사앰배스텔,2017,조정기,0,36.3,33.0,21.26,48.7,52.75,74.79,46.2,중립
2118607005,주식회사앰배스텔,2018,성숙기,0,0.0,26.79,10.71,56.72,51.83,48.64,36.2,안정
2118607005,주식회사앰배스텔,2019,조정기,0,30.2,25.63,35.62,51.53,22.64,32.55,27.5,매우 안정
2118607005,주식회사앰배스텔,2020,쇠퇴기,0,46.9,100.0,47.19,64.76,20.97,36.07,35.7,안정
2118607005,주식회사앰배스텔,2021,쇠퇴기,0,30.7,30.53,100.0,84.56,52.42,64.62,54.0,위험
2118607005,주식회사앰배스텔,2022,쇠퇴기,0,75.5,6.24,90.96,54.1,64.35,55.02,65.4,매우 위험
2118607005,주식회사앰배스텔,2023,조정기,0,33.8,0.0,93.02,71.23,7.37,9.21,24.1,매우 안정
2118607005,주식회사앰배스텔,2024,쇠퇴기,0,58.3,11.1,88.96,60.31,10.96,39.18,32.1,안정
2118620992,주식회사레이크인,2015,성숙기,0,0.0,23.98,0.0,49.85,61.48,73.53,41.2,중립
2118620992,주식회사레이크인,2016,성숙기,0,0.0,14.93,23.03,47.72,6.65,13.56,9.8,매우 안정
2118620992,주식회사레이크인,2017,성숙기,0,0.0,33.0,21.26,50.45,67.94,80.21,47.7,중립
2118620992,주식회사레이크인,2018,성숙기,0,0.0,26.79,10.71,58.06,74.35,53.71,48.9,중립
2118620992,주식회사레이크인,2019,조정기,1,30.2,25.63,35.62,53.3,81.58,55.3,61.2,매우 위험
2118636456,주식회사썬앳푸드,2015,성장기,0,25.7,23.98,0.0,38.03,17.28,40.15,19.8,매우 안정
2118636456,주식회사썬앳푸드,2016,쇠퇴기,0,78.0,14.93,23.03,53.66,27.91,51.91,39.3,안정
2118636456,주식회사썬앳푸드,2017,쇠퇴기,0,25.7,33.0,21.26,57.85,33.07,48.15,32.4,안정
2118636456,주식회사썬앳푸드,2018,쇠퇴기,0,27.8,26.79,10.71,66.98,32.3,48.32,31.5,안정
2118636456,주식회사썬앳푸드,2019,조정기,0,30.2,25.63,35.62,56.76,40.68,56.06,38.9,안정
2118636456,주식회사썬앳푸드,2020,도입기,0,100.0,100.0,47.19,64.95,58.06,49.61,67.4,매우 위험
2118636456,주식회사썬앳푸드,2021,조정기,0,20.3,30.53,100.0,78.66,4.28,11.33,22.4,매우 안정
