Combined_Rank,Feature,Category,Feature_Type,SHAP_Rank,mean_abs_SHAP,Perm_Rank,Perm_Mean,Perm_Std,Rank_Diff,Consistency,Combined_Score,Category_Order
1,금융비용부담률_ratio,수익성 (Profitability),★ 핵심피처 (SHAP+Perm 모두 높음),1,0.14818641151451917,1,0.11490516719868238,0.007657386726870621,0,일치,0.0,2
2,부채비율,안정성 (Solvency),★ 핵심피처 (SHAP+Perm 모두 높음),2,0.04769593329496688,2,0.018719440273108394,0.008680212014771309,0,일치,0.25,1
3,비유동장기적합률_ratio,안정성 (Solvency),★ 핵심피처 (SHAP+Perm 모두 높음),3,0.04259065868262842,3,0.00870009164929558,0.007677158348811179,0,일치,0.5,1
4,종업원,기타 (Other),- 일반피처,4,0.031174626719718775,4,0.0003485058204975411,0.001960848789272335,0,일치,0.75,6
5,업력,기타 (Other),- 일반피처,5,0.018936070170954188,5,-0.0017799014718926365,0.0016787492748419237,0,일치,1.0,6
