변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,1288.1128,3463.8348,-2175.722,14.5131,0.0024,**
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,1313.0715,3463.8348,-2150.7633,17.226,0.0007,***
기본 재무비율,매입채무회전율,도입기 vs 성장기,489.5504,385.4845,104.0658,1.5411,0.6729,n.s.
기본 재무비율,매입채무회전율,도입기 vs 성숙기,489.5504,282.4935,207.0569,8.7108,0.0341,*
기본 재무비율,매입채무회전율,도입기 vs 쇠퇴기,489.5504,347.3805,142.1698,1.9995,0.5728,n.s.
기본 재무비율,매입채무회전율,성장기 vs 성숙기,385.4845,282.4935,102.9911,1.5766,0.6648,n.s.
기본 재무비율,매입채무회전율,성장기 vs 쇠퇴기,385.4845,347.3805,38.104,0.1219,0.9891,n.s.
기본 재무비율,매입채무회전율,성숙기 vs 쇠퇴기,282.4935,347.3805,-64.8871,0.4292,0.9341,n.s.
기본 재무비율,매입채무지급기간,도입기 vs 성장기,251.0325,296.4673,-45.4348,1.4869,0.6854,n.s.
기본 재무비율,매입채무지급기간,도입기 vs 성숙기,251.0325,365.4293,-114.3968,13.4579,0.0039,**
기본 재무비율,매입채무지급기간,도입기 vs 쇠퇴기,251.0325,292.6496,-41.6171,0.8672,0.8333,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 성숙기,296.4673,365.4293,-68.962,3.5778,0.3116,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 쇠퇴기,296.4673,292.6496,3.8177,0.0062,0.9999,n.s.
기본 재무비율,매입채무지급기간,성숙기 vs 쇠퇴기,365.4293,292.6496,72.7797,2.7332,0.4351,n.s.
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-17.4565,10.8803,-28.3368,33.5773,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-17.4565,26.4055,-43.8619,114.8622,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-17.4565,-34.0623,16.6058,8.016,0.0464,*
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,10.8803,26.4055,-15.5251,10.5275,0.015,*
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,10.8803,-34.0623,44.9427,49.8158,0.0,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,26.4055,-34.0623,60.4678,109.5327,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-4.5147,4.3843,-8.899,26.1753,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-4.5147,12.9374,-17.4521,143.7343,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-4.5147,-12.9119,8.3972,16.2022,0.0011,**
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,4.3843,12.9374,-8.5531,25.2559,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,4.3843,-12.9119,17.2962,58.32,0.0,***
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,12.9374,-12.9119,25.8493,158.219,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-4026.5668,-5140.5503,1113.9835,0.6334,0.8887,n.s.
기본 재무비율,FCF,도입기 vs 성숙기,-4026.5668,853.5946,-4880.1614,17.3563,0.0007,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-4026.5668,-1497.505,-2529.0618,2.2696,0.5187,n.s.
기본 재무비율,FCF,성장기 vs 성숙기,-5140.5503,853.5946,-5994.1449,19.1556,0.0003,***
기본 재무비율,FCF,성장기 vs 쇠퇴기,-5140.5503,-1497.505,-3643.0453,3.9955,0.2628,n.s.
기본 재무비율,FCF,성숙기 vs 쇠퇴기,853.5946,-1497.505,2351.0996,2.0213,0.5683,n.s.
기본 재무비율,FCF_총자산,도입기 vs 성장기,-6.2016,-4.8401,-1.3615,0.2802,0.9637,n.s.
기본 재무비율,FCF_총자산,도입기 vs 성숙기,-6.2016,5.7909,-11.9925,31.0347,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,-6.2016,9.0981,-15.2998,24.5943,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 성숙기,-4.8401,5.7909,-10.631,17.8413,0.0005,***
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,-4.8401,9.0981,-13.9382,17.3178,0.0007,***
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,5.7909,9.0981,-3.3073,1.1843,0.7568,n.s.
기본 재무비율,매출액증가율,도입기 vs 성장기,38.1832,10.4185,27.7647,10.965,0.0123,*
기본 재무비율,매출액증가율,도입기 vs 성숙기,38.1832,8.6882,29.495,17.6676,0.0006,***
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,38.1832,-1.5761,39.7593,15.6313,0.0014,**
기본 재무비율,매출액증가율,성장기 vs 성숙기,10.4185,8.6882,1.7303,0.0445,0.9975,n.s.
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,10.4185,-1.5761,11.9946,1.207,0.7514,n.s.
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,8.6882,-1.5761,10.2643,1.0736,0.7835,n.s.
기본 재무비율,순이익증가율,도입기 vs 성장기,-49.9111,-27.9289,-21.9822,0.4597,0.9276,n.s.
기본 재무비율,순이익증가율,도입기 vs 성숙기,-49.9111,16.0613,-65.9724,5.9119,0.1169,n.s.
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-49.9111,-133.7079,83.7968,4.644,0.2007,n.s.
기본 재무비율,순이익증가율,성장기 vs 성숙기,-27.9289,16.0613,-43.9901,1.9229,0.5888,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,-27.9289,-133.7079,105.779,6.2784,0.0998,n.s.
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,16.0613,-133.7079,149.7692,15.2876,0.0017,**
기본 재무비율,EBITDA증가율,도입기 vs 성장기,-14.6574,9.1895,-23.8469,1.4171,0.7016,n.s.
기본 재무비율,EBITDA증가율,도입기 vs 성숙기,-14.6574,10.9998,-25.6572,2.3421,0.5049,n.s.
기본 재무비율,EBITDA증가율,도입기 vs 쇠퇴기,-14.6574,-62.9855,48.3281,4.046,0.2574,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 성숙기,9.1895,10.9998,-1.8103,0.0085,0.9998,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 쇠퇴기,9.1895,-62.9855,72.175,7.6562,0.0545,n.s.
기본 재무비율,EBITDA증가율,성숙기 vs 쇠퇴기,10.9998,-62.9855,73.9853,9.7718,0.0211,*
기본 재무비율,총자산증가율,도입기 vs 성장기,4.7274,9.6795,-4.9521,4.1409,0.2475,n.s.
기본 재무비율,총자산증가율,도입기 vs 성숙기,4.7274,0.5419,4.1855,4.2236,0.2392,n.s.
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,4.7274,-20.15,24.8775,72.6479,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,9.6795,0.5419,9.1376,14.7263,0.0022,**
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,9.6795,-20.15,29.8296,88.6169,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,0.5419,-20.15,20.6919,51.793,0.0,***
기본 재무비율,유형자산증가율,도입기 vs 성장기,2.9437,9.4534,-6.5098,4.1153,0.2502,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성숙기,2.9437,-0.516,3.4597,1.6596,0.6461,n.s.
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,2.9437,-21.5853,24.529,40.6192,0.0,***
기본 재무비율,유형자산증가율,성장기 vs 성숙기,9.4534,-0.516,9.9694,10.0816,0.0184,*
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,9.4534,-21.5853,31.0388,55.1813,0.0,***
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,-0.516,-21.5853,21.0693,30.8838,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 성장기,6.0486,21.4078,-15.3592,1.0096,0.7989,n.s.
기본 재무비율,자기자본증가율,도입기 vs 성숙기,6.0486,24.725,-18.6764,2.1313,0.5459,n.s.
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,6.0486,58.4359,-52.3873,8.1648,0.0435,*
기본 재무비율,자기자본증가율,성장기 vs 성숙기,21.4078,24.725,-3.3172,0.0492,0.9971,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,21.4078,58.4359,-37.0281,3.4607,0.3266,n.s.
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,24.725,58.4359,-33.7109,3.4841,0.3236,n.s.
기본 재무비율,부채증가율,도입기 vs 성장기,7.014,10.9818,-3.9678,2.1185,0.5485,n.s.
기본 재무비율,부채증가율,도입기 vs 성숙기,7.014,-3.3669,10.3809,20.704,0.0001,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,7.014,-21.4016,28.4156,75.5327,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,10.9818,-3.3669,14.3487,28.9376,0.0,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,10.9818,-21.4016,32.3834,83.2296,0.0,***
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,-3.3669,-21.4016,18.0347,31.3544,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-59.1776,33.9762,-93.1538,18.5646,0.0004,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-59.1776,37.3182,-96.4958,28.4419,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-59.1776,-64.3278,5.1502,0.0394,0.9979,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,33.9762,37.3182,-3.342,0.025,0.999,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,33.9762,-64.3278,98.304,12.1936,0.007,**
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,37.3182,-64.3278,101.646,15.835,0.0013,**
기본 재무비율,FCF증가율,도입기 vs 성장기,-201.4088,-268.7723,67.3635,0.5997,0.8965,n.s.
기본 재무비율,FCF증가율,도입기 vs 성숙기,-201.4088,13.8632,-215.272,8.7447,0.0336,*
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-201.4088,-36.3658,-165.043,2.5027,0.4753,n.s.
기본 재무비율,FCF증가율,성장기 vs 성숙기,-268.7723,13.8632,-282.6355,11.0275,0.012,*
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-268.7723,-36.3658,-232.4065,4.2103,0.2405,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,13.8632,-36.3658,50.229,0.2389,0.9711,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성장기,8.71,-0.0045,8.7146,1.404,0.7047,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성숙기,8.71,-3.0274,11.7374,3.6366,0.3043,n.s.
기본 재무비율,영업이익률변화,도입기 vs 쇠퇴기,8.71,-24.9731,33.6831,14.5816,0.0024,**
기본 재무비율,영업이익률변화,성장기 vs 성숙기,-0.0045,-3.0274,3.0229,0.1765,0.9813,n.s.
기본 재무비율,영업이익률변화,성장기 vs 쇠퇴기,-0.0045,-24.9731,24.9686,6.798,0.0795,n.s.
기본 재무비율,영업이익률변화,성숙기 vs 쇠퇴기,-3.0274,-24.9731,21.9457,6.3788,0.0955,n.s.
기본 재무비율,부채비율변화,도입기 vs 성장기,35.0676,-244.4118,279.4794,2.7043,0.44,n.s.
기본 재무비율,부채비율변화,도입기 vs 성숙기,35.0676,-139.3634,174.431,1.504,0.6815,n.s.
기본 재무비율,부채비율변화,도입기 vs 쇠퇴기,35.0676,-821.5844,856.652,17.6626,0.0006,***
기본 재무비율,부채비율변화,성장기 vs 성숙기,-244.4118,-139.3634,-105.0484,0.3991,0.9404,n.s.
기본 재무비율,부채비율변화,성장기 vs 쇠퇴기,-244.4118,-821.5844,577.1726,6.8025,0.0794,n.s.
기본 재무비율,부채비율변화,성숙기 vs 쇠퇴기,-139.3634,-821.5844,682.221,11.5439,0.0095,**
