산업명,연도,F1,F2,F3,F4,F5,최종점수
음식료품제조업,2015,-0.005330304250878576,0.16683081107264963,-0.4812109180279026,11.45594709162944,-10.254417412999423,0.17636385348477718
음식료품제조업,2016,-0.0008406460594606521,0.16856905228934937,-1.2571449711830018,11.995115675181559,-11.22516507802576,-0.06389319355946306
음식료품제조업,2017,0.003006850579601303,0.16378120599523416,4.132418393267085,12.262416369688307,-9.707883303332437,1.3707479032395582
음식료품제조업,2018,-0.002821050094436485,0.16641418564796762,-4.562580063552422,10.462186737420993,-10.22988684217053,-0.8333374065496855
음식료품제조업,2019,-0.004013469000449549,0.17185604698955737,-0.7042027539399078,8.79905125477815,-10.312046339306896,-0.4098710520959095
음식료품제조업,2020,-0.016154295377128723,0.2893874663535803,14.09976294776216,10.094389069937158,-12.524387467132435,2.388599544308667
음식료품제조업,2021,0.0005413263580325428,0.23422315371798924,8.853307576002852,8.208129577499104,-12.442855726328737,0.9706691814498484
음식료품제조업,2022,0.004447120187226872,0.21478437769641334,0.34611925742906635,7.277992712161392,-10.897945725372452,-0.6109204515796705
음식료품제조업,2023,-0.002881775413334328,0.2490175307449245,-1.8482126001206582,8.732756565809279,-11.117133010664588,-0.7972906579288755
음식료품제조업,2024,0.003903425237803522,0.25962727968146865,-1.055401994084539,10.470269277883506,-11.788039011909198,-0.4219282046381917
