금융비용부담률,총자본영업이익률_diff,영업CF_총부채_diff,ROA변화,ROA_ratio,현금ROA,ROE_diff,매출총이익률_diff,매입채무지급기간_diff,비유동장기적합률_ratio,매출원가율,순운전자본대총자본_ratio_industry,자본잠식률,유보율_diff,매출채권회전율_ratio_industry,부채비율,순이익률_ratio,총자산증가율_diff_industry,순이익증가율_diff,현금ROE_ratio,총자산회전율_ratio,자기자본비율_diff_industry,장기부채비율,유형자산비율,매출액순이익률_diff_industry,영업현금흐름비율,유동비율변화_diff,유동자산회전율,ROIC_diff,순운전자본비율_ratio,FCF_총자산_ratio,장기부채의존도,순운전자본회전율_diff,자기자본증가율,유동비율_ratio,매출액증가율,유형자산회전율_diff,재고자산보유기간_ratio,유형자산증가율_ratio_industry,부채비율변화,영업CF_유동부채_diff,차입금의존도_diff_industry,비유동자산회전율_ratio,감가상각비율,업력
0.7845065,-2.831004,0.045056038,-0.07222523,0.32445377,0.04269335,0.02610241,0.041290212,-0.059361234,0.081775986,0.002376437,0.08652767,-0.43395105,0.029814305,0.004462229,-0.028160313,-0.2385539,-0.021324001,0.09209048,-0.012954821,-0.018457094,-0.03218621,0.06273353,-0.10714352,0.19645497,-0.020404186,-0.037337266,0.00035617236,-0.059834182,-0.20938386,-0.01853752,0.13438527,0.024019755,-0.033599462,0.011493528,-0.36391264,-0.055674613,0.014131527,-0.051410332,-0.012625957,0.06797701,0.07812289,0.032386966,0.009424966,-0.04466689
-1.3262695,-3.5832558,-0.054180797,-0.02283015,-0.34154132,-0.0017151941,0.045431897,0.0054174876,-0.061416864,-0.006621298,0.0003872483,-0.049061455,-0.4062122,0.055632047,-0.065843314,-0.05808993,-0.27789184,-0.11343038,0.014226021,-0.023930982,-0.020767374,-0.076080315,-0.035252593,-0.053223073,0.20169146,-0.0071148686,-0.04194297,-0.055382144,-0.7583574,-0.012317903,-0.037440415,-0.03319237,-0.27310506,-0.080926,0.0011695796,0.10379559,0.10927952,-0.014369421,-0.13823493,0.1031257,0.02115364,-0.23487777,-0.19552048,-0.008486528,-0.047606602
-1.3749063,-3.568435,-0.015033273,0.115391895,-0.41680735,0.05972436,0.025098052,0.02085938,-0.06668344,-0.010152737,0.006130037,-0.048450675,-0.34353063,0.0083531365,-0.048245456,-0.05430733,-0.2865781,-0.13653116,0.038458075,-0.034326658,-0.020536613,-0.06384051,-0.00048355357,-0.057290945,0.21168613,-0.01639367,-0.055586837,-0.079181455,-0.7487521,-0.020187538,-0.04468299,-0.024645701,-0.04536209,-0.06287689,-0.039845414,0.06500006,0.09751241,-0.0307853,0.022089662,-0.043812804,0.028579226,-0.21499245,-0.203968,-0.09488294,-0.06955882
-1.3474205,-3.6547532,-0.118143976,0.2654686,-0.3377242,0.037910633,0.040102758,0.02098083,-0.06471387,-0.0033587706,0.019506719,-0.0401726,-0.3258924,-0.0012571514,-0.09697113,-0.077601835,-0.24795943,-0.035334162,0.071747735,-0.0879287,0.04856198,-0.060408406,0.0010663485,-0.045485787,-0.3420272,0.00230284,-0.045518413,-0.08672881,-0.74087614,0.04003913,-0.090634465,-0.014232321,0.15457055,-0.034303784,0.01437269,0.040204264,0.1382591,-0.040910445,-0.06569273,0.0018493516,0.11469053,-0.3292405,-0.14532383,-0.101010725,-0.034026727
-1.0742644,-2.881119,-0.10391844,-1.5116602,-0.46199852,0.043860164,0.015724825,0.0013644934,-0.05217149,-0.020275664,0.011437638,-0.04370166,-0.21225448,-0.011209791,0.00046119135,-0.076777786,-0.27809656,-0.107049495,-0.2173204,0.0043817544,0.0956058,-0.07235092,-0.040233094,-0.089502424,-0.49430588,-0.0052021747,-0.099554285,-0.043191258,-0.5520553,0.03227377,-0.023497093,-0.021622777,-0.045860846,-0.09705425,-0.04108426,0.17336522,-0.06155226,0.016163118,-0.090107106,0.004584709,0.00078903255,0.043662716,-0.047543824,-0.05243141,-0.0897914
-0.21050364,-3.40714,0.035819165,-0.9714796,-0.4777401,0.01618641,0.056210134,0.018070174,-0.004232413,-0.026161222,0.016132737,-0.039335012,-0.32590187,-0.03474831,0.060257632,-0.056717627,-0.2975084,-0.13673258,0.043362137,-0.008406449,-0.04028101,-0.02701453,-0.06918676,-0.09643653,-0.7245038,-0.013279091,-0.044413906,-0.045974165,-0.67213863,0.033349127,-0.063213676,-0.04489874,-0.05665973,-0.029692283,0.0039529004,-0.009008566,-0.047182787,-0.027684154,-0.05109212,-0.0840048,0.0691754,0.050159335,-0.0409026,0.023481887,-0.08041365
-0.13333027,-3.4335384,-0.08921186,-0.11920997,-0.4406094,0.04519952,0.0632402,-0.03126793,-0.08843792,0.046205807,0.028068736,0.00813878,-0.36725253,-0.0376647,-0.007037833,-0.059063237,-0.31330863,-0.08262288,0.0577875,-0.09877299,-0.013209186,-0.06556183,-0.04920547,-0.14395213,-0.78886783,-0.019734321,-0.02467534,-0.015654378,-0.5953568,-0.195269,-0.035514537,-0.027292127,0.023238901,-0.04428004,0.0039635655,0.06464679,-0.1324412,-0.0393956,-0.058820296,-0.0004267316,-0.015045705,0.06037486,0.028762616,0.02301504,-0.048766747
-1.1069866,-2.8974705,-0.0018046715,-1.4386946,-0.4981295,0.051356252,-0.0055834865,0.008353878,-0.06275559,-0.018889604,-0.00025607762,-0.029509002,-0.3615285,-0.0043863407,0.07605971,0.0048058187,-0.18770519,-0.047577646,-0.1337017,-0.028225146,0.0032566828,0.013549651,-0.005241962,0.016831672,-0.39557225,0.008930346,-0.08390424,-0.0467331,-0.5861769,-0.010081476,-0.03657825,0.006189131,-0.19091578,-0.07862654,-0.0015480989,0.11563835,0.08906357,-0.0024224876,0.052115243,0.005171777,0.039772313,0.029042771,-0.2205223,-0.0059863185,-0.07860415
-1.1781715,-3.4836879,-0.1955282,0.8232647,-0.41221797,0.12188964,-0.044772357,0.033512004,-0.022615327,-0.09705279,-0.002629678,-0.07812046,-0.4181458,-0.03593813,0.0968604,-0.054110117,-0.32458884,-0.07457544,-0.31153676,-0.007878494,0.10843965,-0.095819436,-0.017838342,-0.01775584,-0.7345091,-0.009851349,-0.1937516,0.030203829,-0.79207844,-0.053758565,-0.11029505,-0.022985278,0.15482093,-0.13346651,-0.12180748,0.25161672,0.14704208,0.078995034,-0.05324825,0.055490606,-0.23475587,-0.069646396,-0.15229662,-0.011424385,-0.069539465
-1.1177154,-3.6283336,0.036779128,-0.6289196,-0.37623602,-0.08845127,0.022261906,0.03323998,-0.050684612,-0.11177444,0.025376923,-0.056606967,-0.37266535,0.001902756,0.13228849,-0.095721215,-0.31186187,-0.15290381,0.05837128,-0.061529282,0.17523158,-0.05120524,0.04282946,0.082773805,-0.6862524,-0.058848925,-0.046586405,0.13587964,-0.7828082,-0.0070337486,-0.033366784,0.14289342,-0.023752002,-0.1135427,-0.035818934,0.071121365,0.0847519,-0.029086636,-0.05111938,0.02748519,0.045030057,-0.08207966,-0.26030272,0.0814846,-0.0940181
-2.0454211,-2.925609,-0.18612216,0.68371546,-0.41722852,0.15382482,-0.037546992,0.03392952,0.014563421,-0.16295096,-0.0006773939,-0.23150297,-0.2667566,-0.20177783,0.08098262,-0.11087391,-0.2773913,-0.11314204,-0.3589692,-0.069836095,0.19564962,-0.1606983,-0.16180675,0.07028513,-0.60395485,0.0021901538,-0.07121078,0.15606838,-0.87760663,-0.15576813,-0.12582849,-0.07784527,-0.025530007,-0.074192695,0.03775447,0.25243294,0.079485506,0.038286433,0.0004134914,0.08599681,-0.29894674,-0.33769444,-0.24247108,-0.010755857,-0.013127008
-1.0477606,-3.2009442,-0.21457447,-0.8543445,-0.36720783,0.022738855,0.015843201,0.032407876,-0.012664897,-0.048959482,0.02961506,-0.065296985,-0.44045427,-0.20253687,0.056969274,-0.034407407,-0.24201761,-0.31879327,0.04002194,-0.0008049895,-0.031885423,-0.059523996,0.009387501,-0.064460635,0.19372256,-0.012427654,0.083841875,-0.03736189,-0.65403336,-0.040777493,-0.07621716,0.09240012,0.0017767495,-0.040690962,-0.033790693,-0.074512295,0.05173504,0.07203687,-0.18277922,-0.25378212,-0.019887932,0.026153533,-0.23618281,0.066607095,-0.06052038
-0.5964931,0.7111871,-0.34263352,-2.3480732,0.024105784,-0.44836673,-0.044532746,0.014210613,-0.13568361,-0.09063471,0.009045936,-0.05346271,-0.14778619,0.029780086,-0.22505105,-0.03379216,-0.06669101,-0.03506146,0.0023510586,-0.0079457695,-0.3183526,-0.08698839,-0.04036335,0.09688448,-0.66344565,-0.07875948,-0.111172356,-0.31959355,0.11994715,0.060716584,-0.14342792,-0.08269572,-0.25278366,-0.034271754,-0.06771966,0.020796956,-0.22257788,-0.26004905,-0.08172389,-0.007002949,-1.251473,-0.078209504,-0.057974275,-0.11331897,-0.070451066
-0.9846612,-3.02223,-0.14304714,-1.4633304,-0.37684298,-0.06837987,0.036659792,-0.14130728,-0.06841179,-0.15077157,-0.017206263,-0.12035781,-0.27791953,0.005994198,-0.18961424,-0.07463614,-0.20288444,0.031842396,0.07061657,-0.07153089,-9.1347785e-05,-0.07833737,-0.06346574,0.13291441,-0.5022874,0.016684595,-0.0429217,-0.032659285,-0.62476164,-0.025860924,-0.05380393,-0.082934156,0.005227188,-0.020212041,0.013294429,-0.03935737,0.08304007,0.019953297,0.0262738,0.06536234,0.035791993,-0.115387134,-0.20884874,-0.0074085384,-0.06900152
-0.82148975,-3.3604321,-0.13549177,0.4286127,-0.47224438,0.06660154,0.007075089,-0.058074832,-0.046803027,-0.029938016,0.020434339,-0.04188343,-0.32198343,-0.034505025,-0.094372176,-0.02992742,-0.3432698,-0.1255224,-0.006308673,-0.0933772,0.042642068,-0.018711183,-0.027783342,-0.1619296,-0.75682026,-0.09225795,-0.065004766,-0.03117115,-0.68710154,-0.038579088,-0.03500141,-0.04979042,-0.07489101,0.00548892,-0.042851347,0.014982892,-0.051743977,-0.025854405,-0.0930708,-0.16304417,-0.2688491,0.063581355,-0.10788987,0.0011412529,-0.122814186
-1.0212342,-1.3997631,-0.25492802,-0.29160818,-0.17282975,0.19270495,-0.10354137,-0.00932598,0.007823503,-0.12660582,-0.010332093,-0.1540853,-0.20218973,-0.23044409,0.02325299,-0.07372277,-0.2519183,0.021191515,0.11321565,-0.014737817,0.10588843,-0.20664224,-0.11372736,-0.06693391,-0.5882999,-0.03635828,0.16124658,0.021605378,-0.22618446,0.02664015,-0.0525584,0.05512917,-0.17132512,-0.0341262,0.019732088,-0.07815346,-0.20000717,0.0468772,0.07518247,0.011264345,-0.2811007,-0.26214883,0.045995414,-0.01885409,-0.090250924
-0.63019395,1.3526188,-0.23629372,-0.52342933,0.1739647,-0.10071706,-0.022905145,-0.05209917,-0.014818395,-0.036448892,-0.0029400983,-0.22628765,-0.46379963,-0.23509042,-0.011399595,-0.044219315,0.26128554,-0.043517448,0.019420046,-0.027481262,0.040910665,-0.16060396,0.0554947,-0.07551047,0.23912032,0.038808983,-0.006714145,-0.02742963,0.23128495,-0.07159613,-0.0076724915,0.11854253,-0.042917732,0.031174399,-0.09300707,-0.24030362,-0.061005298,0.02857486,-0.10631254,0.0040427046,0.075074926,-0.013998475,-0.008961529,-0.03552565,-0.05970327
-1.1096591,-2.9460225,-0.15144901,-1.3349956,-0.32039982,0.0730208,0.001984396,0.035376996,-0.023169916,-0.062814906,-0.012147268,-0.11470929,-0.28594142,-0.19138668,0.022856975,-0.03650125,-0.2553242,-0.16785127,-0.026044356,-0.0049339263,0.025882157,-0.08241197,0.017583283,0.06200169,-0.48876035,-0.030358871,0.058066156,-0.07574246,-0.70509946,-0.02101193,-0.036164887,-0.010725099,-0.29054,-0.06917809,0.061412394,0.14505468,0.10677303,-0.01809738,-0.26742506,-0.16524793,-0.25959748,-0.15340398,-0.22639655,-0.02555278,-0.089025006
-1.450508,-3.5615907,-0.043381676,0.850952,-0.28742677,0.003178429,-0.011596173,0.05748555,0.010670175,-0.12860341,-0.0049333693,-0.117138416,-0.43332,-0.051615883,-0.07290346,-0.03240177,-0.36782533,-0.11088715,-0.48154867,0.019976247,-0.0061684595,-0.124780305,-0.1784685,0.04833877,-0.72567976,-0.030980183,-0.066720665,-0.087241836,-0.86394155,-0.01497635,-0.024730876,-0.06643579,-0.051053308,-0.18076096,0.015447928,-0.13491501,0.076073855,-0.028368942,-0.13961709,-0.009714266,0.092748895,-0.27817175,-0.2364083,0.008750176,-0.09691402
-1.1493733,-3.3902202,-0.059185795,-0.7731537,-0.37659895,-0.11015226,-0.021433996,0.04595695,-0.032306522,-0.13385595,0.018264925,-0.051070303,-0.4831043,-0.040315703,-0.07445991,-0.048271168,-0.32388532,-0.20801303,0.07539184,-0.005781917,-0.024482207,-0.12864637,-0.0016538184,-0.01459607,-0.7191312,-0.040794067,-0.06369105,-0.0534783,-0.8025548,-0.06956915,-0.05522998,0.09148687,-0.06064351,-0.059380405,-0.078366145,-0.011244776,0.11207344,-0.038545005,-0.18638596,-0.1325973,0.042299412,-0.06108466,-0.07486909,0.06449351,-0.108126126
0.42221695,0.5260078,0.06899536,-0.27369338,-0.18680601,0.01785899,0.115630716,0.02760534,-0.08258781,-0.2409084,-0.021798074,-0.10480508,-0.25594476,-0.041003503,-0.17056397,-0.07485594,-0.17888027,-0.17972542,0.004901359,-0.030036181,0.029924111,-0.07761327,-0.056877743,0.08403821,-0.79360396,-0.034899287,-0.09551589,-0.021271626,0.19226375,-0.05438105,0.016275544,-0.06667051,-0.29677272,-0.056851987,-0.073758185,-0.49067172,-0.052221894,-0.27331692,-0.20460728,-0.14195627,0.1486499,0.051041797,-0.08737312,-0.066577956,-0.0970112
0.42799506,0.49430734,-0.024597544,0.67639697,-0.46277386,0.07464391,0.050797224,0.03889529,-0.056497246,-0.2586119,-0.012120068,-0.22173999,-0.22183739,-0.047346223,-0.1629695,-0.047967833,-0.1712393,-0.04318705,-0.3729633,-0.02477986,0.021280348,-0.09631658,-0.011580684,0.07548198,-0.71926534,-0.002345566,-0.053521562,-0.027429063,0.09206745,-0.057298332,0.048511248,-0.021033803,0.015179442,0.02194099,0.039800625,0.17466114,0.031544775,-0.32309356,0.03590226,0.059338927,0.15002762,-0.028183645,-0.20606914,0.062589675,-0.10164884
0.33976072,-2.8686984,-0.05667691,0.2621482,-0.41998518,0.038552113,0.041724276,0.011047934,-0.08860889,-0.17732377,-0.009562507,-0.1491199,-0.2742386,-0.051545978,-0.12405639,-0.08368064,-0.26476735,-0.09456881,0.09302543,-0.037831906,0.022338191,-0.05371895,-0.015155289,0.08414868,-0.77357954,-0.016749803,-0.05842659,-0.0067063845,-0.59648365,0.08686597,-0.0011017455,0.09839472,-0.0030101996,0.0070247124,-0.07618555,0.043093383,0.025308749,-0.2206594,-0.09792995,0.027033312,0.10915555,-0.076878704,-0.20372614,0.065064475,-0.0991285
-2.147263,-2.7145245,-0.17532319,0.2209067,-0.3361759,0.08440601,-0.04818163,-0.12967809,-0.0033729943,-0.10005499,-0.010632148,-0.25559977,-0.28859115,-0.28012648,0.13617192,-0.087970994,-0.25316724,-0.1478371,-0.24546108,0.002614865,-0.0032138657,-0.12146248,-0.15934166,-0.03709616,-0.6825635,-0.04522937,0.055651937,-0.01870654,-0.8169256,-0.02369248,0.009204671,-0.022846695,-0.22185658,-0.098317586,-0.022487639,-0.021329777,-0.15431985,-0.051464126,-0.08128244,-0.04088562,-0.303348,-0.52441454,-0.3251851,-0.037111122,-0.08260931
-1.918123,-2.8216958,-0.19698395,-0.5566933,-0.29935864,0.072830476,-0.019666912,-0.09592241,0.025946712,-0.16615264,-0.01777202,-0.22516882,-0.3048993,-0.12172852,0.0683129,-0.08594403,-0.29155764,-0.1608236,0.052507516,-0.039960213,0.0039058547,-0.11234903,-0.0535011,0.09734654,-0.660003,-0.087383516,-0.06452121,-0.05006203,-0.8866858,-0.06876087,-0.056134786,0.07511455,-0.09486547,-0.050765384,-0.033140507,-0.049334697,0.11597811,-0.21762569,-0.092102654,-0.0017215995,-0.2929008,-0.3438902,-0.36920536,0.0084993765,-0.05461525
-1.939473,-2.7458682,-0.13305348,-0.6353413,-0.33297154,0.06494931,-0.00013532885,-0.112871096,0.026919978,-0.12749565,-0.021086438,-0.23533827,-0.2740553,-0.103404276,0.09063317,-0.054720778,-0.2816092,-0.121476375,0.06063596,-0.08326341,0.019576494,-0.12501198,-0.0038854321,0.101903126,-0.6662075,-0.09943645,-0.07455965,-0.048239253,-0.8468658,0.0032788292,-0.031067608,0.05735819,-0.07707217,-0.056152936,-0.04695817,-0.1405067,0.08845358,-0.080287784,0.01707667,0.0076873777,-0.28631374,-0.2558965,-0.28901374,-0.01717401,-0.098624125
-1.155512,-3.461256,-0.07327815,-0.13771443,-0.3830641,-0.0129527515,-0.03374462,0.04485511,-0.08226493,-0.12508701,-0.0025647776,-0.07122367,-0.40828326,0.007278524,-0.0396457,-0.0136426445,-0.330431,-0.1030611,-0.069541685,-0.006631078,-0.06808828,-0.018571245,-0.0596727,0.010337604,-0.5628039,-0.03396932,-0.07025537,-0.010331988,-0.85776675,-0.02675997,-0.038301248,0.09354316,-0.2552947,-0.01648775,-0.026728682,-0.1294062,-0.14849713,-0.017854583,-0.08951511,-0.006954012,0.079687305,-0.18206511,-0.18705365,0.006315074,-0.09612137
-1.1807024,-3.4489992,0.03884619,-0.0072240448,-0.39969665,0.046364836,-0.07291357,0.042770226,-0.08271232,-0.13131335,-0.004088847,-0.074835874,-0.36840215,0.015803296,-0.027223071,-0.02127264,-0.29921314,-0.09083231,0.07811727,-0.0005955618,-0.058925845,-0.018132526,0.028901078,-0.016660472,-0.565111,-0.017875401,-0.02413746,0.0008474708,-0.79681927,-0.020632777,-0.03329216,0.09882876,0.0029951108,-0.07947915,-0.08305904,-0.002295286,-0.13957517,-0.009057548,-0.0789615,0.044864595,0.043417346,-0.16462858,-0.19469838,0.012684224,-0.104980916
-1.157678,-3.4605598,0.042399533,-0.14859457,-0.37822047,0.021121403,-0.0365309,0.04258018,-0.10746236,-0.1787673,-0.0067092003,-0.073218964,-0.32436138,0.026947541,-0.031948615,-0.018522125,-0.31479868,-0.14633538,0.057368346,-0.0024958532,-0.03453256,0.00067314535,0.0036056372,0.0005497616,-0.54027003,-0.03362857,-0.049161103,0.012875434,-0.77910805,-0.046975657,-0.0076743937,0.06240717,0.04015682,-0.04304376,-0.028011082,0.17412989,0.047452077,-0.0043064994,-0.059906315,-0.103205234,0.03311507,-0.14642319,-0.21011391,0.011809226,-0.13426907
-1.9496071,-3.2120357,-0.13779162,0.06747865,-0.3511847,-0.0042608334,0.031779528,-0.108889036,-0.043569993,-0.16908816,-0.01642428,-0.11825755,-0.2069373,-0.0025807898,-0.110846326,-0.05292832,-0.26902074,-0.046710838,-0.036975667,-0.054505676,-0.018025136,-0.034654923,-0.008583651,0.09808239,-0.74291694,-0.020237638,-0.006834721,-0.044485066,-0.77768934,0.07328361,0.024113487,-0.017997153,-0.21018322,-0.054658897,0.022492984,-0.0056004664,0.10481992,0.020268347,-0.20331739,0.026570514,0.03934802,-0.4877793,-0.24284743,-0.002670754,-0.058831822
-2.0369542,-3.2999592,-0.06136107,-0.6354972,-0.3935846,-0.16467842,0.024947146,-0.07874806,-0.057249196,-0.20029047,-0.020586822,-0.13333157,-0.20053226,-0.012579014,-0.0385708,-0.049442414,-0.24484187,-0.13729014,0.0077783377,-0.05795808,-0.041974254,-0.051903475,-0.01399582,0.100907594,-0.7077195,-0.037549917,-0.05250242,-0.031434167,-0.7888872,-0.037495337,-0.03318627,-0.029848984,-0.045962103,-0.03695882,0.03926121,0.021199534,0.07113159,0.046496734,0.12785621,0.0020435564,0.041441765,-0.38254187,-0.29784167,-0.024817765,-0.016966054
-2.2016962,-3.3671718,-0.0395524,0.3835948,-0.42424452,-0.13197964,0.01785194,-0.12588845,-0.039658878,-0.17617166,-0.008871811,-0.19777992,-0.18868399,-0.013181643,-0.046779513,-0.055259716,-0.22774376,0.022498881,-0.004086512,-0.02497831,-0.01580168,-0.084221035,-0.015757669,0.080574974,-0.758893,-0.017379127,0.0070571615,-0.046799142,-0.732981,0.10703454,-0.024914166,-0.019331718,-0.0556573,-0.035041433,0.024710486,0.050517872,0.07074291,0.023112677,-0.13252626,0.0048725666,0.04119206,-0.34876344,-0.24583592,-0.045297038,-0.04964611
-0.5511168,0.57059306,-0.35660577,-2.4393795,0.0134336585,-0.4799688,-0.061004132,-0.015433656,-0.1582363,0.0042437543,0.012586301,-0.056573905,-0.116166264,-7.102871e-05,-0.18548547,0.017584277,-0.12545554,-0.04917621,-0.01856847,-0.021188933,-0.31838268,0.016503848,-0.042939845,-0.15465048,-0.5837039,-0.13172694,-0.09951895,-0.29269904,0.1154185,-0.121396795,-0.062306724,-0.068219,-0.26095238,-0.023616267,0.0057396647,0.047159847,-0.2588206,-0.23868763,-0.05218615,-0.007401989,-1.2976222,0.016754104,-0.040720407,-0.014657968,-0.093871385
-0.11327958,-3.038295,-0.035684187,-1.5438632,-0.50097924,0.06626859,-0.011256474,0.04298945,-0.09226777,0.13662061,0.02350146,0.17954303,-0.33449888,-0.022526814,-0.028184023,-0.003143881,-0.21403418,-0.08100643,-0.17142394,-0.03349042,-0.05795113,0.055238623,0.006638275,-0.12718615,-0.6198784,-0.019179814,-0.044823624,-0.050479922,-0.3782835,0.042732853,-0.07119394,0.0014017745,-0.04587789,-0.1434091,0.003102337,0.14701793,-0.13617113,0.015666712,-0.030297598,0.10244798,0.074760936,0.014823796,0.04234743,0.057511996,-0.10147953
-0.5358777,-3.732233,-0.010056747,0.43513936,-0.5711292,0.060107492,-0.007070233,0.03187749,-0.094893955,0.17250879,0.02435961,0.09257232,-0.41916835,-0.024721429,-0.013469553,-0.03729399,-0.29871854,-0.053437997,-0.018314073,-0.026465777,-0.02758968,0.026595993,0.07689369,-0.078503214,-0.7674151,0.0052971076,-0.047400393,-0.07153684,-0.6054615,-0.2059314,-0.032841302,-0.042416416,0.013705069,-0.088314354,0.0035945175,0.25193608,-0.16036367,-0.0027940925,-0.028715564,0.071876355,0.08018083,-0.016716326,0.008543166,0.02370714,-0.08087132
-1.1288868,-1.1140249,-0.004718164,-1.976397,-0.139583,0.023069475,0.06558411,0.029973686,-0.11649739,-0.018148938,-0.00072989054,-0.044179182,-0.25175828,-0.0046909307,-0.17735998,-0.006472866,-0.21690013,0.04720405,0.030966671,-0.05097268,-0.051826317,-0.018956125,-0.053962704,-0.04780919,0.040514983,-0.007881668,-0.06828181,-0.05160097,-0.49363533,-0.036406167,-0.046957992,-2.1105167e-05,-0.32431713,-0.03064752,-0.009179411,-0.14740953,-0.06885939,-0.054690562,-0.14080529,0.16349651,0.0700894,-0.13507345,-0.10115015,-0.011084583,-0.10805259
-0.30436817,-3.1144416,-0.090272896,0.30413383,-0.21558557,0.04195309,0.079368904,-0.01081671,-0.10512372,0.049563635,0.008840084,-0.017071052,-0.38372806,0.005519306,-0.23375341,-0.013066356,-0.19845907,0.0063713095,0.045516774,-0.01681593,-0.063437946,-0.01004293,-0.006140117,-0.028161969,0.31779423,0.016441168,-0.049190514,-0.02156901,-0.5786699,0.05344466,-0.12245722,-0.034217212,-0.008267242,-0.04600387,-0.0039641527,-0.12057808,-0.06371836,0.055618145,0.049261443,0.11116185,0.013801688,-0.088439144,-0.048354935,0.03588052,-0.07745239
0.22443034,-1.4221066,0.03995255,0.67545736,-0.38303316,0.023673123,0.012744185,0.0011615304,0.01338576,-0.13563202,0.0057525127,-0.20992203,-0.35792217,-0.22726412,-0.023562329,-0.1475305,-0.18083525,0.122027114,-1.1591694,-0.027378123,-0.10252937,-0.07272637,-0.08029419,0.1095241,-0.7559875,0.0069520986,0.11667848,-0.03531448,0.002503487,0.12430339,-0.02882506,-0.0027862666,-0.20347114,-0.07305615,0.06473052,-0.047007214,-0.07110782,0.019032676,0.03595431,0.047245562,0.105650015,-0.3189359,0.05757066,0.042276867,-0.057471894
-1.4632612,-3.3456864,-0.02420094,0.6198826,-0.47867852,-0.121072024,-0.028908722,0.031911954,-0.052877642,-0.02143321,0.0013055147,-0.041386727,0.24261484,0.003137021,0.14920507,-0.06368712,-0.3099308,-0.066100225,-0.18483964,-0.121730745,-0.03370448,-0.015438318,-0.029049568,-0.019407075,0.10832197,-0.12557171,-0.16050042,0.07578649,-0.7249397,0.008623656,-0.007487555,-0.059252616,0.12909883,-0.07693295,0.004607844,0.33506158,0.0815211,-0.023587307,-0.02751882,-0.116874725,0.027666122,0.01451206,-0.19262528,0.016192546,-0.049677856
-1.3269578,-1.3030775,-0.037617628,-0.29289907,0.05080278,0.029213408,0.053441457,-0.003044236,-0.088217966,-0.021379042,0.021436049,-0.087315895,0.14719257,0.02383962,0.07853545,-0.08632859,-0.10939598,-0.12247337,0.017452845,-0.0034837783,0.089522585,-0.027319336,-0.030571524,0.011378595,0.06481613,-0.020717055,-0.016594766,0.12075331,-0.60541356,-0.039372552,-0.007468277,-0.08567202,-0.0379328,-0.088744305,-0.05206202,-0.20702946,0.13610564,-0.055086203,0.040470127,-0.018215254,0.10121955,-0.10699573,-0.24184461,-0.010461859,-0.07557289
-1.2766576,-0.20807576,0.059820313,0.81626606,-0.40737653,-0.07999886,0.033982445,-0.011454783,-0.11247204,0.07373735,0.021862542,-0.042883456,0.096828766,0.021356737,0.093325086,-0.08973953,-0.19977753,-0.09172316,-0.2669371,0.0068116738,0.093747765,-0.022795001,-0.01812354,0.085334525,0.11152779,-0.040653575,0.0025566143,0.15227507,-0.18382151,-0.15385108,-0.038847897,-0.004060831,7.05297e-05,-0.11003464,-0.004735262,0.14255126,0.07852329,-0.0024531945,-0.012852658,-0.13395146,0.048863932,-0.107390046,-0.17848623,0.0064029456,-0.027249217
-0.5533769,1.3473846,-0.0027996781,1.1020528,0.118152335,-0.12988131,-0.017128093,-0.0329562,-0.080385454,-0.07901216,-0.0733199,-0.061217472,-0.22326295,0.009286747,0.046796624,-0.0048487536,0.20113537,-0.097522564,-0.3467269,0.007031345,0.0072339782,-0.039404694,-0.07126909,0.08725065,0.23812672,-0.015298394,0.0044534896,-0.074316405,0.14882073,0.022116605,0.0037497492,0.035901166,-0.14979254,-0.09960338,-0.02661699,0.08102037,0.10365364,-0.57686424,0.055214807,0.12503903,0.12126396,-0.02025263,-0.017998068,-0.08381208,0.012803945
0.90990984,0.60185164,-0.045117404,0.34914687,-0.6952389,-0.015470801,-0.0189166,0.01418772,-0.087085664,0.06239811,-0.065421276,-0.06719526,0.49368763,-0.0750471,-0.13003436,0.049953375,0.0358437,-0.27426532,-0.8048203,-0.032400955,-0.12749875,0.08287331,-0.030879315,0.09629825,0.06743641,0.018832816,0.008955762,-0.24822824,0.12669295,-0.0686539,-0.010042414,-0.09328901,-0.24804239,-0.09722269,-0.006142945,0.028668659,-0.13994357,-0.5003436,-0.041801665,0.028439179,0.16006903,0.16888323,0.0024060765,-0.0045527383,-0.017187392
1.0888276,0.6689119,0.015236393,-0.028432943,-0.4419526,0.007617109,0.01139885,0.0103714485,-0.092846885,0.6972279,-0.058852397,-0.078079365,0.16922192,-0.08192329,-0.09897783,0.07373534,0.16104697,-0.0964468,0.023247363,0.015886597,-0.09383409,0.05682122,0.003680211,0.091114424,0.11778862,0.034020487,-0.12542753,-0.20008531,0.1535629,0.06261586,-0.018901223,0.025070133,-0.07911454,-0.004454087,-0.010400842,0.008241689,-0.10085676,-0.24757098,0.015870128,0.025482966,0.17909773,0.13150321,-0.0007902581,-0.00337461,-0.03587838
