산업명,연도,F1,F2,F3,F4,F5,최종점수
정보통신업,2015,-0.021340530161809465,0.17298289589905574,3.361365302510416,-17.598420850361407,9.44505652356002,-0.9280713317107452
정보통신업,2016,-0.016445040242074126,0.18760487761659128,-1.6612474947123834,-12.187892779288482,6.460524149250055,-1.4434912574752587
정보통신업,2017,-0.02191805444428916,0.21260543764155404,0.08220352677004761,-13.521479721535918,7.455904177669517,-1.1585369267798178
정보통신업,2018,-0.02443556577557226,0.20945369648467316,0.6777888195621664,-12.133439729367744,5.672249602185758,-1.119676635382144
정보통신업,2019,-0.026226853196807315,0.2067041452728477,-5.740691647484041,-14.442085089464271,6.535653731961403,-2.6933291425821735
정보통신업,2020,-0.04643561483257425,0.30567761033180996,17.174326575234765,-9.598247968515068,5.156602967863719,2.59838471401653
정보통신업,2021,-0.04088463032887145,0.261892707946987,1.648277643158563,-10.968454971555616,1.431583158134785,-1.5335172185288304
정보통신업,2022,-0.009643683878283855,0.20810451601104518,7.412699757437436,-11.56168684927436,3.6755157299808374,-0.05500210594466477
정보통신업,2023,-0.009706646789134285,0.24654859613174862,-1.1116942546887225,-10.146451901877171,2.888770794960706,-1.6265066824525145
정보통신업,2024,-0.0035788310493314116,0.2602829446248843,-0.6153485501467566,-5.14422758818138,3.684099093020073,-0.36375458634650215
