사업자등록번호,회사명_x,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,회사명_y,회계년도,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
1028144550,주식회사에스지빌라앤호텔,2023,성숙기,0,0.0,0.0,93.02,60.46,70.29,44.27,53.2,위험,주식회사에스지빌라앤호텔,2023,0.23730925,0.04,0.6492119,1,총자본영업이익률_ratio,0.9163149446079712,0.7224913239479065,EBITDA마진_ratio,0.9717922429915844,0.1906924694776535,ROIC_ratio,0.8852817192095057,-0.16957111656665802,순운전자본대총자본_ratio_industry,0.5743193290679376,-0.13840347528457642,종업원,5.0,-0.12127599865198135,차입금의존도_ratio,0.4433074917395236,-0.10566573590040207,,,,,,,,,,,,
1028144550,주식회사에스지빌라앤호텔,2024,도입기,1,100.0,11.1,88.96,52.13,67.81,36.98,71.2,매우 위험,주식회사에스지빌라앤호텔,2024,0.23730925,0.04,0.6608578,1,총자본영업이익률_ratio,0.9262041204666739,0.8400943875312805,차입금의존도_ratio,0.6373297237030129,-0.5439532399177551,순운전자본대총자본_ratio_industry,0.6227957270271938,0.2610425651073456,종업원,5.0,-0.12560145556926727,EBITDA마진_ratio,0.9770329303115474,-0.052625566720962524,ROIC_ratio,0.8881620016248395,0.050852783024311066,,,,,,,,,,,,
1048122402,(주)파란하늘앤드지,2022,성숙기,0,0.0,6.24,90.96,43.6,7.77,44.23,18.1,매우 안정,(주)파란하늘앤드지,2022,0.23730925,0.04,0.07027722,1,총자본영업이익률_ratio,0.9585898950876157,-1.1034736633300781,순운전자본대총자본_ratio_industry,0.5163974145113535,-1.0828948020935059,EBITDA마진_ratio,0.9918365793178336,-0.780720591545105,ROIC_ratio,0.8979420797858688,0.27792638540267944,차입금의존도_ratio,0.37565239039004783,-0.09816118329763412,종업원,3.0,-0.03242447227239609,,,,,,,,,,,,
1048122402,(주)파란하늘앤드지,2023,도입기,0,100.0,0.0,93.02,61.07,69.65,78.23,74.6,매우 위험,(주)파란하늘앤드지,2023,0.23730925,0.04,0.64327973,1,총자본영업이익률_ratio,0.9264374536340402,0.8825950622558594,순운전자본대총자본_ratio_industry,0.520310660075064,-0.4575711190700531,차입금의존도_ratio,0.5016372463051824,-0.0947529673576355,종업원,3.0,-0.08971795439720154,EBITDA마진_ratio,0.9643214649804187,0.06266111135482788,ROIC_ratio,0.8881574930420517,0.04910337179899216,,,,,,,,,,,,
1048122402,(주)파란하늘앤드지,2024,도입기,1,100.0,11.1,88.96,53.19,68.81,38.23,71.9,매우 위험,(주)파란하늘앤드지,2024,0.23730925,0.04,0.67061824,1,차입금의존도_ratio,0.9189971233958807,1.059317946434021,EBITDA마진_ratio,0.988056580118028,-0.4484648108482361,총자본영업이익률_ratio,0.935265525274564,0.3901795446872711,순운전자본대총자본_ratio_industry,0.5548376718001441,-0.32331615686416626,종업원,3.0,-0.23052668571472168,ROIC_ratio,0.8921190127207392,0.02648399956524372,,,,,,,,,,,,
1048651732,삼성웰스토리(주),2022,조정기,0,33.8,6.24,90.96,45.63,0.0,48.12,20.9,매우 안정,삼성웰스토리(주),2022,0.23730925,0.04,0.0009529455,0,총자본영업이익률_ratio,1.1931285574376274,-2.586916923522949,종업원,6585.0,-1.7232775688171387,차입금의존도_ratio,0.0,-1.4102169275283813,순운전자본대총자본_ratio_industry,0.25217319717545217,-1.3554693460464478,EBITDA마진_ratio,0.9760247415651943,-0.19181695580482483,ROIC_ratio,0.9978418016148984,0.07538901269435883,,,,,,,,,,,,
1048651732,삼성웰스토리(주),2023,성숙기,0,0.0,0.0,93.02,62.91,0.0,41.57,14.5,매우 안정,삼성웰스토리(주),2023,0.23730925,0.04,0.00095963577,0,총자본영업이익률_ratio,1.0048767142728552,-2.5817837715148926,종업원,6585.0,-1.8264875411987305,차입금의존도_ratio,0.0,-1.4016444683074951,순운전자본대총자본_ratio_industry,0.2650238333686281,-1.3326406478881836,EBITDA마진_ratio,0.9761665319416011,-0.2429109513759613,ROIC_ratio,0.9437021345997821,0.20016130805015564,,,,,,,,,,,,
1048651732,삼성웰스토리(주),2024,성숙기,0,0.0,11.1,88.96,54.45,0.03,36.12,14.0,매우 안정,삼성웰스토리(주),2024,0.23730925,0.04,0.0018544182,0,총자본영업이익률_ratio,0.9970213772741416,-2.252601385116577,종업원,6585.0,-1.9055383205413818,차입금의존도_ratio,0.0,-1.401281714439392,순운전자본대총자본_ratio_industry,0.26089496637659393,-1.3133251667022705,ROIC_ratio,0.9330922148517127,0.5658792853355408,EBITDA마진_ratio,0.9760416820232096,-0.2187710851430893,,,,,,,,,,,,
1058779609,(주)써클관광개발,2022,성숙기,0,0.0,6.24,90.96,46.63,24.44,45.41,27.5,매우 안정,(주)써클관광개발,2022,0.23730925,0.04,0.21894048,1,총자본영업이익률_ratio,0.9921897863931232,-1.8474581241607666,ROIC_ratio,0.9064552289208433,0.8132563233375549,차입금의존도_ratio,0.40896069006017066,-0.40195783972740173,순운전자본대총자본_ratio_industry,0.680979860127925,0.2960304915904999,종업원,21.0,-0.24976205825805664,EBITDA마진_ratio,0.9865907838646402,-0.11927086114883423,,,,,,,,,,,,
1058779609,(주)써클관광개발,2023,성숙기,0,0.0,0.0,93.02,63.7,41.16,51.91,37.7,안정,(주)써클관광개발,2023,0.23730925,0.04,0.3805835,1,총자본영업이익률_ratio,0.9455467918742232,-1.0179450511932373,EBITDA마진_ratio,0.9831365141346832,0.2414148896932602,순운전자본대총자본_ratio_industry,0.6907049925865358,0.20045188069343567,차입금의존도_ratio,0.4970701952232593,-0.15112857520580292,종업원,21.0,0.021691951900720596,ROIC_ratio,0.8967224223489405,-0.018867168575525284,,,,,,,,,,,,
