사업자등록번호,회사명,테스트_연도,훈련_끝,beta_i,beta_i_raw,beta_sign,beta_quality,beta_src,S2,r2,n_obs,granger_p
1018669422,스틸싸이클에스씨주식회사,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1048163174,(주)세아홀딩스,2015,2014,12.645578174556025,18.001593078077654,1.0,low,ols_shrunk,0.5619195046439629,0.31281918198349024,3.0,
1048174929,(주)제이슨앤컴퍼니,2015,2014,30.050560217976276,47.00989648377807,1.0,low,ols_shrunk,0.8034055727554179,0.5970771495827758,3.0,
1048179924,(주)세대에셋,2015,2014,147.98203441907557,243.56235348561023,1.0,low,ols_shrunk,0.9876160990712074,0.38963485146870014,3.0,
1048613169,디케이동신주식회사,2015,2014,-14.508765859264406,-27.255646978289732,-1.0,low,ols_shrunk,0.5990712074303406,0.28078474210180626,3.0,
1058128957,신스틸(주),2015,2014,34.08575160066807,53.735215454931065,1.0,low,ols_shrunk,0.848297213622291,0.9612508096095232,3.0,
1068164183,(주)파이프라인,2015,2014,-28.128374119778577,-49.95499407914668,-1.0,low,ols_shrunk,0.7848297213622291,0.9999989815733487,3.0,
1078111563,(주)휴스틸,2015,2014,-7.523528811473328,-15.613585231971268,-1.0,low,ols_shrunk,0.43188854489164086,0.5807737712497517,3.0,
1078117607,주식회사아이에스스틸,2015,2014,59.134415958746665,95.48298938506206,1.0,low,ols_shrunk,0.9396284829721362,0.9454078569835268,3.0,
1078118697,(주)황금에스티,2015,2014,26.562800401240764,41.19696345588556,1.0,low,ols_shrunk,0.7770897832817337,0.982477005299194,3.0,
1078131725,예림금속주식회사,2015,2014,4.1738866250425755,3.882107162221906,1.0,low,ols_shrunk,0.09907120743034056,0.06646873953780941,3.0,
1078134004,(주)티플랙스,2015,2014,6.613511269967148,7.948148237096194,1.0,low,ols_shrunk,0.4071207430340557,0.4885516476447277,3.0,
1078148060,주)제4기한국,2015,2014,-76.03006161926939,-129.79113991163138,-1.0,low,ols_shrunk,0.9613003095975232,0.9482813044325464,3.0,
1078149905,주식회사남경에스엠,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1078154596,덕일스틸(주),2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1078156686,주식회사원미철강,2015,2014,10.652913785846325,14.680485763561489,1.0,low,ols_shrunk,0.5185758513931888,0.45400401629606435,3.0,
1078158248,삼일특수강(주),2015,2014,0.09315435206766343,-2.9191132927362813,1.0,low,ols_shrunk,0.0046439628482972135,0.002630143378450467,3.0,
1078627546,주식회사서진에스티,2015,2014,36.154505127622464,57.18313799985506,1.0,low,ols_shrunk,0.8560371517027864,0.737905427430585,3.0,
1078651653,(주)백상에스티,2015,2014,-4.901620398913169,-11.243737877704335,-1.0,low,ols_shrunk,0.35139318885448917,0.5458787131845907,3.0,
1078672740,주식회사에쓰엠티씨멕스트레이딩,2015,2014,29.81409789890443,46.61579261865833,1.0,low,ols_shrunk,0.8003095975232198,0.9490200164021313,3.0,
1078680804,주식회사굿스틸,2015,2014,17.515938832853514,26.118860841906802,1.0,low,ols_shrunk,0.6439628482972136,0.7782955274822888,3.0,
1078690001,(주)신창특수강,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1078737401,주식회사센코어테크,2015,2014,-99.61905878073458,-169.10613518074,-1.0,low,ols_shrunk,0.9767801857585139,0.4545566956176994,3.0,
1098137201,덕원상사(주),2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1098172120,주식회사파라스,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1138106798,(주)세아베스틸지주,2015,2014,14.888254266525589,21.739386564693596,1.0,low,ols_shrunk,0.6052631578947368,0.5184736977919904,3.0,
1138107346,동일제강(주),2015,2014,-17.694566043547553,-32.565313952094975,-1.0,low,ols_shrunk,0.6486068111455109,0.5759631758687473,3.0,
1138117844,주식회사한립,2015,2014,-6.470792781048887,-13.859025181263865,-1.0,low,ols_shrunk,0.3993808049535604,0.709528138996439,3.0,
1138123201,대덕기연(주),2015,2014,34.15968981827557,53.858445817610225,1.0,low,ols_shrunk,0.8498452012383901,0.20751188058889347,3.0,
1138126697,삼환강업(주),2015,2014,6.475676933520726,7.718424343018822,1.0,low,ols_shrunk,0.40092879256965946,0.15170998721247142,3.0,
1138165628,주.파이프앤튜브,2015,2014,10.27853693018128,14.056524337453082,1.0,low,ols_shrunk,0.5092879256965944,0.07918957999377207,3.0,
1148192943,주식회사이스트밸리티앤에스,2015,2014,18.867807054476785,28.371974544612254,1.0,low,ols_shrunk,0.6826625386996904,0.14123320387226312,3.0,
1168100532,문배철강(주),2015,2014,-20.829308251500315,-37.789884298682914,-1.0,low,ols_shrunk,0.718266253869969,0.839487243867511,3.0,
1168132785,(주)석영엔터프라이즈,2015,2014,-1.9046409694503912,-6.248772161933039,-1.0,low,ols_shrunk,0.05108359133126935,0.9859713517654233,3.0,
1168172021,(주)심팩홀딩스,2015,2014,-9.802705329157455,-19.412212761444813,-1.0,low,ols_shrunk,0.4907120743034056,0.006928295439042942,3.0,
1178144042,주식회사우현피엔티,2015,2014,-0.6965194913784818,-4.235236365146523,-1.0,low,ols_shrunk,0.018575851393188854,0.02554013956835688,3.0,
1178152751,(주)보현메탈,2015,2014,3.5718943715061897,2.8787867396612623,1.0,low,ols_shrunk,0.0913312693498452,0.0006733034459081022,3.0,
1198101622,(주)원일특강,2015,2014,8.215008227449637,10.617309832900341,1.0,low,ols_shrunk,0.4504643962848297,0.3219690386130739,3.0,
1198103993,삼포산업주식회사,2015,2014,6.394237922351359,7.582692657736545,1.0,low,ols_shrunk,0.39628482972136225,0.09972058455862631,3.0,
1198104217,삼화주철공업(주),2015,2014,-21.572132387632685,-39.02792452557019,-1.0,low,ols_shrunk,0.7275541795665634,0.6831812194116589,3.0,
1198106122,한양철강(주),2015,2014,-33.699189748162716,-59.23968679312025,-1.0,low,ols_shrunk,0.846749226006192,0.7240568686712652,3.0,
1198107494,롯데알미늄주식회사,2015,2014,-5.3342561721240385,-11.96479749972245,-1.0,low,ols_shrunk,0.3746130030959752,0.8096330913685674,3.0,
1198108663,(주)성호스텐,2015,2014,56.45703384279515,91.0206858584762,1.0,low,ols_shrunk,0.9318885448916409,0.9791032192423879,3.0,
1198112584,한두철강(주,2015,2014,-1.5116352757257574,-5.593762672391983,-1.0,low,ols_shrunk,0.04179566563467492,0.7146757865078417,3.0,
1198113720,(주)동화특수강,2015,2014,-10.324969667564332,-20.282653325456273,-1.0,low,ols_shrunk,0.5123839009287926,0.38648842716289844,3.0,
1198116085,(주)창신특수강,2015,2014,-10.728120394717296,-20.954571204044548,-1.0,low,ols_shrunk,0.521671826625387,0.4650269470452648,3.0,
1198128655,(주)신성스틸,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1198131257,유성알미늄(주),2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1198139661,알미늄프라자주식회사,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1198171040,엘오엘주식회사,2015,2014,-60.82067988681264,-104.4421703575368,-1.0,low,ols_shrunk,0.9458204334365325,0.8675086392514424,3.0,
1198685777,주식회사볼텍코리아,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1208128432,현대비앤지스틸(주),2015,2014,9.341672063821942,12.495082893520852,1.0,low,ols_shrunk,0.48297213622291024,0.26306963619910473,3.0,
1208724194,주식회사디비메탈,2015,2014,1.6915933788123318,-0.25504824816183413,1.0,low,ols_shrunk,0.043343653250773995,0.005453361029008286,3.0,
1208737480,(주)케이엔피이노텍,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1208756037,(주)피제이메탈,2015,2014,18.78080173360739,28.2269656764966,1.0,low,ols_shrunk,0.6780185758513931,0.8836215342116052,3.0,
1208762602,현대종합특수강주식회사,2015,2014,10.04359150007528,13.664948620609746,1.0,low,ols_shrunk,0.5,0.6564827494338018,3.0,
1218110385,현대제철(주),2015,2014,17.344824942837263,25.833671025213054,1.0,low,ols_shrunk,0.6377708978328174,0.14270659059825408,3.0,
1218141592,캐스코드주식회사,2015,2014,8.898433433042818,11.756351842222312,1.0,low,ols_shrunk,0.46439628482972134,0.8193406192657133,3.0,
1218161619,대연인터내셔널(주),2015,2014,-36.76459223638194,-64.34869094015228,-1.0,low,ols_shrunk,0.8622291021671826,0.9536615647413764,3.0,
1218608021,풍성스틸주식회사,2015,2014,4.611555819273581,,1.0,,global_median,0.22678018575851394,,,
1228100819,(주)SIMPAC,2015,2014,1.1393192764385,-1.1755050854515536,1.0,low,ols_shrunk,0.029411764705882353,0.0002471833496369147,3.0,
