산업명,연도,F1,F2,F3,F4,F5,최종점수
운송장비제조업,2015,0.026653890804189007,0.1703563822444683,1.0187729537450891,-3.7099462158300156,16.076429696511347,2.716453341495016
운송장비제조업,2016,0.01722225995607119,0.14996574998348755,5.676816696489371,-3.1104506195359036,15.491140777854959,3.644938972949597
운송장비제조업,2017,0.026755768175545532,0.12832075973087187,12.52806862003631,-1.6357338694494103,9.218256730228909,4.053133601744444
운송장비제조업,2018,0.03105554812953941,0.12782853828825724,5.971822552246877,-8.086073325239177,15.98860223167604,2.8066471090203073
운송장비제조업,2019,0.014038748433811182,0.15258450469946566,-0.7770023180360011,-6.334657207634109,11.399793947007552,0.8909515348941438
운송장비제조업,2020,0.015603020918899308,0.2469442847190051,23.55534282798335,-10.188474517625991,15.825623967411104,5.891007916681273
운송장비제조업,2021,0.03259479928327082,0.20967121691831953,10.400690675053054,-7.716583792757611,12.869792618655751,3.159233103430557
운송장비제조업,2022,0.01684867390241402,0.20520044915699914,0.4206726853555729,-10.95313986665353,15.680891074971939,1.0740946033466792
운송장비제조업,2023,-0.012331411095637991,0.2836403810784934,-15.726068301755857,-8.80652445540543,8.230475066140166,-3.206161744207653
운송장비제조업,2024,-0.014148497253433194,0.2949930815463176,-0.1453619353692721,-6.439369257013766,9.840313321464002,0.7072853426747697
