산업명,연도,F1,F2,F3,F4,F5,최종점수
제1차금속산업,2015,-0.002558622945285839,-0.0738772604790513,16.30702361444231,13.793006383601657,-1.2558346754167076,5.753551887840585
제1차금속산업,2016,-0.009670435505697926,-0.08990268298098114,5.938378976726931,9.458679377066474,1.8450714762462255,3.42851134231059
제1차금속산업,2017,-0.003451539644015955,0.002012554074578121,-7.748651905641285,11.170118697695376,-0.9082563933612988,0.5023542826246707
제1차금속산업,2018,-0.004459862474038692,0.03770227834229967,1.3362800826268197,8.726509020572337,-1.485571387315467,1.7220920263503898
제1차금속산업,2019,-0.0006158058772162134,0.04410222372256556,4.975555966839042,12.61436523197062,-1.8744086538227975,3.1517997925664423
제1차금속산업,2020,-0.0016787497031818845,0.12442470451710541,25.488499897679972,7.663508226583222,0.5356074944985068,6.762072314715124
제1차금속산업,2021,-0.0454446276218322,0.20091333733468847,-16.436370863584486,5.606461151353159,-0.672441601348126,-2.2693765207733194
제1차금속산업,2022,-0.01328829489634619,0.19989959923403566,2.683717504424177,12.508975563265412,-5.29705857008922,2.0164491603876114
제1차금속산업,2023,-0.004782321518800869,0.20200600524106238,7.142979735267518,11.606792911050341,-4.1116292131663315,2.967073423374758
제1차금속산업,2024,0.009816875720933094,0.18796336201423902,7.891827268287052,10.102216182529073,-3.7107542137949636,2.8962138949512664
