변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,영업이익률,도입기 vs 성장기,-311.5843,-1.9336,-309.6507,63.2539,0.0,***
기본 재무비율,영업이익률,도입기 vs 성숙기,-311.5843,16.3336,-327.9178,106.8637,0.0,***
기본 재무비율,영업이익률,도입기 vs 쇠퇴기,-311.5843,-286.1634,-25.4209,0.27,0.9655,n.s.
기본 재무비율,영업이익률,성장기 vs 성숙기,-1.9336,16.3336,-18.2672,0.3238,0.9555,n.s.
기본 재무비율,영업이익률,성장기 vs 쇠퇴기,-1.9336,-286.1634,284.2298,33.4145,0.0,***
기본 재무비율,영업이익률,성숙기 vs 쇠퇴기,16.3336,-286.1634,302.4969,47.9559,0.0,***
기본 재무비율,순이익률,도입기 vs 성장기,-366.3915,-26.4638,-339.9277,69.2615,0.0,***
기본 재무비율,순이익률,도입기 vs 성숙기,-366.3915,-2.6,-363.7915,119.5035,0.0,***
기본 재무비율,순이익률,도입기 vs 쇠퇴기,-366.3915,-347.8428,-18.5487,0.1306,0.9879,n.s.
기본 재무비율,순이익률,성장기 vs 성숙기,-26.4638,-2.6,-23.8638,0.5021,0.9184,n.s.
기본 재무비율,순이익률,성장기 vs 쇠퇴기,-26.4638,-347.8428,321.3789,38.8156,0.0,***
기본 재무비율,순이익률,성숙기 vs 쇠퇴기,-2.6,-347.8428,345.2427,56.7577,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 성장기,-170.9755,18.0484,-189.0239,71.3426,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 성숙기,-170.9755,39.2709,-210.2464,132.9625,0.0,***
기본 재무비율,EBITDA마진,도입기 vs 쇠퇴기,-170.9755,-159.5667,-11.4088,0.1646,0.9831,n.s.
기본 재무비율,EBITDA마진,성장기 vs 성숙기,18.0484,39.2709,-21.2225,1.3228,0.7238,n.s.
기본 재무비율,EBITDA마진,성장기 vs 쇠퇴기,18.0484,-159.5667,177.6151,39.4937,0.0,***
기본 재무비율,EBITDA마진,성숙기 vs 쇠퇴기,39.2709,-159.5667,198.8376,62.7147,0.0,***
기본 재무비율,현금ROA,도입기 vs 성장기,-3.1345,4.8823,-8.0168,117.7306,0.0,***
기본 재무비율,현금ROA,도입기 vs 성숙기,-3.1345,8.9837,-12.1182,405.2453,0.0,***
기본 재무비율,현금ROA,도입기 vs 쇠퇴기,-3.1345,-2.7752,-0.3593,0.1498,0.9852,n.s.
기본 재무비율,현금ROA,성장기 vs 성숙기,4.8823,8.9837,-4.1014,45.3243,0.0,***
기본 재무비율,현금ROA,성장기 vs 쇠퇴기,4.8823,-2.7752,7.6575,67.3456,0.0,***
기본 재무비율,현금ROA,성숙기 vs 쇠퇴기,8.9837,-2.7752,11.7589,201.2205,0.0,***
기본 재무비율,매출원가율,도입기 vs 성장기,115.444,78.82,36.6239,54.901,0.0,***
기본 재무비율,매출원가율,도입기 vs 성숙기,115.444,66.069,49.375,150.3215,0.0,***
기본 재무비율,매출원가율,도입기 vs 쇠퇴기,115.444,107.9096,7.5344,1.4716,0.6889,n.s.
기본 재무비율,매출원가율,성장기 vs 성숙기,78.82,66.069,12.7511,9.7888,0.0209,*
기본 재무비율,매출원가율,성장기 vs 쇠퇴기,78.82,107.9096,-29.0895,21.7158,0.0001,***
기본 재무비율,매출원가율,성숙기 vs 쇠퇴기,66.069,107.9096,-41.8406,56.9249,0.0,***
기본 재무비율,판관비율,도입기 vs 성장기,211.5733,23.0329,188.5404,67.9729,0.0,***
기본 재무비율,판관비율,도입기 vs 성숙기,211.5733,17.0837,194.4896,108.9623,0.0,***
기본 재무비율,판관비율,도입기 vs 쇠퇴기,211.5733,182.0067,29.5666,1.0587,0.7871,n.s.
기본 재무비율,판관비율,성장기 vs 성숙기,23.0329,17.0837,5.9492,0.0995,0.9919,n.s.
기본 재무비율,판관비율,성장기 vs 쇠퇴기,23.0329,182.0067,-158.9738,30.2992,0.0,***
기본 재무비율,판관비율,성숙기 vs 쇠퇴기,17.0837,182.0067,-164.923,41.3187,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성장기,65.5892,20.4172,45.1721,69.4075,0.0,***
기본 재무비율,감가상각비율,도입기 vs 성숙기,65.5892,22.6758,42.9134,94.3647,0.0,***
기본 재무비율,감가상각비율,도입기 vs 쇠퇴기,65.5892,51.4502,14.139,4.3067,0.2309,n.s.
기본 재무비율,감가상각비율,성장기 vs 성숙기,20.4172,22.6758,-2.2586,0.2552,0.9682,n.s.
기본 재무비율,감가상각비율,성장기 vs 쇠퇴기,20.4172,51.4502,-31.0331,20.5385,0.0001,***
기본 재무비율,감가상각비율,성숙기 vs 쇠퇴기,22.6758,51.4502,-28.7744,22.3737,0.0001,***
기본 재무비율,총자산회전율,도입기 vs 성장기,0.4156,0.6235,-0.2079,7.8182,0.0505,n.s.
기본 재무비율,총자산회전율,도입기 vs 성숙기,0.4156,0.5882,-0.1727,8.1259,0.044,*
기본 재무비율,총자산회전율,도입기 vs 쇠퇴기,0.4156,0.5113,-0.0957,1.0493,0.7893,n.s.
기본 재무비율,총자산회전율,성장기 vs 성숙기,0.6235,0.5882,0.0352,0.3299,0.9543,n.s.
기본 재무비율,총자산회전율,성장기 vs 쇠퇴기,0.6235,0.5113,0.1122,1.4276,0.6991,n.s.
기본 재무비율,총자산회전율,성숙기 vs 쇠퇴기,0.5882,0.5113,0.077,0.8516,0.8371,n.s.
기본 재무비율,유동자산회전율,도입기 vs 성장기,2.1703,3.0824,-0.9121,13.4631,0.0039,**
기본 재무비율,유동자산회전율,도입기 vs 성숙기,2.1703,2.6477,-0.4774,5.5556,0.1361,n.s.
기본 재무비율,유동자산회전율,도입기 vs 쇠퇴기,2.1703,2.1105,0.0598,0.0367,0.9982,n.s.
기본 재무비율,유동자산회전율,성장기 vs 성숙기,3.0824,2.6477,0.4347,4.4987,0.2131,n.s.
기본 재무비율,유동자산회전율,성장기 vs 쇠퇴기,3.0824,2.1105,0.9719,9.5847,0.0229,*
기본 재무비율,유동자산회전율,성숙기 vs 쇠퇴기,2.6477,2.1105,0.5372,3.7101,0.2951,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성장기,2.0326,2.934,-0.9015,5.3367,0.1495,n.s.
기본 재무비율,자기자본회전율,도입기 vs 성숙기,2.0326,1.9498,0.0828,0.0678,0.9954,n.s.
기본 재무비율,자기자본회전율,도입기 vs 쇠퇴기,2.0326,2.0697,-0.0371,0.0057,0.9999,n.s.
기본 재무비율,자기자본회전율,성장기 vs 성숙기,2.934,1.9498,0.9842,9.3575,0.0253,*
기본 재무비율,자기자본회전율,성장기 vs 쇠퇴기,2.934,2.0697,0.8644,3.0765,0.3805,n.s.
기본 재무비율,자기자본회전율,성숙기 vs 쇠퇴기,1.9498,2.0697,-0.1198,0.0749,0.9947,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성장기,0.5442,0.8692,-0.3249,4.8228,0.186,n.s.
기본 재무비율,투하자본회전율,도입기 vs 성숙기,0.5442,1.02,-0.4757,15.5742,0.0015,**
기본 재무비율,투하자본회전율,도입기 vs 쇠퇴기,0.5442,0.7578,-0.2136,1.3196,0.7245,n.s.
기본 재무비율,투하자본회전율,성장기 vs 성숙기,0.8692,1.02,-0.1508,1.528,0.6759,n.s.
기본 재무비율,투하자본회전율,성장기 vs 쇠퇴기,0.8692,0.7578,0.1114,0.3552,0.9493,n.s.
기본 재무비율,투하자본회전율,성숙기 vs 쇠퇴기,1.02,0.7578,0.2622,2.4941,0.4767,n.s.
기본 재무비율,매출채권회전율,도입기 vs 성장기,69.4818,28.7045,40.7773,15.0024,0.0019,**
기본 재무비율,매출채권회전율,도입기 vs 성숙기,69.4818,52.0015,17.4804,4.1532,0.2461,n.s.
기본 재무비율,매출채권회전율,도입기 vs 쇠퇴기,69.4818,98.6898,-29.208,4.8749,0.1819,n.s.
기본 재무비율,매출채권회전율,성장기 vs 성숙기,28.7045,52.0015,-23.297,7.2029,0.0664,n.s.
기본 재무비율,매출채권회전율,성장기 vs 쇠퇴기,28.7045,98.6898,-69.9853,27.7069,0.0,***
기본 재무비율,매출채권회전율,성숙기 vs 쇠퇴기,52.0015,98.6898,-46.6883,15.6241,0.0014,**
기본 재무비율,매출채권회수기간,도입기 vs 성장기,112.9173,60.6498,52.2675,13.9776,0.0031,**
기본 재무비율,매출채권회수기간,도입기 vs 성숙기,112.9173,80.378,32.5393,8.161,0.0434,*
기본 재무비율,매출채권회수기간,도입기 vs 쇠퇴기,112.9173,172.6785,-59.7612,11.5731,0.0093,**
기본 재무비율,매출채권회수기간,성장기 vs 성숙기,60.6498,80.378,-19.7282,2.9291,0.4031,n.s.
기본 재무비율,매출채권회수기간,성장기 vs 쇠퇴기,60.6498,172.6785,-112.0287,40.2606,0.0,***
기본 재무비율,매출채권회수기간,성숙기 vs 쇠퇴기,80.378,172.6785,-92.3005,34.6286,0.0,***
기본 재무비율,재고자산회전율,도입기 vs 성장기,1223.9957,1211.1607,12.8351,0.0086,0.9998,n.s.
기본 재무비율,재고자산회전율,도입기 vs 성숙기,1223.9957,1731.1891,-507.1933,20.1148,0.0002,***
기본 재무비율,재고자산회전율,도입기 vs 쇠퇴기,1223.9957,1189.0526,34.9432,0.0401,0.9979,n.s.
기본 재무비율,재고자산회전율,성장기 vs 성숙기,1211.1607,1731.1891,-520.0284,20.6468,0.0001,***
기본 재무비율,재고자산회전율,성장기 vs 쇠퇴기,1211.1607,1189.0526,22.1081,0.0159,0.9995,n.s.
기본 재무비율,재고자산회전율,성숙기 vs 쇠퇴기,1731.1891,1189.0526,542.1365,12.1195,0.0072,**
기본 재무비율,재고자산보유기간,도입기 vs 성장기,508.0669,227.6354,280.4315,20.6193,0.0001,***
기본 재무비율,재고자산보유기간,도입기 vs 성숙기,508.0669,291.1617,216.9052,18.5831,0.0004,***
기본 재무비율,재고자산보유기간,도입기 vs 쇠퇴기,508.0669,465.2998,42.7671,0.3037,0.9593,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 성숙기,227.6354,291.1617,-63.5263,1.5564,0.6694,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,227.6354,465.2998,-237.6644,9.2854,0.0262,*
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,291.1617,465.2998,-174.1381,6.3163,0.0979,n.s.
기본 재무비율,매입채무회전율,도입기 vs 성장기,393.5846,294.0172,99.5674,2.1589,0.5403,n.s.
기본 재무비율,매입채무회전율,도입기 vs 성숙기,393.5846,583.8056,-190.221,11.8706,0.0081,**
기본 재무비율,매입채무회전율,도입기 vs 쇠퇴기,393.5846,393.4941,0.0905,0.0,1.0,n.s.
기본 재무비율,매입채무회전율,성장기 vs 성숙기,294.0172,583.8056,-289.7884,26.8997,0.0,***
기본 재무비율,매입채무회전율,성장기 vs 쇠퇴기,294.0172,393.4941,-99.4769,1.3511,0.7171,n.s.
기본 재무비율,매입채무회전율,성숙기 vs 쇠퇴기,583.8056,393.4941,190.3115,6.266,0.1001,n.s.
기본 재무비율,매입채무지급기간,도입기 vs 성장기,191.143,102.2909,88.8521,18.77,0.0003,***
기본 재무비율,매입채무지급기간,도입기 vs 성숙기,191.143,162.7307,28.4123,2.8913,0.4091,n.s.
