column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
현금전환주기_CCC,241,4310,-0.225167,0.245464,0.220979,0.185386,-0.2086,0.569,distress_high,591055.0,0.00030265860071709757,0.0003802243727601728,1.0,1,
영업CF_유동부채,241,4310,0.287253,0.442965,0.30465,0.349613,-0.1274,0.2526,normal_high,262342.0,2.412949042633795e-38,1.5874664754169703e-37,1.0,1,
영업CF_총부채,241,4310,0.544363,0.911636,0.599495,0.692433,-0.1103,0.2491,normal_high,258753.0,2.2530182882933144e-39,1.564596033537024e-38,1.0,1,
FCF_총자산,241,4310,0.386905,0.500743,0.447993,0.508376,-0.6612,0.3302,normal_high,342943.0,6.261879238538781e-19,1.1102622763366632e-18,1.0,1,
매출액증가율,241,4310,0.291524,0.298765,0.253008,0.259939,-0.0088,0.4578,ambiguous,475533.5,0.027268518924015023,0.030031408506624474,1.0,0,방향 불명확 (CLES 0.45~0.55)
영업이익증가율,241,4310,0.143996,0.205878,0.187979,0.187979,-0.2282,0.4078,normal_high,423558.5,1.212974147620087e-06,1.5876624968849306e-06,1.0,1,
순이익증가율,241,4310,0.317769,0.390921,0.367244,0.367244,-0.118,0.4321,normal_high,448791.5,0.00034566746071228356,0.0004320843258903544,1.0,1,
EBITDA증가율,241,4310,0.13754,0.208246,0.183378,0.183378,-0.1691,0.4569,ambiguous,474637.0,0.023892101889036677,0.026429316248934378,1.0,0,방향 불명확 (CLES 0.45~0.55)
총자산증가율,241,4310,0.292134,0.3347,0.26368,0.308711,-0.3021,0.3247,normal_high,337303.0,4.6640538499953797e-20,8.701593003722723e-20,1.0,1,
유형자산증가율,241,4310,0.151341,0.233471,0.128206,0.133377,-0.0297,0.3744,normal_high,388860.0,4.8922834964539425e-11,7.36789683200895e-11,1.0,1,
자기자본증가율,241,4310,0.202991,0.287885,0.215705,0.246813,-0.1047,0.2719,normal_high,282421.0,7.591562150749665e-33,3.012524662995899e-32,1.0,1,
부채증가율,241,4310,0.306825,0.254018,0.214601,0.213596,0.1707,0.5001,ambiguous,519478.5,0.9950558723074755,0.9950558723074755,0.0,0,FDR 비유의
영업현금흐름증가율,241,4310,0.436166,0.371134,0.344864,0.344864,0.0338,0.4809,ambiguous,499527.5,0.3050586713924488,0.321791847460389,0.0,0,FDR 비유의
FCF증가율,241,4310,0.654528,0.531003,0.527898,0.527898,0.1808,0.4999,ambiguous,519225.0,0.9945612700600223,0.9950558723074755,0.0,0,FDR 비유의
ROA변화,241,4310,0.560146,0.560651,0.56505,0.572949,-0.0039,0.486,ambiguous,504764.0,0.4621461942828219,0.4814022857112728,0.0,0,FDR 비유의
영업이익률변화,241,4310,0.617674,0.568562,0.60572,0.607349,0.011,0.4961,ambiguous,515316.0,0.8387793245488196,0.8558972699477752,0.0,0,FDR 비유의
부채비율변화,241,4310,0.560106,0.407251,0.410003,0.408871,0.1992,0.629,distress_high,653385.0,1.4488067869159294e-11,2.235812942771496e-11,1.0,1,
유동비율변화,241,4310,0.365313,0.394949,0.373704,0.377904,-0.007,0.4098,normal_high,425623.0,2.334537380957665e-06,3.024012151499566e-06,1.0,1,
업력,241,4310,19.307054,22.12413,19.0,22.0,-0.2512,0.4282,normal_high,444755.5,0.00016962364011909853,0.00021417126277663957,1.0,1,
부채비율_diff,241,4310,0.666382,0.085969,0.063444,0.036091,0.8601,0.7021,distress_high,729247.0,3.93541231912234e-26,1.014281525546995e-25,1.0,1,
부채비율_ratio,241,4310,0.756637,0.083202,0.057322,0.025222,0.8623,0.7018,distress_high,728976.0,4.551938067797575e-26,1.1612086907646875e-25,1.0,1,
총부채비율_diff,241,4310,0.402317,0.237056,0.330247,0.237902,0.8946,0.7001,distress_high,727153.0,1.2059306044853754e-25,2.898871645397537e-25,1.0,1,
총부채비율_ratio,241,4310,0.434963,0.252299,0.355188,0.253273,0.8966,0.7002,distress_high,727292.0,1.1199275184196277e-25,2.744920388283401e-25,1.0,1,
장기부채비율_diff,241,4310,0.478052,0.093585,0.064452,0.038173,0.6508,0.6746,distress_high,700671.5,6.570675657891791e-20,1.207844790053638e-19,1.0,1,
장기부채비율_ratio,241,4310,0.44407,0.066092,0.037597,0.012176,0.6778,0.6748,distress_high,700970.0,5.663386892971127e-20,1.0487753505502087e-19,1.0,1,
장기부채의존도_diff,241,4310,0.333672,0.211404,0.210593,0.142427,0.5422,0.6117,distress_high,635354.0,5.099904367446989e-09,7.327448803803145e-09,1.0,1,
장기부채의존도_ratio,241,4310,0.290092,0.16975,0.166726,0.101236,0.5437,0.6128,distress_high,636504.0,3.5803847554137994e-09,5.2040476096130804e-09,1.0,1,
차입금의존도_diff,241,4310,0.377457,0.235744,0.37929,0.21552,0.7449,0.6899,distress_high,716621.0,2.7982315336167633e-23,6.083112029601659e-23,1.0,1,
차입금의존도_ratio,241,4310,0.407041,0.242779,0.398702,0.219784,0.7564,0.6893,distress_high,715981.5,3.3567816428650354e-23,7.234443195829817e-23,1.0,1,
순차입금비율_diff,241,4310,0.646338,0.068816,0.067826,0.034058,1.2858,0.7267,distress_high,754839.0,1.8373969764604187e-32,6.95983703204704e-32,1.0,1,
순차입금비율_ratio,241,4310,0.785264,0.07841,0.080009,0.036313,1.2875,0.7269,distress_high,755067.0,1.6017001076867854e-32,6.160385029564559e-32,1.0,1,
금융부채비율_diff,241,4310,0.649387,0.069404,0.061883,0.028355,1.2328,0.7172,distress_high,744925.0,6.1921519708575224e-30,2.0368920956768168e-29,1.0,1,
금융부채비율_ratio,241,4310,0.690851,0.060633,0.052945,0.016631,1.2365,0.7163,distress_high,744041.0,8.609411601634275e-30,2.7952635070241154e-29,1.0,1,
자기자본비율_diff,241,4310,0.597679,0.762943,0.669751,0.762098,-0.8947,0.2999,normal_high,311555.0,1.2046479057572616e-25,2.898871645397537e-25,1.0,1,
자기자본비율_ratio,241,4310,0.626035,0.77674,0.691852,0.776091,-0.893,0.3001,normal_high,311748.0,1.334876343033943e-25,3.178277007223674e-25,1.0,1,
유보율_diff,241,4310,-0.007206,0.171316,-0.035355,0.011956,-0.1208,0.2694,normal_high,279818.0,1.5699958535910616e-33,6.767223506858023e-33,1.0,1,
유보율_ratio,241,4310,0.061115,0.14568,0.047382,0.068685,-0.121,0.2762,normal_high,286842.0,1.0863010556509353e-31,3.9937538810696155e-31,1.0,1,
자본잠식률_diff,241,4310,1.031006,0.878579,1.059447,1.012825,0.1167,0.7082,distress_high,735586.5,1.2403328868517931e-27,3.4840811428421154e-27,1.0,1,
자본잠식률_ratio,241,4310,0.062451,0.126338,0.046339,0.06455,-0.1157,0.2977,normal_high,309243.5,3.4975640289627907e-26,9.108239658757268e-26,1.0,1,
유동비율_diff,241,4310,0.066358,0.174039,0.024941,0.049397,-0.0411,0.2951,normal_high,306506.0,7.945737287807305e-27,2.159167741251985e-26,1.0,1,
유동비율_ratio,241,4310,0.06154,0.164222,0.020899,0.044599,-0.04,0.2839,normal_high,294897.0,1.2012125185378229e-29,3.850040123518663e-29,1.0,1,
당좌비율_추정_diff,241,4310,0.066998,0.183009,0.022036,0.04311,-0.0378,0.3058,normal_high,317595.0,2.8624866247611295e-24,6.332935010533472e-24,1.0,1,
당좌비율_추정_ratio,241,4310,0.066518,0.188159,0.0183,0.040868,-0.0368,0.2926,normal_high,303947.0,1.9546240294731636e-27,5.429511192981009e-27,1.0,1,
현금비율_diff,241,4310,0.04703,0.157405,0.000911,0.024568,-0.0384,0.3208,normal_high,333167.5,6.612350012477376e-21,1.2814631807126698e-20,1.0,1,
현금비율_ratio,241,4310,0.028678,0.077433,0.004086,0.01685,-0.0412,0.3065,normal_high,318355.0,4.236872306450032e-24,9.291386636951822e-24,1.0,1,
순운전자본비율_diff,241,4310,0.502256,0.683371,0.55571,0.685115,-0.9493,0.2685,normal_high,278906.0,8.974767993173861e-34,4.07943999689721e-33,1.0,1,
순운전자본비율_ratio,241,4310,0.597096,0.760214,0.643776,0.758925,-0.9734,0.2655,normal_high,275803.0,1.3177712582013852e-34,7.161800316311875e-34,1.0,1,
순운전자본회전율_diff,241,4310,-0.315818,-0.315331,0.003529,0.004289,-0.0006,0.4441,normal_high,461330.5,0.003426979438665895,0.0040604021785140935,1.0,1,
순운전자본회전율_ratio,241,4310,0.013235,0.04871,-1.3e-05,0.002135,-0.0578,0.2768,normal_high,287518.0,1.379536629723969e-31,4.998321122188294e-31,1.0,1,
금융비용부담률_diff,241,4310,1.129795,0.089875,0.134175,0.026383,0.646,0.7987,distress_high,829623.0,4.4391007917178934e-55,3.468047493529604e-54,1.0,1,
금융비용부담률_ratio,241,4310,0.817956,0.075937,0.101339,0.023314,0.6165,0.8019,distress_high,832975.0,2.779007956623328e-56,2.2411354488897804e-55,1.0,1,
비유동비율_diff,241,4310,0.550922,0.071349,0.064955,0.028058,0.9133,0.7381,distress_high,766704.0,1.2187793743353817e-35,7.617371089596135e-35,1.0,1,
비유동비율_ratio,241,4310,0.525924,0.069031,0.062416,0.027334,0.9186,0.7373,distress_high,765842.0,2.0990490544523288e-35,1.1926415082115504e-34,1.0,1,
비유동장기적합률_diff,241,4310,0.771396,0.177718,0.217865,0.132951,0.9842,0.7317,distress_high,760069.0,7.625612904900708e-34,3.530376344861439e-33,1.0,1,
비유동장기적합률_ratio,241,4310,0.764425,0.182705,0.220637,0.138107,0.9639,0.7313,distress_high,759646.0,9.889177226816495e-34,4.337358432814252e-33,1.0,1,
유형자산비율_diff,241,4310,0.487052,0.382824,0.506371,0.358602,0.4297,0.6064,distress_high,629839.0,2.6071911188448196e-08,3.661785279276432e-08,1.0,1,
유형자산비율_ratio,241,4310,0.458889,0.360113,0.477991,0.337151,0.4261,0.6056,distress_high,629077.0,3.247006262638763e-08,4.534924947819502e-08,1.0,1,
유형자산부채비율_diff,241,4310,0.123121,0.191473,0.103389,0.115295,-0.0446,0.4429,normal_high,459998.0,0.002787295587213257,0.003334085630637867,1.0,1,
유형자산부채비율_ratio,241,4310,0.11501,0.179936,0.095823,0.107421,-0.0449,0.4442,normal_high,461360.0,0.003481752906392393,0.004105840691500463,1.0,1,
ROA_diff,241,4310,0.516878,0.674782,0.589415,0.68956,-0.9923,0.1744,normal_high,181191.0,4.422884027415235e-65,6.50424121678711e-64,1.0,1,
ROA_ratio,241,4310,0.419625,0.454491,0.437168,0.455583,-0.9016,0.1795,normal_high,186431.0,3.894587617034476e-63,4.636413829802948e-62,1.0,1,
ROE_diff,241,4310,-0.418388,0.727013,0.690185,0.733808,-0.4125,0.293,normal_high,304328.0,2.4055273180634044e-27,6.608591533141221e-27,1.0,1,
ROE_ratio,241,4310,13.106769,0.6983,0.724653,0.743665,0.3986,0.5087,ambiguous,528386.0,0.6491460967039528,0.6678457785020091,0.0,0,FDR 비유의
ROIC_diff,241,4310,0.409791,0.939657,0.797893,0.919444,-0.383,0.1573,normal_high,163430.0,6.742992502413988e-72,1.4047901046695807e-70,1.0,1,
ROIC_ratio,241,4310,0.261406,0.473081,0.423112,0.464136,-0.5392,0.1599,normal_high,166140.0,7.785090415415153e-71,1.4971327721952216e-69,1.0,1,
총자본영업이익률_diff,241,4310,0.636986,0.891668,0.742677,0.903481,-1.1111,0.1525,normal_high,158371.0,6.6776071573182936e-74,1.8548908770328595e-72,1.0,1,
총자본영업이익률_ratio,241,4310,0.774004,0.864056,0.81767,0.863446,-1.0564,0.1551,normal_high,161095.0,8.08462749921727e-73,2.0211568748043176e-71,1.0,1,
매출총이익률_diff,241,4310,0.396918,0.538241,0.488143,0.530356,-0.4,0.3551,normal_high,368859.5,3.4115576784517985e-14,5.57444065106503e-14,1.0,1,
매출총이익률_ratio,241,4310,0.430511,0.566449,0.517645,0.556358,-0.432,0.3533,normal_high,367015.5,1.6598810447547795e-14,2.7664684079246327e-14,1.0,1,
영업이익률_diff,241,4310,0.486437,0.940535,0.958015,0.978484,-0.2961,0.1431,normal_high,148621.0,7.636322861770962e-78,3.1818011924045674e-76,1.0,1,
영업이익률_ratio,241,4310,0.497731,0.932753,0.954626,0.976229,-0.3246,0.1465,normal_high,152123.0,2.047613552329495e-76,7.312905544033911e-75,1.0,1,
순이익률_diff,241,4310,0.043256,0.843548,0.869933,0.902107,-0.3176,0.1733,normal_high,179969.0,1.5459343093618552e-65,2.4155223583778988e-64,1.0,1,
순이익률_ratio,241,4310,0.644623,0.78301,0.829725,0.856309,-0.042,0.1783,normal_high,185228.0,1.4059233129051602e-63,1.7574041411314504e-62,1.0,1,
EBITDA마진_diff,241,4310,0.216747,0.843376,0.868094,0.898006,-0.2749,0.194,normal_high,201470.0,1.0131861946932014e-57,1.0131861946932014e-56,1.0,1,
EBITDA마진_ratio,241,4310,0.244588,0.831323,0.855929,0.884537,-0.2792,0.1934,normal_high,200888.0,6.321112882804172e-58,6.584492586254346e-57,1.0,1,
영업현금흐름비율_diff,241,4310,0.207138,0.809289,0.862256,0.883705,-0.2152,0.2587,normal_high,268687.0,1.476753046585866e-36,9.46636568324273e-36,1.0,1,
영업현금흐름비율_ratio,241,4310,0.253437,0.803534,0.859188,0.88315,-0.1968,0.2677,normal_high,278040.0,5.26688734963696e-34,2.581807524331843e-33,1.0,1,
현금ROA_diff,241,4310,0.403403,0.559992,0.475877,0.561254,-0.864,0.2642,normal_high,274430.0,5.586063562989081e-35,3.1033686461050445e-34,1.0,1,
현금ROA_ratio,241,4310,0.491978,0.642218,0.560723,0.644299,-0.8019,0.2708,normal_high,281251.0,3.7584919748142403e-33,1.5155209575863872e-32,1.0,1,
현금ROE_diff,241,4310,0.065316,0.456416,0.405818,0.443267,-0.3138,0.3831,normal_high,397940.0,9.54986104937338e-10,1.4043913307902026e-09,1.0,1,
현금ROE_ratio,241,4310,-0.205909,0.45366,0.376953,0.428281,-0.2929,0.3875,normal_high,402455.0,3.8784523901820936e-09,5.604699985812274e-09,1.0,1,
매출원가율_diff,241,4310,0.603191,0.461803,0.511864,0.469686,0.4001,0.6449,distress_high,669872.5,3.382530111620312e-14,5.563371894112355e-14,1.0,1,
매출원가율_ratio,241,4310,0.611929,0.468525,0.52044,0.475727,0.3923,0.6441,distress_high,669019.5,4.706934839325248e-14,7.641127985917611e-14,1.0,1,
판관비율_diff,241,4310,0.487301,0.058273,0.033138,0.017536,0.2857,0.7134,distress_high,741058.0,5.785101886494627e-29,1.7637505751508008e-28,1.0,1,
판관비율_ratio,241,4310,0.478104,0.054929,0.02987,0.01449,0.2851,0.7138,distress_high,741380.0,4.8188969000065825e-29,1.487313858026723e-28,1.0,1,
감가상각비율_diff,241,4310,0.879583,0.108294,0.090907,0.045358,0.4023,0.7099,distress_high,737383.0,4.571465001244764e-28,1.2987116480808988e-27,1.0,1,
감가상각비율_ratio,241,4310,0.799224,0.088842,0.074151,0.03169,0.3957,0.7117,distress_high,739272.0,1.586511671915312e-28,4.611952534637535e-28,1.0,1,
총자산회전율_diff,241,4310,0.268302,0.381693,0.225231,0.331342,-0.4913,0.3161,normal_high,328342.0,6.396270764855723e-22,1.3000550335072609e-21,1.0,1,
총자산회전율_ratio,241,4310,0.205842,0.336372,0.156997,0.277125,-0.4877,0.3162,normal_high,328391.0,6.551654583410266e-22,1.3208981014940053e-21,1.0,1,
유동자산회전율_diff,241,4310,0.290712,0.324483,0.239562,0.287783,-0.1761,0.3954,normal_high,410711.0,4.4168600165697586e-08,6.067115407376041e-08,1.0,1,
유동자산회전율_ratio,241,4310,0.260133,0.306728,0.196926,0.257806,-0.1869,0.3956,normal_high,410899.0,4.659250779669528e-08,6.365096693537606e-08,1.0,1,
비유동자산회전율_diff,241,4310,0.079846,0.158368,0.050993,0.085125,-0.2272,0.3126,normal_high,324662.0,1.0364188874233107e-22,2.1413613376514686e-22,1.0,1,
비유동자산회전율_ratio,241,4310,0.078656,0.179788,0.038988,0.084055,-0.226,0.3117,normal_high,323803.0,6.743938654823632e-23,1.4167938350469814e-22,1.0,1,
유형자산회전율_diff,241,4310,0.027037,0.124175,0.009863,0.016215,-0.0583,0.3416,normal_high,354806.5,1.135147932810355e-16,1.9571516082937154e-16,1.0,1,
유형자산회전율_ratio,241,4310,0.029104,0.15376,0.007158,0.015162,-0.0581,0.341,normal_high,354229.0,8.884757506593347e-17,1.542492622672456e-16,1.0,1,
자기자본회전율_diff,241,4310,0.547396,0.171084,0.086714,0.110641,0.2843,0.3654,normal_high,379544.0,1.874270740257303e-12,2.965618259900796e-12,1.0,1,
자기자본회전율_ratio,241,4310,0.620849,0.143989,0.041835,0.07101,0.282,0.3634,normal_high,377513.5,8.945583344596602e-13,1.4244559465918156e-12,1.0,1,
투하자본회전율_diff,241,4310,0.116667,0.225778,0.081161,0.131583,-0.0927,0.3198,normal_high,332213.0,4.1801575912709226e-21,8.164370295451021e-21,1.0,1,
투하자본회전율_ratio,241,4310,0.079648,0.184456,0.045286,0.09347,-0.0962,0.3192,normal_high,331539.0,3.0226137128834505e-21,5.997249430324307e-21,1.0,1,
매출채권회전율_diff,241,4310,0.681121,0.222174,0.143109,0.150843,0.2693,0.4496,normal_high,466962.0,0.008303459279926892,0.009308810851935976,1.0,1,
매출채권회전율_ratio,241,4310,0.750006,0.180534,0.07999,0.089773,0.2698,0.4487,normal_high,466063.5,0.007258619887792543,0.008174121495261873,1.0,1,
매출채권회수기간_diff,241,4310,0.464641,0.23734,0.195397,0.181832,0.4437,0.5277,ambiguous,548154.0,0.14682558326154946,0.1568649393819973,0.0,0,FDR 비유의
매출채권회수기간_ratio,241,4310,0.54031,0.234494,0.177821,0.159143,0.4482,0.5285,ambiguous,548912.0,0.1364813123641671,0.14643917635640247,0.0,0,FDR 비유의
재고자산회전율_diff,241,4310,0.190882,0.304461,0.142065,0.148835,-0.0607,0.3932,normal_high,408470.0,2.31880598456066e-08,3.275149695707147e-08,1.0,1,
재고자산회전율_ratio,241,4310,0.086889,0.26956,0.017911,0.027733,-0.0602,0.3921,normal_high,407252.0,1.6258863556678324e-08,2.3226947938111892e-08,1.0,1,
재고자산보유기간_diff,241,4310,0.535495,0.240677,0.209741,0.162185,0.6819,0.5952,distress_high,618248.0,6.286081131881067e-07,8.314922132117814e-07,1.0,1,
재고자산보유기간_ratio,241,4310,0.354395,0.138001,0.116843,0.081923,0.6799,0.5925,distress_high,615454.0,1.2889371850195514e-06,1.6783036263275408e-06,1.0,1,
매입채무회전율_diff,241,4310,0.246079,0.213179,0.103173,0.108404,0.0398,0.4405,normal_high,457554.5,0.0018490434303043183,0.002233144239497969,1.0,1,
매입채무회전율_ratio,241,4310,0.227985,0.188843,0.036669,0.044115,0.0339,0.4393,normal_high,456271.0,0.00148229529540104,0.0018076771895134635,1.0,1,
매입채무지급기간_diff,241,4310,2.464318,0.292376,0.239767,0.193878,0.2985,0.5601,distress_high,581821.0,0.001649539803417871,0.00200186869346829,1.0,1,
매입채무지급기간_ratio,241,4310,2.338816,0.231679,0.178822,0.139659,0.298,0.5554,distress_high,576881.0,0.0037540052831707997,0.004385520190620093,1.0,1,
현금전환주기_CCC_diff,241,4310,-0.163051,0.278044,0.25768,0.221093,-0.2088,0.5676,distress_high,589567.0,0.0004042060511932909,0.0005002550138530829,1.0,1,
현금전환주기_CCC_ratio,241,4310,-0.106333,0.182807,0.164803,0.144083,-0.2061,0.5661,distress_high,588036.0,0.0005397962084089029,0.0006615149612854203,1.0,1,
영업CF_유동부채_diff,241,4310,0.352443,0.494196,0.36665,0.410367,-0.1288,0.2477,normal_high,257273.0,8.394623055681615e-40,6.17251695270707e-39,1.0,1,
영업CF_유동부채_ratio,241,4310,0.224922,0.386817,0.245834,0.291715,-0.1355,0.2511,normal_high,260829.0,8.915542962990876e-39,6.024015515534376e-38,1.0,1,
영업CF_총부채_diff,241,4310,0.610218,0.914441,0.655165,0.734232,-0.1107,0.247,normal_high,256573.0,5.252559363247299e-40,3.9792116388237117e-39,1.0,1,
