사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
0008120006,글로벌에스엠테크리미티드,2022,성숙기,0,91.71,0.0,62.13,44.3,0.19,48.87,2023,12.5,매우 안정,,0.07330855,0.52,0.0018648027,0,총자본영업이익률,0.9776256524484419,-2.734175443649292,금융비용부담률,4.407494368818614e-05,-2.3531131744384766,영업CF_총부채,0.6727014044805306,-0.36963561177253723,유보율_ratio,0.347624970405446,-0.30611249804496765,총부채비율,0.06541852584596282,-0.2643360197544098,감가상각비율,0.02001485028421672,-0.24420571327209473,총자산회전율,0.1629975438185726,0.22521686553955078,종업원,641.0,-0.13470853865146637,순이익률_diff,0.8741202540521178,-0.11886705458164215,비유동비율_ratio,0.0018724425222847066,0.09463320672512054
0008120006,글로벌에스엠테크리미티드,2023,성숙기,0,97.78,0.0,62.21,41.44,0.59,48.95,2024,12.9,매우 안정,,0.07330855,0.52,0.005783873,0,금융비용부담률,9.183925417160294e-05,-2.0684690475463867,총자본영업이익률,0.9061403717170262,-1.6620829105377197,영업CF_총부채,0.7100717362016946,-0.4508496820926666,EBITDA마진_ratio,0.9505123280558111,-0.29184308648109436,감가상각비율,0.023859676526961842,-0.2721456289291382,총부채비율,0.05492150656159717,-0.2454093098640442,유보율_ratio,0.3475033965432042,-0.23763592541217804,총자산회전율,0.14396694873374083,0.19468633830547333,종업원,641.0,-0.13796015083789825,순이익률_diff,0.8743352778647433,-0.13118785619735718
0008120006,글로벌에스엠테크리미티드,2024,성숙기,0,100.0,0.0,66.4,48.1,0.59,50.32,2025,13.7,매우 안정,,0.07330855,0.52,0.0057153506,0,금융비용부담률,6.55789908197247e-05,-2.0441322326660156,총자본영업이익률,0.9318720574951291,-1.8410073518753052,영업CF_총부채,0.6826341279758599,-0.45561689138412476,유보율_ratio,0.3474888265042644,-0.2974506914615631,감가상각비율,0.02586371271328531,-0.25715091824531555,총부채비율,0.050123801655028714,-0.24376478791236877,총자산회전율,0.15159354471242756,0.22630725800991058,종업원,641.0,-0.14323844015598297,순운전자본회전율_ratio,0.08564021934454671,-0.10535979270935059,EBITDA마진_ratio,0.9487123992846084,-0.08444506675004959
0008120010,딥커머스리미티드,2022,조정기,0,91.71,27.1,62.13,47.02,0.71,48.91,2023,15.7,매우 안정,,0.07330855,0.52,0.0067713796,0,금융비용부담률,-5.813654613612214e-06,-3.3167312145233154,총자본영업이익률,0.8831672020656709,-0.39379870891571045,차입금의존도,0.0,-0.3828127384185791,현금비율_ratio,0.3771711038046069,-0.34527066349983215,총부채비율,0.0054310497002666,-0.1930740773677826,유보율_ratio,0.3475106673530374,-0.17544227838516235,영업CF_총부채,0.5680188338753046,0.12937718629837036,감가상각비율,0.006161743339489784,-0.12567584216594696,장기부채비율,2.81366999297528e-05,-0.10494695603847504,종업원,630.0,-0.10009147226810455
0008120010,딥커머스리미티드,2023,조정기,0,97.78,16.9,62.21,44.24,0.23,48.49,2024,14.5,매우 안정,,0.07330855,0.52,0.0023241418,0,금융비용부담률,-5.813654613612214e-06,-2.873150587081909,총자본영업이익률,0.896694930666612,-0.7033326625823975,영업CF_총부채,0.7516936456571026,-0.6254110932350159,EBITDA마진_ratio,0.9521004683414752,-0.3586992025375366,차입금의존도,0.0,-0.3247451186180115,현금비율_ratio,0.2777765753052785,-0.31126660108566284,총부채비율,0.010839699803259367,-0.22153396904468536,영업CF_유동부채_diff,0.7293179570736146,-0.19121527671813965,유보율_ratio,0.3474482840417336,-0.177728071808815,순이익률_diff,0.8744477794334354,-0.17464882135391235
0008120010,딥커머스리미티드,2024,조정기,0,100.0,15.0,66.4,50.34,0.17,50.29,2025,15.0,매우 안정,,0.07330855,0.52,0.0017316178,0,금융비용부담률,-5.813654613612214e-06,-2.9029767513275146,총자본영업이익률,0.9092915039482292,-1.3421465158462524,영업CF_총부채,0.781815943832321,-0.6071206331253052,현금비율_ratio,0.28742175614871146,-0.3247353434562683,차입금의존도,0.0005851081339032918,-0.2916015684604645,유보율_ratio,0.3474439430459864,-0.2615978717803955,영업CF_유동부채_diff,0.7491066702075109,-0.254766583442688,총부채비율,0.008801838980951163,-0.19165834784507751,부채비율_ratio,8.231383540874291e-05,0.1388683319091797,현금전환주기_CCC_diff,0.08784080853069574,-0.12340355664491653
0008120016,차이나크리스탈신소재홀딩스,2022,성장기,0,91.71,16.2,62.13,40.81,0.05,48.9,2023,13.8,매우 안정,,0.07330855,0.52,0.0005686599,0,금융비용부담률,1.7418073782831832e-05,-2.5442955493927,총자본영업이익률,0.9684213215346308,-2.53804087638855,영업CF_총부채,1.6297330706423845,-0.6539018154144287,EBITDA마진_ratio,0.9525006436915463,-0.5758016109466553,유보율_ratio,0.3479819167048027,-0.36714601516723633,영업CF_유동부채_diff,0.9671161298905264,-0.35209909081459045,현금비율_ratio,0.23438527018580885,-0.3114764094352722,총부채비율,0.01103546779255184,-0.2721173167228699,순이익률_diff,0.8748286259431095,-0.2647860050201416,부채증가율,0.16658071182654194,-0.09583216160535812
0008120016,차이나크리스탈신소재홀딩스,2023,성장기,0,97.78,26.3,62.21,37.98,0.03,48.73,2024,15.0,매우 안정,,0.07330855,0.52,0.00039892932,0,총자본영업이익률,0.9838656567742575,-2.6063225269317627,금융비용부담률,2.1351452070821434e-05,-2.5624728202819824,EBITDA마진_ratio,0.9616973131513291,-0.8464482426643372,영업CF_총부채,1.3029745682006446,-0.6357859969139099,순이익률_diff,0.8747733810543152,-0.42934396862983704,현금비율_ratio,0.24840709202850805,-0.3063165545463562,영업CF_유동부채_diff,0.8823274089888296,-0.30254700779914856,총부채비율,0.008720574873671477,-0.260238379240036,유보율_ratio,0.34765444690430963,-0.2500753700733185,장기부채비율,7.487619104225961e-05,-0.11944866925477982
0008120016,차이나크리스탈신소재홀딩스,2024,성장기,0,100.0,29.1,66.4,44.56,0.16,50.39,2025,16.1,매우 안정,,0.07330855,0.52,0.0016128178,0,총자본영업이익률,0.9445005396339436,-2.4187724590301514,금융비용부담률,3.8243881632713096e-05,-2.2484891414642334,영업CF_총부채,0.8542532698722078,-0.6014999747276306,현금비율_ratio,0.19308788518517137,-0.3254184126853943,EBITDA마진_ratio,0.9509677223205634,-0.27689677476882935,유보율_ratio,0.34758027485075793,-0.2695029675960541,총부채비율,0.011850612030867902,-0.2225203663110733,영업CF_유동부채_diff,0.7517151540999146,-0.13153348863124847,장기부채비율,8.52980060685613e-05,-0.09586533904075623,부채증가율,0.1791905779483539,-0.0914045050740242
0008120022,오가닉티코스메틱스홀딩스컴퍼니리미티드,2022,성장기,0,91.71,16.2,62.13,41.79,27.36,63.3,2023,33.7,안정,,0.07330855,0.52,0.25971684,0,금융비용부담률,2.2193327834376315e-06,-1.659136176109314,총자본영업이익률,0.5147147213714289,1.0216354131698608,영업CF_총부채,0.9780042074079845,-0.7482744455337524,영업CF_유동부채_diff,0.7801846315763776,-0.5865424275398254,차입금의존도,0.0055650674608077105,0.2904651165008545,현금ROA_diff,0.5401022512780902,0.2818310260772705,재고자산보유기간,0.00013375424740877135,0.23367297649383545,감가상각비율,0.00825355195917468,-0.23019249737262726,총자산회전율,0.10162579643294233,0.21820902824401855,총부채비율,0.03804119267603476,-0.18146319687366486
