사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
1018139656,메가플랙슨공업(주),2022,성숙기,0,24.16,0.0,95.83,59.25,1.21,28.77,2023,21.9,안정,,-1.5964457,0.02,0.008971135,0,자본잠식률,0.4441667060046751,-0.672163724899292,EBITDA대매출액_ratio_industry,0.6822682498953148,0.39770758152008057,비유동장기적합률,0.047934273738389425,-0.3684663772583008,ROA변화,0.49734224978524505,-0.3535396456718445,매출원가율_ratio,0.3093273793110015,-0.35248222947120667,총자산증가율,0.34597994386272146,-0.33655932545661926,순이익률_ratio,0.8501315896147107,-0.33058011531829834,비유동비율_ratio,0.003927814147851483,0.31452202796936035,총자산회전율_diff_industry,0.03029648654086947,0.31014326214790344,매출액증가율,0.15276333177668042,-0.2731059789657593
1018139656,메가플랙슨공업(주),2023,성숙기,0,14.88,0.0,98.09,57.37,0.07,41.46,2024,21.2,안정,,-1.5964457,0.02,0.0012483811,0,ROIC,0.9654867822341946,-2.1054999828338623,순이익률_ratio,0.8962869717850178,-1.2508947849273682,ROA변화,0.6658129761948582,1.23014497756958,금융비용부담률,0.04408071304215774,-0.8202090263366699,매출원가율_ratio,0.3471653603843192,-0.5285082459449768,자본잠식률,0.39424951058795443,-0.5083707571029663,매출액증가율,0.7458546508675782,0.48834362626075745,비유동장기적합률,0.06817065326021379,-0.32072147727012634,EBITDA대매출액_ratio_industry,0.8061963339992636,-0.293794721364975,총자본영업이익률,0.755715167734065,-0.24160923063755035
1018139656,메가플랙슨공업(주),2024,성숙기,0,30.99,0.0,100.0,49.57,0.13,55.06,2025,23.4,중립,,-1.5964457,0.02,0.0013493019,0,ROIC,1.1018105595021512,-2.1189324855804443,순이익률_ratio,0.9236161315424373,-1.1610589027404785,ROA변화,0.662528240569485,1.1459015607833862,금융비용부담률,0.027114590999635327,-0.7917583584785461,매출원가율_ratio,-0.10034034411764398,-0.6412699818611145,현금ROA,0.7459198304309294,0.5788169503211975,자본잠식률,0.3457140191208662,-0.5062500238418579,비유동장기적합률,0.096111366265273,-0.4518921375274658,총자산증가율,0.3722561896156159,-0.2477538138628006,총자본영업이익률,0.9895469927692334,-0.2429312914609909
1018701185,(주)맬콤인터네셔널,2022,도입기,0,24.16,84.2,95.83,51.96,0.09,27.88,2023,25.0,중립,,-1.5964457,0.02,0.0010760454,0,ROIC,1.4951796632942869,-1.4819960594177246,금융비용부담률,0.0075317542078708385,-1.2502347230911255,순이익률_ratio,0.8561630229811539,-0.9075194597244263,ROA변화,0.5540660227812486,-0.8599891066551208,자본잠식률,0.887691879415971,-0.7257466912269592,감가상각비율,0.0112089826495947,0.6804782748222351,총자산증가율,1.1090247957481534,-0.42642325162887573,현금ROA,0.10195384277308561,-0.3422812223434448,판관비율_ratio,-0.008255813788071581,-0.2652357220649719,현금ROE,0.2529645119805519,0.26021796464920044
1018701185,(주)맬콤인터네셔널,2023,도입기,0,14.88,82.2,98.09,50.64,0.16,42.23,2024,25.1,위험,,-1.5964457,0.02,0.0006830306,0,ROIC,0.9766926736712955,-1.7012414932250977,자본잠식률,0.8832704267771473,-0.7826623916625977,금융비용부담률,0.061674324101852675,-0.6012461185455322,비유동장기적합률,0.06525847899088677,-0.5895240306854248,매출액증가율,0.03378256704486876,-0.5687477588653564,순이익률_ratio,0.8513651510005883,-0.5389326214790344,ROA변화,0.34462938457575076,-0.4950876533985138,현금ROA,0.1962355324338519,-0.33015501499176025,현금비율_diff,0.36881899290848524,-0.28946417570114136,총자산회전율_diff_industry,0.6788558323698909,-0.2878238260746002
1018701185,(주)맬콤인터네셔널,2024,성장기,0,30.99,28.7,100.0,49.4,0.83,55.4,2025,25.3,위험,,-1.5964457,0.02,0.038908187,1,ROIC,1.2474437947513093,-1.9296408891677856,ROA변화,0.6332107171342488,0.9657632112503052,금융비용부담률,0.022787409304732983,-0.8589909672737122,현금ROA,1.342230478881743,0.6537072062492371,순이익률_ratio,0.8533897467639855,-0.5691850185394287,매출액증가율,0.6813594472608053,0.46320533752441406,감가상각비율,0.011786804384940147,0.44958794116973877,자본잠식률,0.8525499441567483,-0.4462670385837555,매출원가율_ratio,0.6001458754759653,0.42307063937187195,판관비율_ratio,-0.006547119430981331,-0.34334656596183777
1048163193,(주)동국에스엔씨,2022,도입기,0,24.16,84.2,95.83,54.58,3.58,30.53,2023,27.4,위험,,-1.5964457,0.02,0.031569388,1,금융비용부담률,0.03251505451426985,-0.8247339129447937,자본잠식률,0.9197572998304447,-0.7382708787918091,현금ROA,0.27719126430433527,-0.4921349883079529,유형자산증가율_ratio,0.4468879096286045,-0.46885812282562256,매출액증가율,0.2923879295110454,0.4561009705066681,ROIC,0.8251977954624147,0.45300328731536865,EBITDA대매출액_ratio_industry,0.6825294008700243,0.436389297246933,ROA변화,0.43604013721294976,-0.4199119806289673,비유동장기적합률,0.11800914664695669,-0.38187217712402344,총자산증가율,0.37442487840235306,-0.3022281229496002
1048163193,(주)동국에스엔씨,2023,쇠퇴기,0,14.88,100.0,98.09,53.18,9.08,45.58,2024,31.6,위험,,-1.5964457,0.02,0.08231008,1,순이익률_ratio,0.830627431028118,0.8521965146064758,자본잠식률,0.9251544792205811,-0.6291124820709229,ROIC,0.74134123030148,0.47428980469703674,금융비용부담률,0.09287711244486627,-0.4032571613788605,현금비율_diff,0.3956098464480168,-0.3632822334766388,ROA변화,0.483172391990922,-0.3585086762905121,현금ROA,0.40879233835113277,-0.28063368797302246,매출액증가율,0.16272994612592545,-0.2734045386314392,EBITDA대매출액_ratio_industry,0.6410818181138079,0.2702151834964752,총자산회전율_diff_industry,0.3015545021382353,-0.229413703083992
1048163193,(주)동국에스엔씨,2024,쇠퇴기,1,30.99,100.0,100.0,49.07,4.53,52.15,2025,30.9,위험,,-1.5964457,0.02,0.031187436,1,매출액증가율,0.035092476164959086,-0.7909939289093018,순이익률_ratio,0.8048034459074774,0.7313104271888733,현금ROA,0.31302453756505544,-0.5884332656860352,자본잠식률,0.9360413349498703,-0.4835837185382843,현금비율_diff,0.44203411325296144,-0.42376232147216797,비유동장기적합률,0.11219795439413502,-0.39952313899993896,금융비용부담률,0.1026376256849042,-0.3811655342578888,장기부채비율_ratio,3.4341787048593983e-06,0.3578651249408722,ROIC,0.8498979567668591,0.3025570809841156,매출원가율_ratio,0.6423196851066942,0.2174350917339325
1048607667,주식회사한신비텍,2022,조정기,0,24.16,32.8,95.83,46.45,1.12,28.71,2023,22.9,중립,,-1.5964457,0.02,0.0026020056,0,ROIC,0.9824974360960724,-1.7150092124938965,금융비용부담률,-0.0072459458883674405,-1.5557204484939575,자본잠식률,0.9222890285464815,-0.5427372455596924,순이익률_ratio,0.8520175752835679,-0.5209906101226807,EBITDA대매출액_ratio_industry,0.7008358365240304,0.3836653232574463,총자산회전율_diff_industry,0.6131669502775219,-0.3095998764038086,매출액증가율,0.3614300100796033,0.30247554183006287,유형자산증가율_ratio,0.41756522462685075,-0.20390357077121735,판관비율_ratio,0.045865621412906926,-0.19067351520061493,총자산증가율,0.26134076355288094,0.18863017857074738
