사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
1018122999,주식회사튤립코리아,2022,성숙기,0,7.06,0.0,86.91,43.34,5.45,45.71,2023,29.3,안정,,-4.9642456405161495,0.18,0.04937582299497522,0,금융비용부담률,0.16990575585449005,0.9477020611474453,총자본영업이익률,1.0163237632063677,-0.8568289157053798,영업CF_유동부채,0.41851825692666433,-0.3990763937691673,총자산증가율_ratio_industry,0.37838305465846234,0.3046795046459408,ROE_diff,0.5804750487762484,0.28368099542456243,영업이익률_ratio,0.7469646313605797,-0.2640353287925019,매출액증가율,1.008295582154777,0.2577190010236896,부채비율변화,0.4229184505135443,0.24885753152456339,장기부채비율_ratio,0.11309962941757895,0.24009781414803955,ROA_ratio,0.6676631003097523,0.22130134664655057
1018122999,주식회사튤립코리아,2023,조정기,0,2.44,52.9,89.94,49.35,18.05,52.65,2024,42.0,위험,,-4.9642456405161495,0.18,0.17277392211851272,0,금융비용부담률,0.16862409113641763,1.9184757666914778,총자본영업이익률,0.9827892155096515,-0.849199866798277,ROA_ratio,0.6640150599130611,0.39861770512618233,ROE_diff,0.5883001730159115,0.31609022210378057,영업CF_유동부채,0.3990328203948458,0.3117996248152782,총자산증가율_ratio_industry,0.40042333234552474,0.2872470008377737,매출액증가율,0.42427895546549477,0.2732273347429833,매출원가율,0.3098683076089812,-0.20629399057718145,매출액순이익률_ratio_industry,0.7526915913707444,0.18699287580739005,업력,33.0,0.1313053115528586
1018122999,주식회사튤립코리아,2024,쇠퇴기,0,0.0,88.3,100.0,72.88,11.68,46.86,2025,45.7,위험,,-4.9642456405161495,0.18,0.11266845152673874,0,금융비용부담률,0.1650246768995893,1.6508410320888904,총자본영업이익률,0.9792918482058034,-1.0439337510374755,영업CF_유동부채,0.3626578873747246,0.48930793553308155,ROA_ratio,0.6623924526233324,0.40067595507990295,ROE_diff,0.5819935320630328,0.30574032080278335,총자산증가율_ratio_industry,0.42047849269049287,0.2672329053088823,영업CF_총부채,0.344347250218134,0.19816235568369836,영업이익률_ratio,0.7365512558950874,-0.1602466483707831,유형자산회전율_diff,0.48540187089820924,0.15423855780006226,매출원가율,0.3048525695048117,-0.13979397605524446
1018189665,(주)인다인,2022,쇠퇴기,0,7.06,100.0,86.91,43.76,2.59,46.14,2023,37.9,중립,,-4.9642456405161495,0.18,0.023514238232438835,0,총자본영업이익률,1.000954646400023,-1.087740309500487,금융비용부담률,0.1079686178857623,0.8751716433805238,영업CF_유동부채,0.32114671797878075,0.47982418455029585,영업이익률_ratio,0.7504286928959136,-0.4616710848630574,ROE_diff,0.5813134684311978,0.33535550108440537,총자산증가율_ratio_industry,0.4244326742653747,0.2763906261187021,순운전자본회전율_diff,0.27512405344470436,-0.1784691023443472,부채비율변화,0.43856692893518684,0.1745926284783219,총자산회전율_diff_industry,0.19405959083271573,0.1685765196809564,영업CF_총부채,0.286867530276276,0.1651607498545587
1018189665,(주)인다인,2023,조정기,0,2.44,52.9,89.94,48.72,55.34,75.91,2024,61.8,위험,,-4.9642456405161495,0.18,0.5296782762517077,1,영업이익률_ratio,0.7195848958200902,1.2502291360102398,금융비용부담률,0.18191483362084865,1.0016403316106826,총자본영업이익률,0.9043054970833196,0.7905857053868036,ROA_ratio,0.6535570587459216,0.3456018883031242,영업CF_유동부채,0.37522185501921873,0.30769863922005986,ROE_diff,0.5705430648295566,0.27291173073870784,총자산증가율_ratio_industry,0.2976083058804804,0.27029063683121624,영업CF_총부채,0.36174122575668,0.25276762295525973,현금ROA_diff,0.3726733551350766,-0.24927909606616958,총자산회전율_diff_industry,0.20536156804685318,0.23539139599881997
1018189665,(주)인다인,2024,성장기,0,0.0,29.8,100.0,72.01,44.03,44.15,2025,55.8,위험,,-4.9642456405161495,0.18,0.4248332008571351,1,금융비용부담률,0.17020131586173862,1.6417899698381762,총자본영업이익률,0.9394558708216456,0.5182071316377959,영업CF_유동부채,0.3742387373574922,0.5044178628151161,매입채무지급기간,0.03132776508508997,-0.3847069223896771,ROA_ratio,0.6616169064308898,0.38121626924436525,총자산증가율_ratio_industry,0.4100514552980375,0.37786452604360543,ROE_diff,0.5802833076895889,0.27929469556026404,부채비율변화,0.44364769870619664,-0.2083963381555984,유형자산회전율_diff,0.48492901169253283,0.1675437370375991,총자산회전율_diff_industry,0.20508501458592016,0.16146541449853108
1018625818,(주)대한패브릭,2022,성숙기,0,7.06,0.0,86.91,44.12,2.53,44.1,2023,27.8,안정,,-4.9642456405161495,0.18,0.022920523336997834,0,총자본영업이익률,1.009713256078679,-0.9482475494429138,금융비용부담률,0.09140563070756723,0.7137688406596104,매출액증가율,0.4903742746403065,0.3447692754935157,영업이익률_ratio,0.7467056136492727,-0.3238688437007889,ROE_diff,0.5756138391743235,0.3130826793636306,부채비율변화,0.4412488395273855,0.27496163605382884,ROA_ratio,0.6675148306914429,0.23969066274566384,영업CF_유동부채,0.4202740798085347,-0.20390487343280794,순운전자본회전율_diff,0.2842356151921849,0.18521202948864202,순이익률_ratio,0.668357375165535,-0.17519067796593574
1018625818,(주)대한패브릭,2023,도입기,0,2.44,93.3,89.94,49.25,0.33,43.96,2024,36.8,중립,,-4.9642456405161495,0.18,0.003231283339951097,0,총자본영업이익률,1.0254248785656002,-1.0057332030314696,금융비용부담률,0.1284273962093797,0.8676647667902498,영업이익률_ratio,0.7581687495401233,-0.7410550642725289,총자산증가율_ratio_industry,0.5056135980908735,-0.5647682831389078,영업CF_유동부채,0.3397510933542516,0.4159322407882961,FCF_총자산_diff,0.33355422567290544,-0.2397686656133528,영업CF_총부채,0.31721356062644024,0.22429717740370528,부채비율변화,0.44353266103193323,-0.2208834056109241,순이익률_ratio,0.672311594901152,-0.15920873799675264,유형자산회전율_diff,0.4836732846209248,0.15168565658506614
1018625818,(주)대한패브릭,2024,도입기,0,0.0,100.0,100.0,72.63,0.34,50.52,2025,41.3,위험,,-4.9642456405161495,0.18,0.0032512215825713448,0,총자본영업이익률,1.0210093971494003,-1.0244297855280007,금융비용부담률,0.13541492273067057,0.8724250033902746,영업이익률_ratio,0.7557224768688037,-0.7382143756235636,총자산증가율_ratio_industry,0.45264370093515455,-0.3765128248670579,영업CF_유동부채,0.34845412715254886,0.3405386298352506,영업CF_총부채,0.3268480559874293,0.20994817087056933,ROE_diff,0.5981095589410618,0.18111604524197,순이익률_ratio,0.6718075657378204,-0.1725358147107874,유형자산증가율_ratio,0.17478817156748117,-0.16419137426287134,현금비율_diff,0.10996477378326996,-0.16393538963465193
1018627946,주식회사이새에프앤씨,2022,성숙기,0,7.06,0.0,86.91,43.73,0.08,45.03,2023,26.6,안정,,-4.9642456405161495,0.18,0.0006890182497416859,0,영업이익률_ratio,0.7561332719888845,-0.8635375417608985,총자본영업이익률,1.1474780099815634,-0.7842070994740769,금융비용부담률,0.023552966471413778,-0.39219868869615837,영업CF_총부채,0.49095056609346943,-0.37805653178256976,영업CF_유동부채,0.5078290926013497,-0.3680890874815597,매출액증가율,0.4361458365518716,0.3092507231272018,ROE_diff,0.5990212123802936,0.19440276955724428,총자산증가율_ratio_industry,0.4161810688805007,0.168660415000165,업력,18.0,-0.13040963637213981,유형자산증가율_ratio,0.17466814244823783,-0.12236948104604352
1018627946,주식회사이새에프앤씨,2023,성장기,0,2.44,19.4,89.94,48.85,0.02,45.12,2024,29.3,안정,,-4.9642456405161495,0.18,0.00018483644861242942,0,총자본영업이익률,1.057461385026902,-0.7737641916530555,총자산증가율_ratio_industry,0.7814811657073346,-0.5275887644145801,영업이익률_ratio,0.7496005079475803,-0.5207251565550336,영업CF_유동부채,0.6233466785823663,-0.3863958780485037,금융비용부담률,0.028608838660936737,-0.26768410778374746,유동비율변화,0.5408791992527058,-0.24410555877066542,영업CF_총부채,0.5853448854698682,-0.2038860264346402,유형자산회전율_diff,0.4852144006603226,0.18459131855953398,ROA_ratio,0.6853559357425921,-0.17828322015252718,판관비율_ratio,0.5430161545592528,0.1763430256699641
1018627946,주식회사이새에프앤씨,2024,쇠퇴기,0,0.0,88.3,100.0,71.74,0.1,50.56,2025,40.0,중립,,-4.9642456405161495,0.18,0.0009937978455443752,0,총자본영업이익률,1.0504337802898511,-1.0518641500161978,영업이익률_ratio,0.7476106954420718,-0.49019554872717336,영업CF_유동부채,0.20714435418549446,0.37534898907941405,금융비용부담률,0.0284031659871631,-0.31202330581175663,순운전자본회전율_diff,0.3107254923201548,0.2805940698154325,ROE_diff,0.6386647489918276,-0.27657307325251695,ROA_ratio,0.7143431579312028,-0.24404223784471013,순이익률_ratio,0.6873024931230247,-0.22061157563949244,총자산증가율_ratio_industry,0.43305561910228463,0.2123609606028457,현금ROA_diff,0.2860528522565064,-0.1790639422132833
1018629380,몬로스타주식회사,2022,성장기,0,7.06,10.6,86.91,41.7,5.23,47.28,2023,30.2,안정,,-4.9642456405161495,0.18,0.04737422623397512,0,금융비용부담률,1.1080284046761222,1.9798412654560218,총자본영업이익률,0.9821366280100219,-0.740828054235402,영업이익률_ratio,0.9354635149836357,-0.6398355545971014,총자산증가율_ratio_industry,0.599570696117165,-0.38819175805726985,ROA_ratio,0.6629284777526631,0.3526418149461379,감가상각비율,0.3722636448094173,0.31965534200414786,매출액증가율,0.6296111987155425,0.2427898503381731,총자산회전율_diff_industry,0.04311748754068917,0.23594236546357145,영업CF_총부채,0.36576836220806774,0.23459871097679277,ROE_diff,0.5682415165567363,0.22957286447416067
1018629380,몬로스타주식회사,2023,도입기,0,2.44,93.3,89.94,44.5,40.71,65.94,2024,57.8,위험,,-4.9642456405161495,0.18,0.3896181908210456,1,금융비용부담률,1.6514473296261272,2.466403165375415,영업CF_유동부채,0.35315801429894494,0.760997411799505,영업이익률_ratio,0.903151678207771,-0.7125976908304558,순운전자본회전율_diff,0.316953424328608,0.5761993876615282,총자산증가율_ratio_industry,0.4463675557696706,-0.558140184613778,총자본영업이익률,0.949444895285752,0.32256056475380424,ROA_ratio,0.6618909232158982,0.31612361967934643,ROE_diff,0.5842460970467905,0.3119733100478967,감가상각비율,0.38034666129609523,0.2331185258679227,총자산회전율_diff_industry,0.07480675808573006,0.21377396984369018
