사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
0008120029,고스트스튜디오(주),2022,조정기,0,49.86,24.9,99.69,43.68,0.0,47.62,2023,17.0,매우 안정,,-0.4995510268390859,0.05,5.21788624683833e-06,0,영업CF_유동부채_ratio,1.727402654845834,-3.4958761089834183,영업CF_총부채,1.519693236393556,-3.4866870502792007,재고자산회전율,3.354611666853331,-1.8234395237281362,유동비율_ratio,0.5477990637594651,-1.365706840390154,현금비율_diff,0.5521076994596726,0.9794610017189876,유형자산회전율_diff,0.024794007811380497,-0.7820972511173327,현금ROA_diff,0.8851050554675992,0.659198574163307,현금ROE_ratio,1.0567655072012456,-0.5627852232040086,현금전환주기_CCC,0.9504632650551201,-0.42266264900172557,비유동장기적합률,0.04389777135354775,-0.31288597711376487
0008120029,고스트스튜디오(주),2023,성숙기,0,20.16,0.0,99.34,53.15,0.12,50.06,2024,11.2,매우 안정,,-0.4995510268390859,0.05,0.001156385426724866,0,영업CF_총부채,1.3111305790202956,-2.5516617002798374,영업CF_유동부채_ratio,1.2506933938554525,-1.7426455288130744,유동비율_ratio,0.4045138662180615,-0.8622518364303825,유형자산회전율_diff,0.019363248437772713,-0.7895686116976548,현금전환주기_CCC,0.15921513633169007,0.5440448343442085,현금ROA_diff,0.7840212219211169,0.3945264778505221,재고자산회전율,0.02566069525993034,0.3322547084851776,현금비율_diff,0.23434603534251963,0.2883947421807281,업력_ratio,0.05868277801040857,-0.28838074025948895,비유동비율_ratio,0.014982170740400097,0.28767908686941607
0008120029,고스트스튜디오(주),2024,성숙기,0,44.02,0.0,100.0,46.42,1.71,50.8,2025,13.1,매우 안정,,-0.4995510268390859,0.05,0.017066354578709305,0,영업CF_총부채,1.0002399208399362,-1.1578808090228776,영업CF_유동부채_ratio,1.0903147736761736,-1.1528086527270658,유형자산회전율_diff,0.008993172633307931,-0.8038352308295863,현금전환주기_CCC,0.18274889515821147,0.5152924620566921,현금ROA_diff,0.7992085438600784,0.43429208817547776,재고자산회전율,0.013536585664438853,0.3401057923097054,업력_ratio,0.05868277801040857,-0.28838074025948895,비유동비율_ratio,0.015058698425244781,0.28748775503943214,금융부채비율_ratio,3.510016667077285e-05,-0.25732301192883406,재고자산보유기간_diff,0.4007184596771706,-0.2503511934810021
1018114655,주식회사와이비엠,2022,성숙기,0,49.86,0.0,99.69,48.18,44.5,57.51,2023,39.5,중립,,-0.4995510268390859,0.05,0.444987868798609,1,유형자산회전율_diff,0.002540173516055528,-0.8127129364896446,업력_ratio,0.7237542621283723,0.5468379154237663,유동비율_ratio,0.03124812849378108,0.44927584883328714,재고자산회전율,0.00044179396931578004,0.3485854506675754,비유동비율_ratio,0.029617107245529094,0.2510893326006478,현금전환주기_CCC,0.4037789758082348,0.24524893809454096,금융부채비율_ratio,0.005346333105329769,-0.24471684805239183,현금ROA_diff,0.7227066002942494,0.23398379885580578,종업원,499.0,-0.15687838067430937,장기부채의존도_diff,0.040171470929762004,-0.15646491656927355
1018114655,주식회사와이비엠,2023,성숙기,0,20.16,0.0,99.34,57.4,50.47,52.99,2024,41.8,중립,,-0.4995510268390859,0.05,0.5047100932440174,1,유형자산회전율_diff,0.0028092120476636926,-0.8123428070581301,업력_ratio,0.7237542621283723,0.5468379154237663,유동비율_ratio,0.03237760081699759,0.44530727076161924,재고자산회전율,0.00041124447147858204,0.3486052332888416,현금전환주기_CCC,0.3928344609133919,0.2586204003026163,비유동비율_ratio,0.03412962356605311,0.23980729777638227,금융부채비율_ratio,0.012818123765990869,-0.22698261974672354,현금ROE_ratio,0.6026504696834749,0.22077374095196226,영업CF_총부채,0.7041531713868471,0.16953139421769522,종업원,499.0,-0.15687838067430937
1018114655,주식회사와이비엠,2024,도입기,0,44.02,100.0,100.0,50.93,65.62,57.58,2025,72.0,위험,,-0.4995510268390859,0.05,0.6561777091644623,1,유형자산회전율_diff,0.0023692717953487106,-0.8129480543233315,업력_ratio,0.7237542621283723,0.5468379154237663,유동비율_ratio,0.02627016580445223,0.46676670112278107,재고자산회전율,0.0004112479474239129,0.34860523103795976,현금전환주기_CCC,0.3576179372654514,0.30164619172258283,비유동비율_ratio,0.03302783709746428,0.24256194561022773,현금ROE_ratio,0.5906403893630746,0.24149669729078335,금융부채비율_ratio,0.007496575634211815,-0.2396132666417775,영업이익증가율,0.306309956348648,0.19599763844026044,영업CF_총부채,0.7038981155863233,0.17067485701279803
1018126317,주식회사아이비케이시스템,2022,성숙기,0,49.86,0.0,99.69,45.58,2.86,46.33,2023,13.8,매우 안정,,-0.4995510268390859,0.05,0.02860689396394744,0,재고자산회전율,3.354611666853331,-1.8234395237281362,유형자산회전율_diff,0.1114008087158087,-0.6629480504715163,현금전환주기_CCC,0.9504632650551201,-0.42266264900172557,현금ROE_ratio,0.5328904282194805,0.34114215272662407,업력_ratio,0.5477059280971467,0.3257506242134929,비유동비율_ratio,0.015592226977348586,0.2861538456910719,유동비율_ratio,0.07920504307901731,0.280771711373925,금융부채비율_ratio,0.00024135180921684596,-0.2568334754999578,종업원,641.0,-0.24268021426731454,비유동장기적합률,0.08845116506453761,-0.231262212652047
1018126317,주식회사아이비케이시스템,2023,성숙기,0,20.16,0.0,99.34,55.54,1.67,49.4,2024,12.2,매우 안정,,-0.4995510268390859,0.05,0.016742457844118562,0,재고자산회전율,3.354611666853331,-1.8234395237281362,유형자산회전율_diff,0.10895069619788805,-0.666318789777829,현금전환주기_CCC,0.9504632650551201,-0.42266264900172557,업력_ratio,0.5477059280971467,0.3257506242134929,유동비율_ratio,0.07759459058618066,0.2864302886733966,비유동비율_ratio,0.019250364920000616,0.27700789768125406,금융부채비율_ratio,0.0007585411495700271,-0.2556059312263512,현금ROA_diff,0.7303771595958374,0.2540679501885633,종업원,641.0,-0.24268021426731454,재고자산보유기간_diff,0.8902193256823283,0.22335518970121632
1018126317,주식회사아이비케이시스템,2024,성숙기,0,44.02,0.0,100.0,48.9,2.35,50.34,2025,13.6,매우 안정,,-0.4995510268390859,0.05,0.023522225908928836,0,재고자산회전율,3.354611666853331,-1.8234395237281362,유형자산회전율_diff,0.12966210060539754,-0.6378251004412354,현금전환주기_CCC,0.9504632650551201,-0.42266264900172557,업력_ratio,0.5477059280971467,0.3257506242134929,유동비율_ratio,0.06942545256243206,0.31513383577152476,비유동비율_ratio,0.018283250981631298,0.2794258419847659,금융부채비율_ratio,0.0006919222876590505,-0.2557640504992604,자기자본회전율,0.3391106668691044,-0.2517288764479098,종업원,641.0,-0.24268021426731454,재고자산보유기간_diff,0.8902945883077831,0.2234280238646856
1018142433,(주)아이퀘스트,2022,성숙기,0,49.86,0.0,99.69,45.1,0.66,41.43,2023,12.2,매우 안정,,-0.4995510268390859,0.05,0.006599389180544343,0,재고자산회전율,3.1229138260268723,-1.6734013575466726,영업CF_유동부채_ratio,1.048708068323795,-0.9997884491497767,유형자산회전율_diff,0.0036013678444749655,-0.8112529996874461,영업CF_총부채,0.9066469729537733,-0.7382861416126254,현금전환주기_CCC,0.15869598923961706,0.544679102357801,현금ROA_diff,0.8071358481445341,0.45504848580568236,현금ROE_ratio,0.8893363588398515,-0.27389232334174296,비유동비율_ratio,0.02188514274033793,0.2704205187086732,금융부채비율_ratio,0.00020912565626896934,-0.25690996398575006,재고자산보유기간_diff,0.39502770835498685,-0.25585832413926063
