회사명,사업자등록번호,회계년도,y_true,y_prob,y_pred,correct,error_type
(주)한일관,1018189006,2021,0,0.0342,0,1,TN
(주)한일관,1018189006,2022,0,0.0162,0,1,TN
(주)한일관,1018189006,2023,0,0.6064,1,0,FP
(주)한일관,1018189006,2024,0,0.4034,1,0,FP
(주)푸르웰,1018662400,2021,0,0.0074,0,1,TN
(주)푸르웰,1018662400,2022,0,0.0217,0,1,TN
(주)푸르웰,1018662400,2023,0,0.0107,0,1,TN
(주)푸르웰,1018662400,2024,0,0.0181,0,1,TN
주식회사비케이알,1018676277,2021,0,0.0084,0,1,TN
주식회사비케이알,1018676277,2022,0,0.0057,0,1,TN
주식회사비케이알,1018676277,2023,0,0.0223,0,1,TN
주식회사비케이알,1018676277,2024,0,0.0088,0,1,TN
주식회사에스지빌라앤호텔,1028144550,2021,0,0.0577,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2022,0,0.6069,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2023,0,0.6492,1,0,FP
주식회사에스지빌라앤호텔,1028144550,2024,1,0.6609,1,1,TP
(주)파란하늘앤드지,1048122402,2021,0,0.1326,1,0,FP
(주)파란하늘앤드지,1048122402,2022,0,0.0703,1,0,FP
(주)파란하늘앤드지,1048122402,2023,0,0.6433,1,0,FP
(주)파란하늘앤드지,1048122402,2024,1,0.6706,1,1,TP
주식회사호텔롯데,1048125980,2021,0,0.3231,1,0,FP
주식회사호텔롯데,1048125980,2022,1,0.6159,1,1,TP
삼성웰스토리(주),1048651732,2021,0,0.0017,0,1,TN
삼성웰스토리(주),1048651732,2022,0,0.001,0,1,TN
삼성웰스토리(주),1048651732,2023,0,0.001,0,1,TN
삼성웰스토리(주),1048651732,2024,0,0.0019,0,1,TN
(주)써클관광개발,1058779609,2021,0,0.2626,1,0,FP
(주)써클관광개발,1058779609,2022,0,0.2189,1,0,FP
(주)써클관광개발,1058779609,2023,0,0.3806,1,0,FP
(주)써클관광개발,1058779609,2024,0,0.3939,1,0,FP
해밀톤관광(주),1068101174,2021,0,0.1614,1,0,FP
해밀톤관광(주),1068101174,2022,1,0.0497,1,1,TP
주식회사크라운관광호텔,1068108653,2021,0,0.3973,1,0,FP
주식회사크라운관광호텔,1068108653,2022,0,0.6622,1,0,FP
주식회사크라운관광호텔,1068108653,2023,0,0.5775,1,0,FP
주식회사크라운관광호텔,1068108653,2024,0,0.5208,1,0,FP
(주)호텔캐피탈,1068118879,2021,1,0.8113,1,1,TP
주식회사테이스터스,1068705191,2021,0,0.1136,1,0,FP
주식회사테이스터스,1068705191,2022,0,0.0595,1,0,FP
주식회사테이스터스,1068705191,2023,0,0.7134,1,0,FP
세마앤드남경주식회사,1078119643,2021,0,0.4192,1,0,FP
세마앤드남경주식회사,1078119643,2022,1,0.6399,1,1,TP
(주)아워홈,1078176324,2021,0,0.009,0,1,TN
(주)아워홈,1078176324,2022,0,0.0206,0,1,TN
(주)아워홈,1078176324,2023,0,0.0051,0,1,TN
(주)아워홈,1078176324,2024,0,0.0115,0,1,TN
주식회사부자되세요,1078754832,2021,0,0.0073,0,1,TN
주식회사부자되세요,1078754832,2022,0,0.0035,0,1,TN
주식회사부자되세요,1078754832,2023,0,0.0062,0,1,TN
주식회사부자되세요,1078754832,2024,0,0.0066,0,1,TN
주식회사제이알더블유,1088176929,2021,0,0.6406,1,0,FP
주식회사제이알더블유,1088176929,2022,1,0.0945,1,1,TP
(주)더레스토랑컴퍼니,1088196153,2021,0,0.0158,0,1,TN
(주)더레스토랑컴퍼니,1088196153,2022,0,0.014,0,1,TN
(주)더레스토랑컴퍼니,1088196153,2023,0,0.0284,0,1,TN
(주)더레스토랑컴퍼니,1088196153,2024,0,0.2148,1,0,FP
공항건설주식회사,1098645157,2021,0,0.0298,0,1,TN
공항건설주식회사,1098645157,2022,0,0.0105,0,1,TN
공항건설주식회사,1098645157,2023,0,0.8291,1,0,FP
주식회사오리지널팬케이크하우스코리아,1098645351,2022,0,0.0058,0,1,TN
주식회사오리지널팬케이크하우스코리아,1098645351,2023,0,0.0103,0,1,TN
주식회사오리지널팬케이크하우스코리아,1098645351,2024,0,0.01,0,1,TN
(주)거촌,1118106851,2021,0,0.4674,1,0,FP
(주)거촌,1118106851,2022,1,0.0624,1,1,TP
올투딜리셔스,1138687684,2021,0,0.0378,0,1,TN
올투딜리셔스,1138687684,2022,1,0.087,1,1,TP
대신투자개발주식회사,1148705488,2021,0,0.5623,1,0,FP
대신투자개발주식회사,1148705488,2022,1,0.8222,1,1,TP
마루심(주),1148720117,2021,0,0.005,0,1,TN
마루심(주),1148720117,2022,0,0.0237,0,1,TN
마루심(주),1148720117,2023,0,0.1686,1,0,FP
마루심(주),1148720117,2024,0,0.3573,1,0,FP
진호주식회사,1198802673,2022,0,0.0092,0,1,TN
진호주식회사,1198802673,2023,0,0.1129,1,0,FP
진호주식회사,1198802673,2024,0,0.4763,1,0,FP
파르나스호텔(주),1208101336,2021,0,0.4217,1,0,FP
파르나스호텔(주),1208101336,2022,0,0.0093,0,1,TN
파르나스호텔(주),1208101336,2023,0,0.0318,0,1,TN
파르나스호텔(주),1208101336,2024,0,0.022,0,1,TN
영동레저산업주식회사,1208102465,2021,0,0.4342,1,0,FP
영동레저산업주식회사,1208102465,2022,1,0.0425,1,1,TP
한무컨벤션주식회사,1208109492,2021,0,0.0046,0,1,TN
한무컨벤션주식회사,1208109492,2022,0,0.0033,0,1,TN
한무컨벤션주식회사,1208109492,2023,0,0.0033,0,1,TN
한무컨벤션주식회사,1208109492,2024,0,0.0069,0,1,TN
(주)고센인코퍼레이티드,1208133347,2021,0,0.0601,1,0,FP
(주)고센인코퍼레이티드,1208133347,2022,0,0.0718,1,0,FP
(주)고센인코퍼레이티드,1208133347,2023,0,0.6875,1,0,FP
(주)고센인코퍼레이티드,1208133347,2024,0,0.5359,1,0,FP
주식회사곰바우,1208639138,2021,0,0.6065,1,0,FP
주식회사곰바우,1208639138,2022,0,0.3445,1,0,FP
주식회사곰바우,1208639138,2023,0,0.4375,1,0,FP
주식회사곰바우,1208639138,2024,0,0.439,1,0,FP
호텔아이파크주식회사,1208679275,2021,0,0.0071,0,1,TN
호텔아이파크주식회사,1208679275,2022,0,0.0036,0,1,TN
호텔아이파크주식회사,1208679275,2023,0,0.0021,0,1,TN
