회사명,회계년도,Rank,Feature,Value,SHAP_Value,Direction,abs_SHAP,base_value,pred_prob,pred_label,true_label,threshold,Method,SMOTE_Ratio
농협경제지주주식회사,2024,24,유보율_diff,0.004294335603730881,0.027944785,부실기여(+),0.027944785,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,25,현금ROE_ratio,0.5661876697637782,-0.02669038,정상기여(-),0.02669038,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,26,비유동비율_ratio,0.038187819216060105,-0.025570564,정상기여(-),0.025570564,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,27,총자산회전율_ratio,0.07492369501669947,0.024724456,부실기여(+),0.024724456,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,28,판관비율,0.04788815611612028,0.022646083,부실기여(+),0.022646083,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,29,ROA_ratio,0.6103217013668658,0.02256544,부실기여(+),0.02256544,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,30,자기자본증가율,0.207095103095096,0.022028258,부실기여(+),0.022028258,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,31,현금ROA,0.4638883492795348,0.021461662,부실기여(+),0.021461662,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,32,금융비용부담률,0.035922585057316506,-0.021293137,정상기여(-),0.021293137,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,33,유형자산회전율_diff,0.0020077016349584744,-0.019975893,정상기여(-),0.019975893,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,34,순차입금비율,0.03461985687861183,-0.019804757,정상기여(-),0.019804757,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,35,금융비용대매출액_ratio_industry,0.022496680483633538,-0.019060846,정상기여(-),0.019060846,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,36,총자산증가율_diff_industry,0.27680099453020196,0.016693136,부실기여(+),0.016693136,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,37,순운전자본회전율_diff,0.05372493147352945,0.015158659,부실기여(+),0.015158659,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,38,FCF_총자산_ratio,0.5097627863272003,0.012282972,부실기여(+),0.012282972,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,39,장기부채비율,0.013465146816451378,-0.01101739,정상기여(-),0.01101739,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,40,부채비율변화,0.5664882685313415,0.010631096,부실기여(+),0.010631096,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,41,부채비율,0.021220249783290734,-0.009455355,정상기여(-),0.009455355,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,42,감가상각비율,0.03999242902806361,-0.00878689,정상기여(-),0.00878689,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,43,유동비율_ratio,0.016671770715286274,0.0075677074,부실기여(+),0.0075677074,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,44,비유동장기적합률_ratio,0.15531380103503567,0.006397112,부실기여(+),0.006397112,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,45,유동자산회전율,0.11614823291839904,-0.006077748,정상기여(-),0.006077748,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,46,매출원가율,0.8770378455393347,-0.0058133127,정상기여(-),0.0058133127,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,47,순이익증가율_diff,0.30055569070416926,-0.0042388635,정상기여(-),0.0042388635,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,48,순운전자본비율_diff,0.4615804645878667,-0.004138108,정상기여(-),0.004138108,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,49,재고자산보유기간_ratio,0.0501296213986902,-0.0032055872,정상기여(-),0.0032055872,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,50,ROA변화,0.5326140719953183,0.0014166539,부실기여(+),0.0014166539,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,51,자기자본비율_diff_industry,0.5486577667461587,0.0011256821,부실기여(+),0.0011256821,0.309697,0.781721,1,1,0.34,ClassWeight,-
농협경제지주주식회사,2024,52,총부채비율,0.4162300162869466,-0.00018532271,정상기여(-),0.00018532271,0.309697,0.781721,1,1,0.34,ClassWeight,-
