사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018154491,엘케이테크넷(주),2024,성장기,0,14.5,83.61,39.08,33.25,0.02,43.73,14.8,매우 안정
1018161823,디앤씨태삼주식회사,2018,조정기,0,53.7,15.77,36.52,46.18,0.36,40.78,19.7,매우 안정
1018161823,디앤씨태삼주식회사,2019,쇠퇴기,0,100.0,27.54,88.17,60.47,0.86,49.33,36.2,안정
1018161823,디앤씨태삼주식회사,2020,성장기,0,0.0,100.0,55.89,55.53,0.69,48.14,16.2,매우 안정
1018161823,디앤씨태삼주식회사,2021,성숙기,0,5.4,91.84,48.92,41.03,0.14,51.16,15.3,매우 안정
1018161823,디앤씨태삼주식회사,2022,성장기,0,4.4,24.14,35.21,29.12,2.28,51.07,10.9,매우 안정
1018161823,디앤씨태삼주식회사,2023,쇠퇴기,0,73.7,25.47,37.45,40.21,66.65,86.86,62.8,매우 위험
1018177650,(주)천강개발,2015,도입기,0,47.4,21.97,100.0,50.38,0.42,50.83,25.9,매우 안정
1018177650,(주)천강개발,2016,도입기,0,43.5,0.0,0.0,,11.57,55.2,,매우 안정
1018177650,(주)천강개발,2017,도입기,0,45.6,5.32,11.43,40.27,0.93,42.38,15.2,매우 안정
1018177650,(주)천강개발,2018,도입기,0,55.9,15.77,36.52,46.18,1.13,40.9,20.6,매우 안정
1018177650,(주)천강개발,2019,도입기,0,68.4,27.54,88.17,64.99,0.39,48.68,29.8,매우 안정
1018177650,(주)천강개발,2020,쇠퇴기,0,100.0,100.0,55.89,64.41,3.05,49.63,38.0,안정
1018177650,(주)천강개발,2021,성장기,0,0.0,91.84,48.92,61.25,55.95,80.4,47.3,중립
1018177650,(주)천강개발,2022,성숙기,0,0.0,24.14,35.21,,10.72,25.44,,매우 안정
1018177650,(주)천강개발,2023,도입기,0,100.0,25.47,37.45,41.41,0.15,46.59,29.5,매우 안정
1018177650,(주)천강개발,2024,조정기,0,27.3,83.61,39.08,30.47,0.36,43.88,17.5,매우 안정
1018185960,(주)베스트도시개발,2021,성장기,0,0.0,91.84,48.92,45.92,0.26,51.47,14.5,매우 안정
1018185960,(주)베스트도시개발,2022,도입기,0,99.8,24.14,35.21,32.61,50.88,77.08,58.2,위험
1018185960,(주)베스트도시개발,2023,도입기,0,100.0,25.47,37.45,44.44,55.0,53.7,60.2,매우 위험
1018185960,(주)베스트도시개발,2024,도입기,1,100.0,83.61,39.08,37.34,62.31,49.07,66.7,매우 위험
1018603420,주식회사솔렉스마케팅,2015,조정기,0,57.8,21.97,100.0,50.38,0.03,50.84,27.7,매우 안정
1018603420,주식회사솔렉스마케팅,2018,조정기,0,53.7,15.77,36.52,46.18,11.28,40.78,25.7,매우 안정
1018603420,주식회사솔렉스마케팅,2019,조정기,0,49.6,27.54,88.17,63.59,0.65,43.51,25.8,매우 안정
1018603420,주식회사솔렉스마케팅,2020,쇠퇴기,0,100.0,100.0,55.89,37.34,44.57,71.35,60.5,매우 위험
1018603420,주식회사솔렉스마케팅,2021,쇠퇴기,0,100.0,91.84,48.92,37.25,3.24,29.09,34.6,안정
1018603420,주식회사솔렉스마케팅,2022,쇠퇴기,0,100.0,24.14,35.21,38.99,0.24,48.3,29.2,매우 안정
1018603420,주식회사솔렉스마케팅,2023,쇠퇴기,0,73.7,25.47,37.45,49.05,3.74,54.31,27.0,매우 안정
1018603420,주식회사솔렉스마케팅,2024,조정기,0,27.3,83.61,39.08,42.73,65.52,80.53,55.7,위험
1018608143,나인사건설(주),2019,쇠퇴기,0,100.0,27.54,88.17,60.47,29.25,49.06,51.8,위험
1018608143,나인사건설(주),2020,쇠퇴기,0,100.0,100.0,55.89,55.53,56.38,62.38,67.5,매우 위험
1018608143,나인사건설(주),2021,쇠퇴기,0,100.0,91.84,48.92,45.92,5.07,23.69,35.8,안정
1018612953,(주)지오비스,2018,성장기,0,0.0,15.77,36.52,46.18,0.2,40.78,8.9,매우 안정
1018612953,(주)지오비스,2019,도입기,0,68.4,27.54,88.17,60.47,0.77,49.36,29.8,매우 안정
1018612953,(주)지오비스,2020,도입기,0,87.9,100.0,55.89,55.53,79.78,89.81,79.3,매우 위험
1018612953,(주)지오비스,2021,도입기,0,83.9,91.84,48.92,,94.7,60.02,,매우 안정
1018612953,(주)지오비스,2022,도입기,1,99.8,24.14,35.21,0.0,97.41,51.02,80.8,매우 위험
1018618980,(주)리노씨티,2015,도입기,0,47.4,21.97,100.0,50.38,16.1,49.04,34.4,안정
1018618980,(주)리노씨티,2016,도입기,0,43.5,0.0,0.0,49.75,37.4,60.75,34.8,안정
1018618980,(주)리노씨티,2017,성숙기,0,14.3,5.32,11.43,,23.87,40.63,,매우 안정
1018618980,(주)리노씨티,2018,조정기,1,53.7,15.77,36.52,46.42,96.11,86.09,74.7,매우 위험
1018623483,주식회사해동이앤씨,2015,조정기,0,57.8,21.97,100.0,53.03,0.04,50.84,27.9,매우 안정
1018623483,주식회사해동이앤씨,2016,조정기,0,42.8,0.0,0.0,46.94,0.07,49.1,13.4,매우 안정
1018623483,주식회사해동이앤씨,2017,쇠퇴기,0,100.0,5.32,11.43,36.37,8.3,52.74,30.4,안정
1018623483,주식회사해동이앤씨,2018,도입기,0,55.9,15.77,36.52,42.72,23.89,50.56,33.4,안정
1018623483,주식회사해동이앤씨,2019,쇠퇴기,0,100.0,27.54,88.17,61.43,55.63,65.79,67.2,매우 위험
1018623483,주식회사해동이앤씨,2020,조정기,0,39.1,100.0,55.89,56.34,48.24,44.11,50.0,위험
1018623483,주식회사해동이앤씨,2021,성숙기,0,5.4,91.84,48.92,47.27,55.95,55.92,46.5,중립
1018623483,주식회사해동이앤씨,2022,쇠퇴기,1,100.0,24.14,35.21,31.29,99.48,73.07,84.7,매우 위험
1018628362,인천김포고속도로(주),2015,도입기,0,47.4,21.97,100.0,50.0,9.37,48.66,30.7,안정
1018628362,인천김포고속도로(주),2016,도입기,0,43.5,0.0,0.0,50.0,3.06,45.62,15.2,매우 안정
1018628362,인천김포고속도로(주),2017,도입기,0,45.6,5.32,11.43,40.45,38.06,67.32,36.9,안정
1018628362,인천김포고속도로(주),2018,쇠퇴기,0,100.0,15.77,36.52,46.54,79.32,66.73,73.7,매우 위험
1018628362,인천김포고속도로(주),2019,도입기,1,68.4,27.54,88.17,53.99,97.96,59.05,83.4,매우 위험
1018631566,제이영동고속도로주식회사,2015,도입기,0,47.4,21.97,100.0,50.0,7.99,51.21,30.0,안정
1018631566,제이영동고속도로주식회사,2016,도입기,0,43.5,0.0,0.0,50.0,8.21,49.2,18.2,매우 안정
1018631566,제이영동고속도로주식회사,2017,조정기,0,50.1,5.32,11.43,,61.62,77.32,,매우 안정
1018631566,제이영동고속도로주식회사,2018,쇠퇴기,1,100.0,15.77,36.52,46.54,98.64,64.15,84.2,매우 위험
1018632060,가야철도(주),2015,조정기,1,57.8,21.97,100.0,50.5,98.69,70.11,83.0,매우 위험
1018639312,씨앤오건설주식회사,2020,성장기,0,0.0,100.0,55.89,55.53,0.52,48.22,16.1,매우 안정
1018639312,씨앤오건설주식회사,2021,성숙기,0,5.4,91.84,48.92,45.92,0.33,51.36,15.6,매우 안정
1018639312,씨앤오건설주식회사,2022,성숙기,0,0.0,24.14,35.21,32.61,1.72,50.66,9.8,매우 안정
1018639312,씨앤오건설주식회사,2023,성숙기,0,0.0,25.47,37.45,46.21,0.12,51.55,10.0,매우 안정
1018639312,씨앤오건설주식회사,2024,성숙기,0,0.0,83.61,39.08,36.64,0.05,43.72,12.1,매우 안정
1018645250,주식회사디우이앤씨,2021,도입기,0,83.9,91.84,48.92,45.92,0.62,51.47,31.5,안정
1018645250,주식회사디우이앤씨,2022,도입기,0,99.8,24.14,35.21,32.61,33.44,67.53,48.1,중립
1018645250,주식회사디우이앤씨,2023,도입기,1,100.0,25.47,37.45,44.44,53.46,62.54,59.8,위험
1018652881,브릿지테크놀러지주식회사,2016,성장기,0,0.0,0.0,0.0,49.75,0.03,49.09,5.0,매우 안정
1018652881,브릿지테크놀러지주식회사,2017,성장기,0,0.0,5.32,11.43,40.27,8.8,53.04,10.9,매우 안정
1018652881,브릿지테크놀러지주식회사,2018,성장기,0,0.0,15.77,36.52,46.18,27.59,52.56,24.6,매우 안정
1018652881,브릿지테크놀러지주식회사,2019,성숙기,0,4.4,27.54,88.17,64.87,14.79,42.41,24.6,매우 안정
1018652881,브릿지테크놀러지주식회사,2020,성숙기,0,0.9,100.0,55.89,54.36,4.9,42.97,18.3,매우 안정
1018652881,브릿지테크놀러지주식회사,2021,성숙기,0,5.4,91.84,48.92,40.92,2.43,50.14,16.5,매우 안정
1018652881,브릿지테크놀러지주식회사,2022,성장기,0,4.4,24.14,35.21,30.55,8.24,53.03,14.3,매우 안정
1018652881,브릿지테크놀러지주식회사,2023,성장기,0,8.5,25.47,37.45,42.9,4.2,50.13,13.7,매우 안정
1018652881,브릿지테크놀러지주식회사,2024,성숙기,0,0.0,83.61,39.08,32.94,1.96,42.5,12.9,매우 안정
1018660606,청정목포환경(주),2015,성장기,0,0.0,21.97,100.0,69.72,29.36,58.75,33.7,안정
1018660606,청정목포환경(주),2016,성숙기,0,10.9,0.0,0.0,40.03,1.79,33.96,6.9,매우 안정
1018660606,청정목포환경(주),2017,성숙기,0,14.3,5.32,11.43,22.92,17.05,56.56,17.6,매우 안정
1018660606,청정목포환경(주),2018,성숙기,0,16.0,15.77,36.52,28.05,29.8,48.81,27.9,매우 안정
1018660606,청정목포환경(주),2019,성숙기,0,4.4,27.54,88.17,54.4,11.83,39.69,22.3,매우 안정
1018660606,청정목포환경(주),2020,조정기,0,39.1,100.0,55.89,57.35,34.77,60.25,43.4,중립
1018660606,청정목포환경(주),2021,성숙기,0,5.4,91.84,48.92,48.67,3.38,34.48,16.6,매우 안정
1018660606,청정목포환경(주),2022,성숙기,0,0.0,24.14,35.21,32.8,2.43,49.4,10.2,매우 안정
1018660606,청정목포환경(주),2023,성숙기,0,0.0,25.47,37.45,44.53,1.16,51.72,10.5,매우 안정
1018660606,청정목포환경(주),2024,성숙기,0,0.0,83.61,39.08,35.61,0.33,43.28,12.2,매우 안정
1018661925,(주)국도이앤지,2017,도입기,0,45.6,5.32,11.43,40.27,0.21,48.25,15.1,매우 안정
1018661925,(주)국도이앤지,2018,도입기,0,55.9,15.77,36.52,46.18,11.18,47.64,26.5,매우 안정
1018661925,(주)국도이앤지,2019,도입기,0,68.4,27.54,88.17,60.47,10.85,48.92,35.3,안정
1018661925,(주)국도이앤지,2020,조정기,0,39.1,100.0,55.89,54.91,90.0,89.84,75.1,매우 위험
1018666745,탐라사랑의료원(주),2015,성숙기,1,17.5,21.97,100.0,50.38,94.33,95.62,73.8,매우 위험
1018668006,서울터널(주),2015,도입기,0,47.4,21.97,100.0,50.38,0.42,50.83,25.9,매우 안정
1018668006,서울터널(주),2016,도입기,0,43.5,0.0,0.0,49.75,4.6,51.37,16.3,매우 안정
1018668006,서울터널(주),2017,도입기,0,45.6,5.32,11.43,40.27,21.19,57.27,27.1,매우 안정
1018668006,서울터널(주),2018,도입기,0,55.9,15.77,36.52,46.42,14.62,36.73,27.8,매우 안정
1018668006,서울터널(주),2019,도입기,0,68.4,27.54,88.17,60.08,14.89,49.24,37.5,안정
1018668006,서울터널(주),2020,도입기,0,87.9,100.0,55.89,54.61,79.49,82.17,78.7,매우 위험
1018668006,서울터널(주),2021,도입기,0,83.9,91.84,48.92,44.67,2.92,10.0,30.6,안정
1018668006,서울터널(주),2022,도입기,0,99.8,24.14,35.21,32.46,9.53,53.45,34.2,안정
1018668006,서울터널(주),2023,성장기,1,8.5,25.47,37.45,44.53,50.45,74.17,40.4,중립
1018670332,푸른예천환경주식회사,2015,도입기,0,47.4,21.97,100.0,50.38,20.86,59.13,37.5,안정
1018670332,푸른예천환경주식회사,2016,성숙기,0,10.9,0.0,0.0,50.0,30.91,54.58,24.4,매우 안정
1018670332,푸른예천환경주식회사,2017,성숙기,1,14.3,5.32,11.43,41.07,96.18,83.64,63.4,매우 위험
1018671705,늘푸른파주양주주식회사,2015,조정기,0,57.8,21.97,100.0,50.38,46.14,65.92,53.9,위험
1018671705,늘푸른파주양주주식회사,2016,성숙기,1,10.9,0.0,0.0,61.49,98.2,77.6,63.1,매우 위험
1018672456,김포보람교육(주),2015,성숙기,1,17.5,21.97,100.0,50.55,92.71,71.38,71.7,매우 위험
1018674890,늘푸른고양주식회사,2015,성숙기,0,17.5,21.97,100.0,50.38,36.21,68.67,40.5,중립
1018674890,늘푸른고양주식회사,2016,성숙기,1,10.9,0.0,0.0,83.2,99.26,83.63,65.1,매우 위험
1018678028,화성광주고속도로주식회사,2016,도입기,0,43.5,0.0,0.0,49.75,0.16,49.09,13.7,매우 안정
1018678028,화성광주고속도로주식회사,2017,도입기,0,45.6,5.32,11.43,40.27,21.58,59.93,27.4,매우 안정
1018678028,화성광주고속도로주식회사,2018,도입기,0,55.9,15.77,36.52,46.18,11.97,34.82,26.3,매우 안정
1018678028,화성광주고속도로주식회사,2019,도입기,0,68.4,27.54,88.17,60.08,16.64,51.55,38.6,안정
1018678028,화성광주고속도로주식회사,2020,도입기,0,87.9,100.0,55.89,54.91,75.11,78.93,76.2,매우 위험
1018678028,화성광주고속도로주식회사,2021,도입기,0,83.9,91.84,48.92,44.67,4.76,13.38,31.8,안정
1018678028,화성광주고속도로주식회사,2022,도입기,0,99.8,24.14,35.21,32.46,3.78,49.37,30.9,안정
1018678028,화성광주고속도로주식회사,2023,쇠퇴기,0,73.7,25.47,37.45,44.31,9.71,55.55,30.1,안정
1018678028,화성광주고속도로주식회사,2024,조정기,1,27.3,83.61,39.08,34.81,74.4,82.37,60.3,매우 위험
1018684914,푸른부산환경(주),2015,도입기,0,47.4,21.97,100.0,50.38,8.75,55.51,30.7,안정
1018684914,푸른부산환경(주),2016,도입기,0,43.5,0.0,0.0,49.75,7.44,48.37,17.7,매우 안정
1018684914,푸른부산환경(주),2017,조정기,0,50.1,5.32,11.43,40.39,80.44,88.0,62.1,매우 위험
1018684914,푸른부산환경(주),2018,조정기,1,53.7,15.77,36.52,48.46,95.03,50.17,72.4,매우 위험
1018685529,희망드림학사,2015,성장기,0,0.0,21.97,100.0,50.38,50.51,78.26,45.3,중립
1018685529,희망드림학사,2016,성숙기,0,10.9,0.0,0.0,49.75,85.04,67.98,54.8,위험
1018685529,희망드림학사,2017,성숙기,1,14.3,5.32,11.43,40.29,94.47,52.84,60.9,매우 위험
1018694407,맑은부산환경(주),2016,도입기,0,43.5,0.0,0.0,49.75,0.11,49.09,13.7,매우 안정
1018694407,맑은부산환경(주),2017,도입기,0,45.6,5.32,11.43,40.27,34.54,67.02,34.9,안정
1018694407,맑은부산환경(주),2018,도입기,0,55.9,15.77,36.52,46.18,11.74,26.61,25.7,매우 안정
1018694407,맑은부산환경(주),2019,성숙기,0,4.4,27.54,88.17,60.08,26.88,57.05,31.7,안정
1018694407,맑은부산환경(주),2020,성숙기,0,0.9,100.0,55.89,54.71,76.3,74.12,59.2,위험
1018694407,맑은부산환경(주),2021,성숙기,1,5.4,91.84,48.92,44.83,93.8,61.42,67.5,매우 위험
1018700401,서부광역철도(주),2016,도입기,0,43.5,0.0,0.0,49.75,0.13,49.09,13.7,매우 안정
1018700401,서부광역철도(주),2017,도입기,0,45.6,5.32,11.43,40.27,14.57,56.13,23.4,매우 안정
1018700401,서부광역철도(주),2018,도입기,0,55.9,15.77,36.52,46.18,0.89,32.25,20.0,매우 안정
1018700401,서부광역철도(주),2019,도입기,0,68.4,27.54,88.17,60.08,1.16,49.21,30.0,안정
1018700401,서부광역철도(주),2020,도입기,0,87.9,100.0,55.89,54.05,1.69,48.51,34.2,안정
1018700401,서부광역철도(주),2021,도입기,0,83.9,91.84,48.92,44.1,0.58,50.86,31.3,안정
1018700401,서부광역철도(주),2022,성장기,0,4.4,24.14,35.21,30.08,0.2,49.72,9.7,매우 안정
1018700401,서부광역철도(주),2023,성장기,0,8.5,25.47,37.45,,1.86,53.33,,매우 안정
1018700401,서부광역철도(주),2024,성장기,0,14.5,83.61,39.08,32.77,5.08,45.7,17.7,매우 안정
1018701910,(주)제이제이씨앤씨,2016,도입기,0,43.5,0.0,0.0,49.75,0.1,49.09,13.7,매우 안정
1018701910,(주)제이제이씨앤씨,2017,성장기,0,0.0,5.32,11.43,40.27,1.27,48.89,6.6,매우 안정
1018701910,(주)제이제이씨앤씨,2018,성숙기,0,16.0,15.77,36.52,,0.07,40.03,,매우 안정
1018701910,(주)제이제이씨앤씨,2019,도입기,0,68.4,27.54,88.17,60.47,0.19,49.13,29.5,매우 안정
1018701910,(주)제이제이씨앤씨,2020,성숙기,0,0.9,100.0,55.89,51.79,0.39,48.34,16.0,매우 안정
1018701910,(주)제이제이씨앤씨,2021,쇠퇴기,0,100.0,91.84,48.92,48.32,6.17,54.62,38.0,안정
1028115088,주식회사해성기공,2015,도입기,0,47.4,21.97,100.0,49.45,1.38,50.35,26.3,매우 안정
1028115088,주식회사해성기공,2016,조정기,0,42.8,0.0,0.0,48.49,0.05,48.36,13.4,매우 안정
1028115088,주식회사해성기공,2017,쇠퇴기,0,100.0,5.32,11.43,39.77,0.46,48.48,26.1,매우 안정
1028115088,주식회사해성기공,2018,성숙기,0,16.0,15.77,36.52,44.31,0.11,40.55,11.9,매우 안정
1028115088,주식회사해성기공,2019,성숙기,0,4.4,27.54,88.17,55.82,1.06,49.56,16.9,매우 안정
1028115088,주식회사해성기공,2020,성숙기,0,0.9,100.0,55.89,55.66,1.0,48.2,16.5,매우 안정
1028115088,주식회사해성기공,2021,성장기,0,0.0,91.84,48.92,48.22,0.27,51.07,14.6,매우 안정
1028115088,주식회사해성기공,2022,성숙기,0,0.0,24.14,35.21,38.0,1.22,50.43,9.8,매우 안정
1028115088,주식회사해성기공,2023,성숙기,0,0.0,25.47,37.45,48.64,0.62,52.1,10.4,매우 안정
1028115088,주식회사해성기공,2024,성숙기,0,0.0,83.61,39.08,40.97,0.15,43.49,12.4,매우 안정
1028122615,(주)국보디자인,2015,성장기,0,0.0,21.97,100.0,55.61,0.03,50.83,16.4,매우 안정
1028122615,(주)국보디자인,2016,성숙기,0,10.9,0.0,0.0,50.07,0.03,49.09,7.2,매우 안정
1028122615,(주)국보디자인,2017,성숙기,0,14.3,5.32,11.43,40.34,0.21,48.36,8.8,매우 안정
1028122615,(주)국보디자인,2018,성숙기,0,16.0,15.77,36.52,47.48,0.05,40.67,12.1,매우 안정
1028122615,(주)국보디자인,2019,성숙기,0,4.4,27.54,88.17,62.19,0.1,49.09,16.7,매우 안정
1028122615,(주)국보디자인,2020,성숙기,0,0.9,100.0,55.89,56.13,0.76,48.58,16.4,매우 안정
1028122615,(주)국보디자인,2021,성숙기,0,5.4,91.84,48.92,45.86,0.05,51.08,15.4,매우 안정
1028122615,(주)국보디자인,2022,성숙기,0,0.0,24.14,35.21,33.14,0.02,49.9,8.9,매우 안정
1028122615,(주)국보디자인,2023,조정기,0,35.2,25.47,37.45,44.87,0.04,52.46,16.9,매우 안정
1028122615,(주)국보디자인,2024,조정기,0,27.3,83.61,39.08,36.06,0.06,43.77,17.6,매우 안정
1028126998,(주)뉴아트공무사,2015,성장기,0,0.0,21.97,100.0,54.37,0.45,50.64,16.6,매우 안정
1028126998,(주)뉴아트공무사,2016,도입기,0,43.5,0.0,0.0,46.71,0.84,49.3,14.0,매우 안정
1028126998,(주)뉴아트공무사,2017,도입기,0,45.6,5.32,11.43,35.53,8.24,52.28,19.5,매우 안정
1028126998,(주)뉴아트공무사,2018,도입기,0,55.9,15.77,36.52,47.18,0.74,36.1,20.2,매우 안정
1028126998,(주)뉴아트공무사,2019,성숙기,0,4.4,27.54,88.17,69.77,0.63,49.01,17.4,매우 안정
1028126998,(주)뉴아트공무사,2021,성숙기,0,5.4,91.84,48.92,35.45,0.62,51.47,15.3,매우 안정
1028126998,(주)뉴아트공무사,2022,조정기,0,49.6,24.14,35.21,19.24,6.75,53.21,22.0,매우 안정
1028129132,인방산업(주),2015,성숙기,0,17.5,21.97,100.0,20.01,0.12,50.88,18.2,매우 안정
1028129132,인방산업(주),2016,도입기,0,43.5,0.0,0.0,44.93,11.5,55.33,20.0,매우 안정
1028129132,인방산업(주),2017,성숙기,0,14.3,5.32,11.43,31.42,0.54,42.21,8.2,매우 안정
1028129132,인방산업(주),2018,성숙기,0,16.0,15.77,36.52,36.71,4.41,43.2,14.1,매우 안정
1028129132,인방산업(주),2019,성숙기,0,4.4,27.54,88.17,57.03,25.2,60.0,30.8,안정
1028129132,인방산업(주),2020,성숙기,0,0.9,100.0,55.89,55.89,4.6,37.28,18.0,매우 안정
1028129132,인방산업(주),2021,조정기,0,48.0,91.84,48.92,12.23,5.73,52.1,25.5,매우 안정
1028129132,인방산업(주),2022,쇠퇴기,0,100.0,24.14,35.21,13.36,22.69,59.0,40.8,중립
1028129132,인방산업(주),2023,성숙기,1,0.0,25.47,37.45,28.75,26.05,53.82,23.5,매우 안정
1028131754,두산건설(주),2020,쇠퇴기,0,100.0,100.0,55.89,55.53,4.96,48.22,38.5,안정
1028131754,두산건설(주),2021,성장기,0,0.0,91.84,48.92,45.92,26.25,63.12,29.4,매우 안정
1028131754,두산건설(주),2022,성숙기,0,0.0,24.14,35.21,32.61,63.44,69.78,44.7,중립
1028131754,두산건설(주),2023,조정기,0,35.2,25.47,37.45,43.46,62.93,50.99,51.4,위험
1028131754,두산건설(주),2024,쇠퇴기,0,70.9,83.61,39.08,33.24,0.96,8.04,24.9,매우 안정
1028136050,주식회사가나토건,2015,도입기,0,47.4,21.97,100.0,50.38,37.48,71.16,47.3,중립
1028136050,주식회사가나토건,2016,도입기,1,43.5,0.0,0.0,49.75,97.11,81.75,68.7,매우 위험
1028137710,서광종합개발주식회사,2015,쇠퇴기,0,100.0,21.97,100.0,56.41,0.18,50.83,36.6,안정
1028137710,서광종합개발주식회사,2016,성숙기,0,10.9,0.0,0.0,46.53,12.85,56.03,14.4,매우 안정
1028137710,서광종합개발주식회사,2017,도입기,0,45.6,5.32,11.43,33.85,7.19,45.09,18.4,매우 안정
1028137710,서광종합개발주식회사,2018,쇠퇴기,0,100.0,15.77,36.52,41.37,0.7,36.73,28.7,매우 안정
1028137710,서광종합개발주식회사,2019,도입기,0,68.4,27.54,88.17,56.71,0.71,49.07,29.6,매우 안정
