column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
현금ROE,192,2818,0.831728,0.399333,0.289608,0.282677,0.1914,0.5362,ambiguous,290091.0,0.09305934650734561,0.10203875713524738,0.0,0,FDR 비유의
매출원가율,192,2818,0.446948,0.323616,0.434258,0.395707,0.6009,0.6389,distress_high,345655.5,1.0054514997730968e-10,1.6428946074723806e-10,1.0,1,
판관비율,192,2818,4.816137,0.114124,0.04448,0.022698,0.3287,0.6569,distress_high,355444.0,3.146968115736974e-13,5.579730701661301e-13,1.0,1,
감가상각비율,192,2818,4.173388,0.084482,0.078361,0.027004,0.3269,0.7393,distress_high,400014.5,1.081305882493733e-28,2.9706205563014644e-28,1.0,1,
총자산회전율,192,2818,0.130869,0.209433,0.051365,0.140631,-0.3547,0.364,normal_high,196971.0,2.7166451021652244e-10,4.271454563152868e-10,1.0,1,
유동자산회전율,192,2818,0.239223,0.205586,0.171221,0.181149,0.1964,0.4858,ambiguous,262849.0,0.5098136624382801,0.5223500639736476,0.0,0,FDR 비유의
비유동자산회전율,192,2818,0.061844,0.23219,0.006064,0.024535,-0.1458,0.3305,normal_high,178828.0,3.501038981614414e-15,6.891809018926012e-15,1.0,1,
유형자산회전율,192,2818,0.10441,0.507261,0.001807,0.00351,-0.0555,0.3729,normal_high,201755.0,3.551251288607167e-09,5.044391034953362e-09,1.0,1,
자기자본회전율,192,2818,0.051285,0.128182,0.007157,0.03612,-0.1023,0.336,normal_high,181817.0,2.532537436639473e-14,4.68988414192495e-14,1.0,1,
투하자본회전율,192,2818,0.093784,0.867739,0.00363,0.028993,-0.0295,0.3493,normal_high,188975.0,2.46468380344199e-12,4.278964936531233e-12,1.0,1,
매출채권회전율,192,2818,0.319706,0.202612,0.03014,0.012658,0.1139,0.627,distress_high,339264.5,3.4228629407454103e-09,4.9179065240594975e-09,1.0,1,
매출채권회수기간,192,2818,0.820903,0.207279,0.094401,0.09038,1.2937,0.5363,ambiguous,290160.0,0.0914238174897327,0.1006870236671065,0.0,0,FDR 비유의
재고자산회전율,192,2818,0.477901,1.218341,0.809574,1.842748,-0.7093,0.2825,normal_high,152872.0,2.810689190216325e-29,7.98491247220547e-29,1.0,1,
재고자산보유기간,192,2818,1.739221,1.210121,2.679951,1.664359,0.1011,0.6791,distress_high,367457.0,8.328864178787948e-21,1.8591214684794526e-20,1.0,1,
매입채무회전율,192,2818,0.623681,0.368728,0.111764,0.044494,0.5118,0.635,distress_high,343574.0,1.2785658969408875e-10,2.0622030595820768e-10,1.0,1,
매입채무지급기간,192,2818,0.612831,0.392579,1.034036,0.121142,0.133,0.6396,distress_high,346058.0,1.8958600443675335e-11,3.224251776135261e-11,1.0,1,
현금전환주기_CCC,192,2818,1.244861,0.454991,1.656653,0.626982,0.5551,0.7587,distress_high,410497.0,1.3827652289494966e-47,3.872256038887623e-46,1.0,1,
영업CF_유동부채,192,2818,0.321279,0.411214,0.314829,0.355926,-0.4587,0.2736,normal_high,148021.0,7.406891445593092e-26,1.8704271327255284e-25,1.0,1,
영업CF_총부채,192,2818,0.466911,0.740618,0.466321,0.571201,-0.4828,0.2469,normal_high,133577.0,6.718905112974114e-32,2.239635037658038e-31,1.0,1,
FCF_총자산,192,2818,0.355208,0.412661,0.381594,0.41879,-0.3466,0.3184,normal_high,172260.0,3.345768409712225e-17,7.088492393458103e-17,1.0,1,
매출액증가율,192,2818,0.164092,0.225556,0.122732,0.118893,-0.023,0.5592,distress_high,302534.5,0.006000708244048689,0.007177880674699389,1.0,1,
영업이익증가율,192,2818,0.396832,0.422142,0.410135,0.410135,-0.0577,0.4893,ambiguous,264715.5,0.6167106406123233,0.6242010532513393,0.0,0,FDR 비유의
순이익증가율,192,2818,0.460175,0.500797,0.491221,0.491221,-0.181,0.4404,normal_high,238275.5,0.005437379518273778,0.00656688347617606,1.0,1,
EBITDA증가율,192,2818,0.303202,0.373409,0.364829,0.364829,-0.1528,0.5146,ambiguous,278428.0,0.49727851051988126,0.5116034058846515,0.0,0,FDR 비유의
총자산증가율,192,2818,0.25557,0.2603,0.209604,0.223972,-0.0283,0.4322,normal_high,233870.0,0.0016538143450783981,0.0020569830162666643,1.0,1,
유형자산증가율,192,2818,2.448576,0.529508,0.128855,0.130021,0.1795,0.478,ambiguous,258644.5,0.30773436622804673,0.32189787262347985,0.0,0,FDR 비유의
자기자본증가율,192,2818,0.324292,0.207977,0.1506,0.16843,0.1391,0.255,normal_high,137952.0,5.223014852441361e-30,1.518318271058535e-29,1.0,1,
부채증가율,192,2818,0.614177,0.17686,0.145857,0.137843,0.2675,0.5638,distress_high,305050.0,0.003047396716366861,0.003734554799469193,1.0,1,
영업현금흐름증가율,192,2818,0.233398,0.310494,0.244859,0.244859,-0.0242,0.5051,ambiguous,273303.0,0.8103476215803144,0.8168826830446717,0.0,0,FDR 비유의
FCF증가율,192,2818,0.320114,0.311464,0.332,0.332,0.0158,0.5352,ambiguous,289598.0,0.09135566210479844,0.1006870236671065,0.0,0,FDR 비유의
ROA변화,192,2818,0.430659,0.427371,0.437322,0.434402,0.0201,0.5386,ambiguous,291423.0,0.07255395742912839,0.08133851729722913,0.0,0,FDR 비유의
영업이익률변화,192,2818,0.290059,0.550036,0.294972,0.293317,-0.0219,0.6167,distress_high,333647.5,6.001892768586001e-08,8.15474560949185e-08,1.0,1,
부채비율변화,192,2818,0.494929,0.47195,0.463471,0.463157,0.0255,0.6257,distress_high,338565.0,5.083755428775661e-09,7.1401059392916585e-09,1.0,1,
유동비율변화,192,2818,0.449402,0.368746,0.450448,0.451922,0.0191,0.4102,normal_high,221939.0,3.042517121600773e-05,3.941084354405146e-05,1.0,1,
업력,192,2818,20.291667,23.223918,15.0,20.0,-0.1836,0.4184,normal_high,226373.5,0.00015014318394118457,0.00019150916319028642,1.0,1,
부채비율_diff,192,2818,0.6965,0.164741,0.123687,0.091097,0.6339,0.7631,distress_high,412898.0,2.4614219095846873e-34,1.1610480705588146e-33,1.0,1,
부채비율_ratio,192,2818,1.329724,0.171592,0.088475,0.01894,0.6439,0.7635,distress_high,413093.0,2.0032096448855394e-34,9.630815600411247e-34,1.0,1,
총부채비율_diff,192,2818,0.327401,0.213491,0.298832,0.208435,0.8291,0.7577,distress_high,409952.0,5.352865263727898e-33,2.0673275218432225e-32,1.0,1,
총부채비율_ratio,192,2818,0.33174,0.1993,0.298868,0.193669,0.8324,0.758,distress_high,410095.0,4.6167290836536236e-33,1.8320353506562e-32,1.0,1,
장기부채비율_diff,192,2818,0.613939,0.191699,0.147782,0.127345,1.1077,0.7208,distress_high,389984.5,1.1452906154808447e-24,2.8070848418648154e-24,1.0,1,
장기부채비율_ratio,192,2818,1.008314,0.133895,0.047411,0.006587,1.1729,0.7254,distress_high,392482.5,1.140829825622152e-25,2.8238362020350297e-25,1.0,1,
장기부채의존도_diff,192,2818,0.261612,0.183442,0.188974,0.131404,0.5449,0.6108,distress_high,330463.0,2.6842884985994695e-07,3.5886209874324453e-07,1.0,1,
장기부채의존도_ratio,192,2818,0.227337,0.130482,0.140893,0.066937,0.5512,0.611,distress_high,330598.0,2.471991092508931e-07,3.3225686727270575e-07,1.0,1,
차입금의존도_diff,192,2818,0.623269,0.409545,0.61962,0.343417,0.7933,0.7453,distress_high,403247.0,4.256353120015734e-30,1.2820340722938957e-29,1.0,1,
차입금의존도_ratio,192,2818,0.60337,0.303175,0.593642,0.211153,0.8067,0.7444,distress_high,402753.0,3.361454144217568e-30,1.0248335805541366e-29,1.0,1,
순차입금비율_diff,192,2818,0.940173,0.232201,0.189773,0.136782,0.4602,0.7877,distress_high,426198.0,1.0291553146939623e-40,1.2008968859426454e-39,1.0,1,
순차입금비율_ratio,192,2818,2.235291,0.268246,0.158208,0.023427,0.4719,0.7879,distress_high,426290.0,9.255462837648632e-41,1.1569328547060791e-39,1.0,1,
금융부채비율_diff,192,2818,0.853468,0.216996,0.171092,0.125562,0.46,0.7867,distress_high,425673.0,1.6735355137730435e-40,1.8190603410576558e-39,1.0,1,
금융부채비율_ratio,192,2818,1.982656,0.246417,0.129964,0.014209,0.4673,0.786,distress_high,425251.0,1.056789259629528e-40,1.2008968859426454e-39,1.0,1,
자기자본비율_diff,192,2818,0.672597,0.786506,0.701166,0.791562,-0.8291,0.2423,normal_high,131108.0,5.3750515567923786e-33,2.0673275218432225e-32,1.0,1,
자기자본비율_ratio,192,2818,0.664146,0.754208,0.687597,0.758329,-0.8247,0.2427,normal_high,131310.0,6.622634722517388e-33,2.3652266866133526e-32,1.0,1,
유보율_diff,192,2818,-1.038643,-0.192492,-0.326259,-0.236278,-0.4363,0.3185,normal_high,172328.0,3.5168798091457906e-17,7.388402960390317e-17,1.0,1,
유보율_ratio,192,2818,0.067666,0.217271,0.197435,0.203417,-0.4357,0.2407,normal_high,130240.0,2.184686190380852e-33,8.80921850960021e-33,1.0,1,
자본잠식률_diff,192,2818,1.707909,1.220734,1.195911,1.16533,0.428,0.6257,distress_high,338547.0,5.292884416291977e-09,7.39229667079885e-09,1.0,1,
자본잠식률_ratio,192,2818,0.032333,0.100863,0.092365,0.09486,-0.4229,0.2879,normal_high,155767.0,6.900427957331598e-23,1.5541504408404501e-22,1.0,1,
유동비율_diff,192,2818,-0.015658,0.015005,-0.028675,-0.012366,-0.2188,0.2439,normal_high,131977.0,1.3165228514036575e-32,4.571259900707144e-32,1.0,1,
유동비율_ratio,192,2818,0.005205,0.013237,0.001703,0.006084,-0.22,0.2381,normal_high,128848.0,5.097526919196085e-34,2.2357574207000374e-33,1.0,1,
당좌비율_추정_diff,192,2818,-0.017183,0.012833,-0.029558,-0.012595,-0.2355,0.2338,normal_high,126478.0,4.1410068990735234e-35,2.3005593883741794e-34,1.0,1,
당좌비율_추정_ratio,192,2818,0.004365,0.011626,0.001439,0.005442,-0.2376,0.2272,normal_high,122954.0,9.18274038612074e-37,7.174015926656827e-36,1.0,1,
현금비율_diff,192,2818,0.034152,0.053728,0.007274,0.021659,-0.1099,0.2678,normal_high,144917.0,4.254302460130483e-27,1.131463420247469e-26,1.0,1,
현금비율_ratio,192,2818,0.015644,0.028048,0.00131,0.009502,-0.1193,0.2536,normal_high,137228.0,2.6255118199473687e-30,8.308581708694205e-30,1.0,1,
순운전자본비율_diff,192,2818,0.386786,0.590351,0.433844,0.590781,-0.9413,0.2284,normal_high,123598.0,1.8544217615122613e-36,1.3635454128766626e-35,1.0,1,
순운전자본비율_ratio,192,2818,0.370962,0.39155,0.375804,0.391503,-0.9531,0.2296,normal_high,124207.0,3.5945345442023214e-36,2.3648253580278433e-35,1.0,1,
순운전자본회전율_diff,192,2818,0.03519,0.119355,0.025235,0.030775,-0.0813,0.3028,normal_high,163819.0,2.9933230991542494e-20,6.622396237066923e-20,1.0,1,
순운전자본회전율_ratio,192,2818,0.00877,0.086126,0.0,0.004683,-0.088,0.2972,normal_high,160801.0,1.2596992163580494e-23,2.943222468126283e-23,1.0,1,
금융비용부담률_diff,192,2818,15.265304,0.171969,0.114245,0.085636,0.3456,0.7298,distress_high,394874.0,1.3275954493597414e-26,3.4216377560818076e-26,1.0,1,
금융비용부담률_ratio,192,2818,11.35385,0.0835,0.029762,0.003297,0.3553,0.753,distress_high,407400.0,4.940631832323515e-32,1.691997202850519e-31,1.0,1,
비유동비율_diff,192,2818,0.611746,0.17892,0.154652,0.113891,1.2107,0.7952,distress_high,430271.5,8.836123002129221e-43,1.3806442190826908e-41,1.0,1,
비유동비율_ratio,192,2818,0.915935,0.136202,0.092592,0.020794,1.2233,0.7951,distress_high,430190.0,9.730129429562535e-43,1.4309013867003729e-41,1.0,1,
비유동장기적합률_diff,192,2818,0.944842,0.136223,0.138069,0.079779,0.6652,0.77,distress_high,416587.0,4.774052437608088e-36,2.983782773505055e-35,1.0,1,
비유동장기적합률_ratio,192,2818,1.080818,0.148667,0.150299,0.081896,0.6655,0.77,distress_high,416625.0,4.581585447676311e-36,2.9369137485104555e-35,1.0,1,
유형자산비율_diff,192,2818,0.70791,0.587905,0.791039,0.594538,0.4411,0.6254,distress_high,338358.5,5.8316035702959904e-09,8.099449403188877e-09,1.0,1,
유형자산비율_ratio,192,2818,0.654309,0.494634,0.766648,0.503592,0.4396,0.6244,distress_high,337833.0,7.630006153579638e-09,1.053868253256856e-08,1.0,1,
유형자산부채비율_diff,192,2818,0.285245,0.342871,0.281017,0.292594,-0.1881,0.4517,ambiguous,244370.5,0.024772810286268092,0.02880559335612569,1.0,0,방향 불명확 (CLES 0.45~0.55)
유형자산부채비율_ratio,192,2818,0.140101,0.203623,0.135108,0.148345,-0.1896,0.451,ambiguous,243999.0,0.0227970493210059,0.026757100142025706,1.0,0,방향 불명확 (CLES 0.45~0.55)
ROA_diff,192,2818,0.357492,0.482787,0.391302,0.489911,-0.6824,0.2241,normal_high,121242.0,1.388531190088024e-37,1.197009646627607e-36,1.0,1,
ROA_ratio,192,2818,0.474005,0.479024,0.475955,0.478454,-0.8853,0.188,normal_high,101697.5,1.3940121739995442e-47,3.872256038887623e-46,1.0,1,
ROE_diff,192,2818,0.707202,0.668477,0.605403,0.636265,0.0406,0.4253,normal_high,230122.0,0.0005240497318299344,0.0006650377307486477,1.0,1,
ROE_ratio,192,2818,0.434512,0.421293,0.404848,0.413042,0.0429,0.4077,normal_high,220591.5,1.817632390998562e-05,2.379099988218013e-05,1.0,1,
ROIC_diff,192,2818,0.404087,2.395521,0.645199,0.694246,-0.0272,0.2439,normal_high,131979.5,1.301695549837672e-32,4.571259900707144e-32,1.0,1,
ROIC_ratio,192,2818,0.833207,1.051255,0.874018,0.877617,-0.0324,0.197,normal_high,106573.0,5.583091497204928e-45,1.1631440619176934e-43,1.0,1,
총자본영업이익률_diff,192,2818,0.648218,0.811007,0.714942,0.821417,-0.7679,0.217,normal_high,117436.0,1.953637643327534e-39,1.9536376433275337e-38,1.0,1,
총자본영업이익률_ratio,192,2818,0.557499,0.575502,0.565351,0.574006,-0.961,0.1696,normal_high,91774.0,4.0016471842169647e-53,2.0008235921084826e-51,1.0,1,
매출총이익률_diff,192,2818,0.424934,0.548045,0.437228,0.478515,-0.5984,0.3666,normal_high,198374.5,5.846569166226634e-10,8.877771168218971e-10,1.0,1,
매출총이익률_ratio,192,2818,0.54312,0.547286,0.543598,0.544919,-0.6157,0.3626,normal_high,196191.5,1.7487167632623344e-10,2.766956903896099e-10,1.0,1,
영업이익률_diff,192,2818,-2.755941,0.82086,0.83268,0.854214,-0.3307,0.2358,normal_high,127596.0,1.3599112654831323e-34,7.390822095017024e-34,1.0,1,
영업이익률_ratio,192,2818,0.34309,0.783277,0.784567,0.786548,-0.3267,0.2178,normal_high,117830.0,3.07055145125525e-39,2.944564852611446e-38,1.0,1,
순이익률_diff,192,2818,-5.167129,0.785893,0.794213,0.813576,-0.3432,0.1823,normal_high,98624.0,2.914351950215137e-49,1.0408399822196917e-47,1.0,1,
순이익률_ratio,192,2818,-0.62679,0.128791,0.129255,0.131157,-0.3315,0.165,normal_high,89260.0,1.4190827766710554e-54,1.7738534708388193e-52,1.0,1,
EBITDA마진_diff,192,2818,-2.410864,0.732807,0.741371,0.756434,-0.3318,0.3323,normal_high,179814.0,6.9434325570183255e-15,1.3250825490492988e-14,1.0,1,
EBITDA마진_ratio,192,2818,0.253578,0.542238,0.542769,0.544038,-0.3297,0.33,normal_high,178573.0,2.973438876527034e-15,5.8996803105695114e-15,1.0,1,
영업현금흐름비율_diff,192,2818,-5.827737,0.658059,0.62965,0.642503,-0.3159,0.3236,normal_high,175072.5,2.5596774446867177e-16,5.245240665341634e-16,1.0,1,
영업현금흐름비율_ratio,192,2818,-3.318384,0.629487,0.621047,0.627847,-0.3153,0.3144,normal_high,170095.5,6.7188799783147186e-18,1.4480344780850687e-17,1.0,1,
현금ROA_diff,192,2818,0.340131,0.409955,0.33667,0.411908,-0.3492,0.3437,normal_high,185957.0,3.913239254004565e-13,6.889505728881277e-13,1.0,1,
현금ROA_ratio,192,2818,0.487297,0.49205,0.486939,0.491186,-0.4633,0.3319,normal_high,179576.0,5.893902073587698e-15,1.1334427064591726e-14,1.0,1,
현금ROE_diff,192,2818,0.897731,0.452859,0.33817,0.336653,0.1915,0.534,ambiguous,288939.0,0.11405171618263951,0.12290055623129258,0.0,0,FDR 비유의
현금ROE_ratio,192,2818,0.83437,0.352047,0.263846,0.262345,0.327,0.5286,ambiguous,285986.0,0.18458344513982317,0.19636536717002465,0.0,0,FDR 비유의
매출원가율_diff,192,2818,0.575243,0.452046,0.562881,0.521573,0.5986,0.6333,distress_high,342677.5,5.859328971024521e-10,8.877771168218971e-10,1.0,1,
매출원가율_ratio,192,2818,0.61355,0.446094,0.593739,0.539377,0.5905,0.6307,distress_high,341265.5,1.141638781732064e-09,1.7090400924132696e-09,1.0,1,
판관비율_diff,192,2818,4.751933,0.129001,0.060587,0.039105,0.3287,0.657,distress_high,355456.0,3.124448558204013e-13,5.579372425364309e-13,1.0,1,
판관비율_ratio,192,2818,4.634318,0.110722,0.043079,0.021933,0.3291,0.657,distress_high,355472.0,3.092765928545851e-13,5.562528648463761e-13,1.0,1,
감가상각비율_diff,192,2818,4.197299,0.148211,0.142209,0.091392,0.3269,0.7372,distress_high,398882.0,3.20073072330626e-28,8.604114847597473e-28,1.0,1,
감가상각비율_ratio,192,2818,7.768288,0.162206,0.148337,0.050855,0.3286,0.7401,distress_high,400460.5,7.044925219533767e-29,1.956923672092713e-28,1.0,1,
총자산회전율_diff,192,2818,0.144765,0.223555,0.068509,0.158398,-0.354,0.3717,normal_high,201086.5,2.5195194192225833e-09,3.705175616503799e-09,1.0,1,
총자산회전율_ratio,192,2818,0.150391,0.241916,0.06089,0.163851,-0.3623,0.3609,normal_high,195286.0,1.0554795870472232e-10,1.713440888063674e-10,1.0,1,
유동자산회전율_diff,192,2818,0.257089,0.224262,0.177194,0.202981,0.1957,0.4872,ambiguous,263620.5,0.5532921100123174,0.5645837857268544,0.0,0,FDR 비유의
유동자산회전율_ratio,192,2818,0.238676,0.206168,0.156611,0.183416,0.19,0.4847,ambiguous,262247.0,0.477205718873982,0.4929811145392376,0.0,0,FDR 비유의
비유동자산회전율_diff,192,2818,0.066985,0.237385,0.014337,0.031452,-0.1458,0.3496,normal_high,189142.0,2.8405788646930805e-12,4.897549766712207e-12,1.0,1,
비유동자산회전율_ratio,192,2818,0.03599,0.116003,0.003515,0.013246,-0.1485,0.3269,normal_high,176895.0,9.16583649430793e-16,1.8629748972170587e-15,1.0,1,
유형자산회전율_diff,192,2818,-0.031517,0.368094,-0.109595,-0.103349,-0.0559,0.4405,normal_high,238336.0,0.005726369958583202,0.006882656200220195,1.0,1,
유형자산회전율_ratio,192,2818,0.001019,0.040314,2.9e-05,7.4e-05,-0.0431,0.3972,normal_high,214882.0,1.7797874732499252e-06,2.34182562269727e-06,1.0,1,
자기자본회전율_diff,192,2818,0.06191,0.138418,0.019346,0.047869,-0.1022,0.3508,normal_high,189791.5,4.194880897709357e-12,7.183015235803694e-12,1.0,1,
자기자본회전율_ratio,192,2818,0.055324,0.138177,0.006602,0.038548,-0.0972,0.3336,normal_high,180496.0,1.0447445398726717e-14,1.978682840667939e-14,1.0,1,
투하자본회전율_diff,192,2818,0.102059,0.876286,0.015314,0.038197,-0.0295,0.3619,normal_high,195829.0,1.434433104411156e-10,2.2987710006589038e-10,1.0,1,
투하자본회전율_ratio,192,2818,0.074611,0.6398,0.003121,0.022356,-0.0303,0.3468,normal_high,187653.0,1.0882940976239101e-12,1.9026120587830596e-12,1.0,1,
매출채권회전율_diff,192,2818,0.393838,0.289201,0.135545,0.120185,0.114,0.6286,distress_high,340114.5,2.313559518651748e-09,3.4427969027555772e-09,1.0,1,
매출채권회전율_ratio,192,2818,0.354716,0.223853,0.035549,0.016036,0.1147,0.628,distress_high,339804.5,2.7228304302043656e-09,3.980746242988838e-09,1.0,1,
매출채권회수기간_diff,192,2818,1.01045,0.395643,0.286224,0.279336,1.2914,0.5378,ambiguous,291001.0,0.07881415384056385,0.08796222526848643,0.0,0,FDR 비유의
매출채권회수기간_ratio,192,2818,1.218449,0.312568,0.143561,0.133918,1.2404,0.5357,ambiguous,289820.0,0.09767787220886755,0.10617160022702994,0.0,0,FDR 비유의
재고자산회전율_diff,192,2818,0.514381,1.15791,0.781153,1.679557,-0.709,0.2825,normal_high,152828.0,1.745187515581968e-24,4.195162297072039e-24,1.0,1,
재고자산회전율_ratio,192,2818,0.201658,0.505884,0.234099,0.532854,-0.6697,0.2848,normal_high,154098.0,5.399967472130015e-24,1.273577233992928e-23,1.0,1,
재고자산보유기간_diff,192,2818,1.679176,1.318314,2.316169,1.623536,0.1011,0.679,distress_high,367355.0,4.10877383974608e-17,8.489202148235702e-17,1.0,1,
재고자산보유기간_ratio,192,2818,1.996764,1.392634,2.991442,1.857861,0.1014,0.6792,distress_high,367506.0,3.673806257830501e-17,7.653763037146877e-17,1.0,1,
매입채무회전율_diff,192,2818,0.800375,0.665384,0.529519,0.49362,0.5118,0.6347,distress_high,343418.0,3.517223945642791e-10,5.476653435719386e-10,1.0,1,
매입채무회전율_ratio,192,2818,0.549627,0.32195,0.102824,0.039474,0.523,0.6344,distress_high,343268.0,3.8151542077856076e-10,5.851463508873631e-10,1.0,1,
매입채무지급기간_diff,192,2818,0.934978,0.714556,1.351866,0.442301,0.1329,0.6422,distress_high,347489.0,3.326489645316068e-11,5.619070346817683e-11,1.0,1,
매입채무지급기간_ratio,192,2818,1.339234,0.862638,2.20103,0.264777,0.1339,0.64,distress_high,346280.0,6.702500360637239e-11,1.1096854901717283e-10,1.0,1,
현금전환주기_CCC_diff,192,2818,1.681413,0.872297,2.097282,1.045798,0.5551,0.7592,distress_high,410754.0,1.6382700559452628e-34,8.191350279726314e-34,1.0,1,
현금전환주기_CCC_ratio,192,2818,1.82345,0.676158,2.249708,0.894586,0.5831,0.7589,distress_high,410594.0,1.9463410531475187e-34,9.540887515429013e-34,1.0,1,
영업CF_유동부채_diff,192,2818,0.288784,0.381259,0.306561,0.345409,-0.4643,0.3124,normal_high,169007.0,2.951139775171732e-18,6.41552125037333e-18,1.0,1,
영업CF_유동부채_ratio,192,2818,0.549772,0.606169,0.54758,0.574284,-0.4496,0.2692,normal_high,145679.0,8.607754133356478e-27,2.241602638894916e-26,1.0,1,
