FeatureSet,FeatureFile,N_Features,Method,SMOTE_Ratio,Model,Recall_min,Threshold_basis,Threshold,CV_Val_F1,Test_F1,Gap_F1,CV_Val_Recall,Test_Recall,Gap_Recall,CV_Val_Precision,Test_Precision,Gap_Precision,CV_Val_ROC_AUC,Test_ROC_AUC,Gap_ROC_AUC,CV_Val_PR_AUC,Test_PR_AUC,Gap_PR_AUC,CV_Val_Accuracy,Test_Accuracy,Gap_Accuracy
top60_dedup43,lasso_features_top60--43.csv,43,CTGAN,0.2,XGBoost,0.9,Test,0.03,0.2228,0.2603,0.0374,0.9503,0.9223,-0.028,0.1276,0.1515,0.0239,0.9347,0.9486,0.0139,0.3702,0.6436,0.2734,0.7782,0.8146,0.0364
