부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.15,0.1,0.05,0.1,0.05,1.0,0.040916,0.467891816
0.5,0.05,0.25,0.05,0.1,0.05,1.0,0.04076,0.469590915
0.5,0.05,0.3,0.05,0.05,0.05,1.0,0.040588,0.471466738
0.5,0.15,0.05,0.2,0.05,0.05,1.0,-0.040528,0.472120675
0.5,0.15,0.05,0.05,0.2,0.05,1.0,0.0405,0.472427819
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.040428,0.473223579
0.55,0.1,0.1,0.05,0.1,0.1,1.0,0.040408,0.473438339
0.5,0.1,0.05,0.15,0.15,0.05,1.0,-0.040185,0.475881225
0.55,0.1,0.05,0.2,0.05,0.05,1.0,-0.04017,0.476049143
0.6,0.15,0.1,0.05,0.05,0.05,1.0,0.040125,0.476541632
0.5,0.1,0.1,0.05,0.1,0.15,1.0,0.039368,0.484907548
0.55,0.05,0.1,0.05,0.1,0.15,1.0,0.039356,0.485036591
0.55,0.05,0.1,0.2,0.05,0.05,1.0,-0.039294,0.485728336
0.5,0.1,0.05,0.2,0.05,0.1,1.0,-0.039043,0.488519368
0.55,0.1,0.05,0.05,0.2,0.05,1.0,0.038831,0.490888905
0.55,0.05,0.15,0.05,0.05,0.15,1.0,0.038807,0.491158671
0.5,0.25,0.1,0.05,0.05,0.05,1.0,0.038765,0.491625094
0.7,0.1,0.05,0.05,0.05,0.05,1.0,0.038737,0.491945493
0.5,0.05,0.2,0.05,0.05,0.15,1.0,0.038624,0.493201244
0.5,0.05,0.1,0.2,0.05,0.1,1.0,-0.038606,0.493411288
0.6,0.1,0.05,0.05,0.15,0.05,1.0,0.038217,0.497773866
0.5,0.05,0.25,0.05,0.05,0.1,1.0,0.038175,0.498248952
0.5,0.05,0.1,0.05,0.2,0.1,1.0,0.038083,0.499285626
0.5,0.05,0.1,0.05,0.25,0.05,1.0,0.037999,0.500226956
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.03759,0.504865411
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.036889,0.512841346
0.6,0.05,0.05,0.05,0.2,0.05,1.0,0.036844,0.513358086
0.5,0.1,0.05,0.15,0.05,0.15,1.0,-0.036749,0.51444746
0.5,0.05,0.1,0.05,0.15,0.15,1.0,0.036377,0.518712792
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.035754,0.525900509
0.5,0.1,0.2,0.1,0.05,0.05,1.0,0.035642,0.527202912
0.55,0.1,0.05,0.15,0.05,0.1,1.0,-0.035599,0.527701293
0.5,0.15,0.05,0.05,0.15,0.1,1.0,0.035592,0.527784911
0.65,0.1,0.05,0.05,0.05,0.1,1.0,0.035517,0.528650919
