부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.15,0.15,0.05,0.05,0.05,1.0,0.355399,7.2993e-05
0.5,0.15,0.15,0.1,0.05,0.05,1.0,0.354613,7.5921e-05
0.5,0.05,0.2,0.15,0.05,0.05,1.0,0.353978,7.8366e-05
0.55,0.05,0.1,0.15,0.1,0.05,1.0,0.353545,8.0074e-05
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.353527,8.0146e-05
0.5,0.1,0.15,0.05,0.05,0.15,1.0,0.352513,8.4292e-05
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.351111,9.0349e-05
0.5,0.05,0.15,0.15,0.05,0.1,1.0,0.350823,9.1645e-05
0.5,0.05,0.15,0.15,0.1,0.05,1.0,0.350199,9.4508e-05
0.5,0.05,0.1,0.05,0.05,0.25,1.0,0.349662,9.704e-05
0.5,0.15,0.15,0.05,0.1,0.05,1.0,0.348987,0.000100307
0.55,0.1,0.1,0.15,0.05,0.05,1.0,0.348634,0.00010206
0.5,0.05,0.1,0.15,0.15,0.05,1.0,0.348526,0.000102602
0.5,0.15,0.15,0.05,0.05,0.1,1.0,0.346542,0.000113031
0.5,0.05,0.1,0.15,0.05,0.15,1.0,0.346333,0.000114187
0.6,0.1,0.1,0.05,0.05,0.1,1.0,0.345215,0.000120552
0.5,0.05,0.1,0.15,0.1,0.1,1.0,0.345125,0.000121079
0.5,0.1,0.1,0.15,0.05,0.1,1.0,0.344407,0.000125355
0.55,0.1,0.1,0.05,0.1,0.1,1.0,0.343892,0.000128513
0.6,0.1,0.1,0.05,0.1,0.05,1.0,0.343716,0.000129609
0.55,0.1,0.1,0.05,0.15,0.05,1.0,0.3433,0.000132227
0.5,0.1,0.1,0.05,0.15,0.1,1.0,0.342983,0.000134261
0.65,0.1,0.1,0.05,0.05,0.05,1.0,0.342262,0.000138991
0.55,0.1,0.1,0.05,0.05,0.15,1.0,0.341926,0.000141243
0.5,0.1,0.1,0.05,0.2,0.05,1.0,0.341119,0.000146807
0.5,0.05,0.05,0.1,0.25,0.05,1.0,0.340888,0.000148434
0.55,0.05,0.05,0.1,0.2,0.05,1.0,0.339788,0.000156419
0.5,0.05,0.05,0.1,0.2,0.1,1.0,0.339539,0.00015828
0.5,0.1,0.1,0.05,0.1,0.15,1.0,0.338883,0.000163288
0.7,0.05,0.05,0.1,0.05,0.05,1.0,0.33849,0.000166358
0.55,0.15,0.1,0.1,0.05,0.05,1.0,0.338436,0.000166784
0.5,0.1,0.1,0.15,0.1,0.05,1.0,0.338151,0.000169047
0.6,0.05,0.05,0.1,0.15,0.05,1.0,0.337267,0.000176249
0.65,0.05,0.05,0.1,0.1,0.05,1.0,0.337206,0.000176759
0.5,0.05,0.05,0.1,0.15,0.15,1.0,0.336918,0.000179179
0.65,0.05,0.05,0.1,0.05,0.1,1.0,0.336849,0.000179758
0.55,0.05,0.05,0.1,0.15,0.1,1.0,0.336002,0.000187064
0.5,0.15,0.1,0.15,0.05,0.05,1.0,0.335558,0.000190998
0.5,0.15,0.1,0.1,0.1,0.05,1.0,0.334822,0.000197691
0.55,0.05,0.05,0.1,0.1,0.15,1.0,0.334808,0.000197824
0.5,0.05,0.05,0.05,0.3,0.05,1.0,0.334664,0.000199162
0.5,0.05,0.05,0.05,0.25,0.1,1.0,0.3344,0.000201627
0.5,0.1,0.1,0.05,0.05,0.2,1.0,0.334346,0.000202137
0.5,0.15,0.1,0.1,0.05,0.1,1.0,0.334054,0.000204911
0.6,0.05,0.05,0.1,0.1,0.1,1.0,0.333055,0.000214666
0.6,0.05,0.05,0.1,0.05,0.15,1.0,0.332807,0.000217162
0.7,0.05,0.05,0.05,0.05,0.1,1.0,0.330297,0.000243888
0.65,0.05,0.05,0.05,0.1,0.1,1.0,0.33012,0.00024588
0.65,0.05,0.05,0.15,0.05,0.05,1.0,0.330008,0.000247148
0.65,0.05,0.05,0.05,0.05,0.15,1.0,0.329365,0.00025456
0.55,0.05,0.05,0.05,0.25,0.05,1.0,0.329099,0.000257682
0.55,0.05,0.05,0.1,0.05,0.2,1.0,0.329016,0.000258664
0.5,0.2,0.15,0.05,0.05,0.05,1.0,0.328923,0.000259778
0.55,0.05,0.05,0.05,0.2,0.1,1.0,0.32761,0.000275848
0.5,0.05,0.05,0.1,0.1,0.2,1.0,0.327102,0.000282317
0.6,0.05,0.05,0.05,0.05,0.2,1.0,0.327076,0.000282641
0.7,0.05,0.05,0.05,0.1,0.05,1.0,0.327062,0.000282827
0.6,0.05,0.05,0.05,0.1,0.15,1.0,0.326799,0.000286229
0.65,0.05,0.05,0.05,0.15,0.05,1.0,0.326723,0.000287224
0.6,0.05,0.05,0.05,0.2,0.05,1.0,0.326514,0.000289969
0.55,0.05,0.05,0.05,0.15,0.15,1.0,0.326229,0.000293747
0.6,0.05,0.05,0.15,0.05,0.1,1.0,0.325937,0.000297667
0.6,0.05,0.05,0.15,0.1,0.05,1.0,0.325793,0.000299621
0.5,0.05,0.05,0.05,0.2,0.15,1.0,0.325634,0.000301783
0.55,0.05,0.1,0.2,0.05,0.05,1.0,0.32523,0.000307354
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.325068,0.000309619
0.6,0.15,0.1,0.05,0.05,0.05,1.0,0.324754,0.000314041
0.55,0.15,0.1,0.05,0.1,0.05,1.0,0.324574,0.000316609
0.6,0.05,0.05,0.05,0.15,0.1,1.0,0.323856,0.000327024
