부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.65,0.05,0.1,0.05,0.1,0.05,1.0,0.030439,0.901551668
0.65,0.1,0.1,0.05,0.05,0.05,1.0,-0.030439,0.901551668
0.5,0.1,0.2,0.05,0.05,0.1,1.0,-0.028594,0.907493082
0.55,0.05,0.2,0.05,0.1,0.05,1.0,0.027672,0.910465572
0.6,0.05,0.2,0.05,0.05,0.05,1.0,0.027672,0.910465572
0.55,0.1,0.1,0.05,0.05,0.15,1.0,0.025827,0.916413934
0.5,0.05,0.05,0.05,0.3,0.05,1.0,-0.024905,0.919389729
0.5,0.05,0.15,0.05,0.1,0.15,1.0,0.024905,0.919389729
0.55,0.05,0.05,0.05,0.25,0.05,1.0,-0.024905,0.919389729
0.55,0.05,0.1,0.05,0.15,0.1,1.0,0.02306,0.925344361
0.5,0.15,0.15,0.1,0.05,0.05,1.0,0.022138,0.928323121
0.5,0.05,0.1,0.05,0.15,0.15,1.0,0.021215,0.931302795
0.6,0.05,0.05,0.05,0.2,0.05,1.0,0.018448,0.940246916
0.6,0.05,0.15,0.05,0.1,0.05,1.0,0.018448,0.940246916
0.5,0.1,0.15,0.05,0.05,0.15,1.0,-0.017526,0.943229863
0.5,0.05,0.2,0.05,0.1,0.1,1.0,0.013836,0.955168508
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.012914,0.958154694
0.5,0.05,0.05,0.05,0.25,0.1,1.0,-0.011069,0.964128628
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.011069,0.964128628
0.5,0.05,0.25,0.05,0.1,0.05,1.0,0.010146,0.967116301
0.5,0.15,0.1,0.05,0.05,0.15,1.0,-0.008302,0.973092866
0.55,0.1,0.15,0.05,0.05,0.1,1.0,-0.008302,0.973092866
0.55,0.1,0.05,0.05,0.2,0.05,1.0,-0.004612,0.985049812
0.55,0.05,0.25,0.05,0.05,0.05,1.0,-0.00369,0.988039621
0.6,0.05,0.1,0.05,0.1,0.1,1.0,0.00369,0.988039621
0.6,0.05,0.1,0.05,0.15,0.05,1.0,-0.001845,0.994019658
0.5,0.05,0.2,0.05,0.15,0.05,1.0,0.000922,0.99700981
0.55,0.05,0.15,0.05,0.1,0.1,1.0,0.000922,0.99700981
0.5,0.1,0.05,0.05,0.2,0.1,1.0,0.0,1.0
