부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.65,0.05,0.05,0.1,0.05,0.1,1.0,0.171424,0.021032196
0.55,0.05,0.1,0.1,0.1,0.1,1.0,0.170842,0.021479099
0.55,0.1,0.1,0.05,0.15,0.05,1.0,0.170737,0.021561156
0.55,0.05,0.1,0.1,0.05,0.15,1.0,0.170731,0.021565147
0.6,0.05,0.05,0.05,0.2,0.05,1.0,0.170699,0.021590699
0.6,0.05,0.05,0.05,0.05,0.2,1.0,0.170355,0.021859776
0.6,0.05,0.05,0.05,0.15,0.1,1.0,0.17026,0.021934176
0.65,0.05,0.05,0.15,0.05,0.05,1.0,0.169973,0.022161958
0.5,0.1,0.15,0.15,0.05,0.05,1.0,0.169934,0.022193028
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.169764,0.022329195
0.5,0.05,0.15,0.2,0.05,0.05,1.0,0.169561,0.022491655
0.5,0.15,0.15,0.05,0.05,0.1,1.0,0.169174,0.022805603
0.5,0.2,0.1,0.05,0.1,0.05,1.0,0.169164,0.02281398
0.55,0.05,0.1,0.1,0.15,0.05,1.0,0.169033,0.022921438
0.5,0.05,0.15,0.15,0.05,0.1,1.0,0.168643,0.023243025
0.5,0.05,0.1,0.05,0.15,0.15,1.0,0.168096,0.023700633
0.5,0.05,0.15,0.15,0.1,0.05,1.0,0.16782,0.023934512
0.6,0.05,0.05,0.05,0.1,0.15,1.0,0.167593,0.024128141
0.55,0.05,0.1,0.15,0.1,0.05,1.0,0.167334,0.024350498
0.55,0.1,0.1,0.05,0.1,0.1,1.0,0.167135,0.024523006
0.5,0.15,0.1,0.05,0.15,0.05,1.0,0.167053,0.024594418
0.55,0.2,0.1,0.05,0.05,0.05,1.0,0.16644,0.025132994
0.55,0.05,0.1,0.15,0.05,0.1,1.0,0.165986,0.025538232
0.5,0.15,0.1,0.1,0.1,0.05,1.0,0.165837,0.025673315
0.65,0.15,0.05,0.05,0.05,0.05,1.0,0.165829,0.025679807
0.55,0.15,0.1,0.1,0.05,0.05,1.0,0.165802,0.025704784
0.6,0.15,0.05,0.05,0.1,0.05,1.0,0.165689,0.025807147
0.65,0.1,0.05,0.05,0.05,0.1,1.0,0.165253,0.026205083
0.6,0.1,0.1,0.1,0.05,0.05,1.0,0.165066,0.026377805
0.6,0.05,0.05,0.1,0.1,0.1,1.0,0.164711,0.026708024
0.55,0.05,0.1,0.2,0.05,0.05,1.0,0.164692,0.02672514
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.164177,0.027210844
0.55,0.1,0.1,0.05,0.05,0.15,1.0,0.163879,0.027494686
0.5,0.05,0.1,0.1,0.1,0.15,1.0,0.163638,0.027726695
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.163539,0.027822914
0.5,0.15,0.1,0.05,0.1,0.1,1.0,0.163143,0.028207635
0.55,0.05,0.05,0.05,0.25,0.05,1.0,0.163017,0.0283315
0.6,0.05,0.05,0.1,0.15,0.05,1.0,0.16299,0.028357742
0.5,0.05,0.1,0.05,0.25,0.05,1.0,0.162382,0.028961848
0.5,0.05,0.1,0.05,0.2,0.1,1.0,0.162237,0.029107196
0.6,0.05,0.05,0.15,0.1,0.05,1.0,0.161941,0.029405844
0.5,0.05,0.1,0.15,0.1,0.1,1.0,0.160782,0.030602995
0.5,0.15,0.1,0.1,0.05,0.1,1.0,0.160497,0.030902711
0.6,0.05,0.05,0.1,0.05,0.15,1.0,0.160429,0.030975579
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.160132,0.031291571
0.5,0.1,0.1,0.05,0.1,0.15,1.0,0.159243,0.032254922
0.5,0.05,0.1,0.1,0.05,0.2,1.0,0.159047,0.032470752
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.158939,0.032589924
0.5,0.05,0.1,0.1,0.2,0.05,1.0,0.158776,0.032771002
0.5,0.1,0.1,0.05,0.15,0.1,1.0,0.158717,0.0328373
0.5,0.05,0.1,0.15,0.05,0.15,1.0,0.158564,0.033008231
0.5,0.05,0.1,0.1,0.15,0.1,1.0,0.158334,0.033266395
0.6,0.1,0.05,0.05,0.15,0.05,1.0,0.158314,0.033288379
0.55,0.1,0.1,0.1,0.1,0.05,1.0,0.158103,0.033527616
0.55,0.05,0.05,0.05,0.2,0.1,1.0,0.157986,0.033660585
0.55,0.05,0.05,0.05,0.15,0.15,1.0,0.157895,0.033764613
0.6,0.05,0.05,0.15,0.05,0.1,1.0,0.157565,0.034142508
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.157191,0.034575158
0.6,0.1,0.05,0.05,0.1,0.1,1.0,0.156434,0.035466893
0.5,0.2,0.1,0.1,0.05,0.05,1.0,0.156121,0.035841032
0.55,0.1,0.1,0.15,0.05,0.05,1.0,0.156083,0.03588655
0.5,0.05,0.1,0.15,0.15,0.05,1.0,0.155794,0.036234665
0.5,0.1,0.1,0.05,0.05,0.2,1.0,0.155436,0.036671307
0.5,0.1,0.1,0.2,0.05,0.05,1.0,0.155408,0.036706059
0.55,0.1,0.1,0.1,0.05,0.1,1.0,0.155078,0.037111505
0.65,0.1,0.05,0.1,0.05,0.05,1.0,0.154662,0.037628437
0.5,0.05,0.1,0.2,0.1,0.05,1.0,0.154267,0.038125462
0.5,0.1,0.1,0.15,0.1,0.05,1.0,0.153892,0.038603079
0.55,0.05,0.05,0.1,0.2,0.05,1.0,0.153557,0.039032733
0.5,0.05,0.1,0.2,0.05,0.1,1.0,0.153357,0.039291655
0.6,0.1,0.05,0.05,0.05,0.15,1.0,0.152646,0.040222772
