부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.6,0.15,0.05,0.05,0.1,0.05,1.0,0.340687,0.008872982
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.340594,0.008892856
0.5,0.05,0.15,0.05,0.15,0.1,1.0,0.339909,0.009039786
0.5,0.05,0.15,0.1,0.1,0.1,1.0,0.339877,0.009046514
0.5,0.1,0.05,0.05,0.25,0.05,1.0,0.33857,0.009333064
0.5,0.05,0.15,0.15,0.05,0.1,1.0,0.338414,0.009367697
0.55,0.1,0.05,0.1,0.05,0.15,1.0,0.338009,0.009458263
0.5,0.1,0.05,0.05,0.2,0.1,1.0,0.337947,0.009472263
0.6,0.1,0.15,0.05,0.05,0.05,1.0,0.337604,0.009549588
0.5,0.1,0.1,0.1,0.05,0.15,1.0,0.335518,0.010032491
0.5,0.05,0.05,0.05,0.1,0.25,1.0,0.335082,0.010136027
0.5,0.05,0.05,0.1,0.05,0.25,1.0,0.334583,0.010255485
0.55,0.05,0.05,0.2,0.1,0.05,1.0,0.334339,0.010314424
0.55,0.1,0.05,0.05,0.1,0.15,1.0,0.333307,0.010567175
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.333182,0.010598018
0.5,0.05,0.05,0.15,0.1,0.15,1.0,0.332995,0.010644429
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.332808,0.010691015
0.55,0.05,0.2,0.05,0.1,0.05,1.0,0.332653,0.010729972
0.55,0.1,0.15,0.05,0.1,0.05,1.0,0.33231,0.010816109
0.55,0.05,0.1,0.05,0.05,0.2,1.0,0.331656,0.010982213
0.5,0.1,0.1,0.05,0.15,0.1,1.0,0.331002,0.011150518
0.55,0.1,0.15,0.1,0.05,0.05,1.0,0.330722,0.011223329
0.6,0.15,0.1,0.05,0.05,0.05,1.0,0.33041,0.01130471
0.55,0.1,0.1,0.05,0.05,0.15,1.0,0.330255,0.011345592
0.55,0.1,0.05,0.05,0.05,0.2,1.0,0.329103,0.011652103
0.5,0.1,0.05,0.05,0.15,0.15,1.0,0.32876,0.011744595
0.5,0.1,0.1,0.05,0.1,0.15,1.0,0.328324,0.011863227
0.5,0.05,0.05,0.05,0.05,0.3,1.0,0.327888,0.011982893
0.5,0.05,0.2,0.05,0.15,0.05,1.0,0.327514,0.01208629
0.55,0.05,0.05,0.2,0.05,0.1,1.0,0.327078,0.012207891
0.6,0.15,0.05,0.1,0.05,0.05,1.0,0.326985,0.012234085
0.55,0.05,0.2,0.1,0.05,0.05,1.0,0.325552,0.012641837
0.55,0.1,0.05,0.15,0.1,0.05,1.0,0.325334,0.012704901
0.5,0.1,0.15,0.1,0.1,0.05,1.0,0.324556,0.012932345
0.5,0.05,0.15,0.1,0.05,0.15,1.0,0.324525,0.012941515
0.5,0.1,0.15,0.05,0.15,0.05,1.0,0.323995,0.013098267
0.5,0.05,0.15,0.2,0.05,0.05,1.0,0.323186,0.013341163
0.5,0.05,0.2,0.15,0.05,0.05,1.0,0.322314,0.013607065
0.5,0.05,0.1,0.05,0.05,0.25,1.0,0.32194,0.01372241
0.5,0.05,0.2,0.1,0.1,0.05,1.0,0.321815,0.013761044
0.5,0.05,0.1,0.2,0.05,0.1,1.0,0.321629,0.013819171
0.5,0.1,0.05,0.1,0.1,0.15,1.0,0.321037,0.014004633
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.321037,0.014004633
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.320414,0.014202161
0.55,0.05,0.15,0.05,0.05,0.15,1.0,0.319822,0.014392023
0.55,0.05,0.2,0.05,0.05,0.1,1.0,0.31976,0.014412134
0.55,0.15,0.1,0.1,0.05,0.05,1.0,0.319604,0.014462518
0.5,0.1,0.05,0.1,0.2,0.05,1.0,0.318421,0.014850401
0.5,0.05,0.05,0.15,0.05,0.2,1.0,0.318141,0.014943563
0.55,0.1,0.05,0.15,0.05,0.1,1.0,0.317393,0.015194447
0.5,0.1,0.15,0.05,0.1,0.1,1.0,0.317331,0.015215516
0.5,0.1,0.15,0.15,0.05,0.05,1.0,0.317238,0.015247167
0.55,0.1,0.15,0.05,0.05,0.1,1.0,0.316708,0.015427586
0.5,0.1,0.1,0.15,0.1,0.05,1.0,0.316272,0.015577536
0.5,0.1,0.1,0.15,0.05,0.1,1.0,0.315961,0.015685405
0.5,0.1,0.05,0.1,0.05,0.2,1.0,0.315649,0.015793913
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.314995,0.016023872
0.55,0.05,0.25,0.05,0.05,0.05,1.0,0.31403,0.016368565
0.55,0.15,0.1,0.05,0.1,0.05,1.0,0.313874,0.01642475
0.5,0.1,0.05,0.05,0.1,0.2,1.0,0.31254,0.016912999
0.6,0.2,0.05,0.05,0.05,0.05,1.0,0.312068,0.017088633
0.5,0.1,0.15,0.1,0.05,0.1,1.0,0.31157,0.017275754
0.55,0.15,0.05,0.1,0.05,0.1,1.0,0.310885,0.017535898
0.55,0.15,0.05,0.1,0.1,0.05,1.0,0.310449,0.017703177
0.5,0.05,0.2,0.1,0.05,0.1,1.0,0.309764,0.017968793
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.309546,0.018054016
0.5,0.1,0.2,0.05,0.1,0.05,1.0,0.309515,0.018066219
0.5,0.05,0.1,0.2,0.1,0.05,1.0,0.308767,0.018361202
0.55,0.1,0.2,0.05,0.05,0.05,1.0,0.308144,0.018610144
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.30802,0.018660276
0.5,0.05,0.25,0.05,0.1,0.05,1.0,0.307958,0.018685384
0.5,0.05,0.2,0.05,0.1,0.1,1.0,0.307117,0.019027179
0.5,0.1,0.1,0.05,0.05,0.2,1.0,0.306089,0.019452136
0.5,0.05,0.25,0.1,0.05,0.05,1.0,0.305902,0.019530261
0.5,0.05,0.15,0.05,0.1,0.15,1.0,0.30503,0.019898381
0.5,0.05,0.05,0.2,0.15,0.05,1.0,0.304532,0.020111368
0.5,0.1,0.2,0.1,0.05,0.05,1.0,0.304158,0.020272376
0.5,0.05,0.05,0.2,0.1,0.1,1.0,0.303349,0.020624983
0.5,0.15,0.05,0.05,0.2,0.05,1.0,0.303255,0.020666001
0.5,0.15,0.05,0.05,0.15,0.1,1.0,0.299985,0.022145865
0.5,0.1,0.05,0.05,0.05,0.25,1.0,0.299892,0.02218943
0.5,0.05,0.05,0.2,0.05,0.15,1.0,0.299767,0.022247631
0.5,0.1,0.05,0.15,0.15,0.05,1.0,0.299643,0.022305961
0.55,0.15,0.15,0.05,0.05,0.05,1.0,0.299612,0.022320564
0.5,0.15,0.15,0.05,0.1,0.05,1.0,0.298802,0.02270308
0.5,0.15,0.1,0.1,0.05,0.1,1.0,0.298055,0.023061077
0.5,0.15,0.1,0.1,0.1,0.05,1.0,0.297681,0.023241856
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.297494,0.023332694
0.5,0.05,0.3,0.05,0.05,0.05,1.0,0.29575,0.024195063
0.5,0.15,0.1,0.05,0.15,0.05,1.0,0.29519,0.024477898
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.294442,0.024859344
0.5,0.15,0.1,0.05,0.1,0.1,1.0,0.293632,0.025278215
0.55,0.1,0.05,0.2,0.05,0.05,1.0,0.292231,0.026017227
0.5,0.1,0.05,0.15,0.1,0.1,1.0,0.291577,0.026368268
0.5,0.05,0.25,0.05,0.05,0.1,1.0,0.291266,0.026536825
0.55,0.2,0.05,0.05,0.1,0.05,1.0,0.28921,0.027672159
0.5,0.1,0.25,0.05,0.05,0.05,1.0,0.288868,0.027865288
0.55,0.05,0.05,0.25,0.05,0.05,1.0,0.287435,0.028685207
0.5,0.1,0.15,0.05,0.05,0.15,1.0,0.285785,0.029654859
0.5,0.15,0.05,0.1,0.15,0.05,1.0,0.284415,0.030480546
0.5,0.05,0.1,0.25,0.05,0.05,1.0,0.284165,0.030632716
0.5,0.05,0.15,0.05,0.05,0.2,1.0,0.283044,0.031325357
0.55,0.2,0.05,0.1,0.05,0.05,1.0,0.282951,0.031383663
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.282453,0.031696156
0.5,0.1,0.2,0.05,0.05,0.1,1.0,0.282017,0.031971714
0.5,0.15,0.05,0.1,0.1,0.1,1.0,0.281861,0.03207061
0.5,0.05,0.2,0.05,0.05,0.15,1.0,0.280584,0.03289122
0.5,0.05,0.05,0.25,0.1,0.05,1.0,0.280397,0.033012763
0.5,0.15,0.15,0.05,0.05,0.1,1.0,0.280242,0.033114335
0.5,0.1,0.1,0.2,0.05,0.05,1.0,0.278965,0.033957077
0.55,0.15,0.05,0.15,0.05,0.05,1.0,0.27828,0.034416584
0.5,0.2,0.05,0.05,0.15,0.05,1.0,0.277937,0.034648269
0.5,0.1,0.05,0.15,0.05,0.15,1.0,0.27791,0.034666495
0.55,0.2,0.1,0.05,0.05,0.05,1.0,0.27747,0.03496629
0.5,0.15,0.15,0.1,0.05,0.05,1.0,0.276847,0.035394086
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.275259,0.036504666
0.5,0.15,0.05,0.1,0.05,0.15,1.0,0.275103,0.036615084
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.273702,0.037621359
0.5,0.15,0.2,0.05,0.05,0.05,1.0,0.272643,0.038396746
0.55,0.25,0.05,0.05,0.05,0.05,1.0,0.272519,0.03848883
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.27146,0.039278945
0.5,0.15,0.1,0.15,0.05,0.05,1.0,0.26984,0.040513235
0.5,0.2,0.1,0.1,0.05,0.05,1.0,0.269498,0.040778392
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.268377,0.0416562
0.5,0.2,0.1,0.05,0.1,0.05,1.0,0.265231,0.044202339
0.5,0.1,0.05,0.2,0.1,0.05,1.0,0.264422,0.044878063
0.5,0.2,0.05,0.1,0.1,0.05,1.0,0.264391,0.044904221
0.5,0.1,0.05,0.2,0.05,0.1,1.0,0.262865,0.046201354
0.5,0.2,0.05,0.1,0.05,0.1,1.0,0.262865,0.046201354
0.5,0.1,0.05,0.25,0.05,0.05,1.0,0.262304,0.046685494
0.5,0.25,0.05,0.1,0.05,0.05,1.0,0.261214,0.047638767
0.5,0.05,0.05,0.25,0.05,0.1,1.0,0.260685,0.048107496
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.260187,0.04855209
0.5,0.2,0.15,0.05,0.05,0.05,1.0,0.259128,0.049508001
0.5,0.3,0.05,0.05,0.05,0.05,1.0,0.254675,0.053697995
0.5,0.15,0.05,0.15,0.1,0.05,1.0,0.252837,0.055508628
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.251903,0.056448092
0.5,0.15,0.05,0.15,0.05,0.1,1.0,0.249848,0.058560259
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.249692,0.058722839
0.5,0.15,0.05,0.2,0.05,0.05,1.0,0.248602,0.059871135
0.5,0.25,0.1,0.05,0.05,0.05,1.0,0.244024,0.064893313
0.5,0.05,0.05,0.3,0.05,0.05,1.0,0.23764,0.072455602
0.5,0.2,0.05,0.15,0.05,0.05,1.0,0.233125,0.078216348
