부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.05,0.05,0.05,0.2,0.15,1.0,0.179284,0.597868516
0.5,0.05,0.05,0.15,0.05,0.2,1.0,-0.179284,0.597868516
0.5,0.05,0.05,0.2,0.05,0.15,1.0,-0.179284,0.597868516
0.5,0.05,0.05,0.2,0.1,0.1,1.0,-0.179284,0.597868516
0.5,0.05,0.05,0.2,0.15,0.05,1.0,-0.179284,0.597868516
0.5,0.05,0.05,0.25,0.05,0.1,1.0,-0.179284,0.597868516
0.5,0.05,0.05,0.25,0.1,0.05,1.0,-0.179284,0.597868516
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.179284,0.597868516
0.5,0.05,0.1,0.05,0.15,0.15,1.0,0.179284,0.597868516
0.5,0.05,0.1,0.05,0.2,0.1,1.0,0.179284,0.597868516
0.5,0.05,0.1,0.15,0.05,0.15,1.0,-0.179284,0.597868516
0.5,0.05,0.1,0.2,0.05,0.1,1.0,-0.179284,0.597868516
0.5,0.05,0.1,0.2,0.1,0.05,1.0,-0.179284,0.597868516
0.5,0.05,0.15,0.05,0.05,0.2,1.0,0.179284,0.597868516
0.5,0.05,0.15,0.15,0.05,0.1,1.0,-0.179284,0.597868516
0.5,0.05,0.2,0.05,0.05,0.15,1.0,0.179284,0.597868516
0.5,0.05,0.2,0.15,0.05,0.05,1.0,-0.179284,0.597868516
0.5,0.1,0.05,0.2,0.1,0.05,1.0,-0.179284,0.597868516
0.5,0.1,0.05,0.25,0.05,0.05,1.0,-0.179284,0.597868516
0.5,0.1,0.1,0.05,0.05,0.2,1.0,0.179284,0.597868516
0.5,0.1,0.15,0.05,0.05,0.15,1.0,0.179284,0.597868516
0.5,0.1,0.15,0.05,0.1,0.1,1.0,0.179284,0.597868516
0.5,0.1,0.2,0.05,0.05,0.1,1.0,0.179284,0.597868516
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.179284,0.597868516
0.5,0.15,0.05,0.2,0.05,0.05,1.0,-0.179284,0.597868516
0.55,0.05,0.05,0.05,0.15,0.15,1.0,0.179284,0.597868516
0.55,0.05,0.05,0.15,0.05,0.15,1.0,-0.179284,0.597868516
0.55,0.05,0.05,0.2,0.05,0.1,1.0,-0.179284,0.597868516
0.55,0.05,0.05,0.2,0.1,0.05,1.0,-0.179284,0.597868516
0.55,0.05,0.05,0.25,0.05,0.05,1.0,-0.179284,0.597868516
0.55,0.05,0.1,0.05,0.05,0.2,1.0,0.179284,0.597868516
0.55,0.05,0.1,0.05,0.15,0.1,1.0,0.179284,0.597868516
0.55,0.05,0.1,0.15,0.05,0.1,1.0,-0.179284,0.597868516
0.55,0.05,0.1,0.2,0.05,0.05,1.0,-0.179284,0.597868516
0.55,0.05,0.15,0.05,0.05,0.15,1.0,0.179284,0.597868516
0.55,0.05,0.15,0.15,0.05,0.05,1.0,-0.179284,0.597868516
0.55,0.05,0.2,0.05,0.05,0.1,1.0,0.179284,0.597868516
0.55,0.1,0.05,0.15,0.05,0.1,1.0,-0.179284,0.597868516
0.55,0.1,0.05,0.2,0.05,0.05,1.0,-0.179284,0.597868516
0.55,0.1,0.1,0.05,0.05,0.15,1.0,0.179284,0.597868516
0.55,0.1,0.1,0.05,0.1,0.1,1.0,0.179284,0.597868516
0.55,0.1,0.1,0.05,0.15,0.05,1.0,0.179284,0.597868516
0.55,0.1,0.1,0.15,0.05,0.05,1.0,-0.179284,0.597868516
0.55,0.1,0.15,0.05,0.1,0.05,1.0,0.179284,0.597868516
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.179284,0.597868516
0.6,0.05,0.05,0.05,0.15,0.1,1.0,0.179284,0.597868516
0.6,0.05,0.05,0.2,0.05,0.05,1.0,-0.179284,0.597868516
0.6,0.05,0.1,0.05,0.05,0.15,1.0,0.179284,0.597868516
0.6,0.05,0.1,0.15,0.05,0.05,1.0,-0.179284,0.597868516
0.6,0.05,0.15,0.05,0.05,0.1,1.0,0.179284,0.597868516
0.6,0.05,0.2,0.05,0.05,0.05,1.0,0.179284,0.597868516
0.6,0.1,0.1,0.05,0.1,0.05,1.0,0.179284,0.597868516
0.65,0.05,0.05,0.05,0.05,0.15,1.0,0.179284,0.597868516
0.65,0.05,0.05,0.05,0.1,0.1,1.0,0.179284,0.597868516
0.65,0.05,0.05,0.05,0.15,0.05,1.0,0.179284,0.597868516
0.65,0.05,0.1,0.05,0.05,0.1,1.0,0.179284,0.597868516
0.65,0.05,0.15,0.05,0.05,0.05,1.0,0.179284,0.597868516
0.65,0.1,0.05,0.05,0.1,0.05,1.0,0.179284,0.597868516
0.7,0.05,0.05,0.05,0.05,0.1,1.0,0.179284,0.597868516
0.7,0.05,0.1,0.05,0.05,0.05,1.0,0.179284,0.597868516
0.5,0.05,0.05,0.1,0.05,0.25,1.0,0.119523,0.726314211
0.5,0.05,0.15,0.05,0.1,0.15,1.0,0.119523,0.726314211
0.5,0.05,0.15,0.05,0.15,0.1,1.0,0.119523,0.726314211
0.5,0.05,0.15,0.05,0.2,0.05,1.0,0.119523,0.726314211
0.5,0.05,0.2,0.05,0.1,0.1,1.0,0.119523,0.726314211
0.5,0.05,0.2,0.05,0.15,0.05,1.0,0.119523,0.726314211
0.5,0.05,0.25,0.05,0.05,0.1,1.0,0.119523,0.726314211
0.5,0.05,0.25,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.119523,0.726314211
0.5,0.1,0.05,0.1,0.2,0.05,1.0,0.119523,0.726314211
0.5,0.1,0.05,0.15,0.1,0.1,1.0,-0.119523,0.726314211
0.5,0.1,0.1,0.15,0.1,0.05,1.0,-0.119523,0.726314211
0.5,0.1,0.15,0.05,0.15,0.05,1.0,0.119523,0.726314211
0.5,0.1,0.2,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.119523,0.726314211
0.5,0.15,0.05,0.05,0.15,0.1,1.0,0.119523,0.726314211
0.5,0.15,0.05,0.1,0.05,0.15,1.0,-0.119523,0.726314211
0.5,0.15,0.05,0.15,0.05,0.1,1.0,-0.119523,0.726314211
0.5,0.15,0.1,0.05,0.15,0.05,1.0,0.119523,0.726314211
0.5,0.15,0.1,0.1,0.05,0.1,1.0,-0.119523,0.726314211
0.5,0.15,0.1,0.15,0.05,0.05,1.0,-0.119523,0.726314211
0.5,0.15,0.15,0.1,0.05,0.05,1.0,-0.119523,0.726314211
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.119523,0.726314211
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.119523,0.726314211
0.5,0.2,0.05,0.1,0.05,0.1,1.0,-0.119523,0.726314211
0.5,0.2,0.05,0.15,0.05,0.05,1.0,-0.119523,0.726314211
0.5,0.2,0.1,0.1,0.05,0.05,1.0,-0.119523,0.726314211
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.119523,0.726314211
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.55,0.05,0.05,0.1,0.05,0.2,1.0,0.119523,0.726314211
0.55,0.05,0.1,0.05,0.1,0.15,1.0,0.119523,0.726314211
0.55,0.05,0.15,0.05,0.1,0.1,1.0,0.119523,0.726314211
0.55,0.05,0.15,0.05,0.15,0.05,1.0,0.119523,0.726314211
0.55,0.05,0.2,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.55,0.05,0.25,0.05,0.05,0.05,1.0,0.119523,0.726314211
0.55,0.1,0.05,0.15,0.1,0.05,1.0,-0.119523,0.726314211
0.55,0.1,0.15,0.05,0.05,0.1,1.0,0.119523,0.726314211
0.55,0.1,0.2,0.05,0.05,0.05,1.0,0.119523,0.726314211
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.119523,0.726314211
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.119523,0.726314211
0.55,0.15,0.05,0.15,0.05,0.05,1.0,-0.119523,0.726314211
0.55,0.15,0.1,0.1,0.05,0.05,1.0,-0.119523,0.726314211
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.119523,0.726314211
0.55,0.2,0.05,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.55,0.2,0.05,0.1,0.05,0.05,1.0,-0.119523,0.726314211
0.6,0.05,0.05,0.15,0.05,0.1,1.0,-0.119523,0.726314211
0.6,0.05,0.1,0.05,0.1,0.1,1.0,0.119523,0.726314211
0.6,0.05,0.1,0.05,0.15,0.05,1.0,0.119523,0.726314211
0.6,0.05,0.15,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.6,0.1,0.05,0.15,0.05,0.05,1.0,-0.119523,0.726314211
0.6,0.1,0.1,0.05,0.05,0.1,1.0,0.119523,0.726314211
0.6,0.1,0.15,0.05,0.05,0.05,1.0,0.119523,0.726314211
0.6,0.15,0.05,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.65,0.05,0.1,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.65,0.1,0.05,0.05,0.05,0.1,1.0,0.119523,0.726314211
0.65,0.1,0.1,0.05,0.05,0.05,1.0,0.119523,0.726314211
0.7,0.05,0.05,0.05,0.1,0.05,1.0,0.119523,0.726314211
0.7,0.05,0.05,0.1,0.05,0.05,1.0,0.119523,0.726314211
0.7,0.1,0.05,0.05,0.05,0.05,1.0,0.119523,0.726314211
0.5,0.05,0.05,0.1,0.1,0.2,1.0,0.059761,0.86144106
0.5,0.05,0.05,0.1,0.15,0.15,1.0,0.059761,0.86144106
0.5,0.05,0.05,0.1,0.2,0.1,1.0,0.059761,0.86144106
0.5,0.05,0.05,0.1,0.25,0.05,1.0,0.059761,0.86144106
0.5,0.05,0.1,0.15,0.1,0.1,1.0,-0.059761,0.86144106
0.5,0.05,0.15,0.1,0.1,0.1,1.0,-0.059761,0.86144106
0.5,0.05,0.15,0.15,0.1,0.05,1.0,-0.059761,0.86144106
0.5,0.05,0.2,0.1,0.1,0.05,1.0,-0.059761,0.86144106
0.5,0.05,0.25,0.1,0.05,0.05,1.0,-0.059761,0.86144106
0.5,0.05,0.3,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.5,0.1,0.05,0.1,0.05,0.2,1.0,-0.059761,0.86144106
0.5,0.1,0.05,0.1,0.1,0.15,1.0,-0.059761,0.86144106
0.5,0.1,0.05,0.15,0.15,0.05,1.0,-0.059761,0.86144106
0.5,0.1,0.1,0.1,0.05,0.15,1.0,-0.059761,0.86144106
0.5,0.1,0.1,0.1,0.1,0.1,1.0,-0.059761,0.86144106
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.059761,0.86144106
0.5,0.1,0.15,0.1,0.05,0.1,1.0,-0.059761,0.86144106
0.5,0.1,0.15,0.1,0.1,0.05,1.0,-0.059761,0.86144106
0.5,0.1,0.2,0.1,0.05,0.05,1.0,-0.059761,0.86144106
0.5,0.1,0.25,0.05,0.05,0.05,1.0,-0.059761,0.86144106
0.5,0.15,0.05,0.15,0.1,0.05,1.0,-0.059761,0.86144106
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.059761,0.86144106
0.5,0.15,0.1,0.05,0.1,0.1,1.0,0.059761,0.86144106
0.5,0.15,0.1,0.1,0.1,0.05,1.0,-0.059761,0.86144106
0.5,0.15,0.15,0.05,0.05,0.1,1.0,0.059761,0.86144106
0.5,0.15,0.15,0.05,0.1,0.05,1.0,0.059761,0.86144106
0.5,0.15,0.2,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.059761,0.86144106
0.5,0.2,0.1,0.05,0.1,0.05,1.0,0.059761,0.86144106
0.5,0.2,0.15,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.5,0.25,0.05,0.1,0.05,0.05,1.0,-0.059761,0.86144106
0.5,0.25,0.1,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.55,0.05,0.05,0.1,0.2,0.05,1.0,0.059761,0.86144106
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.059761,0.86144106
0.55,0.1,0.1,0.1,0.05,0.1,1.0,-0.059761,0.86144106
0.55,0.1,0.15,0.1,0.05,0.05,1.0,-0.059761,0.86144106
0.55,0.15,0.05,0.1,0.05,0.1,1.0,-0.059761,0.86144106
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.059761,0.86144106
0.55,0.15,0.1,0.05,0.1,0.05,1.0,0.059761,0.86144106
0.55,0.15,0.15,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.55,0.2,0.1,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.55,0.25,0.05,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.6,0.05,0.05,0.1,0.05,0.15,1.0,0.059761,0.86144106
0.6,0.05,0.05,0.1,0.15,0.05,1.0,0.059761,0.86144106
0.6,0.1,0.05,0.1,0.1,0.05,1.0,0.059761,0.86144106
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.059761,0.86144106
0.6,0.15,0.05,0.1,0.05,0.05,1.0,-0.059761,0.86144106
0.6,0.15,0.1,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.6,0.2,0.05,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.65,0.05,0.05,0.1,0.05,0.1,1.0,0.059761,0.86144106
0.65,0.05,0.05,0.1,0.1,0.05,1.0,0.059761,0.86144106
0.65,0.15,0.05,0.05,0.05,0.05,1.0,0.059761,0.86144106
0.5,0.05,0.05,0.15,0.1,0.15,1.0,0.0,1.0
0.5,0.05,0.05,0.15,0.15,0.1,1.0,0.0,1.0
0.5,0.05,0.05,0.15,0.2,0.05,1.0,0.0,1.0
0.5,0.05,0.1,0.1,0.05,0.2,1.0,0.0,1.0
0.5,0.05,0.1,0.1,0.1,0.15,1.0,0.0,1.0
0.5,0.05,0.1,0.1,0.15,0.1,1.0,0.0,1.0
0.5,0.05,0.1,0.1,0.2,0.05,1.0,0.0,1.0
0.5,0.05,0.1,0.15,0.15,0.05,1.0,0.0,1.0
