부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.05,0.05,0.05,0.3,0.05,1.0,-0.227256,0.380384879
0.5,0.05,0.1,0.05,0.25,0.05,1.0,-0.227256,0.380384879
0.6,0.05,0.05,0.05,0.2,0.05,1.0,-0.224613,0.386097834
0.65,0.05,0.05,0.1,0.1,0.05,1.0,0.220649,0.394754594
0.5,0.05,0.15,0.15,0.05,0.1,1.0,0.218007,0.400583641
0.5,0.15,0.1,0.15,0.05,0.05,1.0,0.218007,0.400583641
0.5,0.05,0.2,0.1,0.1,0.05,1.0,0.216686,0.403515436
0.55,0.05,0.05,0.05,0.25,0.05,1.0,-0.208758,0.421345956
0.65,0.1,0.05,0.1,0.05,0.05,1.0,0.203473,0.433458793
0.65,0.05,0.05,0.1,0.05,0.1,1.0,0.202152,0.4365149
0.5,0.05,0.2,0.05,0.15,0.05,1.0,-0.200831,0.439582091
0.6,0.05,0.1,0.1,0.05,0.1,1.0,0.200831,0.439582091
0.5,0.05,0.05,0.1,0.1,0.2,1.0,0.199509,0.442660327
0.55,0.15,0.05,0.1,0.05,0.1,1.0,0.198188,0.445749568
0.5,0.05,0.25,0.1,0.05,0.05,1.0,0.196867,0.448849775
0.6,0.05,0.05,0.1,0.15,0.05,1.0,0.186297,0.474041207
0.6,0.1,0.05,0.1,0.1,0.05,1.0,0.186297,0.474041207
0.7,0.05,0.1,0.05,0.05,0.05,1.0,0.186297,0.474041207
0.5,0.05,0.15,0.1,0.1,0.1,1.0,0.184976,0.477238212
0.5,0.1,0.05,0.1,0.1,0.15,1.0,0.184976,0.477238212
0.55,0.05,0.15,0.1,0.05,0.1,1.0,0.183654,0.480445752
0.5,0.15,0.05,0.1,0.05,0.15,1.0,0.181012,0.48689225
0.5,0.05,0.2,0.1,0.05,0.1,1.0,0.179691,0.490131114
0.5,0.05,0.05,0.05,0.25,0.1,1.0,-0.178369,0.493380325
0.55,0.05,0.1,0.1,0.15,0.05,1.0,0.169121,0.516410364
0.55,0.1,0.1,0.1,0.1,0.05,1.0,0.169121,0.516410364
0.5,0.1,0.1,0.1,0.1,0.1,1.0,0.167799,0.519740557
0.5,0.15,0.05,0.05,0.2,0.05,1.0,-0.166478,0.523080642
0.5,0.15,0.1,0.1,0.05,0.1,1.0,0.163836,0.529790269
0.5,0.1,0.05,0.15,0.15,0.05,1.0,0.153265,0.557013488
0.5,0.05,0.1,0.1,0.1,0.15,1.0,0.150623,0.563913202
0.5,0.1,0.05,0.05,0.1,0.2,1.0,-0.150623,0.563913202
0.55,0.05,0.05,0.1,0.1,0.15,1.0,0.150623,0.563913202
0.5,0.05,0.05,0.05,0.05,0.3,1.0,0.149302,0.567376823
0.5,0.2,0.05,0.1,0.05,0.1,1.0,0.149302,0.567376823
0.5,0.2,0.05,0.15,0.05,0.05,1.0,0.149302,0.567376823
0.55,0.05,0.15,0.05,0.15,0.05,1.0,-0.14798,0.570849541
0.55,0.1,0.1,0.05,0.15,0.05,1.0,-0.14798,0.570849541
0.5,0.05,0.15,0.1,0.15,0.05,1.0,0.134768,0.606063476
0.5,0.15,0.05,0.15,0.1,0.05,1.0,0.134768,0.606063476
0.5,0.1,0.15,0.05,0.15,0.05,1.0,-0.133447,0.609632153
0.5,0.1,0.15,0.1,0.1,0.05,1.0,0.132125,0.613209168
0.5,0.1,0.05,0.05,0.15,0.15,1.0,-0.130804,0.616794455
0.5,0.1,0.05,0.05,0.2,0.1,1.0,-0.130804,0.616794455
0.6,0.1,0.05,0.05,0.15,0.05,1.0,-0.129483,0.620387947
0.5,0.05,0.2,0.05,0.1,0.1,1.0,-0.117592,0.653087343
0.5,0.15,0.1,0.05,0.15,0.05,1.0,-0.11627,0.65675911
0.5,0.05,0.1,0.05,0.05,0.25,1.0,0.114949,0.660438319
0.55,0.05,0.1,0.05,0.05,0.2,1.0,0.114949,0.660438319
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.112307,0.66781877
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.112307,0.66781877
0.5,0.05,0.05,0.1,0.2,0.1,1.0,0.104379,0.690131131
0.5,0.05,0.25,0.05,0.1,0.05,1.0,-0.103058,0.693874018
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.103058,0.693874018
0.5,0.15,0.05,0.1,0.1,0.1,1.0,0.100415,0.701379824
0.5,0.15,0.1,0.1,0.1,0.05,1.0,0.100415,0.701379824
0.55,0.05,0.05,0.05,0.05,0.25,1.0,0.100415,0.701379824
0.55,0.15,0.05,0.1,0.1,0.05,1.0,0.100415,0.701379824
0.55,0.15,0.1,0.1,0.05,0.05,1.0,0.100415,0.701379824
0.6,0.05,0.05,0.05,0.05,0.2,1.0,0.100415,0.701379824
0.5,0.05,0.15,0.05,0.15,0.1,1.0,-0.099094,0.705142591
0.55,0.15,0.05,0.05,0.15,0.05,1.0,-0.099094,0.705142591
0.5,0.1,0.05,0.05,0.05,0.25,1.0,0.097773,0.708911831
0.5,0.05,0.1,0.05,0.15,0.15,1.0,-0.096452,0.712687467
0.5,0.05,0.1,0.05,0.2,0.1,1.0,-0.096452,0.712687467
0.55,0.05,0.15,0.05,0.05,0.15,1.0,0.096452,0.712687467
