Combined_Rank,Feature,Category,Feature_Type,SHAP_Rank,mean_abs_SHAP,Perm_Rank,Perm_Mean,Perm_Std,Rank_Diff,Consistency,Combined_Score,Category_Order
38,유동자산회전율_ratio,활동성 (Activity),- 일반피처,37,0.05804843821217578,33,0.000569411397713034,0.00044591983414437095,4,소폭 불일치,0.7391304347826086,4
39,영업이익률_ratio,수익성 (Profitability),- 일반피처,45,0.022216024367915806,27,0.002197110631580958,0.0011544495558284424,18,대폭 불일치,0.7608695652173914,2
40,유보율_ratio,안정성 (Solvency),- 일반피처,42,0.03436413767452023,31,0.0006925453104536998,0.0006240466763464623,11,대폭 불일치,0.7717391304347826,1
41,유형자산부채비율_ratio,안정성 (Solvency),- 일반피처,39,0.050536119560007996,35,0.0004590995202065166,0.0004979931061788613,4,소폭 불일치,0.7826086956521738,1
42,순운전자본회전율_ratio,활동성 (Activity),- 일반피처,38,0.05804576790256298,37,3.297256971315036e-05,0.0005675560403857762,1,일치,0.7934782608695652,4
43,유형자산증가율_ratio,성장성 (Growth),- 일반피처,44,0.03219508648103313,32,0.000588719472728914,0.0006340103054079389,12,대폭 불일치,0.8043478260869565,3
44,부채비율,안정성 (Solvency),- 일반피처,47,0.0071480989282417815,30,0.000878140476880429,7.33604412102022e-05,17,대폭 불일치,0.8152173913043479,1
45,순이익증가율,성장성 (Growth),- 일반피처,41,0.043481763840805,41,-0.0004095131053715821,0.0011709193493604601,0,일치,0.8695652173913043,3
46,비유동자산회전율_diff,활동성 (Activity),- 일반피처,43,0.03231270068271726,40,-0.00028252475006758463,0.0011241822165098318,3,일치,0.8804347826086956,4
47,자본잠식률_ratio,안정성 (Solvency),- 일반피처,46,0.008184359490283462,38,-4.284395367371019e-05,0.0001570690460104913,8,소폭 불일치,0.8913043478260869,1
