사업자등록번호,회사명,테스트_연도,훈련_끝,beta_i,beta_i_raw,beta_sign,beta_quality,beta_src,S2,r2,n_obs,granger_p
0008110041,엘브이엠씨홀딩스(주),2015,2014,-29.512022074561727,-48.93913779489805,-1.0,low,ols_shrunk,0.8260325406758448,0.7794949572053227,3.0,
1018106586,서원물산(주),2015,2014,-48.7731223223143,-81.04097154115235,-1.0,low,ols_shrunk,0.9098873591989988,0.9388868929263902,3.0,
1018116269,현대코퍼레이션(주),2015,2014,-3.7938783490951278,-6.075564919120382,-1.0,low,ols_shrunk,0.42636629119733,0.05734144627754123,3.0,
1018116478,주식회사승전상사,2015,2014,56.55823968207929,94.51129846617032,1.0,low,ols_shrunk,0.9253233208176888,0.2596332958998755,3.0,
1018117953,에이치디엑스(주),2015,2014,26.16631570718666,43.858091841349264,1.0,low,ols_shrunk,0.7984981226533167,0.18522050456575867,3.0,
1018118781,세기P&C(주),2015,2014,14.933830088718087,25.137282477234976,1.0,low,ols_shrunk,0.6616604088443888,0.9023280873574804,3.0,
1018119311,(주)갤러리현대,2015,2014,-40.28168110372316,-66.8885695101671,-1.0,low,ols_shrunk,0.884438881935753,0.30527085263904175,3.0,
1018119742,(주)가나아트갤러리,2015,2014,3.879027128859108,6.712610877470011,1.0,low,ols_shrunk,0.4288694201084689,0.006730058034328912,3.0,
1018121379,(주)영진종합전자,2015,2014,7.275583947495517,12.373538908530692,1.0,low,ols_shrunk,0.5139758030871924,0.3936766696454318,3.0,
1018121627,주식회사코스모스악기,2015,2014,2.1130536597875142,3.7693217623506885,1.0,low,ols_shrunk,0.3804755944931164,0.6641163043913924,3.0,
1018122854,석영브라이스톤,2015,2014,15.992909575766681,26.902414955649302,1.0,low,ols_shrunk,0.6779307467667918,0.7808208996259931,3.0,
1018124696,태원과학주식회사,2015,2014,-4.772483765755415,-7.706573946887527,-1.0,low,ols_shrunk,0.44847726324572385,0.831534944826962,3.0,
1018124906,국제갤러리홀딩(주),2015,2014,-95.39725015134574,-158.74785125620474,-1.0,low,ols_shrunk,0.967459324155194,0.8837314915280496,3.0,
1018125905,(주)대한과학,2015,2014,-16.46644953397068,-27.19651689391297,-1.0,low,ols_shrunk,0.6904463913224864,0.8490243664399668,3.0,
1018135174,(주)아이리스코리아,2015,2014,-23.803174686538743,-39.42439214819308,-1.0,low,ols_shrunk,0.7768043387567793,0.9250617853949253,3.0,
1018139753,주식회사교원,2015,2014,-1.5734223418697884,-2.37480490707815,-1.0,low,ols_shrunk,0.3675427617855653,0.017238211971916773,3.0,
1018145255,(주)일월세미컴,2015,2014,25.29553039825734,42.40678299313373,1.0,low,ols_shrunk,0.7918231122236129,0.20027119557441675,3.0,
1018146818,(주)서울옥션,2015,2014,-27.806330150271904,-46.09631792108168,-1.0,low,ols_shrunk,0.8101793909052983,0.07608393740294961,3.0,
1018151140,(주)사운드솔루션,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018152964,주식회사롯데닷컴,2015,2014,-13.551055513455536,-22.337526859721063,-1.0,low,ols_shrunk,0.6353775552774301,0.723854579355983,3.0,
1018153885,고진모터스,2015,2014,0.17835101074435228,0.5448173472787512,1.0,low,ols_shrunk,0.00917813934084272,0.002095384772713871,3.0,
1018156562,(주)투아이소프트,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018157557,주식회사아이피스,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018162216,(주)이지메디컴,2015,2014,20.75446499282042,34.838340650738864,1.0,low,ols_shrunk,0.7425949103045474,0.34122226179055337,3.0,
1018162671,(주)비즈엠알오,2015,2014,-10.120271056333815,-16.619552764518197,-1.0,low,ols_shrunk,0.5807259073842302,0.10970954556474255,3.0,
1018163684,디에프에스서울(주),2015,2014,-0.14853939762289842,0.0,-1.0,low,ols_shrunk,0.00688360450563204,0.0,3.0,
1018181154,삼아프로사운드주식회사,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018197791,주식회사루첸리,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018602042,관문스틸주식회사,2015,2014,-7.241741673180428,-11.822003792595883,-1.0,low,ols_shrunk,0.5123070504797663,0.009548573353758916,3.0,
1018604088,구로다일렉트릭코리아(주),2015,2014,36.50898749711338,61.0958781578938,1.0,low,ols_shrunk,0.866499791405924,0.476504183874324,3.0,
1018605258,아쿠쉬네트코리아,2015,2014,2.1616107396387,3.850250228769331,1.0,low,ols_shrunk,0.3829787234042553,0.38337451808608025,3.0,
1018606164,(주)카이온인터네쇼날,2015,2014,-14.458260385732997,-23.8495349801835,-1.0,low,ols_shrunk,0.6528994576554026,0.10467778453918808,3.0,
1018607256,본아이에프주식회사,2015,2014,7.010036388058022,11.930959642801534,1.0,low,ols_shrunk,0.5060492282019191,0.3933702715428504,3.0,
1018608274,서한글로비즈주식회사,2015,2014,22.620083876725964,37.947705457248105,1.0,low,ols_shrunk,0.7663746349603672,0.05506119401341081,3.0,
1018608916,롱샴코리아주식회사,2015,2014,-25.58327321096436,-42.39122302223577,-1.0,low,ols_shrunk,0.7943262411347518,0.9885241090947795,3.0,
1018610616,보령컨슈머헬스케어주식회사,2015,2014,3.8848594239355982,6.722331369264161,1.0,low,ols_shrunk,0.4292866082603254,0.010149962365501919,3.0,
1018614757,최메디칼주식회사,2015,2014,-3.952715917102553,-6.3402941991327575,-1.0,low,ols_shrunk,0.43178973717146435,0.10222585919278293,3.0,
1018614887,청하고려인삼(주),2015,2014,-72.81959106729198,-121.11841944944848,-1.0,low,ols_shrunk,0.9507717980809345,0.927123224977728,3.0,
1018614946,내트럭(주),2015,2014,-54.14087058554722,-89.98721864654054,-1.0,low,ols_shrunk,0.9203170629954109,0.6531895150228253,3.0,
1018617259,(주)원앤제이,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018617910,(주)케이옥션,2015,2014,-3.5734251635051417,-5.708142943137072,-1.0,low,ols_shrunk,0.4196912807676262,0.0023994486686989003,3.0,
1018624901,(주)토즈코리아,2015,2014,-10.373763998237736,-17.04204100102473,-1.0,low,ols_shrunk,0.5840634125990822,0.2151971948591328,3.0,
1018637857,주식회사기타네트,2015,2014,-12.632343058356089,-20.80633943455532,-1.0,low,ols_shrunk,0.6174384647476012,0.7438242153755514,3.0,
1018651112,(주)빈다코리아,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1018680937,에스케이트레이딩인터내셔널주식회사,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1028100663,에스앤에스아이앤씨(주),2015,2014,7.998755766860538,13.57882527413906,1.0,low,ols_shrunk,0.5323320817688778,0.22354089900724683,3.0,
1028102263,고려농상(주),2015,2014,11.111798501340328,18.767229831605377,1.0,low,ols_shrunk,0.5953274926992074,0.6132861829110512,3.0,
1028106181,주식회사동화면세점,2015,2014,-5.03424993865285,-8.142850901716585,-1.0,low,ols_shrunk,0.4551522736754276,0.0038335941145151153,3.0,
1028111670,(주)교보문고,2015,2014,-6.47513745016067,-10.544330087562953,-1.0,low,ols_shrunk,0.48936170212765956,0.9864480758788766,3.0,
1028119274,주식회사씨스텍코리아,2015,2014,260.3517907496296,434.16721691208755,1.0,low,ols_shrunk,0.9949937421777222,0.22364573766370954,3.0,
1028126377,부루벨코리아(주),2015,2014,-20.05088573109162,-33.17057722244787,-1.0,low,ols_shrunk,0.7329995828118482,0.607193587854313,3.0,
1028127250,브리티쉬아메리칸토바코코리아(주),2015,2014,12.64138765452713,21.31654508691671,1.0,low,ols_shrunk,0.6182728410513142,0.9637766464547516,3.0,
1028129258,교보핫트랙스(주),2015,2014,-1.750671280361894,-2.6702198045649927,-1.0,low,ols_shrunk,0.37213183145598666,0.03903946681058268,3.0,
1028132767,(주)케이피비오상사,2015,2014,-23.798404022120774,-39.416441040829795,-1.0,low,ols_shrunk,0.7763871506049228,0.29710573403550944,3.0,
1028136462,(주)연일물산,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1028137840,솔베이스페셜티폴리머스코리아주식회사,2015,2014,19.662205894782947,33.01790882067641,1.0,low,ols_shrunk,0.7292448894451398,0.3662611573673442,3.0,
1028142192,주식회사커머스플래닛,2015,2014,48.225790921628395,80.62388386541882,1.0,low,ols_shrunk,0.9090529828952858,0.877308307762605,3.0,
1028142213,비피코리아(주),2015,2014,8.015266662716119,13.606343433898362,1.0,low,ols_shrunk,0.5335836462244472,0.7205139600377424,3.0,
1048102314,풍림무약(주),2015,2014,16.17147463916101,27.200023394639846,1.0,low,ols_shrunk,0.6829370045890697,0.2681358389652574,3.0,
1048104200,주식회사디앤비컴퍼니,2015,2014,-5.805156614601382,-9.427695361630807,-1.0,low,ols_shrunk,0.4739257405089696,0.028702628697153676,3.0,
1048106547,창화철강(주),2015,2014,8.135916435950568,13.807426389289109,1.0,low,ols_shrunk,0.5365039632874427,0.20804963242601626,3.0,
1048115876,주식회사오쎄,2015,2014,-0.371348494057246,,-1.0,,global_median,0.1735502711722987,,,
1048116860,롯데하이마트(주),2015,2014,16.713335178241238,28.10312429310689,1.0,low,ols_shrunk,0.6937838965373383,0.9993041341554331,3.0,
1048118780,한화커넥트(주),2015,2014,-89.93335912525393,-149.6413662127184,-1.0,low,ols_shrunk,0.9641218189403421,0.9748292561017797,3.0,
1048120501,한국신에츠실리콘(주),2015,2014,4.417861768180832,7.610668609672885,1.0,low,ols_shrunk,0.44138506466416355,0.18114483109357016,3.0,
1048121679,주식회사한국디아이씨,2015,2014,-38.46174527271147,-63.85534312514762,-1.0,low,ols_shrunk,0.8765123070504798,0.41798425783393434,3.0,
