회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)국보디자인,66620,2010/12,102-81-22615,42,64269.0,40634.0,1565.0,21622.0,253.0,23635.0,1318.0,21156.0,20305.0,7757.0,0.0,0.0,0.0,0.0,851.0,43113.0,3750.0,32529.0,103169.0,90743.0,12426.0,8555.0,3861.0,89.0,3871.0,9.0,5527.0,6832.0,1305.0,773.0,2444.0,24106.0
(주)국보디자인,66620,2011/12,102-81-22615,42,79203.0,57201.0,3634.0,17021.0,0.0,22002.0,1453.0,30731.0,29769.0,2987.0,402.0,0.0,0.0,0.0,962.0,48472.0,3750.0,37104.0,123203.0,104477.0,18726.0,10299.0,5412.0,114.0,8427.0,36.0,6608.0,8710.0,2102.0,924.0,17106.0,45537.0
(주)국보디자인,66620,2012/12,102-81-22615,42,92873.0,72788.0,13095.0,16428.0,0.0,20085.0,2231.0,34590.0,33598.0,4595.0,0.0,0.0,0.0,0.0,991.0,58283.0,3750.0,44306.0,118459.0,99523.0,18936.0,8160.0,4033.0,78.0,10776.0,5.0,8632.0,11428.0,2797.0,1158.0,15836.0,9947.0
(주)국보디자인,66620,2013/12,102-81-22615,42,121964.0,95233.0,7332.0,24608.0,0.0,26731.0,2190.0,57018.0,54304.0,12333.0,3371.0,0.0,0.0,0.0,2715.0,64946.0,3750.0,51523.0,153216.0,133395.0,19822.0,9381.0,3227.0,93.0,10440.0,8.0,9418.0,12226.0,2808.0,1256.0,18002.0,28035.0
(주)국보디자인,66620,2014/12,102-81-22615,42,125686.0,99219.0,7856.0,19373.0,0.0,26467.0,2596.0,55234.0,51739.0,12000.0,0.0,0.0,0.0,0.0,3495.0,70452.0,3750.0,57413.0,158269.0,136427.0,21842.0,11991.0,4062.0,113.0,9851.0,7.0,7901.0,10790.0,2889.0,1054.0,14386.0,11345.0
(주)국보디자인,66620,2015/12,102-81-22615,42,129038.0,96704.0,7928.0,18104.0,0.0,32334.0,6908.0,53571.0,50472.0,11155.0,1881.0,0.0,0.0,0.0,3098.0,75467.0,3750.0,62197.0,157658.0,139095.0,18563.0,11723.0,4339.0,142.0,6840.0,7.0,6948.0,8788.0,1840.0,926.0,5593.0,11353.0
(주)국보디자인,66620,2016/12,102-81-22615,42,150831.0,118586.0,11220.0,20975.0,0.0,32244.0,7420.0,70548.0,66004.0,17027.0,0.0,0.0,0.0,0.0,4544.0,80282.0,3750.0,71184.0,191621.0,165798.0,25822.0,12472.0,5539.0,155.0,13350.0,1.0,11905.0,15043.0,3138.0,1622.0,16198.0,11739.0
(주)국보디자인,66620,2017/12,102-81-22615,42,158318.0,127549.0,25666.0,15636.0,0.0,30768.0,7245.0,63937.0,60447.0,15525.0,0.0,0.0,0.0,0.0,3490.0,94381.0,3750.0,83685.0,262522.0,219242.0,43280.0,19290.0,5829.0,245.0,23991.0,7.0,14150.0,23524.0,9374.0,1937.0,19977.0,11608.0
(주)국보디자인,66620,2018/12,102-81-22615,42,161751.0,127871.0,14638.0,25372.0,0.0,33880.0,7072.0,58152.0,53792.0,14092.0,0.0,0.0,0.0,0.0,4360.0,103599.0,3750.0,95551.0,231093.0,197659.0,33435.0,16687.0,6779.0,295.0,16747.0,0.0,14099.0,18415.0,4316.0,1934.0,199.0,9713.0
(주)국보디자인,66620,2019/12,102-81-22615,42,197762.0,169956.0,8535.0,50670.0,0.0,27806.0,8367.0,85686.0,80917.0,23847.0,0.0,0.0,0.0,0.0,4769.0,112076.0,3750.0,103429.0,237055.0,211116.0,25939.0,15433.0,6519.0,2781.0,10506.0,16.0,9509.0,13647.0,4138.0,1341.0,5796.0,17837.0
