회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)경동도시가스,267290,2017/12,143-81-32491,35,707917.0,374489.0,58793.0,263644.0,1111.0,333428.0,316264.0,415288.0,334400.0,295056.0,0.0,1885.0,0.0,12987.0,80889.0,292629.0,11793.0,18456.0,870829.0,793617.0,77212.0,55682.0,18949.0,17338.0,21530.0,324.0,17679.0,23028.0,5349.0,3750.0,18775.0,70878.0
(주)경동도시가스,267290,2018/12,143-81-32491,35,775881.0,441724.0,116124.0,248781.0,1300.0,334157.0,320275.0,457120.0,375446.0,328641.0,0.0,1641.0,0.0,12124.0,81675.0,318761.0,11793.0,44587.0,1605687.0,1480519.0,125168.0,82145.0,27196.0,23522.0,43022.0,432.0,33981.0,44013.0,10032.0,7210.0,120320.0,105857.0
(주)경동도시가스,267290,2019/12,143-81-32491,35,747454.0,392458.0,97409.0,201457.0,1333.0,354996.0,325568.0,409752.0,320774.0,273616.0,0.0,1668.0,0.0,11201.0,88979.0,337702.0,14739.0,63556.0,1421866.0,1310792.0,111075.0,83393.0,26576.0,27593.0,27681.0,958.0,24355.0,31661.0,7306.0,4135.0,33603.0,112517.0
(주)경동도시가스,267290,2020/12,143-81-32491,35,697182.0,325890.0,62973.0,175621.0,1243.0,371292.0,321726.0,342314.0,260157.0,211722.0,0.0,1318.0,0.0,7803.0,82157.0,354868.0,14739.0,78505.0,1086023.0,984204.0,101819.0,83965.0,25340.0,27568.0,17854.0,988.0,18814.0,24587.0,5774.0,3194.0,-65.0,75702.0
(주)경동도시가스,267290,2021/12,143-81-32491,35,901837.0,527553.0,158066.0,272137.0,1410.0,374284.0,323094.0,528176.0,451292.0,402502.0,0.0,1232.0,0.0,6938.0,76884.0,373661.0,14739.0,95621.0,1456386.0,1344001.0,112385.0,85555.0,26730.0,28090.0,26831.0,846.0,22198.0,29524.0,7326.0,3768.0,138295.0,108584.0
(주)경동도시가스,267290,2022/12,143-81-32491,35,1064615.0,687027.0,89278.0,407684.0,1716.0,377588.0,324106.0,672093.0,597809.0,550108.0,0.0,909.0,0.0,5681.0,74284.0,392522.0,14739.0,115357.0,2304288.0,2190071.0,114217.0,89164.0,27599.0,28641.0,25054.0,865.0,23489.0,30627.0,7139.0,3988.0,52246.0,202201.0
(주)경동도시가스,267290,2023/12,143-81-32491,35,947569.0,567206.0,45426.0,332812.0,1965.0,380363.0,322663.0,529760.0,457039.0,409949.0,0.0,932.0,0.0,5016.0,72721.0,417809.0,14739.0,138205.0,1798771.0,1679646.0,119125.0,91010.0,28199.0,29068.0,28115.0,915.0,30066.0,38083.0,8016.0,5104.0,-11549.0,209469.0
(주)경동도시가스,267290,2024/12,143-81-32491,35,944796.0,563236.0,72255.0,289675.0,1472.0,381560.0,318297.0,501087.0,429220.0,380698.0,0.0,896.0,0.0,4331.0,71866.0,443709.0,14739.0,159750.0,1791206.0,1668971.0,122234.0,95458.0,30885.0,29166.0,26776.0,869.0,29115.0,36776.0,7661.0,4943.0,74535.0,219536.0
(주)덕양에너젠,0001A0,2020/12,121-88-01866,35,24350.0,14489.0,8004.0,5901.0,481.0,9860.0,9471.0,23051.0,22660.0,3942.0,13704.0,2571.0,0.0,375.0,391.0,1299.0,200.0,989.0,8073.0,6591.0,1482.0,214.0,131.0,2265.0,1269.0,51.0,989.0,1218.0,229.0,2473.0,-75.0,73.0
(주)덕양에너젠,0001A0,2021/12,121-88-01866,35,19736.0,12246.0,1050.0,9515.0,445.0,7490.0,6734.0,15355.0,15355.0,4775.0,7508.0,0.0,0.0,0.0,0.0,4381.0,200.0,4071.0,70241.0,64545.0,5696.0,1867.0,983.0,2287.0,3828.0,234.0,3082.0,3810.0,728.0,7705.0,3338.0,2519.0
(주)덕양에너젠,0001A0,2022/12,121-88-01866,35,30456.0,21824.0,1584.0,10452.0,582.0,8632.0,7706.0,15118.0,15118.0,5411.0,7000.0,0.0,0.0,0.0,0.0,15337.0,220.0,6028.0,112264.0,105977.0,6287.0,1898.0,921.0,2303.0,4389.0,251.0,2457.0,3091.0,634.0,5583.0,3548.0,22458.0
(주)덕양에너젠,0001A0,2023/12,121-88-01866,35,37138.0,24187.0,1165.0,11776.0,688.0,12951.0,7992.0,16046.0,16046.0,5101.0,7000.0,0.0,0.0,0.0,0.0,21092.0,220.0,11783.0,129046.0,117937.0,11108.0,2229.0,1177.0,2293.0,8879.0,331.0,6252.0,7890.0,1638.0,14210.0,6738.0,18124.0
(주)덕양에너젠,0001A0,2024/12,121-88-01866,35,71029.0,20377.0,7496.0,12020.0,480.0,50652.0,23819.0,34363.0,29005.0,5042.0,15000.0,0.0,0.0,0.0,5358.0,36666.0,8800.0,27508.0,137370.0,128925.0,8446.0,2424.0,1153.0,2511.0,6022.0,700.0,3024.0,4230.0,1206.0,172.0,8507.0,37928.0
(주)삼천리,004690,2010/12,116-81-00755,35,1471900.0,658170.0,121698.0,414090.0,3139.0,813729.0,618915.0,641035.0,511901.0,444457.0,582.0,5877.0,49896.0,70637.0,129134.0,830865.0,20275.0,648202.0,2638360.0,2408861.0,229500.0,188335.0,46118.0,51021.0,41165.0,4631.0,70728.0,90771.0,20042.0,19042.0,49285.0,359148.0
(주)삼천리,004690,2011/12,116-81-00755,35,2293782.0,867257.0,130250.0,486511.0,2623.0,1426525.0,1140070.0,1169577.0,696869.0,573652.0,589.0,56912.0,99432.0,77723.0,472708.0,1124206.0,20275.0,1137532.0,2941835.0,2710890.0,230945.0,196648.0,50936.0,49243.0,34297.0,6043.0,34931.0,56749.0,21818.0,9799.0,86035.0,261983.0
(주)삼천리,004690,2012/12,116-81-00755,35,2590524.0,1011661.0,245227.0,579437.0,2614.0,1578862.0,1176372.0,1435573.0,946035.0,872396.0,547.0,6082.0,99545.0,76204.0,489538.0,1154951.0,20275.0,1165354.0,3352643.0,3106689.0,245955.0,205001.0,50694.0,52651.0,40954.0,6781.0,40211.0,52493.0,12282.0,11284.0,382754.0,258266.0
