회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)에스엠라이프디자인그룹,63440,2010/12,113-81-50713,18,35711.0,9095.0,2970.0,3894.0,97.0,26616.0,21527.0,11247.0,8078.0,3764.0,3500.0,82.0,0.0,0.0,3169.0,24463.0,5360.0,1963.0,22594.0,20280.0,2314.0,7855.0,1787.0,329.0,-5541.0,209.0,-8760.0,-8858.0,-98.0,-887.0,-2385.0,1296.0
(주)에스엠라이프디자인그룹,63440,2011/12,113-81-50713,18,37119.0,9577.0,2991.0,3959.0,438.0,27541.0,16107.0,8865.0,6933.0,2825.0,3500.0,0.0,0.0,0.0,1933.0,28254.0,5360.0,8377.0,21202.0,13618.0,7584.0,5676.0,1671.0,307.0,1908.0,274.0,392.0,392.0,0.0,42.0,994.0,3016.0
(주)에스엠라이프디자인그룹,63440,2012/12,113-81-50713,18,30675.0,5192.0,1306.0,1676.0,148.0,25484.0,15829.0,7480.0,5430.0,1687.0,3500.0,0.0,0.0,0.0,2050.0,23195.0,5360.0,3319.0,17340.0,13340.0,4000.0,6713.0,1739.0,313.0,-2713.0,246.0,-4780.0,-4780.0,0.0,-489.0,-1209.0,478.0
(주)에스엠라이프디자인그룹,63440,2013/12,113-81-50713,18,37878.0,16420.0,2266.0,1847.0,274.0,21457.0,15371.0,18457.0,17222.0,1178.0,6000.0,0.0,0.0,0.0,1235.0,19420.0,5879.0,-2314.0,14817.0,11076.0,3741.0,6284.0,1802.0,321.0,-2543.0,894.0,-5662.0,-4596.0,1066.0,-564.0,-2806.0,17403.0
(주)에스엠라이프디자인그룹,63440,2014/12,113-81-50713,18,24914.0,7525.0,2245.0,4086.0,641.0,17389.0,14939.0,9754.0,8420.0,2325.0,5700.0,0.0,0.0,0.0,1334.0,15160.0,7655.0,-11134.0,17802.0,12715.0,5087.0,4761.0,1675.0,306.0,326.0,722.0,-6359.0,-6332.0,26.0,-499.0,174.0,5618.0
(주)에스엠라이프디자인그룹,63440,2015/12,113-81-50713,18,22277.0,5886.0,2399.0,2398.0,664.0,16391.0,13144.0,8971.0,7417.0,2302.0,4750.0,0.0,0.0,0.0,1554.0,13306.0,9642.0,-18603.0,11203.0,8913.0,2290.0,4029.0,1521.0,333.0,-1739.0,214.0,-7469.0,-7481.0,-12.0,-460.0,1080.0,5842.0
(주)에스엠라이프디자인그룹,63440,2016/12,113-81-50713,18,43573.0,24609.0,2051.0,1593.0,327.0,18964.0,12740.0,3264.0,1614.0,1035.0,0.0,0.0,0.0,0.0,1650.0,40309.0,19514.0,-22298.0,11371.0,7887.0,3484.0,5885.0,2334.0,384.0,-2401.0,104.0,-3569.0,-3545.0,24.0,-120.0,-7684.0,22412.0
(주)에스엠라이프디자인그룹,63440,2017/12,113-81-50713,18,44234.0,23801.0,3167.0,1899.0,247.0,20433.0,12061.0,2727.0,1407.0,860.0,0.0,0.0,0.0,0.0,1320.0,41507.0,19514.0,-21377.0,31503.0,24678.0,6825.0,5204.0,2663.0,443.0,1621.0,2.0,768.0,579.0,-189.0,20.0,3881.0,22960.0
(주)에스엠라이프디자인그룹,63440,2018/12,113-81-50713,18,55274.0,36691.0,3064.0,2206.0,326.0,18583.0,12281.0,5127.0,3891.0,2711.0,0.0,0.0,0.0,0.0,1236.0,50147.0,22455.0,-22830.0,20031.0,15250.0,4781.0,5323.0,2978.0,352.0,-541.0,2.0,-1958.0,-1662.0,180.0,-47.0,3797.0,17506.0
(주)에스엠라이프디자인그룹,63440,2019/12,113-81-50713,18,53864.0,35046.0,7360.0,3885.0,142.0,18818.0,9078.0,5012.0,3710.0,3002.0,0.0,0.0,0.0,0.0,1301.0,48853.0,22875.0,-25801.0,33325.0,28223.0,5102.0,4029.0,2011.0,2579.0,1074.0,7.0,-2963.0,-2961.0,2.0,-66.0,4817.0,8935.0
