회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)CMG제약,058820,2010/12,134-81-71976,21,24128.0,11604.0,2447.0,4013.0,2883.0,12524.0,8949.0,6989.0,3783.0,1489.0,0.0,46.0,0.0,2000.0,3206.0,17140.0,20588.0,-45007.0,11350.0,8656.0,2694.0,10147.0,2432.0,482.0,-7453.0,1016.0,-7649.0,-7649.0,0.0,-331.0,-5984.0,4117.0
(주)CMG제약,058820,2011/12,134-81-71976,21,27549.0,15265.0,1152.0,8923.0,2743.0,12284.0,9653.0,9258.0,7620.0,1481.0,2134.0,2000.0,478.0,0.0,1637.0,18291.0,21847.0,-44971.0,17752.0,10326.0,7426.0,6727.0,2523.0,513.0,698.0,181.0,-1264.0,-1264.0,0.0,-29.0,-2488.0,4745.0
(주)CMG제약,058820,2012/12,134-81-71976,21,56989.0,47073.0,4673.0,8638.0,2955.0,9915.0,9264.0,25386.0,6665.0,2671.0,2133.0,0.0,17362.0,0.0,18721.0,31603.0,33013.0,-52369.0,16255.0,11649.0,4607.0,8652.0,2581.0,522.0,-4045.0,543.0,-6893.0,-6893.0,0.0,-143.0,-1453.0,31221.0
(주)CMG제약,058820,2013/12,134-81-71976,21,55962.0,38259.0,21705.0,11060.0,4619.0,17703.0,10805.0,6913.0,5498.0,3912.0,0.0,0.0,1415.0,0.0,1415.0,49048.0,43313.0,-52151.0,20322.0,12507.0,7815.0,6993.0,2732.0,166.0,823.0,1134.0,335.0,350.0,0.0,5.0,-3891.0,9306.0
(주)CMG제약,058820,2014/12,134-81-71976,21,58127.0,28360.0,8827.0,13465.0,4913.0,29767.0,18834.0,9060.0,8714.0,4720.0,0.0,1538.0,0.0,0.0,346.0,49067.0,43313.0,-52330.0,22753.0,14318.0,8435.0,7989.0,3097.0,253.0,446.0,123.0,172.0,172.0,0.0,2.0,730.0,13731.0
(주)CMG제약,058820,2015/12,134-81-71976,21,56592.0,26331.0,2566.0,12337.0,5456.0,30261.0,17822.0,9719.0,8843.0,4844.0,0.0,0.0,0.0,0.0,876.0,46873.0,44149.0,-56348.0,27042.0,17238.0,9804.0,12375.0,3490.0,475.0,-2571.0,80.0,-3649.0,-3649.0,0.0,-42.0,2411.0,8680.0
(주)CMG제약,058820,2016/12,134-81-71976,21,110980.0,78772.0,2149.0,12482.0,6394.0,32208.0,16906.0,9872.0,9137.0,5689.0,0.0,0.0,0.0,0.0,735.0,101108.0,54354.0,-54547.0,32970.0,19663.0,13306.0,11576.0,3955.0,669.0,1731.0,0.0,1693.0,1642.0,-51.0,19.0,3321.0,56228.0
(주)CMG제약,058820,2017/12,134-81-71976,21,109568.0,81227.0,3799.0,15094.0,7905.0,28341.0,16183.0,11624.0,10884.0,7002.0,0.0,0.0,0.0,0.0,740.0,97944.0,54444.0,-3398.0,41536.0,23498.0,18038.0,16479.0,5622.0,659.0,1559.0,0.0,2835.0,2870.0,35.0,26.0,1948.0,57568.0
(주)CMG제약,058820,2018/12,134-81-71976,21,114380.0,81370.0,13464.0,17261.0,8573.0,33009.0,17269.0,10398.0,8495.0,4163.0,0.0,0.0,0.0,0.0,1903.0,103982.0,54444.0,2309.0,49865.0,27125.0,22740.0,20172.0,7368.0,729.0,2568.0,0.0,6065.0,3656.0,-2409.0,56.0,887.0,19595.0
(주)CMG제약,058820,2019/12,134-81-71976,21,192243.0,150584.0,18571.0,20291.0,9049.0,41659.0,24119.0,12085.0,9306.0,4328.0,0.0,0.0,0.0,0.0,2778.0,180158.0,69446.0,5055.0,58623.0,29700.0,28923.0,26319.0,9963.0,3119.0,2604.0,9.0,3051.0,3837.0,785.0,25.0,2823.0,73703.0
(주)CMG제약,058820,2020/12,134-81-71976,21,195356.0,145981.0,8044.0,18794.0,15047.0,49374.0,29741.0,14225.0,13649.0,5591.0,0.0,0.0,0.0,0.0,576.0,181131.0,69446.0,5638.0,64460.0,33249.0,31210.0,29388.0,9626.0,3458.0,1822.0,23.0,215.0,569.0,354.0,2.0,2944.0,97353.0
(주)CMG제약,058820,2021/12,134-81-71976,21,199175.0,125482.0,4759.0,19403.0,13196.0,73693.0,30516.0,14472.0,13729.0,5038.0,0.0,0.0,0.0,0.0,743.0,184702.0,69446.0,8791.0,69475.0,36025.0,33451.0,31790.0,9909.0,3503.0,1660.0,21.0,3165.0,3549.0,384.0,23.0,5629.0,77931.0
(주)CMG제약,058820,2022/12,134-81-71976,21,213260.0,135070.0,4456.0,21330.0,21270.0,78190.0,37472.0,28307.0,21903.0,11245.0,0.0,356.0,0.0,6000.0,6405.0,184953.0,69446.0,9000.0,82197.0,41296.0,40901.0,37920.0,11910.0,3482.0,2981.0,15.0,-388.0,-1255.0,-867.0,-3.0,4938.0,109636.0
(주)CMG제약,058820,2023/12,134-81-71976,21,241144.0,115189.0,1138.0,23009.0,20447.0,125955.0,49030.0,50680.0,23366.0,9155.0,0.0,206.0,11801.0,12900.0,27313.0,190464.0,69446.0,14451.0,92743.0,49507.0,43236.0,39958.0,12685.0,3839.0,3277.0,33.0,6658.0,6991.0,333.0,48.0,4269.0,131533.0
(주)CMG제약,058820,2024/12,134-81-71976,21,302978.0,134537.0,2521.0,31188.0,23658.0,168441.0,76245.0,112751.0,30323.0,11974.0,0.0,221.0,53623.0,25000.0,82428.0,190227.0,69446.0,14579.0,98149.0,52759.0,45390.0,43981.0,13667.0,4657.0,1409.0,2467.0,3162.0,3350.0,187.0,23.0,546.0,204630.0
(주)SH에너지화학,002360,2010/12,401-81-09407,20,90395.0,35592.0,2610.0,16399.0,6071.0,54803.0,40213.0,27039.0,22414.0,155.0,19940.0,0.0,0.0,0.0,4625.0,63357.0,55740.0,725.0,150354.0,137889.0,12464.0,9035.0,1755.0,135.0,3429.0,1291.0,-3782.0,-5634.0,-1852.0,-34.0,422.0,8138.0
(주)SH에너지화학,002360,2011/12,401-81-09407,20,102383.0,47642.0,3590.0,28456.0,11114.0,54741.0,33115.0,37885.0,32843.0,940.0,28921.0,0.0,0.0,182.0,5042.0,64499.0,55740.0,2905.0,172753.0,160574.0,12178.0,7783.0,1734.0,139.0,4395.0,1424.0,3164.0,3683.0,519.0,29.0,6995.0,4859.0
(주)SH에너지화학,002360,2012/12,401-81-09407,20,102493.0,48762.0,460.0,26972.0,14211.0,53731.0,32608.0,37604.0,28724.0,2206.0,24067.0,500.0,0.0,4000.0,8880.0,64889.0,55740.0,3664.0,191908.0,178517.0,13391.0,10516.0,2001.0,146.0,2875.0,1270.0,1080.0,1663.0,584.0,10.0,364.0,2672.0
