회사명,거래소코드,회계년도,사업자등록번호,한국표준산업분류코드,자산총계(요약)(백만원),유동자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),매출채권(요약)(백만원),재고자산(요약)(백만원),비유동자산(요약)(백만원),유형자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),비유동부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),이익잉여금(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,감가상각비,영업이익(요약)(백만원),이자비용(요약)(백만원),당기순이익(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),주당순이익(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원)
(주)가비아,079940,2010/12,214-86-39239,58,35298.0,10390.0,3217.0,2193.0,0.0,24908.0,4959.0,13108.0,6587.0,493.0,0.0,660.0,1992.0,3780.0,6521.0,22190.0,6368.0,16956.0,26066.0,14334.0,11732.0,7627.0,3542.0,286.0,4104.0,419.0,3770.0,4512.0,742.0,308.0,6214.0,5874.0
(주)가비아,079940,2011/12,214-86-39239,58,37296.0,9246.0,2780.0,1933.0,14.0,28050.0,7163.0,12997.0,11954.0,393.0,0.0,2827.0,0.0,953.0,1044.0,24299.0,6368.0,20037.0,33793.0,20762.0,13031.0,9105.0,4051.0,318.0,3926.0,361.0,3262.0,3818.0,555.0,267.0,6751.0,11029.0
(주)가비아,079940,2012/12,214-86-39239,58,51796.0,9613.0,2796.0,2011.0,92.0,42183.0,23749.0,20631.0,10724.0,2570.0,1000.0,787.0,0.0,9667.0,9907.0,31165.0,6668.0,25408.0,38482.0,23494.0,14988.0,12039.0,5909.0,769.0,2949.0,472.0,5738.0,6624.0,886.0,450.0,9005.0,25017.0
(주)가비아,079940,2013/12,214-86-39239,58,52152.0,10360.0,5302.0,1918.0,81.0,41792.0,22733.0,17329.0,11589.0,1268.0,0.0,4167.0,0.0,5500.0,5740.0,34823.0,6668.0,28938.0,40508.0,24558.0,15949.0,12914.0,6169.0,1147.0,3035.0,406.0,3787.0,4263.0,476.0,295.0,6246.0,4267.0
(주)가비아,079940,2014/12,214-86-39239,58,55984.0,14916.0,5359.0,2555.0,0.0,41068.0,22313.0,17837.0,13162.0,2370.0,3000.0,825.0,0.0,4675.0,4675.0,38148.0,6768.0,31456.0,43906.0,26875.0,17031.0,13580.0,6902.0,1191.0,3451.0,309.0,3077.0,3203.0,126.0,237.0,8696.0,8383.0
(주)가비아,079940,2015/12,214-86-39239,58,57657.0,17436.0,10289.0,2238.0,0.0,40221.0,22211.0,15187.0,9687.0,1497.0,0.0,0.0,0.0,5500.0,5500.0,42470.0,6768.0,35484.0,48447.0,28807.0,19640.0,15108.0,8161.0,1172.0,4532.0,160.0,4288.0,4748.0,459.0,329.0,10152.0,7117.0
(주)가비아,079940,2016/12,214-86-39239,58,61161.0,12238.0,8482.0,2408.0,0.0,48923.0,22430.0,15747.0,10247.0,1575.0,0.0,0.0,0.0,5500.0,5500.0,45414.0,6768.0,38637.0,49431.0,28803.0,20628.0,16646.0,9217.0,1181.0,3982.0,119.0,3544.0,3683.0,139.0,272.0,9339.0,13973.0
(주)가비아,079940,2017/12,214-86-39239,58,64986.0,15117.0,9988.0,2800.0,0.0,49870.0,22362.0,17323.0,17323.0,2414.0,0.0,5500.0,0.0,0.0,0.0,47663.0,6768.0,40740.0,52366.0,30562.0,21804.0,18628.0,9550.0,1144.0,3176.0,117.0,2494.0,2472.0,-21.0,191.0,8671.0,7328.0
(주)가비아,079940,2018/12,214-86-39239,58,69316.0,18389.0,11624.0,2738.0,0.0,50927.0,24425.0,19483.0,18090.0,1771.0,5500.0,0.0,0.0,1000.0,1394.0,49833.0,6768.0,43111.0,55198.0,31655.0,23543.0,19437.0,10381.0,1138.0,4106.0,159.0,2763.0,3060.0,298.0,212.0,9241.0,9138.0
(주)가비아,079940,2019/12,214-86-39239,58,82965.0,13603.0,9410.0,3060.0,0.0,69362.0,39725.0,28881.0,20260.0,2058.0,3000.0,0.0,0.0,4911.0,8620.0,54084.0,6768.0,47375.0,58254.0,34532.0,23722.0,18833.0,10057.0,3384.0,4889.0,251.0,4655.0,4906.0,251.0,357.0,13244.0,15867.0
(주)가비아,079940,2020/12,214-86-39239,58,98083.0,20369.0,11431.0,3082.0,0.0,77714.0,46401.0,39723.0,25285.0,2778.0,5000.0,0.0,0.0,12933.0,14439.0,58360.0,6768.0,51592.0,64097.0,36827.0,27270.0,20140.0,10855.0,3424.0,7130.0,193.0,4758.0,5956.0,1198.0,365.0,16302.0,20378.0
(주)가비아,079940,2021/12,214-86-39239,58,107497.0,22942.0,5214.0,3248.0,0.0,84554.0,55637.0,43753.0,24358.0,1286.0,5000.0,358.0,0.0,12575.0,19395.0,63744.0,6768.0,55257.0,71873.0,39713.0,32160.0,24553.0,13407.0,3497.0,7608.0,72.0,4413.0,6267.0,1854.0,336.0,13963.0,22007.0
(주)가비아,079940,2022/12,214-86-39239,58,138893.0,46588.0,9385.0,3190.0,0.0,92305.0,63364.0,69460.0,33411.0,3375.0,5000.0,1428.0,0.0,31147.0,36049.0,69433.0,6768.0,61687.0,77419.0,41698.0,35721.0,28149.0,15584.0,3673.0,7572.0,197.0,7352.0,8672.0,1320.0,559.0,23885.0,52377.0
(주)가비아,079940,2023/12,214-86-39239,58,162250.0,43800.0,25162.0,3921.0,0.0,118450.0,90906.0,86121.0,39754.0,3300.0,5000.0,1848.0,0.0,44299.0,46367.0,76129.0,6768.0,68885.0,86333.0,46090.0,40243.0,29869.0,16109.0,3546.0,10374.0,219.0,8133.0,7641.0,-492.0,622.0,16972.0,65092.0
(주)가비아,079940,2024/12,214-86-39239,58,222872.0,25480.0,12605.0,5116.0,0.0,197392.0,138365.0,141875.0,55155.0,3962.0,5000.0,1847.0,1508.0,72652.0,86720.0,80997.0,6768.0,75518.0,92118.0,50273.0,41844.0,34030.0,18462.0,4342.0,7815.0,1024.0,7680.0,8352.0,672.0,591.0,19178.0,84323.0
(주)골드앤에스,035290,2010/12,120-81-63837,58,45021.0,17745.0,396.0,7237.0,3070.0,27276.0,1219.0,22229.0,16576.0,728.0,10937.0,0.0,2996.0,1000.0,5653.0,22792.0,25829.0,-4734.0,50487.0,36341.0,14146.0,13819.0,4655.0,321.0,328.0,1137.0,-8737.0,-8893.0,-156.0,-179.0,8781.0,15578.0
(주)골드앤에스,035290,2011/12,120-81-63837,58,46347.0,23165.0,90.0,7376.0,2866.0,23182.0,995.0,23709.0,21204.0,1050.0,12178.0,2998.0,0.0,0.0,2505.0,22638.0,25829.0,-4832.0,47523.0,33020.0,14502.0,12843.0,4285.0,516.0,1660.0,1112.0,1101.0,935.0,-166.0,21.0,8674.0,11110.0
(주)골드앤에스,035290,2012/12,120-81-63837,58,51063.0,27310.0,3077.0,6654.0,2644.0,23752.0,851.0,24810.0,19365.0,609.0,12743.0,0.0,2700.0,0.0,5445.0,26253.0,35820.0,-10875.0,43889.0,31475.0,12414.0,14777.0,4857.0,499.0,-2363.0,1211.0,-6036.0,-6384.0,-348.0,-112.0,2428.0,13609.0
(주)골드앤에스,035290,2013/12,120-81-63837,58,34509.0,17986.0,79.0,4971.0,3133.0,16523.0,810.0,24696.0,22293.0,1165.0,13094.0,2700.0,0.0,0.0,2402.0,9813.0,35820.0,-27316.0,36608.0,26383.0,10225.0,15207.0,4771.0,850.0,-4982.0,1084.0,-16378.0,-14862.0,1516.0,-238.0,-2348.0,7269.0
(주)골드앤에스,035290,2014/12,120-81-63837,58,28884.0,15782.0,125.0,5039.0,2941.0,13102.0,503.0,19800.0,14233.0,829.0,6441.0,0.0,2000.0,0.0,5567.0,9084.0,6078.0,-35151.0,29429.0,21707.0,7722.0,10041.0,3327.0,514.0,-2319.0,1343.0,-8059.0,-8241.0,-182.0,-790.0,-462.0,7384.0
(주)골드앤에스,035290,2015/12,120-81-63837,58,23598.0,15123.0,519.0,5172.0,2330.0,8475.0,300.0,8606.0,7607.0,707.0,0.0,2000.0,0.0,0.0,999.0,14992.0,9852.0,-15336.0,22198.0,15542.0,6656.0,5594.0,2012.0,336.0,1062.0,563.0,-9396.0,-9442.0,-46.0,-578.0,2168.0,18281.0
(주)골드앤에스,035290,2016/12,120-81-63837,58,18296.0,8552.0,480.0,4559.0,1959.0,9744.0,194.0,4194.0,3461.0,248.0,1400.0,274.0,0.0,0.0,733.0,14102.0,10017.0,-15038.0,15893.0,9637.0,6257.0,5867.0,1846.0,206.0,390.0,156.0,388.0,623.0,235.0,20.0,1668.0,9522.0
(주)골드앤에스,035290,2017/12,120-81-63837,58,16995.0,10974.0,2142.0,1658.0,1057.0,6020.0,337.0,3890.0,3261.0,219.0,1550.0,0.0,0.0,0.0,629.0,13105.0,11087.0,-24499.0,12802.0,8221.0,4581.0,8271.0,1874.0,159.0,-3690.0,134.0,-8063.0,-8024.0,39.0,-385.0,-941.0,9871.0
(주)골드앤에스,035290,2018/12,120-81-63837,58,42473.0,21031.0,15252.0,1265.0,1291.0,21441.0,11191.0,28606.0,27916.0,90.0,2000.0,0.0,0.0,0.0,690.0,13867.0,11381.0,-28426.0,8680.0,4348.0,4332.0,8891.0,2940.0,2619.0,-4559.0,1023.0,-4046.0,-4715.0,-669.0,-182.0,-2810.0,24752.0
